Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,Turb,F_Turb,TSSmg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/12/2018,2:30, ,0,LHS,0,5.7,0,45,134.96,1.28,5.1,0.12,0.12,19.799,0,8163.8,9064.3,-5,5.09,0,9147.5,5892,37.22,0,0,75.3,0,6.67,0,7.7,0,-63.1,2.774,2.004,0
9/12/2018,2:45, ,0,LHS,0,5.7,0,45.15,135.42,1.28,5.09,0.1,0.1,19.797,0,8166.1,9067.1,-5,5.09,0,9150.4,5894,36.62,0,0,74.9,0,6.64,0,7.69,0,-62.7,2.848,2.056,0
9/12/2018,3:00, ,0,LHS,0,5.7,0,44.82,134.43,1.28,5.1,0.15,0.15,19.813,0,8174.3,9073.2,-5,5.09,0,9156.2,5898,40.36,0,0,74.7,0,6.61,0,7.69,0,-62.3,2.906,2.096,0
9/12/2018,3:15, ,0,LHS,0,5.7,0,44.99,134.96,1.26,5.04,0.11,0.11,19.8,0,8172.5,9073.6,-5,5.09,0,9156.8,5898,32.54,0,0,74.3,0,6.58,0,7.68,0,-62.1,2.946,2.124,0
9/12/2018,3:30, ,0,LHS,0,5.7,0,45.03,135.06,1.31,5.23,0.11,0.11,19.798,0,8172.6,9074.2,-5,5.09,0,9157.5,5898,30.39,0,0,74.6,0,6.61,0,7.68,0,-61.9,2.973,2.144,0
9/12/2018,3:45, ,0,LHS,0,5.7,0,45.27,135.79,1.24,4.95,0.09,0.09,19.794,0,8172.4,9074.7,-5,5.1,0,9158,5899,31.42,0,0,74.3,0,6.58,0,7.68,0,-61.7,2.984,2.151,0
9/12/2018,4:00, ,0,LHS,0,5.7,0,45.29,135.86,1.2,4.77,0.09,0.09,19.776,0,8169.8,9075.4,-5,5.1,0,9159,5899,21.72,0,0,73.9,0,6.55,0,7.67,0,-61.4,2.988,2.154,0
9/12/2018,4:15, ,0,LHS,0,5.7,0,45.68,137.02,1.2,4.79,0.08,0.08,19.77,0,8169.9,9076.5,-5,5.1,0,9160.2,5900,22.57,0,0,73.9,0,6.55,0,7.67,0,-61.3,2.978,2.147,0
9/12/2018,4:30, ,0,LHS,0,5.7,0,44.55,133.64,1.2,4.78,0.09,0.09,19.752,0,8166.6,9076.4,-5,5.1,0,9160.3,5900,24.37,0,0,67.5,0,5.98,0,7.63,0,-59.2,2.957,2.132,0
9/12/2018,4:45, ,0,LHS,0,5.7,0,45.73,137.16,1.26,5.01,0.14,0.14,19.754,0,8167.6,9077,-5,5.1,0,9160.9,5900,21.46,0,0,73.1,0,6.48,0,7.66,0,-60.9,2.925,2.11,0
9/12/2018,5:00, ,0,LHS,0,5.7,0,45.71,137.12,1.25,4.99,0.08,0.08,19.711,0,8159.1,9075.9,-5,5.1,0,9160.4,5899,22.87,0,0,74.6,0,6.62,0,7.68,0,-61.6,2.879,2.077,0
9/12/2018,5:15, ,0,LHS,0,5.7,0,46.13,138.36,1.23,4.9,0.11,0.11,19.651,0,8146.9,9074,-5,5.1,0,9159.3,5898,22.24,0,0,74.8,0,6.65,0,7.68,0,-62.1,2.813,2.031,0
9/12/2018,5:30, ,0,LHS,0,5.7,0,45.98,137.92,1.26,5.04,0.1,0.1,19.618,0,8141.6,9074.5,-5,5.1,0,9160.2,5898,24.24,0,0,74.5,0,6.63,0,7.68,0,-61.9,2.729,1.972,0
9/12/2018,5:45, ,0,LHS,0,5.7,0,45.21,135.62,1.27,5.07,0.11,0.11,19.577,0,8133.1,9073,-5,5.1,0,9159.3,5897,30.38,0,0,74.4,0,6.62,0,7.69,0,-62.3,2.634,1.905,0
9/12/2018,6:00, ,0,LHS,0,5.7,0,44.85,134.53,1.32,5.25,0.14,0.14,19.571,0,8129.9,9070.3,-5,5.09,0,9156.7,5896,32.81,0,0,74.5,0,6.63,0,7.69,0,-62.5,2.514,1.821,0
9/12/2018,6:15, ,0,LHS,0,5.7,0,44.91,134.7,1.3,5.19,0.1,0.1,19.538,0,8121.5,9067.5,-5,5.09,0,9154.3,5894,35.73,0,0,74.5,0,6.63,0,7.7,0,-62.8,2.386,1.731,0
9/12/2018,6:30, ,0,LHS,0,5.7,0,44.47,133.37,1.29,5.13,0.14,0.14,19.507,0,8113,9063.9,-5,5.09,0,9151.1,5892,38.35,0,0,74.5,0,6.64,0,7.7,0,-63.1,2.253,1.638,0
9/12/2018,6:45, ,0,LHS,0,5.7,0,44.52,133.53,1.34,5.36,0.12,0.12,19.458,0,8103.8,9063,-5,5.09,0,9150.9,5891,48.29,0,0,74.7,0,6.66,0,7.71,0,-63.7,2.113,1.539,0
9/12/2018,7:00, ,0,LHS,0,5.7,0,44.69,134.04,1.32,5.25,0.14,0.14,19.398,0,8096.4,9066.5,-5,5.09,0,9155.2,5893,45.19,0,0,75,0,6.69,0,7.72,0,-64.3,1.977,1.444,0
9/12/2018,7:15, ,0,LHS,0,5.7,0,45.16,135.45,1.34,5.32,0.17,0.18,19.333,0,8092,9074.2,-5,5.1,0,9163.9,5898,39.97,0,0,74.2,0,6.64,0,7.72,0,-64.2,1.841,1.348,0
9/12/2018,7:30, ,0,LHS,0,5.7,0,45.8,137.36,1.39,5.55,0.16,0.16,19.231,0,8090.4,9092.3,-5,5.11,0,9183.5,5910,34.66,0,0,73.8,0,6.61,0,7.73,0,-64.4,1.723,1.265,0
9/12/2018,7:45, ,0,LHS,0,5.7,0,46.86,140.56,1.42,5.67,0.13,0.13,19.129,0,8102.8,9126.2,-5,5.13,0,9219.1,5932,36.47,0,0,74.1,0,6.65,0,7.73,0,-64.9,1.608,1.184,0
9/12/2018,8:00, ,0,LHS,0,5.7,0,46.82,140.43,1.55,6.19,0.18,0.18,19.042,0,8130.7,9174.8,-5,5.16,0,9269.3,5964,33.11,0,0,74.1,0,6.66,0,7.73,0,-64.9,1.507,1.113,0
9/12/2018,8:15, ,0,LHS,0,5.7,0,47.99,143.95,1.58,6.31,0.16,0.16,18.992,0,8196.2,9258.6,-5,5.21,0,9354.7,6018,37.57,0,0,73.8,0,6.64,0,7.74,0,-65.3,1.424,1.054,0
9/12/2018,8:30, ,0,LHS,0,5.7,0,50.06,150.15,1.58,6.32,0.15,0.15,18.963,0,8260.6,9337.3,-5,5.26,0,9434.5,6069,31.24,0,0,73.4,0,6.6,0,7.74,0,-65.3,1.343,0.998,0
9/12/2018,8:45, ,0,LHS,0,5.7,0,51.53,154.57,1.56,6.2,0.15,0.15,18.942,0,8311.7,9399.2,-5,5.29,0,9497.5,6110,24.51,0,0,72.6,0,6.53,0,7.74,0,-65,1.279,0.953,0
9/12/2018,9:00, ,0,LHS,0,5.7,0,52.3,156.87,1.63,6.49,0.14,0.14,18.921,0,8347.9,9444.5,-5,5.32,0,9543.5,6139,26.08,0,0,72.1,0,6.49,0,7.73,0,-64.5,1.235,0.922,0
9/12/2018,9:15, ,0,LHS,0,5.7,0,53.45,160.33,1.64,6.55,0.12,0.12,18.92,0,8383.6,9485.1,-5,5.35,0,9584.5,6165,23.49,0,0,71.7,0,6.45,0,7.73,0,-64.7,1.182,0.885,0
9/12/2018,9:30, ,0,LHS,0,5.7,0,54.58,163.72,1.66,6.64,0.13,0.13,18.92,0,8424.2,9530.9,-5,5.37,0,9630.8,6195,22.49,0,0,71.3,0,6.42,0,7.73,0,-64.4,1.15,0.862,0
9/12/2018,9:45, ,0,LHS,0,5.7,0,55.21,165.6,1.67,6.65,0.11,0.11,18.917,0,8442.3,9552.1,-5,5.39,0,9652.3,6209,17.99,0,0,70.6,0,6.36,0,7.72,0,-64.1,1.119,0.84,0
9/12/2018,10:00, ,0,LHS,0,5.7,0,55.52,166.54,1.56,6.21,0.14,0.14,18.943,0,8472.3,9580.6,-5,5.4,0,9680.7,6227,20.64,0,0,70.4,0,6.33,0,7.72,0,-64.1,1.09,0.82,0
9/12/2018,10:15, ,0,LHS,0,5.7,0,56.14,168.38,1.62,6.45,0.11,0.11,18.954,0,8490.5,9599,-5,5.42,0,9699.2,6239,18.04,0,0,70,0,6.3,0,7.72,0,-63.9,1.071,0.807,0
9/12/2018,10:30, ,0,LHS,0,5.7,0,56.72,170.13,1.68,6.68,0.14,0.14,18.929,0,8503.3,9618.6,-5,5.43,0,9719.3,6252,16.34,0,0,69.4,0,6.24,0,7.72,0,-64,1.044,0.788,0
9/12/2018,10:45, ,0,LHS,0,5.7,0,56.53,169.57,1.52,6.08,0.12,0.12,18.941,0,8508,9621.5,-5,5.43,0,9722.1,6254,16.58,0,0,69.3,0,6.24,0,7.71,0,-63.6,1.024,0.773,0
9/12/2018,11:00, ,0,LHS,0,5.7,0,57.36,172.04,1.64,6.56,0.12,0.12,19.006,0,8538.3,9642.1,-5,5.44,0,9742,6267,15.24,0,0,69.6,0,6.25,0,7.72,0,-64.1,1.021,0.771,0
9/12/2018,11:15, ,0,LHS,0,5.7,0,58.02,174.03,1.56,6.22,0.12,0.13,19.011,0,8547.8,9651.9,-5,5.45,0,9751.8,6274,15.32,0,0,68.3,0,6.13,0,7.72,0,-63.9,1.027,0.775,0
9/12/2018,11:30, ,0,LHS,0,5.7,0,56.87,170.57,1.64,6.54,0.12,0.12,19.229,0,8577.7,9640.3,-5,5.44,0,9737,6266,15.94,0,0,69.3,0,6.2,0,7.72,0,-64,1.058,0.797,0
9/12/2018,11:45, ,0,LHS,0,5.7,0,57.3,171.88,1.73,6.9,0.14,0.14,19.129,0,8565.3,9647.1,-5,5.44,0,9745.3,6271,16.3,0,0,71.8,0,6.43,0,7.73,0,-65,1.126,0.845,0
9/12/2018,12:00, ,0,LHS,0,5.7,0,57.3,171.88,1.65,6.6,0.12,0.12,19.045,0,8543.8,9640.3,-5,5.44,0,9739.6,6266,15.93,0,0,71,0,6.37,0,7.74,0,-65.1,1.236,0.923,0
9/12/2018,12:15, ,0,LHS,0,5.7,0,56.04,168.1,1.65,6.59,0.16,0.16,19.111,0,8506.3,9584.4,-5,5.41,0,9682.2,6230,143.84,0,0,72.8,0,6.52,0,7.75,0,-65.7,1.373,1.019,0
9/12/2018,12:30, ,0,LHS,0,5.7,0,53.23,159.65,1.63,6.5,0.14,0.14,19.321,0,8469.9,9500.4,-5,5.35,0,9594.5,6175,26.41,0,0,78.7,0,7.03,0,7.78,0,-67.8,1.537,1.134,0
9/12/2018,12:45, ,0,LHS,0,5.7,0,50.9,152.69,1.67,6.65,0.14,0.14,19.429,0,8353.4,9348.2,-5,5.26,0,9439.2,6076,27.85,0,0,82.2,0,7.33,0,7.8,0,-68.8,1.706,1.253,0
9/12/2018,13:00, ,0,LHS,0,5.7,0,48.34,145,1.69,6.73,0.18,0.18,19.555,0,8238.6,9194.7,-5,5.17,0,9282.5,5977,31.81,0,0,81.7,0,7.27,0,7.8,0,-68.6,1.877,1.373,0
9/12/2018,13:15, ,0,LHS,0,5.7,0,47.61,142.8,1.57,6.25,0.17,0.17,19.585,0,8106,9041.1,-5,5.08,0,9127,5877,36.09,0,0,80.7,0,7.18,0,7.78,0,-67.9,2.034,1.484,0
9/12/2018,13:30, ,0,LHS,0,5.7,0,46.16,138.46,1.48,5.9,0.14,0.14,19.556,0,8078.7,9016.3,-5,5.06,0,9102.4,5861,38.01,0,0,78.6,0,7,0,7.76,0,-66.5,2.192,1.595,0
9/12/2018,13:45, ,0,LHS,0,5.7,0,45.17,135.5,1.39,5.56,0.16,0.16,19.545,0,8104.7,9047.4,-5,5.08,0,9133.9,5881,35.01,0,0,77.5,0,6.9,0,7.74,0,-65.6,2.337,1.697,0
9/12/2018,14:00, ,0,LHS,0,5.7,0,44.54,133.59,1.39,5.55,0.13,0.13,19.553,0,8115.2,9057.6,-5,5.09,0,9144.1,5887,67.99,0,0,76.6,0,6.82,0,7.73,0,-65,2.484,1.8,0
9/12/2018,14:15, ,0,LHS,0,5.7,0,44.94,134.78,1.34,5.36,0.13,0.13,19.573,0,8132.5,9072.9,-5,5.1,0,9159.3,5897,37.8,0,0,76.2,0,6.78,0,7.72,0,-64.2,2.611,1.889,0
9/12/2018,14:30, ,0,LHS,0,5.7,0,44.71,134.1,1.33,5.32,0.11,0.11,19.586,0,8144.1,9083.3,-5,5.1,0,9169.6,5904,34.94,0,0,75.9,0,6.75,0,7.71,0,-63.4,2.717,1.964,0
9/12/2018,14:45, ,0,LHS,0,5.7,0,44.92,134.74,1.35,5.39,0.09,0.09,19.584,0,8146.7,9086.7,-5,5.1,0,9173.1,5906,48.51,0,0,75.4,0,6.71,0,7.7,0,-63,2.81,2.029,0
9/12/2018,15:00, ,0,LHS,0,5.7,0,45.71,137.12,1.35,5.37,0.12,0.12,19.585,0,6380.4,7116.4,-5,3.93,0,7184,4626,32.2,0,0,74.4,0,6.67,0,7.69,0,-62.3,2.887,2.085,0
9/12/2018,15:15, ,0,LHS,0,5.7,0,45.58,136.7,1.36,5.43,0.15,0.15,19.603,0,8163.1,9101.3,-5,5.11,0,9187.5,5916,39.35,0,0,74.2,0,6.6,0,7.68,0,-62.1,2.947,2.125,0
9/12/2018,15:30, ,0,LHS,0,5.7,0,44.81,134.4,1.33,5.29,0.13,0.13,19.637,0,8171.2,9103.9,-5,5.11,0,9189.6,5918,35.59,0,0,74.5,0,6.62,0,7.68,0,-61.9,2.997,2.16,0
9/12/2018,15:45, ,0,LHS,0,5.7,0,43.84,131.48,1.28,5.11,0.12,0.12,19.662,0,8177,9105.4,-5,5.11,0,9190.8,5918,35.59,0,0,74.9,0,6.65,0,7.68,0,-62,3.034,2.187,0
9/12/2018,16:00, ,0,LHS,0,5.7,0,43.78,131.31,1.27,5.08,0.12,0.12,19.683,0,8181.6,9106.5,-5,5.11,0,9191.7,5919,28.69,0,0,75,0,6.66,0,7.68,0,-62,3.062,2.206,0
9/12/2018,16:15, ,0,LHS,0,5.7,0,43.69,131.03,1.29,5.13,0.12,0.12,19.707,0,8187.9,9108.9,-5,5.12,0,9193.7,5921,54.71,0,0,75.2,0,6.67,0,7.68,0,-61.9,3.083,2.221,0
9/12/2018,16:30, ,0,LHS,0,5.7,0,43.65,130.92,1.27,5.06,0.12,0.12,19.72,0,8192.9,9111.8,-5,5.12,0,9196.5,5923,25.75,0,0,75.3,0,6.68,0,7.68,0,-61.9,3.089,2.226,0
9/12/2018,16:45, ,0,LHS,0,5.7,0,43.87,131.58,1.22,4.85,0.13,0.13,19.73,0,8197.5,9115,-5,5.12,0,9199.6,5925,24.04,0,0,75.2,0,6.67,0,7.68,0,-61.6,3.085,2.222,0
9/12/2018,17:00, ,0,LHS,0,5.7,0,42.48,127.41,1.29,5.15,0.11,0.11,19.733,0,8200.5,9117.7,-5,5.12,0,9202.3,5927,65.19,0,0,74.3,0,6.59,0,7.67,0,-61.2,3.079,2.218,0
9/12/2018,17:15, ,0,LHS,0,5.7,0,44.21,132.6,1.2,4.76,0.11,0.11,19.725,0,8200.4,9119.1,-5,5.12,0,9203.8,5927,21.74,0,0,74.9,0,6.65,0,7.67,0,-61.4,3.059,2.204,0
9/12/2018,17:30, ,0,LHS,0,5.7,0,44.47,133.38,1.19,4.74,0.12,0.12,19.719,0,8199.6,9119.4,-5,5.12,0,9204.3,5928,22.56,0,0,73.8,0,6.55,0,7.67,0,-61.6,3.033,2.186,0
9/12/2018,17:45, ,0,LHS,0,5.7,0,44.19,132.53,1.23,4.92,0.11,0.11,19.707,0,8196.5,9118.3,-5,5.12,0,9203.3,5927,24.29,0,0,76.3,0,6.77,0,7.68,0,-62,2.995,2.159,0
9/12/2018,18:00, ,0,LHS,0,5.7,0,44.52,133.53,1.23,4.89,0.1,0.1,19.677,0,8189.5,9116.5,-5,5.12,0,9201.8,5926,24.01,0,0,76.5,0,6.79,0,7.68,0,-62,2.935,2.117,0
9/12/2018,18:15, ,0,LHS,0,5.7,0,44.68,134,1.24,4.96,0.12,0.12,19.632,0,8176.1,9110.1,-5,5.12,0,9196.1,5922,27.3,0,0,76,0,6.75,0,7.68,0,-62.1,2.84,2.05,0
9/12/2018,18:30, ,0,LHS,0,5.7,0,43.62,130.83,1.3,5.18,0.13,0.13,19.591,0,8166.8,9107.7,-5,5.12,0,9194.2,5920,33.48,0,0,75.9,0,6.75,0,7.69,0,-62.4,2.73,1.973,0
9/12/2018,18:45, ,0,LHS,0,5.7,0,43.78,131.32,1.29,5.12,0.09,0.09,19.555,0,8157.4,9104.3,-5,5.11,0,9191.2,5918,37.93,0,0,74.8,0,6.66,0,7.69,0,-62.3,2.601,1.882,0
9/12/2018,19:00, ,0,LHS,0,5.7,0,43.89,131.66,1.33,5.3,0.16,0.16,19.514,0,8148.4,9102.1,-5,5.11,0,9189.6,5916,42.14,0,0,74.7,0,6.65,0,7.69,0,-62.3,2.463,1.785,0
9/12/2018,19:15, ,0,LHS,0,5.7,0,44.16,132.44,1.31,5.21,0.14,0.14,19.475,0,8137.6,9097.6,-5,5.11,0,9185.6,5913,51.63,0,0,74.7,0,6.66,0,7.69,0,-62.7,2.314,1.68,0
9/12/2018,19:30, ,0,LHS,0,5.7,0,43.79,131.33,1.31,5.21,0.16,0.16,19.44,0,8128.6,9094.3,-5,5.11,0,9182.7,5911,41.62,0,0,75.1,0,6.7,0,7.7,0,-63.3,2.174,1.582,0
9/12/2018,19:45, ,0,LHS,0,5.7,0,44.76,134.25,1.35,5.36,0.13,0.13,19.416,0,8125,9095,-5,5.11,0,9183.7,5912,46.79,0,0,75.4,0,6.73,0,7.71,0,-63.8,2.032,1.482,0
9/12/2018,20:00, ,0,LHS,0,5.7,0,44.79,134.33,1.32,5.27,0.13,0.13,19.393,0,8121.4,9095.4,-5,5.11,0,9184.5,5912,42.65,0,0,75.3,0,6.73,0,7.72,0,-64.3,1.892,1.384,0
9/12/2018,20:15, ,0,LHS,0,5.7,0,45.08,135.21,1.33,5.3,0.14,0.14,19.349,0,8117.7,9099.8,-5,5.11,0,9189.5,5915,45.92,0,0,75.3,0,6.73,0,7.72,0,-64.3,1.775,1.302,0
9/12/2018,20:30, ,0,LHS,0,5.7,0,45.56,136.66,1.33,5.28,0.16,0.16,19.31,0,8120.9,9111.2,-5,5.12,0,9201.5,5922,36.27,0,0,75.1,0,6.72,0,7.73,0,-64.7,1.656,1.218,0
9/12/2018,20:45, ,0,LHS,0,5.7,0,46.19,138.55,1.35,5.37,0.15,0.15,19.294,0,8136.9,9132.1,-5,5.13,0,9222.9,5936,39.2,0,0,75.9,0,6.79,0,7.74,0,-65.3,1.558,1.149,0
9/12/2018,21:00, ,0,LHS,0,5.7,0,48.35,145.04,1.37,5.47,0.16,0.16,19.267,0,8185.2,9191.6,-5,5.17,0,9283.3,5975,29.7,0,0,76.3,0,6.83,0,7.75,0,-65.9,1.47,1.087,0
9/12/2018,21:15, ,0,LHS,0,5.7,0,48.76,146.25,1.39,5.54,0.14,0.14,19.209,0,8217.5,9239.4,-5,5.2,0,9332.4,6006,56.59,0,0,75.2,0,6.74,0,7.74,0,-65.1,1.396,1.035,0
9/12/2018,21:30, ,0,LHS,0,5.7,0,50.2,150.57,1.4,5.56,0.12,0.12,19.183,0,8287.2,9322.9,-5,5.25,0,9417.1,6060,27.59,0,0,75.7,0,6.78,0,7.75,0,-65.9,1.332,0.99,0
9/12/2018,21:45, ,0,LHS,0,5.7,0,51.45,154.31,1.49,5.93,0.11,0.11,19.131,0,8322,9372.7,-5,5.28,0,9468.1,6092,28.61,0,0,74.9,0,6.72,0,7.75,0,-65.7,1.272,0.948,0
9/12/2018,22:00, ,0,LHS,0,5.7,0,52.37,157.09,1.4,5.57,0.14,0.14,19.06,0,8348.1,9416.5,-5,5.3,0,9513.4,6121,24.44,0,0,74,0,6.64,0,7.74,0,-65.2,1.224,0.914,0
9/12/2018,22:15, ,0,LHS,0,5.7,0,53.67,160.99,1.43,5.7,0.11,0.11,19.011,0,8383.4,9466.2,-5,5.33,0,9564.1,6153,20.88,0,0,73.1,0,6.57,0,7.73,0,-64.8,1.186,0.888,0
9/12/2018,22:30, ,0,LHS,0,5.7,0,54.21,162.61,1.46,5.8,0.13,0.13,18.963,0,8394.5,9488.6,-5,5.35,0,9587.5,6168,25.69,0,0,72.6,0,6.53,0,7.74,0,-65.1,1.163,0.871,0
9/12/2018,22:45, ,0,LHS,0,5.7,0,54.79,164.34,1.41,5.64,0.11,0.11,18.908,0,8419,9527.7,-5,5.37,0,9627.7,6193,18.11,0,0,72.1,0,6.49,0,7.73,0,-64.7,1.134,0.851,0
9/12/2018,23:00, ,0,LHS,0,5.7,0,55.89,167.64,1.44,5.75,0.13,0.13,18.859,0,8438.7,9559.9,-5,5.39,0,9661,6214,19.44,0,0,72.1,0,6.5,0,7.74,0,-65.1,1.111,0.835,0
9/12/2018,23:15, ,0,LHS,0,5.7,0,55.85,167.51,1.45,5.77,0.12,0.12,18.832,0,8443.1,9570.6,-5,5.4,0,9672.1,6221,16.76,0,0,71.8,0,6.47,0,7.73,0,-64.8,1.099,0.826,0
9/12/2018,23:30, ,0,LHS,0,5.7,0,56.12,168.35,1.45,5.77,0.12,0.12,18.755,0,8434.9,9577.2,-5,5.4,0,9679.9,6225,18.55,0,0,70.7,0,6.38,0,7.73,0,-64.4,1.082,0.814,0
9/12/2018,23:45, ,0,LHS,0,5.7,0,56.56,169.64,1.45,5.77,0.14,0.14,18.759,0,8454.8,9599,-5,5.42,0,9701.8,6239,16.83,0,0,70.3,0,6.35,0,7.73,0,-64.6,1.078,0.811,0
9/13/2018,0:00, ,0,LHS,0,5.7,0,56.67,170,1.4,5.58,0.1,0.1,18.711,0,8441.5,9593.9,-5,5.41,0,9697.4,6236,16.23,0,0,68.9,0,6.23,0,7.71,0,-63.6,1.094,0.823,0
9/13/2018,0:15, ,0,LHS,0,5.7,0,56.66,169.95,1.5,5.97,0.15,0.15,18.671,0,8440.9,9601.5,-5,5.42,0,9705.5,6241,16.76,0,0,70.6,0,6.39,0,7.73,0,-64.4,1.126,0.845,0
9/13/2018,0:30, ,0,LHS,0,5.7,0,57.33,171.97,1.46,5.82,0.09,0.09,18.719,0,8456.1,9608.8,-5,5.42,0,9712.3,6246,16.57,0,0,71.5,0,6.46,0,7.74,0,-65.3,1.188,0.889,0
9/13/2018,0:45, ,0,LHS,0,5.7,0,57.37,172.1,1.45,5.78,0.13,0.13,18.749,0,8452.2,9598.2,-5,5.42,0,9701.1,6239,15.38,0,0,72.1,0,6.51,0,7.75,0,-65.9,1.29,0.96,0
9/13/2018,1:00, ,0,LHS,0,5.7,0,56.06,168.15,1.39,5.56,0.14,0.14,18.813,0,8420.8,9549.2,-5,5.39,0,9650.8,6207,16.58,0,0,72.8,0,6.57,0,7.76,0,-66.1,1.423,1.054,0
9/13/2018,1:15, ,0,LHS,0,5.7,0,52.74,158.21,1.49,5.93,0.13,0.13,18.647,0,8319,9467.7,-5,5.34,0,9570.7,6154,24.61,0,0,74.5,0,6.74,0,7.77,0,-66.9,1.569,1.157,0
9/13/2018,1:30, ,0,LHS,0,5.7,0,49.83,149.45,1.41,5.64,0.18,0.18,18.572,0,8180.3,9325.2,-5,5.25,0,9427.5,6061,29.89,0,0,76,0,6.9,0,7.78,0,-67.5,1.725,1.266,0
9/13/2018,1:45, ,0,LHS,0,5.7,0,48.4,145.19,1.42,5.65,0.17,0.17,18.667,0,8115.7,9232.4,-5,5.19,0,9332.5,6001,35.13,0,0,76.2,0,6.9,0,7.78,0,-67.3,1.88,1.375,0
9/13/2018,2:00, ,0,LHS,0,5.7,0,46.44,139.29,1.39,5.53,0.17,0.17,18.796,0,8016.7,9094.5,-5,5.11,0,9191.4,5911,38.21,0,0,76.3,0,6.9,0,7.77,0,-66.8,2.029,1.48,0
9/13/2018,2:15, ,0,LHS,0,5.7,0,46.36,139.04,1.25,4.97,0.17,0.17,18.959,0,7995.3,9038.1,-5,5.08,0,9132.3,5875,38.18,0,0,75.7,0,6.82,0,7.75,0,-65.9,2.174,1.582,0
9/13/2018,2:30, ,0,LHS,0,5.7,0,46.03,138.07,1.3,5.19,0.14,0.14,19.014,0,8018.3,9053.4,-5,5.09,0,9147,5885,37.07,0,0,75.2,0,6.77,0,7.74,0,-65.2,2.308,1.676,0
9/13/2018,2:45, ,0,LHS,0,5.7,0,45.49,136.45,1.28,5.09,0.16,0.16,19.031,0,8035.7,9069.8,-5,5.09,0,9163.4,5895,38.04,0,0,75,0,6.74,0,7.73,0,-64.6,2.439,1.768,0
9/13/2018,3:00, ,0,LHS,0,5.7,0,45.36,136.06,1.22,4.86,0.15,0.15,19.062,0,8053.3,9083.6,-5,5.1,0,9177,5904,34.49,0,0,74.7,0,6.71,0,7.72,0,-64.2,2.553,1.848,0
9/13/2018,3:15, ,0,LHS,0,5.7,0,45.46,136.36,1.26,5.01,0.1,0.1,19.06,0,8063.1,9095,-5,5.11,0,9188.5,5912,35.62,0,0,74.2,0,6.67,0,7.71,0,-63.6,2.653,1.918,0
9/13/2018,3:30, ,0,LHS,0,5.7,0,45.82,137.43,1.28,5.09,0.13,0.13,19.054,0,8072.1,9106.3,-5,5.12,0,9200,5919,1640.02,0,0,73.5,0,6.61,0,7.7,0,-62.8,2.737,1.978,0
9/13/2018,3:45, ,0,LHS,0,5.7,0,45.4,136.18,1.23,4.89,0.12,0.12,19.072,0,8081.4,9113.4,-5,5.12,0,9206.9,5924,34.82,0,0,73.3,0,6.58,0,7.69,0,-62.3,2.805,2.025,0
9/13/2018,4:00, ,0,LHS,0,5.7,0,45.98,137.93,1.28,5.11,0.14,0.14,19.083,0,8088.3,9118.9,-5,5.12,0,9212.3,5927,45.84,0,0,73.1,0,6.57,0,7.68,0,-62,2.859,2.063,0
9/13/2018,4:15, ,0,LHS,0,5.7,0,46.09,138.25,1.25,5,0.14,0.14,19.098,0,8095.2,9123.7,-5,5.13,0,9217,5930,49.55,0,0,72.8,0,6.54,0,7.68,0,-61.8,2.89,2.085,0
9/13/2018,4:30, ,0,LHS,0,5.7,0,46.37,139.07,1.3,5.18,0.12,0.12,19.098,0,8097.4,9126.1,-5,5.13,0,9219.4,5932,25.03,0,0,72.4,0,6.5,0,7.68,0,-61.5,2.91,2.099,0
9/13/2018,4:45, ,0,LHS,0,5.7,0,46.87,140.57,1.29,5.12,0.14,0.14,19.095,0,8097.6,9126.9,-5,5.13,0,9220.3,5932,24.6,0,0,71.7,0,6.44,0,7.67,0,-61.3,2.913,2.101,0
9/13/2018,5:00, ,0,LHS,0,5.7,0,47.22,141.64,1.26,5.02,0.13,0.13,19.087,0,8096.7,9127.6,-5,5.13,0,9221,5933,23.43,0,0,71.9,0,6.46,0,7.67,0,-61.2,2.903,2.094,0
9/13/2018,5:15, ,0,LHS,0,5.7,0,47.21,141.6,1.25,4.97,0.11,0.11,19.094,0,8098.9,9128.6,-5,5.13,0,9221.9,5934,22.96,0,0,69.3,0,6.23,0,7.65,0,-60.1,2.883,2.08,0
9/13/2018,5:30, ,0,LHS,0,5.7,0,47.52,142.53,1.32,5.28,0.13,0.13,19.07,0,8094.8,9128.8,-5,5.13,0,9222.5,5934,21.66,0,0,71.3,0,6.41,0,7.67,0,-61.1,2.854,2.06,0
9/13/2018,5:45, ,0,LHS,0,5.7,0,47.46,142.37,1.29,5.16,0.09,0.09,19.075,0,8095.1,9128.2,-5,5.13,0,9221.8,5933,25.22,0,0,72.2,0,6.49,0,7.67,0,-61.3,2.813,2.031,0
