Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,pH,F_pH,pHmV,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Turb,F_Turb,WiperPosV,Depth,F_Depth
7/12/2018,12:45, ,0,LHS,0,5.8,7.69,0,-58.5,39.9,119.67,21.776,0,7.0247,7.4856,0,4.14,0,68.7,0,5.89,0,1.66,6.61,0.26,0.25,1.62,-0.55,70.59,0,1.204,1.79,0
7/12/2018,13:00, ,0,LHS,0,5.8,7.71,0,-59.2,40.13,120.35,21.822,0,7.1316,7.5925,0,4.2,0,70.1,0,6,0,1.6,6.35,0.23,0.22,1.55,-0.58,67.35,0,1.21,1.867,0
7/12/2018,13:15, ,0,LHS,0,5.8,7.71,0,-59.5,39.63,118.87,21.873,0,7.245,7.7052,0,4.27,0,71.2,0,6.09,0,1.63,6.48,0.21,0.2,1.58,-0.6,65.82,0,1.2,1.931,0
7/12/2018,13:30, ,0,LHS,0,5.8,7.72,0,-59.8,39.69,119.05,21.927,0,7.3333,7.7905,0,4.32,0,71.9,0,6.14,0,1.59,6.33,0.21,0.2,1.55,-0.6,63.56,0,1.199,1.981,0
7/12/2018,13:45, ,0,LHS,0,5.8,7.72,0,-60,39.71,119.11,21.937,0,7.4563,7.9196,0,4.4,0,73,0,6.23,0,1.5,5.98,0.2,0.18,1.46,-0.62,66.6,0,1.2,2.019,0
7/12/2018,14:00, ,0,LHS,0,5.8,7.72,0,-60.2,40.01,119.99,21.991,0,7.5271,7.9861,0,4.43,0,73.6,0,6.27,0,1.48,5.9,0.19,0.17,1.44,-0.63,57.49,0,1.203,2.045,0
7/12/2018,14:15, ,0,LHS,0,5.8,7.72,0,-60.1,39.67,118.97,22,0,7.5873,8.0485,0,4.47,0,73.4,0,6.25,0,1.48,5.9,0.17,0.16,1.44,-0.64,53.86,0,1.201,2.064,0
7/12/2018,14:30, ,0,LHS,0,5.8,7.72,0,-60.1,40.68,122.01,22.028,0,7.6636,8.1249,0,4.52,0,74,0,6.3,0,1.44,5.75,0.2,0.18,1.4,-0.62,54.72,0,1.192,2.069,0
7/12/2018,14:45, ,0,LHS,0,5.8,7.71,0,-59.4,41.09,123.24,22.032,0,7.6897,8.1518,0,4.53,0,71.5,0,6.09,0,1.47,5.85,0.21,0.2,1.43,-0.6,37.97,0,1.209,2.071,0
7/12/2018,15:00, ,0,LHS,0,5.8,7.68,0,-57.5,42.91,128.71,22.058,0,7.6803,8.1375,0,4.52,0,63.2,0,5.38,0,1.3,5.15,0.14,0.13,1.25,-0.67,29.6,0,1.194,2.061,0
7/12/2018,15:15, ,0,LHS,0,5.8,7.72,0,-60,42.48,127.43,22.066,0,7.6962,8.1532,0,4.53,0,73.4,0,6.24,0,1.4,5.55,0.14,0.12,1.35,-0.68,32.35,0,1.196,2.04,0
7/12/2018,15:30, ,0,LHS,0,5.8,7.72,0,-60.2,41.99,125.94,22.103,0,7.665,8.114,0,4.51,0,74,0,6.29,0,1.49,5.94,0.18,0.17,1.45,-0.63,35.1,0,1.21,2.014,0
7/12/2018,15:45, ,0,LHS,0,5.8,7.72,0,-60.3,41.87,125.58,22.121,0,7.6289,8.0729,0,4.49,0,74.3,0,6.32,0,1.56,6.21,0.2,0.18,1.52,-0.62,53.83,0,1.207,1.982,0
7/12/2018,16:00, ,0,LHS,0,5.8,7.73,0,-60.6,43.11,129.29,22.215,0,7.5869,8.0132,0,4.45,0,74.5,0,6.32,0,1.61,6.42,0.16,0.14,1.57,-0.66,45.9,0,1.194,1.942,0
7/12/2018,16:15, ,0,LHS,0,5.8,7.74,0,-61.5,43.85,131.53,22.417,0,7.5535,7.9454,0,4.41,0,76.5,0,6.47,0,1.73,6.88,0.21,0.2,1.69,-0.6,30.35,0,1.201,1.9,0
7/12/2018,16:30, ,0,LHS,0,5.8,7.74,0,-61.2,44.2,132.59,22.343,0,7.512,7.9136,0,4.39,0,75.5,0,6.4,0,1.65,6.55,0.19,0.17,1.6,-0.63,32.62,0,1.2,1.85,0
7/12/2018,16:45, ,0,LHS,0,5.8,7.73,0,-60.4,44.31,132.9,22.183,0,7.4545,7.8785,0,4.37,0,73.6,0,6.25,0,1.6,6.36,0.19,0.17,1.55,-0.63,31.65,0,1.203,1.797,0
7/12/2018,17:00, ,0,LHS,0,5.8,7.72,0,-59.9,44.11,132.3,22.203,0,7.4128,7.8312,0,4.34,0,72.5,0,6.16,0,1.62,6.46,0.19,0.17,1.58,-0.63,33.56,0,1.202,1.74,0
7/12/2018,17:15, ,0,LHS,0,5.8,7.7,0,-59.1,44.39,133.14,22.214,0,7.3639,7.7777,0,4.31,0,70.7,0,6,0,1.64,6.54,0.17,0.15,1.6,-0.65,29.8,0,1.202,1.677,0
7/12/2018,17:30, ,0,LHS,0,5.8,7.68,0,-57.8,44.31,132.9,22.176,0,7.2866,7.702,0,4.26,0,67.6,0,5.75,0,1.64,6.52,0.18,0.16,1.59,-0.64,40.61,0,1.203,1.603,0
7/12/2018,17:45, ,0,LHS,0,5.8,7.67,0,-56.9,44.57,133.68,22.19,0,7.197,7.6053,0,4.21,0,65.9,0,5.61,0,1.65,6.56,0.18,0.16,1.6,-0.64,43.68,0,1.203,1.531,0
7/12/2018,18:00, ,0,LHS,0,5.8,7.64,0,-55.4,44.72,134.14,22.177,0,7.1071,7.5121,0,4.15,0,62.9,0,5.35,0,1.68,6.67,0.24,0.22,1.63,-0.58,45.53,0,1.201,1.457,0
7/12/2018,18:15, ,0,LHS,0,5.8,7.62,0,-54,45.25,135.74,22.174,0,7.0276,7.4286,0,4.1,0,60.3,0,5.13,0,1.74,6.94,0.19,0.18,1.7,-0.62,47.96,0,1.202,1.381,0
7/12/2018,18:30, ,0,LHS,0,5.8,7.6,0,-52.9,46.28,138.82,22.179,0,6.9513,7.3471,0,4.05,0,58.3,0,4.96,0,1.72,6.87,0.21,0.2,1.68,-0.6,63.33,0,1.204,1.316,0
7/12/2018,18:45, ,0,LHS,0,5.8,7.6,0,-52.9,47.59,142.73,22.216,0,6.8935,7.2806,0,4.02,0,58.3,0,4.96,0,1.8,7.18,0.21,0.19,1.76,-0.61,52.19,0,1.202,1.252,0
7/12/2018,19:00, ,0,LHS,0,5.8,7.58,0,-52.2,48.91,146.69,22.218,0,6.8531,7.2376,0,3.99,0,56.9,0,4.84,0,1.81,7.19,0.2,0.18,1.76,-0.62,50.88,0,1.202,1.2,0
7/12/2018,19:15, ,0,LHS,0,5.8,7.58,0,-52.1,50.18,150.5,22.216,0,6.8282,7.2117,0,3.97,0,56.5,0,4.81,0,1.87,7.44,0.24,0.23,1.82,-0.57,43.91,0,1.192,1.16,0
7/12/2018,19:30, ,0,LHS,0,5.8,7.58,0,-51.8,52.36,157.06,22.195,0,6.8083,7.1938,0,3.96,0,55.2,0,4.7,0,1.91,7.61,0.2,0.19,1.87,-0.62,39.53,0,1.209,1.136,0
7/12/2018,19:45, ,0,LHS,0,5.8,7.56,0,-50.6,52.88,158.61,22.153,0,6.784,7.1741,0,3.95,0,52.8,0,4.5,0,1.92,7.64,0.24,0.22,1.88,-0.58,57.77,0,1.205,1.133,0
7/12/2018,20:00, ,0,LHS,0,5.8,7.55,0,-50.2,55.18,165.52,22.135,0,6.7749,7.1671,0,3.95,0,51.6,0,4.4,0,1.87,7.43,0.21,0.2,1.82,-0.6,32.04,0,1.195,1.143,0
7/12/2018,20:15, ,0,LHS,0,5.8,7.55,0,-50,54.74,164.2,22.102,0,6.7704,7.1672,0,3.95,0,43.4,0,3.7,0,1.86,7.43,0.21,0.19,1.82,-0.61,36.2,0,1.201,1.184,0
7/12/2018,20:30, ,0,LHS,0,5.8,7.57,0,-51.6,55.01,165,22.134,0,6.7897,7.1829,0,3.96,0,53.8,0,4.59,0,1.82,7.24,0.24,0.22,1.78,-0.58,32.97,0,1.202,1.244,0
7/12/2018,20:45, ,0,LHS,0,5.8,7.62,0,-54,53.95,161.82,22.13,0,6.8091,7.2039,0,3.97,0,58.6,0,5,0,1.77,7.06,0.19,0.17,1.73,-0.63,34.48,0,1.202,1.33,0
7/12/2018,21:00, ,0,LHS,0,5.8,7.64,0,-55.2,50.14,150.41,22.111,0,6.8673,7.2684,0,4.01,0,61.4,0,5.23,0,1.71,6.81,0.2,0.18,1.67,-0.62,41.61,0,1.201,1.426,0
7/12/2018,21:15, ,0,LHS,0,5.8,7.67,0,-57,47.3,141.86,22.065,0,6.962,7.3755,0,4.07,0,65,0,5.55,0,1.69,6.73,0.21,0.19,1.65,-0.61,47.48,0,1.203,1.523,0
7/12/2018,21:30, ,0,LHS,0,5.8,7.7,0,-58.7,45.85,137.51,22.144,0,7.0492,7.4559,0,4.12,0,68.7,0,5.85,0,1.73,6.87,0.2,0.19,1.68,-0.61,53.46,0,1.202,1.623,0
7/12/2018,21:45, ,0,LHS,0,5.8,7.7,0,-58.8,45.83,137.48,22.202,0,7.1008,7.5018,0,4.15,0,69.2,0,5.88,0,1.64,6.53,0.2,0.18,1.6,-0.62,43.28,0,1.192,1.715,0
7/12/2018,22:00, ,0,LHS,0,5.8,7.71,0,-59.6,44.21,132.6,22.239,0,7.2053,7.6064,0,4.21,0,71.1,0,6.04,0,1.61,6.42,0.21,0.19,1.57,-0.61,45.18,0,1.207,1.812,0
7/12/2018,22:15, ,0,LHS,0,5.8,7.72,0,-60,43.16,129.45,22.227,0,7.2768,7.6838,0,4.25,0,72,0,6.12,0,1.56,6.22,0.18,0.17,1.52,-0.63,46.59,0,1.198,1.903,0
7/12/2018,22:30, ,0,LHS,0,5.8,7.72,0,-60.3,41.02,123.04,22.196,0,7.3719,7.7891,0,4.32,0,72.9,0,6.2,0,1.53,6.1,0.23,0.21,1.49,-0.59,58.69,0,1.193,1.993,0
7/12/2018,22:45, ,0,LHS,0,5.8,7.73,0,-60.7,40.15,120.42,22.147,0,7.4628,7.8929,0,4.38,0,73.8,0,6.27,0,1.48,5.88,0.21,0.2,1.43,-0.6,58.79,0,1.201,2.079,0
7/12/2018,23:00, ,0,LHS,0,5.8,7.74,0,-60.9,38.31,114.89,22.088,0,7.5709,8.0167,0,4.45,0,74.8,0,6.36,0,1.44,5.73,0.22,0.2,1.4,-0.6,60.62,0,1.205,2.156,0
7/12/2018,23:15, ,0,LHS,0,5.8,7.74,0,-61.1,37.9,113.67,22.039,0,7.696,8.1574,0,4.54,0,75.6,0,6.43,0,1.4,5.57,0.18,0.17,1.36,-0.63,58.91,0,1.205,2.227,0
7/12/2018,23:30, ,0,LHS,0,5.8,7.74,0,-61.1,36.14,108.39,22.013,0,7.841,8.3154,0,4.63,0,76.4,0,6.5,0,1.36,5.41,0.22,0.21,1.32,-0.59,62.14,0,1.204,2.282,0
7/12/2018,23:45, ,0,LHS,0,5.8,7.74,0,-61.2,35.53,106.55,21.987,0,7.948,8.4333,0,4.7,0,77,0,6.55,0,1.33,5.3,0.18,0.17,1.29,-0.63,67.8,0,1.206,2.333,0
7/13/2018,0:00, ,0,LHS,0,5.8,7.74,0,-61.1,34.37,103.09,21.958,0,8.1054,8.6053,0,4.8,0,77.5,0,6.6,0,1.24,4.92,0.17,0.16,1.19,-0.64,63.53,0,1.209,2.372,0
7/13/2018,0:15, ,0,LHS,0,5.8,7.74,0,-61.1,33.19,99.56,21.943,0,8.2726,8.7855,0,4.91,0,78.3,0,6.66,0,1.21,4.8,0.17,0.15,1.16,-0.65,67.05,0,1.203,2.404,0
7/13/2018,0:30, ,0,LHS,0,5.8,7.74,0,-61.1,33.28,99.8,21.95,0,8.3692,8.887,0,4.97,0,78.6,0,6.68,0,1.21,4.81,0.21,0.19,1.17,-0.61,64.56,0,1.199,2.429,0
7/13/2018,0:45, ,0,LHS,0,5.8,7.74,0,-61.1,31.84,95.5,21.962,0,8.5412,9.0673,0,5.08,0,79.4,0,6.75,0,1.14,4.53,0.2,0.19,1.1,-0.61,58.49,0,1.194,2.453,0
7/13/2018,1:00, ,0,LHS,0,5.8,7.73,0,-60.9,31.25,93.72,21.976,0,8.6807,9.2129,0,5.17,0,79.8,0,6.77,0,1.14,4.53,0.2,0.18,1.1,-0.62,56.14,0,1.192,2.476,0
7/13/2018,1:15, ,0,LHS,0,5.8,7.73,0,-60.7,30.97,92.88,21.984,0,8.7799,9.3166,0,5.23,0,80.2,0,6.8,0,1.1,4.37,0.19,0.18,1.06,-0.62,57.05,0,1.196,2.493,0
7/13/2018,1:30, ,0,LHS,0,5.8,7.73,0,-60.4,31.11,93.31,21.994,0,8.8815,9.4224,0,5.3,0,79.9,0,6.77,0,1.12,4.43,0.16,0.14,1.07,-0.66,62.27,0,1.202,2.507,0
7/13/2018,1:45, ,0,LHS,0,5.8,7.72,0,-60.3,30.33,90.97,22.006,0,9.0282,9.5757,0,5.39,0,80.5,0,6.82,0,1.08,4.28,0.18,0.17,1.03,-0.63,48.84,0,1.205,2.518,0
7/13/2018,2:00, ,0,LHS,0,5.8,7.72,0,-60.1,30.35,91.01,21.994,0,9.0758,9.6286,0,5.42,0,80.5,0,6.83,0,1.06,4.19,0.18,0.17,1.01,-0.63,53.1,0,1.208,2.523,0
7/13/2018,2:15, ,0,LHS,0,5.8,7.72,0,-60,30.77,92.27,21.977,0,9.1124,9.6708,0,5.45,0,80.4,0,6.81,0,1.06,4.22,0.16,0.15,1.02,-0.65,48.44,0,1.201,2.524,0
7/13/2018,2:30, ,0,LHS,0,5.8,7.72,0,-59.8,31.15,93.41,21.952,0,9.1228,9.6868,0,5.46,0,80.3,0,6.81,0,1.04,4.13,0.15,0.13,1,-0.67,38.81,0,1.194,2.514,0
7/13/2018,2:45, ,0,LHS,0,5.8,7.71,0,-59.4,29.75,89.21,22,0,9.3253,9.8921,0,5.58,0,80.1,0,6.78,0,1.03,4.07,0.15,0.14,0.98,-0.66,42.08,0,1.194,2.493,0
7/13/2018,3:00, ,0,LHS,0,5.8,7.7,0,-59.1,30.07,90.19,21.993,0,9.3481,9.9177,0,5.6,0,79.5,0,6.73,0,1.03,4.1,0.15,0.14,0.99,-0.66,37.46,0,1.209,2.459,0
7/13/2018,3:15, ,0,LHS,0,5.8,7.68,0,-57.7,30.41,91.2,22.014,0,9.4255,9.9955,0,5.64,0,75.2,0,6.36,0,0.95,3.76,0.11,0.09,0.9,-0.71,30.27,0,1.199,2.415,0
7/13/2018,3:30, ,0,LHS,0,5.8,7.72,0,-59.8,31.09,93.24,21.934,0,9.2512,9.8267,0,5.54,0,80.8,0,6.85,0,1.06,4.22,0.13,0.11,1.02,-0.69,32.87,0,1.193,2.354,0
7/13/2018,3:45, ,0,LHS,0,5.8,7.71,0,-59.5,31.06,93.14,21.927,0,9.1769,9.7492,0,5.49,0,80.3,0,6.81,0,1.01,4.02,0.16,0.14,0.97,-0.66,34.47,0,1.2,2.28,0
7/13/2018,4:00, ,0,LHS,0,5.8,7.71,0,-59.3,28.65,85.92,21.876,0,9.0809,9.6572,0,5.44,0,79.5,0,6.75,0,1.09,4.32,0.19,0.18,1.04,-0.62,54.86,0,1.192,2.201,0
7/13/2018,4:15, ,0,LHS,0,5.8,7.7,0,-59.1,28.93,86.76,21.853,0,8.9771,9.5512,0,5.37,0,78.8,0,6.7,0,1.09,4.31,0.17,0.16,1.04,-0.64,59.83,0,1.196,2.114,0
7/13/2018,4:30, ,0,LHS,0,5.8,7.7,0,-58.7,29.21,87.6,21.812,0,8.8149,9.3864,0,5.27,0,77.6,0,6.6,0,1.13,4.5,0.16,0.15,1.09,-0.65,68.54,0,1.2,2.021,0
7/13/2018,4:45, ,0,LHS,0,5.8,7.68,0,-57.8,31.22,93.62,21.736,0,8.4939,9.0586,0,5.08,0,75,0,6.4,0,1.19,4.72,0.21,0.2,1.14,-0.6,70.65,0,1.203,1.925,0
7/13/2018,5:00, ,0,LHS,0,5.8,7.66,0,-56.7,32.13,96.36,21.673,0,8.2856,8.8479,0,4.95,0,72.6,0,6.2,0,1.24,4.93,0.17,0.15,1.2,-0.65,71.17,0,1.202,1.827,0
7/13/2018,5:15, ,0,LHS,0,5.8,7.64,0,-55.6,32.9,98.68,21.615,0,8.083,8.6417,0,4.83,0,69.7,0,5.97,0,1.32,5.26,0.21,0.19,1.28,-0.61,84.45,0,1.204,1.725,0
7/13/2018,5:30, ,0,LHS,0,5.8,7.65,0,-55.7,33.24,99.69,21.559,0,7.9028,8.4588,0,4.72,0,68.6,0,5.89,0,1.37,5.44,0.25,0.23,1.33,-0.57,83.37,0,1.202,1.629,0
7/13/2018,5:45, ,0,LHS,0,5.8,7.64,0,-55.2,34.4,103.18,21.526,0,7.7423,8.2926,0,4.62,0,67,0,5.75,0,1.44,5.71,0.26,0.24,1.39,-0.56,85.45,0,1.203,1.533,0
7/13/2018,6:00, ,0,LHS,0,5.8,7.63,0,-54.6,35.47,106.37,21.505,0,7.5874,8.1301,0,4.52,0,64.8,0,5.57,0,1.45,5.78,0.24,0.22,1.41,-0.58,83.8,0,1.202,1.445,0
7/13/2018,6:15, ,0,LHS,0,5.8,7.6,0,-53.3,36.77,110.28,21.476,0,7.44,7.9768,0,4.43,0,62.1,0,5.34,0,1.52,6.06,0.26,0.25,1.48,-0.55,80.27,0,1.204,1.363,0
7/13/2018,6:30, ,0,LHS,0,5.8,7.6,0,-52.8,39.02,117.03,21.453,0,7.3106,7.8418,0,4.35,0,60.3,0,5.19,0,1.6,6.38,0.23,0.21,1.56,-0.59,84.5,0,1.203,1.292,0
7/13/2018,6:45, ,0,LHS,0,5.8,7.58,0,-51.7,40.31,120.92,21.416,0,7.208,7.7376,0,4.29,0,58.1,0,5.02,0,1.61,6.42,0.22,0.21,1.57,-0.59,83.23,0,1.2,1.22,0
7/13/2018,7:00, ,0,LHS,0,5.8,7.56,0,-50.9,42.36,127.05,21.383,0,7.1051,7.6323,0,4.23,0,56.2,0,4.85,0,1.68,6.68,0.24,0.23,1.63,-0.57,78.26,0,1.202,1.161,0
7/13/2018,7:15, ,0,LHS,0,5.8,7.56,0,-50.6,43.62,130.84,21.347,0,7.0291,7.5564,0,4.18,0,54.8,0,4.74,0,1.62,6.44,0.25,0.23,1.58,-0.57,82.38,0,1.204,1.107,0
7/13/2018,7:30, ,0,LHS,0,5.8,7.53,0,-49.2,45.83,137.46,21.297,0,6.9531,7.4824,0,4.14,0,52.1,0,4.51,0,1.78,7.07,0.2,0.19,1.73,-0.61,66.02,0,1.203,1.054,0
7/13/2018,7:45, ,0,LHS,0,5.8,7.52,0,-48.7,47.7,143.08,21.257,0,6.8963,7.4274,0,4.11,0,50.5,0,4.37,0,1.83,7.28,0.22,0.2,1.78,-0.6,62.35,0,1.201,1.002,0
7/13/2018,8:00, ,0,LHS,0,5.8,7.51,0,-47.8,48.85,146.51,21.217,0,6.8654,7.4,0,4.09,0,48.5,0,4.2,0,1.78,7.1,0.22,0.2,1.74,-0.6,54.28,0,1.204,0.947,0
7/13/2018,8:15, ,0,LHS,0,5.8,7.51,0,-47.7,50.01,150.01,21.205,0,6.8345,7.3686,0,4.07,0,48,0,4.16,0,1.85,7.35,0.23,0.21,1.8,-0.59,53.68,0,1.201,0.893,0
7/13/2018,8:30, ,0,LHS,0,5.8,7.5,0,-47.1,51.18,153.52,21.195,0,6.8168,7.351,0,4.06,0,46.9,0,4.07,0,1.81,7.22,0.21,0.2,1.77,-0.6,48.62,0,1.192,0.835,0
7/13/2018,8:45, ,0,LHS,0,5.8,7.48,0,-46.1,51.04,153.09,21.186,0,6.7952,7.3291,0,4.05,0,45.3,0,3.93,0,1.85,7.39,0.23,0.22,1.81,-0.58,59.94,0,1.209,0.78,0
7/13/2018,9:00, ,0,LHS,0,5.8,7.46,0,-44.6,49.97,149.89,21.178,0,6.7668,7.2997,0,4.03,0,43.4,0,3.77,0,1.88,7.51,0.24,0.23,1.84,-0.57,66.8,0,1.205,0.725,0
7/13/2018,9:15, ,0,LHS,0,5.8,7.45,0,-44.4,50.7,152.08,21.187,0,6.7685,7.3002,0,4.03,0,43.4,0,3.76,0,1.88,7.48,0.28,0.26,1.83,-0.54,61.37,0,1.199,0.672,0
7/13/2018,9:30, ,0,LHS,0,5.8,7.46,0,-44.8,51.69,155.04,21.195,0,6.7791,7.3103,0,4.04,0,43.4,0,3.76,0,1.92,7.64,0.23,0.21,1.87,-0.59,58.34,0,1.192,0.621,0
7/13/2018,9:45, ,0,LHS,0,5.8,7.47,0,-45.6,52,155.97,21.249,0,6.8218,7.3482,0,4.06,0,44,0,3.81,0,1.93,7.68,0.22,0.21,1.89,-0.59,61.29,0,1.198,0.577,0
7/13/2018,10:00, ,0,LHS,0,5.8,7.45,0,-44.4,53.06,159.16,21.26,0,6.8007,7.3239,0,4.04,0,42.8,0,3.71,0,1.75,6.99,0.22,0.21,1.71,-0.59,50.67,0,1.202,0.547,0
7/13/2018,10:15, ,0,LHS,0,5.8,7.44,0,-43.6,55.3,165.88,21.264,0,6.7923,7.3142,0,4.04,0,41.4,0,3.58,0,1.87,7.46,0.21,0.2,1.83,-0.6,60.04,0,1.203,0.538,0
7/13/2018,10:30, ,0,LHS,0,5.8,7.47,0,-45.4,57.32,171.93,21.295,0,6.8455,7.3668,0,4.07,0,42.9,0,3.71,0,1.94,7.75,0.2,0.18,1.9,-0.62,38.68,0,1.199,0.544,0
7/13/2018,10:45, ,0,LHS,0,5.8,7.44,0,-43.8,58.87,176.58,21.293,0,6.8595,7.3822,0,4.08,0,33.3,0,2.88,0,1.79,7.12,0.16,0.14,1.74,-0.66,26.21,0,1.203,0.586,0
7/13/2018,11:00, ,0,LHS,0,5.8,7.49,0,-46.8,59.55,178.61,21.355,0,6.8926,7.4083,0,4.09,0,42,0,3.63,0,1.94,7.74,0.21,0.19,1.9,-0.61,31.61,0,1.203,0.66,0
7/13/2018,11:15, ,0,LHS,0,5.8,7.53,0,-48.9,59.15,177.42,21.456,0,6.9299,7.433,0,4.11,0,46.9,0,4.05,0,1.91,7.62,0.18,0.17,1.87,-0.63,27.83,0,1.192,0.76,0
7/13/2018,11:30, ,0,LHS,0,5.8,7.53,0,-49,58.27,174.77,21.445,0,6.9167,7.4205,0,4.1,0,47.8,0,4.12,0,1.89,7.54,0.22,0.21,1.85,-0.59,36.12,0,1.207,0.881,0
7/13/2018,11:45, ,0,LHS,0,5.8,7.54,0,-49.6,54.7,164.07,21.547,0,6.9304,7.4197,0,4.1,0,49.6,0,4.27,0,1.86,7.41,0.18,0.17,1.82,-0.63,46.09,0,1.195,1.006,0
7/13/2018,12:00, ,0,LHS,0,5.8,7.56,0,-51,50.89,152.64,21.741,0,6.988,7.4518,0,4.12,0,54.1,0,4.64,0,1.85,7.37,0.21,0.19,1.81,-0.61,55.47,0,1.195,1.135,0
7/13/2018,12:15, ,0,LHS,0,5.8,7.57,0,-51.6,48.12,144.33,21.845,0,7.0564,7.5088,0,4.15,0,56.6,0,4.84,0,1.85,7.35,0.23,0.22,1.8,-0.58,61.31,0,1.201,1.257,0
7/13/2018,12:30, ,0,LHS,0,5.8,7.59,0,-52.5,43.91,131.69,21.942,0,7.1002,7.5406,0,4.17,0,59.2,0,5.06,0,1.81,7.2,0.26,0.25,1.77,-0.55,68.57,0,1.198,1.373,0
7/13/2018,12:45, ,0,LHS,0,5.8,7.6,0,-53.2,42.96,128.84,21.983,0,7.0838,7.5169,0,4.16,0,61,0,5.21,0,1.71,6.83,0.24,0.22,1.67,-0.58,69.4,0,1.202,1.482,0
7/13/2018,13:00, ,0,LHS,0,5.8,7.61,0,-53.8,41.96,125.85,21.948,0,7.1617,7.605,0,4.21,0,62.1,0,5.3,0,1.61,6.43,0.26,0.24,1.57,-0.56,62.71,0,1.2,1.585,0
7/13/2018,13:15, ,0,LHS,0,5.8,7.62,0,-54.5,39.81,119.41,21.999,0,7.2264,7.6658,0,4.24,0,63.8,0,5.44,0,1.59,6.33,0.2,0.18,1.55,-0.62,78.38,0,1.205,1.68,0
7/13/2018,13:30, ,0,LHS,0,5.8,7.64,0,-55.2,39.72,119.13,22.001,0,7.3181,7.7628,0,4.3,0,65,0,5.54,0,1.62,6.44,0.23,0.22,1.57,-0.58,76.64,0,1.192,1.767,0
7/13/2018,13:45, ,0,LHS,0,5.8,7.65,0,-55.9,40.54,121.59,22.049,0,7.4179,7.861,0,4.36,0,66.9,0,5.7,0,1.55,6.16,0.24,0.23,1.5,-0.57,70.03,0,1.21,1.843,0
7/13/2018,14:00, ,0,LHS,0,5.8,7.66,0,-56.5,39.49,118.44,22.068,0,7.5236,7.97,0,4.42,0,68.4,0,5.82,0,1.55,6.17,0.24,0.23,1.51,-0.57,67.77,0,1.199,1.909,0
7/13/2018,14:15, ,0,LHS,0,5.8,7.66,0,-56.8,39.52,118.54,22.114,0,7.6076,8.0515,0,4.47,0,69.1,0,5.88,0,1.51,6.01,0.19,0.18,1.47,-0.62,58.45,0,1.195,1.958,0
7/13/2018,14:30, ,0,LHS,0,5.8,7.67,0,-57.1,39.42,118.23,22.147,0,7.6965,8.1401,0,4.53,0,69.7,0,5.92,0,1.47,5.87,0.22,0.2,1.43,-0.6,60.69,0,1.197,2.003,0
7/13/2018,14:45, ,0,LHS,0,5.8,7.67,0,-57.3,40.11,120.31,22.193,0,7.7576,8.1971,0,4.56,0,70.5,0,5.98,0,1.47,5.86,0.18,0.17,1.43,-0.64,61.11,0,1.199,2.032,0
7/13/2018,15:00, ,0,LHS,0,5.8,7.68,0,-57.5,39.74,119.19,22.23,0,7.85,8.2885,0,4.61,0,71.4,0,6.05,0,1.42,5.64,0.18,0.17,1.37,-0.63,52.91,0,1.201,2.053,0
7/13/2018,15:15, ,0,LHS,0,5.8,7.67,0,-57.2,39.58,118.72,22.221,0,7.9131,8.3567,0,4.65,0,71.3,0,6.05,0,1.39,5.54,0.19,0.18,1.35,-0.63,51.55,0,1.2,2.063,0
7/13/2018,15:30, ,0,LHS,0,5.8,7.67,0,-57.1,40.6,121.77,22.248,0,7.9318,8.3718,0,4.66,0,70.3,0,5.95,0,1.41,5.61,0.16,0.15,1.37,-0.65,38.99,0,1.202,2.067,0
7/13/2018,15:45, ,0,LHS,0,5.8,7.62,0,-54.2,41.92,125.72,22.26,0,7.952,8.3911,0,4.67,0,62.8,0,5.32,0,1.21,4.82,0.13,0.12,1.17,-0.68,32.16,0,1.204,2.064,0
7/13/2018,16:00, ,0,LHS,0,5.8,7.61,0,-53.8,39.9,119.69,22.277,0,7.9605,8.3972,0,4.68,0,60.3,0,5.1,0,1.3,5.16,0.13,0.12,1.25,-0.68,26.83,0,1.206,2.056,0
7/13/2018,16:15, ,0,LHS,0,5.8,7.67,0,-57.3,41.87,125.6,22.272,0,7.9554,8.3927,0,4.68,0,70.8,0,5.99,0,1.44,5.73,0.16,0.15,1.4,-0.65,34.89,0,1.201,2.042,0
7/13/2018,16:30, ,0,LHS,0,5.8,7.67,0,-57.4,41.65,124.91,22.311,0,7.9497,8.3802,0,4.67,0,71.2,0,6.03,0,1.43,5.67,0.15,0.14,1.38,-0.66,41.83,0,1.2,2.024,0
7/13/2018,16:45, ,0,LHS,0,5.8,7.68,0,-57.6,42.57,127.69,22.34,0,7.9085,8.3318,0,4.64,0,72,0,6.09,0,1.45,5.75,0.16,0.15,1.4,-0.65,34.27,0,1.199,1.995,0
7/13/2018,17:00, ,0,LHS,0,5.8,7.68,0,-57.9,42.86,128.56,22.42,0,7.8832,8.2918,0,4.61,0,72.5,0,6.12,0,1.5,5.97,0.15,0.14,1.46,-0.66,31.06,0,1.202,1.958,0
