Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Depth,F_Depth,WiperPosV
6/13/2017,2:15, ,0,LHS,0,5.7,40.65,0,62.9,0,5.74,0,7.69,0,-47.4,19.571,0,1.7807,1.9867,0,1.02,0,31.08,90.84,1.6,6.27,0.28,0.31,1.52,-0.13,2.07,0,1.221
6/13/2017,2:30, ,0,LHS,0,5.7,42.64,0,62.9,0,5.74,0,7.69,0,-47.4,19.544,0,1.7706,1.9766,0,1.01,0,30.79,89.97,1.58,6.2,0.27,0.31,1.51,-0.13,2.103,0,1.225
6/13/2017,2:45, ,0,LHS,0,5.7,44.17,0,63.3,0,5.78,0,7.69,0,-47.4,19.515,0,1.7619,1.9681,0,1.01,0,30.62,89.46,1.57,6.15,0.27,0.3,1.49,-0.14,2.13,0,1.22
6/13/2017,3:00, ,0,LHS,0,5.7,42.09,0,63.6,0,5.8,0,7.69,0,-47.4,19.492,0,1.7529,1.959,0,1,0,30.48,89.04,1.6,6.26,0.31,0.34,1.52,-0.1,2.15,0,1.225
6/13/2017,3:15, ,0,LHS,0,5.7,41.47,0,63.7,0,5.82,0,7.69,0,-47.4,19.472,0,1.7452,1.9512,0,1,0,30.38,88.74,1.6,6.26,0.29,0.33,1.52,-0.11,2.167,0,1.222
6/13/2017,3:30, ,0,LHS,0,5.7,41.39,0,64.2,0,5.87,0,7.69,0,-47.5,19.447,0,1.734,1.9398,0,0.99,0,30.29,88.46,1.59,6.22,0.25,0.28,1.51,-0.16,2.174,0,1.225
6/13/2017,3:45, ,0,LHS,0,5.7,41.61,0,64.1,0,5.86,0,7.69,0,-47.5,19.427,0,1.7306,1.9367,0,0.99,0,30.23,88.29,1.59,6.24,0.25,0.28,1.52,-0.16,2.172,0,1.222
6/13/2017,4:00, ,0,LHS,0,5.7,41.45,0,64.3,0,5.88,0,7.7,0,-47.6,19.428,0,1.7256,1.9312,0,0.99,0,30.39,88.77,1.47,5.73,0.28,0.31,1.39,-0.13,2.161,0,1.227
6/13/2017,4:15, ,0,LHS,0,5.7,41.25,0,64.2,0,5.88,0,7.7,0,-47.7,19.407,0,1.7251,1.9314,0,0.99,0,30.39,88.77,1.58,6.2,0.27,0.3,1.51,-0.14,2.145,0,1.222
6/13/2017,4:30, ,0,LHS,0,5.7,42.32,0,64.6,0,5.91,0,7.7,0,-47.8,19.372,0,1.7242,1.9319,0,0.99,0,30.41,88.83,1.57,6.13,0.27,0.3,1.49,-0.14,2.123,0,1.225
6/13/2017,4:45, ,0,LHS,0,5.7,41.77,0,64.3,0,5.89,0,7.7,0,-47.7,19.365,0,1.73,1.9387,0,0.99,0,30.61,89.44,1.57,6.15,0.27,0.3,1.49,-0.14,2.091,0,1.221
6/13/2017,5:00, ,0,LHS,0,5.7,42.16,0,63.7,0,5.83,0,7.69,0,-47.6,19.339,0,1.7428,1.9541,0,1,0,31,90.62,1.57,6.13,0.25,0.28,1.49,-0.16,2.048,0,1.226
6/13/2017,5:15, ,0,LHS,0,5.7,41.83,0,63.3,0,5.8,0,7.69,0,-47.5,19.329,0,1.7462,1.9584,0,1,0,30.94,90.44,1.57,6.14,0.25,0.28,1.49,-0.16,1.997,0,1.22
6/13/2017,5:30, ,0,LHS,0,5.7,43.23,0,62.9,0,5.76,0,7.69,0,-47.4,19.333,0,1.7567,1.9699,0,1.01,0,31.26,91.39,1.61,6.31,0.27,0.31,1.53,-0.13,1.941,0,1.225
6/13/2017,5:45, ,0,LHS,0,5.7,43.67,0,62.1,0,5.68,0,7.69,0,-47.2,19.354,0,1.7701,1.984,0,1.01,0,31.32,91.55,1.58,6.17,0.24,0.27,1.5,-0.17,1.878,0,1.221
6/13/2017,6:00, ,0,LHS,0,5.7,41.03,0,61.7,0,5.65,0,7.69,0,-47.3,19.36,0,1.7794,1.9942,0,1.02,0,31.58,92.36,1.54,6.03,0.26,0.29,1.47,-0.15,1.812,0,1.226
6/13/2017,6:15, ,0,LHS,0,5.7,45.24,0,61.5,0,5.63,0,7.69,0,-47.4,19.361,0,1.7893,2.0053,0,1.03,0,31.59,92.39,1.59,6.23,0.26,0.29,1.51,-0.15,1.74,0,1.22
6/13/2017,6:30, ,0,LHS,0,5.7,44.9,0,61.3,0,5.61,0,7.69,0,-47.5,19.366,0,1.8002,2.0173,0,1.03,0,31.67,92.6,1.61,6.31,0.28,0.32,1.53,-0.12,1.664,0,1.225
6/13/2017,6:45, ,0,LHS,0,5.7,47.28,0,61.2,0,5.6,0,7.7,0,-47.7,19.364,0,1.8129,2.0315,0,1.04,0,31.45,91.96,1.57,6.16,0.3,0.34,1.5,-0.1,1.586,0,1.22
6/13/2017,7:00, ,0,LHS,0,5.7,46.35,0,60.9,0,5.57,0,7.7,0,-47.7,19.347,0,1.8244,2.0453,0,1.05,0,31.72,92.77,1.54,6.02,0.25,0.28,1.46,-0.16,1.509,0,1.225
6/13/2017,7:15, ,0,LHS,0,5.7,47.24,0,60.4,0,5.53,0,7.69,0,-47.6,19.34,0,1.8359,2.0585,0,1.05,0,32.07,93.81,1.53,5.98,0.24,0.27,1.45,-0.17,1.435,0,1.22
6/13/2017,7:30, ,0,LHS,0,5.7,45.45,0,59.5,0,5.45,0,7.69,0,-47.1,19.325,0,1.8472,2.0717,0,1.06,0,32.2,94.21,1.58,6.2,0.25,0.28,1.51,-0.16,1.363,0,1.225
6/13/2017,7:45, ,0,LHS,0,5.7,46.31,0,58.5,0,5.35,0,7.68,0,-46.4,19.318,0,1.8596,2.086,0,1.07,0,32.26,94.39,1.54,6.01,0.27,0.3,1.46,-0.14,1.295,0,1.219
6/13/2017,8:00, ,0,LHS,0,5.7,46.75,0,58.4,0,5.35,0,7.68,0,-46.6,19.373,0,1.8933,2.1212,0,1.09,0,32.82,96.07,1.56,6.1,0.24,0.27,1.48,-0.17,1.226,0,1.225
6/13/2017,8:15, ,0,LHS,0,5.7,45.51,0,57.6,0,5.27,0,7.67,0,-46,19.409,0,1.937,2.1686,0,1.11,0,33.64,98.53,1.54,6.01,0.3,0.33,1.46,-0.11,1.157,0,1.221
6/13/2017,8:30, ,0,LHS,0,5.7,44.84,0,56.8,0,5.19,0,7.65,0,-44.9,19.405,0,1.9621,2.1969,0,1.13,0,33.57,98.3,1.53,5.98,0.28,0.31,1.45,-0.13,1.09,0,1.226
6/13/2017,8:45, ,0,LHS,0,5.7,51.62,0,55.7,0,5.09,0,7.64,0,-44.2,19.409,0,2.0143,2.2551,0,1.16,0,34.31,100.54,1.54,6.03,0.27,0.3,1.46,-0.14,1.024,0,1.221
6/13/2017,9:00, ,0,LHS,0,5.7,45.06,0,54.8,0,5.01,0,7.63,0,-43.7,19.401,0,2.0557,2.3018,0,1.19,0,34.85,102.14,1.55,6.06,0.25,0.28,1.47,-0.16,0.96,0,1.225
6/13/2017,9:15, ,0,LHS,0,5.7,44.05,0,54,0,4.94,0,7.62,0,-43.1,19.381,0,2.0881,2.3391,0,1.21,0,35.22,103.26,1.57,6.14,0.25,0.29,1.49,-0.15,0.897,0,1.222
6/13/2017,9:30, ,0,LHS,0,5.7,44.3,0,53,0,4.84,0,7.61,0,-42.5,19.365,0,2.1141,2.369,0,1.22,0,35.62,104.46,1.62,6.36,0.23,0.26,1.55,-0.18,0.832,0,1.226
6/13/2017,9:45, ,0,LHS,0,5.7,37.74,0,52.5,0,4.8,0,7.6,0,-42.2,19.359,0,2.1369,2.3949,0,1.24,0,35.94,105.42,1.59,6.23,0.26,0.29,1.51,-0.15,0.771,0,1.222
6/13/2017,10:00, ,0,LHS,0,5.7,45.14,0,52.1,0,4.76,0,7.6,0,-41.8,19.406,0,2.1502,2.4074,0,1.24,0,36.01,105.64,1.6,6.27,0.24,0.27,1.52,-0.17,0.712,0,1.225
6/13/2017,10:15, ,0,LHS,0,5.7,39.8,0,51.5,0,4.7,0,7.59,0,-41.3,19.399,0,2.1632,2.4224,0,1.25,0,36.37,106.72,1.6,6.28,0.24,0.27,1.53,-0.17,0.653,0,1.221
6/13/2017,10:30, ,0,LHS,0,5.7,39.41,0,51.2,0,4.67,0,7.59,0,-41.2,19.445,0,2.1813,2.4403,0,1.26,0,36.92,108.36,1.6,6.26,0.22,0.25,1.52,-0.19,0.603,0,1.226
6/13/2017,10:45, ,0,LHS,0,5.7,38.61,0,51.3,0,4.67,0,7.59,0,-41.1,19.52,0,2.1928,2.4492,0,1.27,0,37.18,109.13,1.58,6.2,0.23,0.26,1.51,-0.18,0.556,0,1.22
6/13/2017,11:00, ,0,LHS,0,5.7,37.16,0,51,0,4.65,0,7.58,0,-40.9,19.547,0,2.2008,2.4566,0,1.27,0,37.25,109.35,1.56,6.1,0.19,0.22,1.48,-0.22,0.517,0,1.225
6/13/2017,11:15, ,0,LHS,0,5.7,34.81,0,51,0,4.63,0,7.58,0,-40.7,19.63,0,2.2089,2.4613,0,1.27,0,37.23,109.31,1.56,6.09,0.23,0.27,1.48,-0.17,0.484,0,1.22
6/13/2017,11:30, ,0,LHS,0,5.7,31.57,0,50.8,0,4.61,0,7.58,0,-41.1,19.651,0,2.2248,2.478,0,1.28,0,37.96,111.49,1.59,6.21,0.18,0.21,1.51,-0.23,0.464,0,1.226
6/13/2017,11:45, ,0,LHS,0,5.7,31.53,0,51.4,0,4.64,0,7.58,0,-41,19.974,0,2.2446,2.483,0,1.28,0,38.02,111.68,1.56,6.1,0.21,0.25,1.48,-0.19,0.452,0,1.22
6/13/2017,12:00, ,0,LHS,0,5.7,28.84,0,51.7,0,4.66,0,7.59,0,-41.4,20.12,0,2.2559,2.4877,0,1.29,0,38.57,113.31,1.56,6.09,0.19,0.22,1.48,-0.22,0.454,0,1.225
6/13/2017,12:15, ,0,LHS,0,5.7,28.85,0,51.2,0,4.61,0,7.58,0,-40.9,20.052,0,2.2496,2.4844,0,1.28,0,38.52,113.15,1.48,5.79,0.2,0.23,1.4,-0.21,0.476,0,1.221
6/13/2017,12:30, ,0,LHS,0,5.7,29.11,0,52.4,0,4.71,0,7.59,0,-41.5,20.291,0,2.2595,2.4828,0,1.28,0,38.16,112.07,1.51,5.89,0.21,0.24,1.43,-0.2,0.52,0,1.226
6/13/2017,12:45, ,0,LHS,0,5.7,29.25,0,50.8,0,4.6,0,7.59,0,-41.2,19.849,0,2.2363,2.4803,0,1.28,0,38.51,113.15,1.57,6.14,0.21,0.24,1.49,-0.2,0.578,0,1.221
6/13/2017,13:00, ,0,LHS,0,5.7,30.74,0,50.4,0,4.57,0,7.58,0,-41.1,19.824,0,2.2344,2.4796,0,1.28,0,38.03,111.7,1.55,6.08,0.24,0.27,1.48,-0.17,0.649,0,1.225
6/13/2017,13:15, ,0,LHS,0,5.7,29.78,0,50.8,0,4.6,0,7.59,0,-41.3,19.864,0,2.2261,2.4682,0,1.28,0,38.02,111.67,1.53,5.97,0.19,0.22,1.45,-0.22,0.734,0,1.22
6/13/2017,13:30, ,0,LHS,0,5.7,31.62,0,52.5,0,4.73,0,7.59,0,-41.7,20.153,0,2.2311,2.4587,0,1.27,0,37.66,110.57,1.5,5.87,0.18,0.22,1.42,-0.22,0.818,0,1.225
6/13/2017,13:45, ,0,LHS,0,5.7,35.42,0,56.5,0,5.01,0,7.63,0,-44,20.919,0,2.2156,2.4029,0,1.24,0,35.73,104.8,1.65,6.46,0.24,0.27,1.57,-0.17,0.907,0,1.219
6/13/2017,14:00, ,0,LHS,0,5.7,35.89,0,55.1,0,4.92,0,7.62,0,-43.3,20.594,0,2.2081,2.4111,0,1.24,0,36.07,105.83,1.59,6.24,0.19,0.22,1.52,-0.22,0.997,0,1.224
6/13/2017,14:15, ,0,LHS,0,5.7,36.79,0,57.5,0,5.09,0,7.64,0,-44.7,20.942,0,2.1862,2.3699,0,1.22,0,35.27,103.41,1.67,6.53,0.26,0.3,1.59,-0.14,1.088,0,1.219
6/13/2017,14:30, ,0,LHS,0,5.7,41.4,0,57.9,0,5.12,0,7.65,0,-45.2,20.994,0,2.1466,2.3244,0,1.2,0,33.75,98.84,1.7,6.66,0.27,0.31,1.62,-0.13,1.182,0,1.225
6/13/2017,14:45, ,0,LHS,0,5.7,45,0,57.6,0,5.09,0,7.65,0,-45,21.118,0,2.0859,2.253,0,1.16,0,33.62,98.47,1.92,7.56,0.31,0.34,1.85,-0.1,1.274,0,1.222
6/13/2017,15:00, ,0,LHS,0,5.7,49.26,0,56.8,0,5.02,0,7.64,0,-44.5,21.173,0,1.9909,2.1479,0,1.1,0,32.4,94.8,1.94,7.62,0.32,0.36,1.86,-0.08,1.366,0,1.225
6/13/2017,15:15, ,0,LHS,0,5.7,56.41,0,57.1,0,5.05,0,7.65,0,-45.1,21.027,0,1.9691,2.1308,0,1.09,0,31.65,92.54,1.71,6.69,0.27,0.3,1.63,-0.14,1.456,0,1.222
6/13/2017,15:30, ,0,LHS,0,5.7,50.3,0,58.2,0,5.14,0,7.66,0,-45.6,21.158,0,1.9632,2.1187,0,1.09,0,31.79,92.98,1.72,6.74,0.26,0.29,1.64,-0.15,1.542,0,1.227
6/13/2017,15:45, ,0,LHS,0,5.7,53.61,0,58.8,0,5.22,0,7.67,0,-46,20.898,0,1.9257,2.0894,0,1.07,0,30.63,89.51,1.65,6.45,0.34,0.37,1.57,-0.07,1.622,0,1.221
6/13/2017,16:00, ,0,LHS,0,5.7,53.69,0,59.3,0,5.28,0,7.67,0,-46.2,20.759,0,1.9066,2.0746,0,1.06,0,30.52,89.17,1.63,6.4,0.31,0.34,1.56,-0.1,1.699,0,1.225
6/13/2017,16:15, ,0,LHS,0,5.7,53.13,0,60.2,0,5.37,0,7.67,0,-46.5,20.671,0,1.8922,2.0627,0,1.06,0,29.95,87.46,1.73,6.8,0.27,0.3,1.66,-0.14,1.765,0,1.221
6/13/2017,16:30, ,0,LHS,0,5.7,49.21,0,61.3,0,5.47,0,7.67,0,-46.5,20.639,0,1.8875,2.059,0,1.05,0,30.41,88.83,1.94,7.64,0.36,0.4,1.87,-0.04,1.822,0,1.226
6/13/2017,16:45, ,0,LHS,0,5.7,48.18,0,62.2,0,5.55,0,7.67,0,-46.5,20.651,0,1.8876,2.0586,0,1.05,0,30.58,89.34,2.05,8.07,0.32,0.35,1.97,-0.09,1.871,0,1.221
6/13/2017,17:00, ,0,LHS,0,5.7,45.98,0,62.8,0,5.61,0,7.67,0,-46.4,20.648,0,1.883,2.0537,0,1.05,0,30.7,89.71,2.03,7.97,0.35,0.38,1.95,-0.06,1.91,0,1.225
6/13/2017,17:15, ,0,LHS,0,5.7,45.96,0,63.2,0,5.64,0,7.68,0,-46.6,20.64,0,1.8768,2.0474,0,1.05,0,30.87,90.21,1.97,7.73,0.31,0.35,1.89,-0.09,1.938,0,1.22
6/13/2017,17:30, ,0,LHS,0,5.7,44.42,0,63.4,0,5.66,0,7.68,0,-46.7,20.604,0,1.8664,2.0374,0,1.04,0,30.79,89.98,1.95,7.66,0.32,0.35,1.87,-0.09,1.958,0,1.225
6/13/2017,17:45, ,0,LHS,0,5.7,42.1,0,63.5,0,5.68,0,7.68,0,-46.8,20.575,0,1.8588,2.0304,0,1.04,0,30.85,90.17,1.93,7.58,0.33,0.36,1.85,-0.08,1.97,0,1.221
6/13/2017,18:00, ,0,LHS,0,5.7,42.78,0,63.7,0,5.7,0,7.68,0,-46.9,20.56,0,1.8523,2.024,0,1.03,0,30.9,90.31,1.87,7.33,0.3,0.34,1.79,-0.1,1.973,0,1.225
6/13/2017,18:15, ,0,LHS,0,5.7,41.47,0,63.6,0,5.69,0,7.68,0,-46.9,20.537,0,1.8467,2.0188,0,1.03,0,31.03,90.7,2.02,7.93,0.31,0.34,1.94,-0.1,1.968,0,1.22
6/13/2017,18:30, ,0,LHS,0,5.7,43.58,0,63.4,0,5.67,0,7.68,0,-46.8,20.538,0,1.855,2.0278,0,1.04,0,31.01,90.63,2.02,7.94,0.3,0.33,1.94,-0.11,1.955,0,1.224
6/13/2017,18:45, ,0,LHS,0,5.7,42.81,0,63.7,0,5.7,0,7.68,0,-46.9,20.522,0,1.8521,2.0254,0,1.04,0,31.37,91.73,2.02,7.96,0.33,0.36,1.95,-0.08,1.934,0,1.22
6/13/2017,19:00, ,0,LHS,0,5.7,42.18,0,63.9,0,5.71,0,7.68,0,-47,20.547,0,1.8567,2.0293,0,1.04,0,31.55,92.26,2.04,8.04,0.32,0.35,1.97,-0.09,1.907,0,1.225
6/13/2017,19:15, ,0,LHS,0,5.7,41.1,0,63.3,0,5.65,0,7.68,0,-46.7,20.558,0,1.8649,2.0378,0,1.04,0,31.64,92.53,2.05,8.05,0.32,0.35,1.97,-0.09,1.871,0,1.221
6/13/2017,19:30, ,0,LHS,0,5.7,44.8,0,62.6,0,5.59,0,7.67,0,-46.5,20.56,0,1.8684,2.0415,0,1.04,0,31.75,92.86,1.96,7.71,0.33,0.37,1.88,-0.07,1.833,0,1.225
6/13/2017,19:45, ,0,LHS,0,5.7,40.2,0,62.6,0,5.59,0,7.68,0,-46.6,20.577,0,1.8735,2.0464,0,1.05,0,32.11,93.93,2.02,7.94,0.29,0.32,1.94,-0.12,1.788,0,1.22
6/13/2017,20:00, ,0,LHS,0,5.7,41.18,0,62.7,0,5.6,0,7.68,0,-46.6,20.584,0,1.8797,2.0528,0,1.05,0,32.36,94.69,2.02,7.96,0.3,0.34,1.95,-0.1,1.739,0,1.224
6/13/2017,20:15, ,0,LHS,0,5.7,42.69,0,61.7,0,5.52,0,7.67,0,-46.3,20.588,0,1.884,2.0573,0,1.05,0,32.43,94.9,1.98,7.8,0.31,0.34,1.91,-0.1,1.684,0,1.217
6/13/2017,20:30, ,0,LHS,0,5.7,41.21,0,61.5,0,5.49,0,7.67,0,-46.3,20.589,0,1.8869,2.0605,0,1.05,0,32.41,94.83,1.96,7.71,0.34,0.37,1.89,-0.07,1.626,0,1.223
6/13/2017,20:45, ,0,LHS,0,5.7,42.28,0,60.8,0,5.43,0,7.67,0,-46.3,20.591,0,1.8895,2.0632,0,1.06,0,32.6,95.41,1.9,7.47,0.3,0.33,1.82,-0.11,1.567,0,1.221
6/13/2017,21:00, ,0,LHS,0,5.7,40.54,0,60.2,0,5.37,0,7.67,0,-46.3,20.603,0,1.893,2.0666,0,1.06,0,32.63,95.51,1.82,7.16,0.29,0.33,1.75,-0.11,1.514,0,1.226
6/13/2017,21:15, ,0,LHS,0,5.7,41.54,0,59.5,0,5.31,0,7.67,0,-46.3,20.629,0,1.8991,2.072,0,1.06,0,32.93,96.38,1.69,6.63,0.24,0.27,1.62,-0.17,1.466,0,1.222
6/13/2017,21:30, ,0,LHS,0,5.7,39.55,0,59,0,5.26,0,7.67,0,-46.2,20.676,0,1.9096,2.0816,0,1.07,0,33.19,97.18,1.69,6.61,0.27,0.3,1.61,-0.14,1.424,0,1.225
6/13/2017,21:45, ,0,LHS,0,5.7,38.48,0,58.4,0,5.2,0,7.66,0,-45.9,20.72,0,1.919,2.0899,0,1.07,0,33.46,97.99,1.66,6.51,0.26,0.29,1.58,-0.15,1.386,0,1.222
6/13/2017,22:00, ,0,LHS,0,5.7,36.71,0,57.7,0,5.14,0,7.66,0,-45.6,20.754,0,1.9303,2.1007,0,1.08,0,33.99,99.58,1.65,6.48,0.26,0.29,1.58,-0.15,1.353,0,1.225
6/13/2017,22:15, ,0,LHS,0,5.7,35.13,0,57.5,0,5.11,0,7.66,0,-45.5,20.799,0,1.9429,2.1124,0,1.08,0,34.42,100.87,1.69,6.64,0.26,0.29,1.62,-0.15,1.33,0,1.222
6/13/2017,22:30, ,0,LHS,0,5.7,33.99,0,57.5,0,5.11,0,7.66,0,-45.6,20.843,0,1.9553,2.1239,0,1.09,0,34.89,102.28,1.65,6.48,0.25,0.28,1.58,-0.16,1.317,0,1.225
6/13/2017,22:45, ,0,LHS,0,5.7,31.66,0,57.4,0,5.1,0,7.66,0,-45.6,20.863,0,1.9665,2.1353,0,1.09,0,35.17,103.11,1.68,6.59,0.23,0.26,1.6,-0.18,1.315,0,1.222
6/13/2017,23:00, ,0,LHS,0,5.7,31.82,0,57.2,0,5.09,0,7.66,0,-45.5,20.854,0,1.9691,2.1384,0,1.1,0,35.43,103.91,1.56,6.11,0.22,0.25,1.49,-0.19,1.326,0,1.225
6/13/2017,23:15, ,0,LHS,0,5.7,31.82,0,57.3,0,5.09,0,7.66,0,-45.5,20.858,0,1.9694,2.1385,0,1.1,0,35.38,103.74,1.61,6.31,0.19,0.22,1.53,-0.22,1.346,0,1.222
6/13/2017,23:30, ,0,LHS,0,5.7,31.89,0,57.5,0,5.12,0,7.66,0,-45.6,20.768,0,1.9506,2.1221,0,1.09,0,34.99,102.58,1.59,6.23,0.26,0.29,1.51,-0.15,1.377,0,1.226
6/13/2017,23:45, ,0,LHS,0,5.7,32.57,0,57.9,0,5.16,0,7.66,0,-45.6,20.713,0,1.9411,2.1142,0,1.08,0,34.88,102.25,1.55,6.08,0.23,0.26,1.48,-0.18,1.412,0,1.221
6/14/2017,0:00, ,0,LHS,0,5.7,33.56,0,58,0,5.18,0,7.66,0,-45.4,20.616,0,1.9295,2.1058,0,1.08,0,34.57,101.32,1.54,6.04,0.24,0.27,1.47,-0.17,1.454,0,1.225
6/14/2017,0:15, ,0,LHS,0,5.7,34.93,0,58.8,0,5.26,0,7.66,0,-45.9,20.531,0,1.9143,2.093,0,1.07,0,33.9,99.3,1.58,6.19,0.26,0.3,1.5,-0.14,1.497,0,1.221
6/14/2017,0:30, ,0,LHS,0,5.7,37.6,0,60.6,0,5.45,0,7.68,0,-47.1,20.288,0,1.8945,2.0818,0,1.07,0,33.14,97.03,1.67,6.53,0.27,0.3,1.59,-0.14,1.541,0,1.225
6/14/2017,0:45, ,0,LHS,0,5.7,37.48,0,61,0,5.49,0,7.69,0,-47.3,20.243,0,1.8892,2.0781,0,1.06,0,33.09,96.87,1.63,6.37,0.23,0.27,1.55,-0.17,1.59,0,1.22
6/14/2017,1:00, ,0,LHS,0,5.7,38.39,0,61.1,0,5.5,0,7.69,0,-47.4,20.241,0,1.8847,2.0732,0,1.06,0,32.97,96.5,1.59,6.23,0.25,0.28,1.51,-0.16,1.64,0,1.225
6/14/2017,1:15, ,0,LHS,0,5.7,36.97,0,61.8,0,5.56,0,7.69,0,-47.6,20.21,0,1.8811,2.0705,0,1.06,0,33.22,97.27,1.61,6.31,0.28,0.32,1.53,-0.12,1.689,0,1.222
6/14/2017,1:30, ,0,LHS,0,5.7,35.4,0,61.8,0,5.57,0,7.69,0,-47.6,20.19,0,1.8796,2.0697,0,1.06,0,33.33,97.6,1.67,6.54,0.26,0.29,1.59,-0.15,1.739,0,1.226
6/14/2017,1:45, ,0,LHS,0,5.7,36.15,0,62.1,0,5.59,0,7.69,0,-47.5,20.174,0,1.8756,2.066,0,1.06,0,33.39,97.78,1.59,6.24,0.27,0.3,1.52,-0.14,1.783,0,1.222
6/14/2017,2:00, ,0,LHS,0,5.7,36.04,0,61.9,0,5.58,0,7.69,0,-47.4,20.165,0,1.8706,2.0609,0,1.06,0,33.4,97.81,1.63,6.37,0.24,0.27,1.55,-0.17,1.826,0,1.226
6/14/2017,2:15, ,0,LHS,0,5.7,35.52,0,61.5,0,5.55,0,7.69,0,-47.2,20.155,0,1.8668,2.0572,0,1.05,0,33.22,97.26,1.59,6.21,0.22,0.25,1.51,-0.19,1.87,0,1.222
6/14/2017,2:30, ,0,LHS,0,5.7,35.49,0,61.5,0,5.54,0,7.69,0,-47.1,20.138,0,1.8599,2.0503,0,1.05,0,33.23,97.3,1.59,6.23,0.28,0.31,1.51,-0.13,1.91,0,1.226
6/14/2017,2:45, ,0,LHS,0,5.7,35.98,0,61.3,0,5.53,0,7.68,0,-46.9,20.084,0,1.8486,2.0401,0,1.04,0,32.94,96.41,1.55,6.07,0.25,0.28,1.47,-0.16,1.955,0,1.222
6/14/2017,3:00, ,0,LHS,0,5.7,36.91,0,61.6,0,5.56,0,7.68,0,-46.9,20.049,0,1.8373,2.0292,0,1.04,0,32.78,95.95,1.55,6.07,0.25,0.28,1.47,-0.16,1.996,0,1.225
6/14/2017,3:15, ,0,LHS,0,5.7,37.16,0,61.7,0,5.58,0,7.68,0,-46.8,20.01,0,1.8251,2.0174,0,1.03,0,32.53,95.19,1.52,5.95,0.25,0.29,1.45,-0.15,2.032,0,1.222
6/14/2017,3:30, ,0,LHS,0,5.7,38.75,0,62,0,5.6,0,7.68,0,-46.8,19.978,0,1.8152,2.0078,0,1.03,0,32.16,94.08,1.58,6.2,0.24,0.27,1.51,-0.17,2.062,0,1.226
6/14/2017,3:45, ,0,LHS,0,5.7,37.74,0,62.2,0,5.63,0,7.68,0,-46.7,19.944,0,1.8063,1.9994,0,1.02,0,31.9,93.3,1.61,6.29,0.25,0.29,1.53,-0.15,2.085,0,1.223
6/14/2017,4:00, ,0,LHS,0,5.7,36.69,0,62.4,0,5.65,0,7.68,0,-46.9,19.911,0,1.8007,1.9945,0,1.02,0,31.88,93.23,1.57,6.16,0.27,0.3,1.5,-0.14,2.097,0,1.225
6/14/2017,4:15, ,0,LHS,0,5.7,38.95,0,62.2,0,5.63,0,7.68,0,-46.8,19.889,0,1.7971,1.9915,0,1.02,0,31.78,92.95,1.55,6.05,0.24,0.27,1.47,-0.17,2.103,0,1.222
6/14/2017,4:30, ,0,LHS,0,5.7,39.5,0,62.5,0,5.66,0,7.68,0,-47,19.884,0,1.7914,1.9854,0,1.01,0,31.79,92.98,1.58,6.2,0.25,0.29,1.51,-0.16,2.1,0,1.225
6/14/2017,4:45, ,0,LHS,0,5.7,37.37,0,62.2,0,5.63,0,7.68,0,-46.8,19.859,0,1.7906,1.9855,0,1.02,0,31.97,93.51,1.59,6.23,0.24,0.28,1.51,-0.16,2.091,0,1.222
6/14/2017,5:00, ,0,LHS,0,5.7,37.36,0,62.4,0,5.66,0,7.68,0,-47,19.857,0,1.7892,1.9841,0,1.01,0,31.91,93.35,1.56,6.12,0.24,0.27,1.49,-0.17,2.074,0,1.225
6/14/2017,5:15, ,0,LHS,0,5.7,37.8,0,62.8,0,5.69,0,7.69,0,-47.1,19.836,0,1.7902,1.986,0,1.02,0,32,93.62,1.57,6.16,0.23,0.27,1.5,-0.17,2.048,0,1.22
6/14/2017,5:30, ,0,LHS,0,5.7,37.92,0,62.7,0,5.69,0,7.69,0,-47.1,19.818,0,1.7941,1.9912,0,1.02,0,32.23,94.3,1.56,6.09,0.27,0.3,1.48,-0.14,2.01,0,1.225
6/14/2017,5:45, ,0,LHS,0,5.7,37.94,0,62.2,0,5.65,0,7.68,0,-47,19.801,0,1.7992,1.9976,0,1.02,0,32.34,94.64,1.58,6.18,0.27,0.3,1.5,-0.14,1.96,0,1.22
6/14/2017,6:00, ,0,LHS,0,5.7,39.4,0,61.7,0,5.6,0,7.68,0,-46.8,19.809,0,1.8093,2.0085,0,1.03,0,32.47,95.02,1.59,6.23,0.25,0.29,1.51,-0.15,1.905,0,1.225
6/14/2017,6:15, ,0,LHS,0,5.7,38.85,0,61.4,0,5.57,0,7.68,0,-46.9,19.845,0,1.8232,2.0224,0,1.03,0,32.85,96.17,1.56,6.1,0.22,0.25,1.48,-0.19,1.847,0,1.22
6/14/2017,6:30, ,0,LHS,0,5.7,38.09,0,60.9,0,5.52,0,7.68,0,-46.9,19.869,0,1.8354,2.0348,0,1.04,0,32.98,96.54,1.56,6.1,0.2,0.23,1.48,-0.21,1.787,0,1.224
