Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
4/21/2018,0:15, ,0,LHS,0,5.5,44.75,0,68.1,0,6.56,0,7.7,0,-71.2,16.848,0,2.1664,2.5659,0,1.33,0,1.68,6.71,0.31,0.31,1.63,-0.12,38.4,115.14,1.225,1.265,0
4/21/2018,0:30, ,0,LHS,0,5.5,46.73,0,68.2,0,6.57,0,7.7,0,-71.2,16.752,0,2.1631,2.5676,0,1.33,0,1.67,6.64,0.3,0.3,1.61,-0.13,38.02,114.01,1.222,1.297,0
4/21/2018,0:45, ,0,LHS,0,5.5,45.19,0,68,0,6.55,0,7.7,0,-71.1,16.731,0,2.162,2.5675,0,1.33,0,1.64,6.53,0.31,0.31,1.58,-0.12,38.03,114.03,1.225,1.34,0
4/21/2018,1:00, ,0,LHS,0,5.5,48.56,0,67.3,0,6.5,0,7.69,0,-70.7,16.66,0,2.1592,2.5683,0,1.33,0,1.63,6.49,0.28,0.28,1.57,-0.15,37.49,112.43,1.221,1.389,0
4/21/2018,1:15, ,0,LHS,0,5.5,50.01,0,68.5,0,6.64,0,7.7,0,-71.4,16.459,0,2.1518,2.5712,0,1.34,0,1.63,6.5,0.32,0.32,1.57,-0.11,36.86,110.52,1.225,1.442,0
4/21/2018,1:30, ,0,LHS,0,5.5,52.41,0,69.7,0,6.79,0,7.72,0,-72.2,16.254,0,2.1424,2.572,0,1.34,0,1.63,6.49,0.32,0.32,1.57,-0.11,36.44,109.27,1.222,1.498,0
4/21/2018,1:45, ,0,LHS,0,5.5,51.63,0,69.6,0,6.78,0,7.71,0,-71.9,16.232,0,2.1435,2.5747,0,1.34,0,1.63,6.5,0.3,0.3,1.57,-0.13,36.24,108.67,1.225,1.552,0
4/21/2018,2:00, ,0,LHS,0,5.5,52.73,0,69.5,0,6.77,0,7.71,0,-71.6,16.193,0,2.1453,2.5792,0,1.34,0,1.63,6.51,0.33,0.33,1.58,-0.1,36.31,108.87,1.219,1.608,0
4/21/2018,2:15, ,0,LHS,0,5.5,51.1,0,69.2,0,6.75,0,7.71,0,-71.5,16.194,0,2.1449,2.5786,0,1.34,0,1.6,6.37,0.3,0.3,1.54,-0.13,36.52,109.5,1.222,1.67,0
4/21/2018,2:30, ,0,LHS,0,5.5,53.22,0,68.9,0,6.72,0,7.7,0,-71.3,16.218,0,2.1448,2.5771,0,1.34,0,1.62,6.45,0.34,0.34,1.56,-0.09,36.46,109.34,1.219,1.731,0
4/21/2018,2:45, ,0,LHS,0,5.5,53.04,0,68.5,0,6.68,0,7.7,0,-70.9,16.186,0,2.1458,2.5801,0,1.34,0,1.58,6.29,0.32,0.32,1.52,-0.11,36.01,107.99,1.224,1.795,0
4/21/2018,3:00, ,0,LHS,0,5.5,52.42,0,67.6,0,6.6,0,7.69,0,-70.3,16.176,0,2.1476,2.5829,0,1.34,0,1.59,6.33,0.34,0.34,1.53,-0.09,35.46,106.32,1.219,1.855,0
4/21/2018,3:15, ,0,LHS,0,5.5,57.04,0,67,0,6.54,0,7.68,0,-69.7,16.152,0,2.1487,2.5857,0,1.34,0,1.58,6.3,0.33,0.34,1.52,-0.09,34.97,104.87,1.223,1.916,0
4/21/2018,3:30, ,0,LHS,0,5.5,55.45,0,66.5,0,6.49,0,7.67,0,-69.1,16.135,0,2.1509,2.5893,0,1.35,0,1.56,6.23,0.33,0.34,1.51,-0.09,35.08,105.19,1.218,1.976,0
4/21/2018,3:45, ,0,LHS,0,5.5,57.99,0,66.1,0,6.45,0,7.66,0,-68.7,16.122,0,2.1525,2.592,0,1.35,0,1.58,6.28,0.36,0.36,1.52,-0.07,34.76,104.23,1.224,2.029,0
4/21/2018,4:00, ,0,LHS,0,5.5,57.63,0,65.8,0,6.42,0,7.65,0,-68.3,16.127,0,2.1542,2.5938,0,1.35,0,1.54,6.14,0.35,0.35,1.48,-0.08,34.52,103.52,1.219,2.08,0
4/21/2018,4:15, ,0,LHS,0,5.5,59.62,0,65.3,0,6.38,0,7.64,0,-67.8,16.117,0,2.1566,2.5973,0,1.35,0,1.55,6.15,0.32,0.32,1.49,-0.11,34.06,102.14,1.222,2.124,0
4/21/2018,4:30, ,0,LHS,0,5.5,62.03,0,65,0,6.35,0,7.64,0,-67.4,16.104,0,2.1594,2.6014,0,1.35,0,1.53,6.08,0.33,0.33,1.47,-0.1,33.69,101.01,1.218,2.161,0
4/21/2018,4:45, ,0,LHS,0,5.5,60.94,0,64.9,0,6.35,0,7.63,0,-67.1,16.062,0,2.1614,2.6064,0,1.36,0,1.54,6.13,0.38,0.38,1.48,-0.05,33.86,101.54,1.225,2.193,0
4/21/2018,5:00, ,0,LHS,0,5.5,59.93,0,64.7,0,6.33,0,7.62,0,-66.7,16.046,0,2.1671,2.6142,0,1.36,0,1.55,6.18,0.28,0.28,1.49,-0.15,33.68,100.98,1.219,2.214,0
4/21/2018,5:15, ,0,LHS,0,5.5,59.19,0,64.5,0,6.31,0,7.62,0,-66.3,16.023,0,2.1718,2.6213,0,1.36,0,1.58,6.29,0.36,0.36,1.52,-0.07,33.62,100.81,1.222,2.228,0
4/21/2018,5:30, ,0,LHS,0,5.5,59.11,0,64.4,0,6.31,0,7.62,0,-66.1,16.003,0,2.1748,2.6261,0,1.37,0,1.6,6.37,0.32,0.32,1.54,-0.11,33.7,101.04,1.219,2.237,0
4/21/2018,5:45, ,0,LHS,0,5.5,58.02,0,64.3,0,6.29,0,7.61,0,-65.8,15.992,0,2.1786,2.6314,0,1.37,0,1.59,6.33,0.33,0.33,1.53,-0.1,33.74,101.18,1.225,2.241,0
4/21/2018,6:00, ,0,LHS,0,5.5,56.73,0,63.4,0,6.21,0,7.6,0,-65.5,15.969,0,2.1756,2.6291,0,1.37,0,1.68,6.71,0.32,0.32,1.63,-0.11,33.98,101.89,1.219,2.237,0
4/21/2018,6:15, ,0,LHS,0,5.5,54.84,0,61.7,0,6.04,0,7.59,0,-64.8,15.981,0,2.1812,2.6351,0,1.37,0,1.56,6.23,0.35,0.35,1.51,-0.08,34.31,102.88,1.222,2.219,0
4/21/2018,6:30, ,0,LHS,0,5.5,59.34,0,63.9,0,6.25,0,7.61,0,-65.6,15.988,0,2.1814,2.6349,0,1.37,0,1.6,6.36,0.34,0.34,1.54,-0.09,33.9,101.66,1.222,2.193,0
4/21/2018,6:45, ,0,LHS,0,5.5,60.76,0,64,0,6.27,0,7.61,0,-65.8,15.986,0,2.177,2.6298,0,1.37,0,1.59,6.34,0.35,0.35,1.54,-0.08,33.89,101.61,1.224,2.152,0
4/21/2018,7:00, ,0,LHS,0,5.5,58.71,0,64,0,6.27,0,7.62,0,-66.3,15.975,0,2.1682,2.6198,0,1.36,0,1.56,6.22,0.31,0.31,1.5,-0.12,34.14,102.36,1.222,2.099,0
4/21/2018,7:15, ,0,LHS,0,5.5,59.41,0,64.2,0,6.29,0,7.63,0,-66.8,15.99,0,2.1632,2.6129,0,1.36,0,1.55,6.19,0.33,0.33,1.5,-0.1,34.02,102.01,1.224,2.035,0
4/21/2018,7:30, ,0,LHS,0,5.5,60,0,64.6,0,6.32,0,7.64,0,-67.4,16.017,0,2.1578,2.6047,0,1.35,0,1.55,6.16,0.32,0.32,1.49,-0.11,33.99,101.93,1.223,1.967,0
4/21/2018,7:45, ,0,LHS,0,5.5,69.16,0,64.9,0,6.34,0,7.65,0,-67.9,16.043,0,2.1547,2.5994,0,1.35,0,1.55,6.16,0.34,0.35,1.49,-0.08,33.8,101.36,1.225,1.89,0
4/21/2018,8:00, ,0,LHS,0,5.5,63.35,0,65.3,0,6.38,0,7.65,0,-68.4,16.06,0,2.152,2.5951,0,1.35,0,1.59,6.34,0.38,0.38,1.53,-0.05,33.54,100.57,1.221,1.81,0
4/21/2018,8:15, ,0,LHS,0,5.5,70.02,0,65.7,0,6.43,0,7.66,0,-69,16.068,0,2.1491,2.5912,0,1.35,0,1.57,6.25,0.38,0.38,1.51,-0.05,33.42,100.2,1.224,1.725,0
4/21/2018,8:30, ,0,LHS,0,5.5,68.09,0,66.3,0,6.48,0,7.68,0,-69.7,16.076,0,2.1466,2.5877,0,1.34,0,1.61,6.42,0.38,0.38,1.55,-0.05,33.81,101.38,1.221,1.64,0
4/21/2018,8:45, ,0,LHS,0,5.5,65.64,0,66.9,0,6.54,0,7.68,0,-70.1,16.1,0,2.1457,2.5852,0,1.34,0,1.57,6.25,0.36,0.36,1.51,-0.07,34.29,102.82,1.224,1.55,0
4/21/2018,9:00, ,0,LHS,0,5.5,73.97,0,67.3,0,6.57,0,7.69,0,-70.4,16.149,0,2.1471,2.5839,0,1.34,0,1.6,6.38,0.37,0.37,1.54,-0.06,33.99,101.91,1.222,1.463,0
4/21/2018,9:15, ,0,LHS,0,5.5,66.67,0,67.7,0,6.6,0,7.7,0,-70.8,16.178,0,2.1455,2.5802,0,1.34,0,1.58,6.3,0.34,0.34,1.52,-0.09,34.47,103.36,1.224,1.38,0
4/21/2018,9:30, ,0,LHS,0,5.5,69.55,0,67.7,0,6.6,0,7.7,0,-70.8,16.25,0,2.1481,2.5792,0,1.34,0,1.6,6.36,0.35,0.36,1.54,-0.07,34.92,104.72,1.219,1.3,0
4/21/2018,9:45, ,0,LHS,0,5.5,64.17,0,68,0,6.61,0,7.7,0,-71,16.348,0,2.1511,2.5769,0,1.34,0,1.62,6.47,0.36,0.36,1.57,-0.07,34.96,104.84,1.223,1.223,0
4/21/2018,10:00, ,0,LHS,0,5.5,93.23,0,67.8,0,6.58,0,7.69,0,-70.6,16.476,0,2.1586,2.5784,0,1.34,0,1.62,6.47,0.36,0.36,1.57,-0.07,35.22,105.6,1.22,1.153,0
4/21/2018,10:15, ,0,LHS,0,5.5,79.79,0,68,0,6.57,0,7.69,0,-70.7,16.624,0,2.1659,2.5784,0,1.34,0,1.62,6.45,0.37,0.37,1.56,-0.06,36.09,108.22,1.223,1.083,0
4/21/2018,10:30, ,0,LHS,0,5.5,66.66,0,67.8,0,6.54,0,7.68,0,-69.9,16.729,0,2.1762,2.5845,0,1.34,0,1.71,6.81,0.36,0.36,1.65,-0.07,36.41,109.17,1.223,1.018,0
4/21/2018,10:45, ,0,LHS,0,5.5,62.03,0,68.1,0,6.55,0,7.67,0,-69.7,16.829,0,2.1853,2.5894,0,1.35,0,1.62,6.43,0.35,0.35,1.56,-0.07,36.84,110.46,1.225,0.957,0
4/21/2018,11:00, ,0,LHS,0,5.5,57.08,0,68.2,0,6.55,0,7.67,0,-69.6,16.89,0,2.1904,2.5919,0,1.35,0,1.64,6.52,0.34,0.34,1.58,-0.09,37.58,112.69,1.223,0.896,0
4/21/2018,11:15, ,0,LHS,0,5.5,57.81,0,68.4,0,6.56,0,7.67,0,-69.6,16.979,0,2.1977,2.5954,0,1.35,0,1.64,6.53,0.33,0.33,1.58,-0.1,38.32,114.91,1.224,0.838,0
4/21/2018,11:30, ,0,LHS,0,5.5,49.21,0,68.3,0,6.54,0,7.67,0,-69.2,17.027,0,2.2063,2.6027,0,1.35,0,1.62,6.44,0.3,0.3,1.56,-0.13,38.63,115.84,1.223,0.777,0
4/21/2018,11:45, ,0,LHS,0,5.5,48.94,0,68.3,0,6.53,0,7.66,0,-68.9,17.144,0,2.2178,2.6094,0,1.36,0,1.65,6.58,0.32,0.32,1.59,-0.11,39.3,117.86,1.224,0.723,0
4/21/2018,12:00, ,0,LHS,0,5.5,49.25,0,68.3,0,6.52,0,7.66,0,-68.9,17.204,0,2.225,2.6143,0,1.36,0,1.66,6.6,0.33,0.33,1.6,-0.1,39.13,117.34,1.222,0.665,0
4/21/2018,12:15, ,0,LHS,0,5.5,52.83,0,68.7,0,6.53,0,7.66,0,-68.8,17.396,0,2.2406,2.6213,0,1.36,0,1.69,6.75,0.34,0.34,1.64,-0.09,37.96,113.83,1.224,0.61,0
4/21/2018,12:30, ,0,LHS,0,5.5,51.4,0,68.8,0,6.53,0,7.66,0,-68.7,17.49,0,2.2501,2.627,0,1.37,0,1.69,6.73,0.32,0.33,1.63,-0.1,38.55,115.61,1.223,0.557,0
4/21/2018,12:45, ,0,LHS,0,5.5,47.76,0,69,0,6.53,0,7.65,0,-68.5,17.583,0,2.2577,2.6303,0,1.37,0,1.66,6.63,0.35,0.35,1.61,-0.08,39.56,118.64,1.224,0.509,0
4/21/2018,13:00, ,0,LHS,0,5.5,46.32,0,69,0,6.52,0,7.65,0,-68.1,17.692,0,2.2723,2.641,0,1.37,0,1.71,6.83,0.33,0.33,1.66,-0.1,39.82,119.4,1.223,0.469,0
4/21/2018,13:15, ,0,LHS,0,5.5,44.22,0,69.2,0,6.53,0,7.65,0,-68.6,17.769,0,2.2735,2.6378,0,1.37,0,1.68,6.69,0.29,0.29,1.62,-0.14,40.55,121.6,1.224,0.44,0
4/21/2018,13:30, ,0,LHS,0,5.5,42.57,0,69.9,0,6.57,0,7.66,0,-68.9,17.974,0,2.2844,2.6385,0,1.37,0,1.72,6.84,0.29,0.29,1.66,-0.14,40.57,121.66,1.223,0.416,0
4/21/2018,13:45, ,0,LHS,0,5.5,43,0,70.5,0,6.58,0,7.66,0,-69,18.282,0,2.3036,2.6427,0,1.37,0,1.71,6.81,0.32,0.32,1.65,-0.11,39.99,119.93,1.224,0.405,0
4/21/2018,14:00, ,0,LHS,0,5.5,35.83,0,70.8,0,6.6,0,7.66,0,-69,18.353,0,2.3053,2.6405,0,1.37,0,1.72,6.86,0.25,0.25,1.66,-0.18,41.12,123.31,1.223,0.403,0
4/21/2018,14:15, ,0,LHS,0,5.5,38.16,0,70.3,0,6.56,0,7.66,0,-68.8,18.296,0,2.3062,2.6448,0,1.37,0,1.72,6.85,0.26,0.26,1.66,-0.17,41.36,124.02,1.224,0.418,0
4/21/2018,14:30, ,0,LHS,0,5.5,42.09,0,65.5,0,6.12,0,7.63,0,-67.3,18.284,0,2.3063,2.6457,0,1.37,0,1.65,6.59,0.33,0.33,1.6,-0.1,39.17,117.47,1.223,0.449,0
4/21/2018,14:45, ,0,LHS,0,5.5,40.73,0,72.2,0,6.64,0,7.67,0,-69.5,19.058,0,2.3452,2.6455,0,1.37,0,1.89,7.52,0.35,0.35,1.83,-0.08,39.47,118.35,1.224,0.507,0
4/21/2018,15:00, ,0,LHS,0,5.5,53.05,0,68.7,0,6.45,0,7.65,0,-68.7,18.017,0,2.2849,2.6366,0,1.37,0,1.6,6.39,0.3,0.3,1.55,-0.13,37.85,113.49,1.222,0.583,0
4/21/2018,15:15, ,0,LHS,0,5.5,38.94,0,71.2,0,6.61,0,7.67,0,-69.6,18.592,0,2.315,2.6379,0,1.37,0,1.72,6.84,0.29,0.29,1.66,-0.14,40.39,121.13,1.225,0.675,0
4/21/2018,15:30, ,0,LHS,0,5.5,45.99,0,71,0,6.61,0,7.67,0,-69.4,18.427,0,2.302,2.6326,0,1.37,0,1.67,6.66,0.35,0.35,1.61,-0.08,38.86,116.52,1.222,0.775,0
4/21/2018,15:45, ,0,LHS,0,5.5,46.38,0,71.7,0,6.67,0,7.68,0,-70,18.456,0,2.291,2.6183,0,1.36,0,1.71,6.82,0.26,0.26,1.65,-0.17,38.75,116.21,1.224,0.872,0
4/21/2018,16:00, ,0,LHS,0,5.5,50.96,0,71.8,0,6.68,0,7.69,0,-70.7,18.473,0,2.2743,2.5982,0,1.35,0,1.64,6.51,0.3,0.3,1.58,-0.13,37.35,112,1.22,0.968,0
4/21/2018,16:15, ,0,LHS,0,5.5,52.51,0,71.1,0,6.63,0,7.68,0,-70.3,18.335,0,2.2688,2.5997,0,1.35,0,1.65,6.58,0.33,0.33,1.59,-0.1,37.27,111.75,1.224,1.065,0
4/21/2018,16:30, ,0,LHS,0,5.5,55.85,0,71.6,0,6.66,0,7.7,0,-71.2,18.465,0,2.2583,2.5803,0,1.34,0,1.66,6.6,0.35,0.35,1.6,-0.08,35.33,105.94,1.223,1.162,0
4/21/2018,16:45, ,0,LHS,0,5.5,63.19,0,71.6,0,6.63,0,7.71,0,-71.9,18.646,0,2.2641,2.5768,0,1.34,0,1.75,6.96,0.37,0.37,1.69,-0.06,33.9,101.64,1.225,1.256,0
4/21/2018,17:00, ,0,LHS,0,5.5,70.34,0,69.8,0,6.48,0,7.7,0,-71.3,18.587,0,2.2887,2.6081,0,1.35,0,1.76,7.01,0.38,0.38,1.7,-0.05,33.64,100.86,1.224,1.35,0
4/21/2018,17:15, ,0,LHS,0,5.5,70.89,0,68.2,0,6.38,0,7.7,0,-71.1,18.182,0,2.2621,2.6008,0,1.35,0,1.69,6.73,0.4,0.4,1.63,-0.03,33.14,99.38,1.225,1.441,0
4/21/2018,17:30, ,0,LHS,0,5.5,79.41,0,67.5,0,6.35,0,7.69,0,-70.7,17.912,0,2.2418,2.5929,0,1.35,0,1.66,6.62,0.37,0.37,1.6,-0.06,33.27,99.76,1.223,1.528,0
4/21/2018,17:45, ,0,LHS,0,5.5,65.77,0,67.2,0,6.34,0,7.69,0,-70.4,17.8,0,2.2342,2.5904,0,1.35,0,1.64,6.52,0.36,0.36,1.58,-0.07,33.64,100.86,1.224,1.606,0
4/21/2018,18:00, ,0,LHS,0,5.5,64.46,0,67,0,6.33,0,7.68,0,-69.9,17.729,0,2.2365,2.5972,0,1.35,0,1.69,6.74,0.37,0.37,1.63,-0.06,33.48,100.39,1.22,1.674,0
4/21/2018,18:15, ,0,LHS,0,5.5,66.04,0,66.9,0,6.32,0,7.67,0,-69.4,17.672,0,2.2387,2.603,0,1.35,0,1.68,6.7,0.36,0.36,1.62,-0.07,33.59,100.71,1.223,1.739,0
4/21/2018,18:30, ,0,LHS,0,5.5,66.98,0,66.2,0,6.27,0,7.65,0,-68.6,17.59,0,2.2442,2.6142,0,1.36,0,1.69,6.74,0.41,0.41,1.64,-0.02,33.5,100.44,1.219,1.791,0
4/21/2018,18:45, ,0,LHS,0,5.5,64.7,0,65.8,0,6.23,0,7.65,0,-68.3,17.55,0,2.2441,2.6165,0,1.36,0,1.69,6.74,0.35,0.36,1.63,-0.07,33.42,100.22,1.223,1.84,0
4/21/2018,19:00, ,0,LHS,0,5.5,65.71,0,65.6,0,6.22,0,7.64,0,-68,17.511,0,2.2429,2.6173,0,1.36,0,1.68,6.69,0.35,0.35,1.62,-0.08,33.4,100.15,1.217,1.877,0
4/21/2018,19:15, ,0,LHS,0,5.4,61.5,0,65.1,0,6.18,0,7.64,0,-67.6,17.439,0,2.2404,2.6186,0,1.36,0,1.65,6.57,0.32,0.32,1.59,-0.11,33.56,100.64,1.224,1.906,0
4/21/2018,19:30, ,0,LHS,0,5.4,63.82,0,64.2,0,6.11,0,7.63,0,-67.4,17.382,0,2.2374,2.6184,0,1.36,0,1.67,6.64,0.31,0.31,1.61,-0.12,33.68,101,1.219,1.927,0
4/21/2018,19:45, ,0,LHS,0,5.5,59.48,0,64.6,0,6.15,0,7.63,0,-67.2,17.329,0,2.2351,2.6188,0,1.36,0,1.62,6.44,0.33,0.33,1.56,-0.1,33.81,101.38,1.224,1.94,0
4/21/2018,20:00, ,0,LHS,0,5.4,57.61,0,64.4,0,6.14,0,7.63,0,-67.1,17.296,0,2.2331,2.6184,0,1.36,0,1.62,6.47,0.31,0.31,1.57,-0.12,34.11,102.27,1.22,1.945,0
4/21/2018,20:15, ,0,LHS,0,5.4,53.34,0,60.1,0,5.73,0,7.6,0,-65.7,17.285,0,2.2333,2.6192,0,1.36,0,1.64,6.52,0.34,0.34,1.58,-0.09,34.95,104.81,1.225,1.942,0
4/21/2018,20:30, ,0,LHS,0,5.4,54.3,0,62.5,0,5.96,0,7.62,0,-66.5,17.266,0,2.232,2.6189,0,1.36,0,1.58,6.29,0.36,0.36,1.52,-0.07,34.59,103.72,1.218,1.931,0
4/21/2018,20:45, ,0,LHS,0,5.5,59.89,0,62.9,0,6,0,7.62,0,-66.6,17.255,0,2.2317,2.6191,0,1.36,0,1.69,6.72,0.33,0.33,1.63,-0.1,34.65,103.9,1.224,1.914,0
4/21/2018,21:00, ,0,LHS,0,5.4,58.22,0,64,0,6.1,0,7.63,0,-67.1,17.27,0,2.2322,2.6189,0,1.36,0,1.63,6.49,0.33,0.33,1.57,-0.1,34.46,103.32,1.219,1.891,0
4/21/2018,21:15, ,0,LHS,0,5.5,55.98,0,64.5,0,6.14,0,7.64,0,-67.6,17.283,0,2.2326,2.6185,0,1.36,0,1.65,6.57,0.35,0.35,1.59,-0.08,34.97,104.85,1.223,1.859,0
4/21/2018,21:30, ,0,LHS,0,5.4,59.42,0,64.3,0,6.12,0,7.64,0,-67.6,17.313,0,2.2341,2.6185,0,1.36,0,1.66,6.62,0.34,0.34,1.6,-0.09,34.97,104.85,1.221,1.819,0
4/21/2018,21:45, ,0,LHS,0,5.5,53.24,0,64,0,6.09,0,7.64,0,-67.6,17.337,0,2.2349,2.6181,0,1.36,0,1.65,6.59,0.33,0.33,1.6,-0.1,35.16,105.42,1.225,1.774,0
4/21/2018,22:00, ,0,LHS,0,5.4,55.81,0,64.3,0,6.12,0,7.64,0,-67.9,17.37,0,2.2365,2.618,0,1.36,0,1.63,6.5,0.33,0.33,1.57,-0.1,35.44,106.26,1.219,1.723,0
4/21/2018,22:15, ,0,LHS,0,5.4,53.86,0,64.4,0,6.12,0,7.65,0,-68.2,17.411,0,2.2382,2.6176,0,1.36,0,1.66,6.62,0.33,0.33,1.61,-0.1,35.55,106.61,1.224,1.667,0
4/21/2018,22:30, ,0,LHS,0,5.4,53.35,0,64.7,0,6.15,0,7.65,0,-68.5,17.437,0,2.2375,2.6153,0,1.36,0,1.69,6.74,0.33,0.34,1.63,-0.09,35.86,107.53,1.219,1.612,0
4/21/2018,22:45, ,0,LHS,0,5.4,56.74,0,65,0,6.17,0,7.66,0,-68.9,17.472,0,2.2375,2.6132,0,1.36,0,1.57,6.23,0.3,0.3,1.51,-0.13,36.05,108.1,1.223,1.556,0
4/21/2018,23:00, ,0,LHS,0,5.4,52.08,0,65.1,0,6.18,0,7.66,0,-69.2,17.486,0,2.2354,2.61,0,1.36,0,1.67,6.65,0.3,0.3,1.61,-0.13,36.22,108.61,1.221,1.504,0
4/21/2018,23:15, ,0,LHS,0,5.4,53.28,0,65.2,0,6.18,0,7.67,0,-69.5,17.508,0,2.2334,2.6064,0,1.35,0,1.68,6.69,0.32,0.32,1.62,-0.11,36.59,109.71,1.225,1.454,0
4/21/2018,23:30, ,0,LHS,0,5.4,49.33,0,65.1,0,6.17,0,7.67,0,-69.6,17.535,0,2.2317,2.6028,0,1.35,0,1.68,6.7,0.33,0.33,1.62,-0.1,36.91,110.68,1.219,1.406,0
4/21/2018,23:45, ,0,LHS,0,5.4,47.83,0,64.9,0,6.15,0,7.67,0,-69.7,17.565,0,2.2314,2.6007,0,1.35,0,1.65,6.56,0.29,0.29,1.59,-0.14,37.22,111.62,1.224,1.363,0
4/22/2018,0:00, ,0,LHS,0,5.4,49.06,0,65.2,0,6.17,0,7.68,0,-69.9,17.607,0,2.2318,2.5988,0,1.35,0,1.69,6.72,0.31,0.31,1.63,-0.12,37.57,112.66,1.221,1.326,0
4/22/2018,0:15, ,0,LHS,0,5.4,46.57,0,65.5,0,6.2,0,7.68,0,-70.4,17.684,0,2.2353,2.5984,0,1.35,0,1.65,6.57,0.34,0.34,1.59,-0.09,37.86,113.53,1.224,1.294,0
4/22/2018,0:30, ,0,LHS,0,5.4,47.17,0,65.9,0,6.22,0,7.69,0,-70.6,17.756,0,2.2381,2.5974,0,1.35,0,1.63,6.49,0.34,0.34,1.57,-0.09,38.11,114.28,1.223,1.278,0
4/22/2018,0:45, ,0,LHS,0,5.4,42.48,0,66.1,0,6.23,0,7.69,0,-70.7,17.783,0,2.2394,2.5974,0,1.35,0,1.67,6.67,0.31,0.31,1.62,-0.12,38.49,115.42,1.225,1.269,0
4/22/2018,1:00, ,0,LHS,0,5.4,43.32,0,65.6,0,6.19,0,7.69,0,-70.7,17.806,0,2.241,2.598,0,1.35,0,1.67,6.65,0.32,0.32,1.61,-0.11,38.79,116.32,1.221,1.27,0
4/22/2018,1:15, ,0,LHS,0,5.4,41.04,0,63.2,0,5.96,0,7.68,0,-70.1,17.795,0,2.2403,2.5978,0,1.35,0,1.68,6.71,0.3,0.3,1.63,-0.13,38.88,116.6,1.225,1.284,0
4/22/2018,1:30, ,0,LHS,0,5.4,42.21,0,66.3,0,6.26,0,7.69,0,-70.9,17.76,0,2.2381,2.5973,0,1.35,0,1.65,6.56,0.3,0.3,1.59,-0.13,38.7,116.06,1.22,1.307,0
4/22/2018,1:45, ,0,LHS,0,5.4,43.7,0,66,0,6.24,0,7.69,0,-70.6,17.691,0,2.2348,2.5974,0,1.35,0,1.63,6.48,0.28,0.28,1.57,-0.15,38.4,115.15,1.224,1.337,0
4/22/2018,2:00, ,0,LHS,0,5.4,43.15,0,65.8,0,6.23,0,7.69,0,-70.4,17.603,0,2.2305,2.5974,0,1.35,0,1.61,6.4,0.27,0.27,1.55,-0.16,38.42,115.21,1.22,1.376,0
4/22/2018,2:15, ,0,LHS,0,5.4,43.96,0,65.2,0,6.18,0,7.68,0,-70,17.538,0,2.2282,2.5985,0,1.35,0,1.6,6.39,0.28,0.28,1.55,-0.15,38.13,114.35,1.225,1.417,0
4/22/2018,2:30, ,0,LHS,0,5.4,46.16,0,65.5,0,6.24,0,7.68,0,-70.1,17.35,0,2.2226,2.603,0,1.35,0,1.59,6.35,0.27,0.27,1.54,-0.16,37.44,112.26,1.219,1.465,0
4/22/2018,2:45, ,0,LHS,0,5.4,45.94,0,65.6,0,6.26,0,7.68,0,-70,17.236,0,2.219,2.6054,0,1.35,0,1.61,6.41,0.32,0.33,1.55,-0.1,37.38,112.08,1.224,1.518,0
4/22/2018,3:00, ,0,LHS,0,5.4,45.52,0,65.8,0,6.29,0,7.68,0,-70.1,17.169,0,2.2173,2.6073,0,1.35,0,1.61,6.43,0.31,0.31,1.56,-0.12,37.29,111.83,1.218,1.57,0
4/22/2018,3:15, ,0,LHS,0,5.4,46.26,0,65.7,0,6.28,0,7.68,0,-70,17.161,0,2.2177,2.6083,0,1.36,0,1.61,6.41,0.31,0.31,1.55,-0.12,37.17,111.45,1.224,1.623,0
4/22/2018,3:30, ,0,LHS,0,5.4,47.07,0,65.5,0,6.26,0,7.67,0,-69.8,17.176,0,2.2187,2.6085,0,1.36,0,1.58,6.31,0.32,0.32,1.53,-0.11,37.09,111.23,1.218,1.679,0
4/22/2018,3:45, ,0,LHS,0,5.4,46.55,0,65.3,0,6.24,0,7.67,0,-69.6,17.159,0,2.2187,2.6095,0,1.36,0,1.6,6.36,0.33,0.33,1.54,-0.1,37.16,111.44,1.225,1.734,0
4/22/2018,4:00, ,0,LHS,0,5.4,46.38,0,64.9,0,6.2,0,7.66,0,-69.2,17.146,0,2.2192,2.6109,0,1.36,0,1.61,6.41,0.29,0.29,1.55,-0.14,36.85,110.51,1.216,1.787,0
4/22/2018,4:15, ,0,LHS,0,5.4,48.69,0,64.4,0,6.16,0,7.66,0,-68.6,17.099,0,2.2184,2.6127,0,1.36,0,1.57,6.24,0.28,0.29,1.51,-0.14,36.46,109.32,1.222,1.843,0
4/22/2018,4:30, ,0,LHS,0,5.4,48.32,0,63.9,0,6.12,0,7.65,0,-68.3,17.072,0,2.2176,2.6133,0,1.36,0,1.56,6.23,0.32,0.32,1.51,-0.11,36.26,108.72,1.217,1.896,0
