Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,pH,F_pH,pHmV,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,WiperPosV,Depth,F_Depth
6/21/2018,22:30, ,0,LHS,0,5.7,20.733,0,5.0424,5.4898,0,2.97,0,28.32,84.97,74.1,0,6.53,0,74.06,0,7.81,0,-79.8,1.15,4.67,0.32,0.29,1.08,-0.16,1.201,2.179,0
6/21/2018,22:45, ,0,LHS,0,5.7,20.735,0,5.0502,5.498,0,2.98,0,32.2,96.6,61.1,0,5.38,0,35.23,0,7.76,0,-76.8,1.09,4.46,0.25,0.22,1.03,-0.23,1.2,2.165,0
6/21/2018,23:00, ,0,LHS,0,5.7,20.715,0,5.0461,5.4959,0,2.98,0,31.38,94.12,80.9,0,7.13,0,45.15,0,7.86,0,-82.6,1.18,4.79,0.28,0.25,1.11,-0.21,1.196,2.143,0
6/21/2018,23:15, ,0,LHS,0,5.7,20.684,0,5.015,5.4655,0,2.96,0,30.78,92.34,81.1,0,7.15,0,43.95,0,7.86,0,-82.9,1.19,4.86,0.29,0.26,1.13,-0.2,1.196,2.107,0
6/21/2018,23:30, ,0,LHS,0,5.7,20.636,0,4.9653,5.4168,0,2.93,0,31.53,94.6,81.6,0,7.2,0,48.66,0,7.87,0,-83.1,1.19,4.85,0.24,0.21,1.13,-0.25,1.201,2.058,0
6/21/2018,23:45, ,0,LHS,0,5.7,20.559,0,4.8998,5.3538,0,2.9,0,31.59,94.77,81.5,0,7.2,0,46.06,0,7.87,0,-83.5,1.23,4.99,0.3,0.27,1.16,-0.19,1.207,1.996,0
6/22/2018,0:00, ,0,LHS,0,5.7,20.53,0,4.8395,5.2912,0,2.86,0,30.56,91.69,81.2,0,7.19,0,53.67,0,7.87,0,-83.5,1.23,5,0.31,0.29,1.16,-0.17,1.199,1.923,0
6/22/2018,0:15, ,0,LHS,0,5.6,20.478,0,4.7714,5.2224,0,2.82,0,30.25,90.75,80.5,0,7.13,0,58.4,0,7.88,0,-83.6,1.27,5.16,0.32,0.29,1.2,-0.17,1.195,1.839,0
6/22/2018,0:30, ,0,LHS,0,5.7,20.432,0,4.7109,5.1612,0,2.79,0,29.7,89.1,80.2,0,7.11,0,65.89,0,7.87,0,-83.5,1.31,5.31,0.39,0.36,1.24,-0.09,1.202,1.747,0
6/22/2018,0:45, ,0,LHS,0,5.7,20.397,0,4.6446,5.0923,0,2.75,0,30.51,91.51,79.9,0,7.1,0,63.84,0,7.88,0,-83.6,1.34,5.46,0.3,0.27,1.28,-0.18,1.2,1.652,0
6/22/2018,1:00, ,0,LHS,0,5.7,20.42,0,4.6104,5.0523,0,2.72,0,30.5,91.5,79.3,0,7.04,0,64.21,0,7.87,0,-83.5,1.39,5.63,0.41,0.38,1.32,-0.08,1.209,1.557,0
6/22/2018,1:15, ,0,LHS,0,5.6,20.452,0,4.5844,5.0205,0,2.71,0,31.33,93.99,77.8,0,6.9,0,58.15,0,7.86,0,-82.6,1.41,5.73,0.36,0.33,1.34,-0.12,1.195,1.463,0
6/22/2018,1:30, ,0,LHS,0,5.7,20.473,0,4.5615,4.9932,0,2.69,0,31.87,95.6,75.9,0,6.73,0,61.78,0,7.84,0,-81.5,1.46,5.92,0.37,0.34,1.39,-0.12,1.202,1.375,0
6/22/2018,1:45, ,0,LHS,0,5.6,20.488,0,4.5226,4.949,0,2.66,0,32.34,97,73.4,0,6.5,0,61.35,0,7.82,0,-80.4,1.54,6.26,0.36,0.33,1.48,-0.13,1.193,1.295,0
6/22/2018,2:00, ,0,LHS,0,5.7,20.488,0,4.4838,4.9066,0,2.64,0,32.9,98.68,71.5,0,6.34,0,62.63,0,7.81,0,-79.6,1.57,6.38,0.4,0.37,1.51,-0.09,1.211,1.222,0
6/22/2018,2:15, ,0,LHS,0,5.6,20.503,0,4.4366,4.8535,0,2.61,0,33.32,99.94,70.5,0,6.25,0,62.85,0,7.8,0,-79,1.64,6.66,0.4,0.37,1.58,-0.08,1.209,1.155,0
6/22/2018,2:30, ,0,LHS,0,5.7,20.507,0,4.4008,4.8139,0,2.59,0,34.48,103.44,69.3,0,6.15,0,61.5,0,7.78,0,-78.1,1.7,6.89,0.37,0.34,1.63,-0.11,1.192,1.099,0
6/22/2018,2:45, ,0,LHS,0,5.6,20.503,0,4.3733,4.7842,0,2.57,0,35.37,106.11,67.7,0,6.01,0,60.55,0,7.77,0,-77.2,1.73,7.02,0.39,0.36,1.67,-0.09,1.195,1.048,0
6/22/2018,3:00, ,0,LHS,0,5.7,20.448,0,4.3533,4.7678,0,2.56,0,36.74,110.2,66.2,0,5.87,0,56.19,0,7.74,0,-75.9,1.79,7.24,0.39,0.36,1.72,-0.09,1.206,1.004,0
6/22/2018,3:15, ,0,LHS,0,5.6,20.43,0,4.3448,4.7603,0,2.56,0,37.67,113.01,65.6,0,5.83,0,53.68,0,7.74,0,-75.6,1.75,7.09,0.34,0.31,1.68,-0.15,1.209,0.968,0
6/22/2018,3:30, ,0,LHS,0,5.7,20.395,0,4.3407,4.7593,0,2.56,0,39.01,117.02,64.9,0,5.77,0,49.34,0,7.73,0,-75.3,1.76,7.12,0.38,0.35,1.69,-0.11,1.209,0.942,0
6/22/2018,3:45, ,0,LHS,0,5.7,20.501,0,4.3577,4.7674,0,2.56,0,39.6,118.8,66.2,0,5.87,0,47.19,0,7.76,0,-76.8,1.76,7.12,0.38,0.35,1.69,-0.11,1.199,0.918,0
6/22/2018,4:00, ,0,LHS,0,5.6,20.481,0,4.3611,4.773,0,2.56,0,40.6,121.8,65.8,0,5.84,0,41.69,0,7.77,0,-77.3,1.74,7.05,0.32,0.29,1.67,-0.16,1.195,0.899,0
6/22/2018,4:15, ,0,LHS,0,5.6,20.487,0,4.3656,4.7774,0,2.57,0,41.19,123.56,65.9,0,5.85,0,41.72,0,7.77,0,-77.4,1.73,7.02,0.38,0.35,1.67,-0.11,1.207,0.878,0
6/22/2018,4:30, ,0,LHS,0,5.7,20.444,0,4.3655,4.7816,0,2.57,0,42.05,126.14,65,0,5.77,0,39.67,0,7.77,0,-77.1,1.77,7.16,0.31,0.28,1.7,-0.18,1.21,0.863,0
6/22/2018,4:45, ,0,LHS,0,5.6,20.41,0,4.3662,4.7858,0,2.57,0,42.56,127.67,64.5,0,5.73,0,40.62,0,7.77,0,-77.1,1.75,7.09,0.36,0.33,1.68,-0.13,1.202,0.841,0
6/22/2018,5:00, ,0,LHS,0,5.7,20.36,0,4.3638,4.7881,0,2.57,0,42.92,128.75,63.7,0,5.66,0,35.53,0,7.76,0,-76.6,1.75,7.1,0.28,0.25,1.69,-0.21,1.196,0.822,0
6/22/2018,5:15, ,0,LHS,0,5.6,20.33,0,4.3657,4.7933,0,2.58,0,43.33,129.99,63.5,0,5.65,0,35.37,0,7.76,0,-76.6,1.73,6.99,0.28,0.25,1.66,-0.21,1.194,0.807,0
6/22/2018,5:30, ,0,LHS,0,5.6,20.306,0,4.3642,4.794,0,2.58,0,43.67,131.02,62.8,0,5.59,0,33.64,0,7.76,0,-76.6,1.77,7.17,0.36,0.33,1.7,-0.12,1.194,0.799,0
6/22/2018,5:45, ,0,LHS,0,5.6,20.262,0,4.3625,4.7965,0,2.58,0,43.77,131.3,62.3,0,5.55,0,34.19,0,7.75,0,-76.2,1.74,7.06,0.32,0.29,1.68,-0.17,1.203,0.796,0
6/22/2018,6:00, ,0,LHS,0,5.7,20.258,0,4.364,4.7986,0,2.58,0,40.91,122.73,58.9,0,5.25,0,43.31,0,7.74,0,-75.7,1.76,7.14,0.38,0.35,1.7,-0.1,1.208,0.819,0
6/22/2018,6:15, ,0,LHS,0,5.6,20.22,0,4.3591,4.7971,0,2.58,0,44.29,132.87,55.6,0,4.96,0,28.72,0,7.72,0,-74.7,1.67,6.77,0.3,0.27,1.61,-0.18,1.21,0.855,0
6/22/2018,6:30, ,0,LHS,0,5.6,20.198,0,4.3497,4.7889,0,2.57,0,43.74,131.22,62.5,0,5.58,0,34.83,0,7.75,0,-76,1.75,7.1,0.29,0.26,1.69,-0.2,1.2,0.918,0
6/22/2018,6:45, ,0,LHS,0,5.6,20.22,0,4.3493,4.7862,0,2.57,0,42.12,126.36,62.3,0,5.55,0,40.1,0,7.74,0,-75.8,1.74,7.03,0.3,0.27,1.67,-0.18,1.192,1.004,0
6/22/2018,7:00, ,0,LHS,0,5.6,20.199,0,4.345,4.7837,0,2.57,0,39.68,119.02,63.9,0,5.7,0,45.33,0,7.76,0,-76.5,1.73,6.99,0.36,0.33,1.66,-0.13,1.199,1.103,0
6/22/2018,7:15, ,0,LHS,0,5.6,20.005,0,4.3476,4.8061,0,2.58,0,36.77,110.29,67.5,0,6.05,0,52.67,0,7.79,0,-78.5,1.7,6.88,0.4,0.37,1.63,-0.09,1.202,1.2,0
6/22/2018,7:30, ,0,LHS,0,5.6,20.051,0,4.3449,4.7985,0,2.58,0,35.85,107.53,69.8,0,6.25,0,57.31,0,7.82,0,-80,1.75,7.1,0.38,0.35,1.69,-0.11,1.203,1.294,0
6/22/2018,7:45, ,0,LHS,0,5.6,20.096,0,4.3578,4.8082,0,2.58,0,35.35,106.05,72.5,0,6.48,0,54.31,0,7.84,0,-81.3,1.71,6.94,0.39,0.36,1.65,-0.09,1.2,1.383,0
6/22/2018,8:00, ,0,LHS,0,5.6,20.146,0,4.381,4.8287,0,2.6,0,33.85,101.55,73.9,0,6.6,0,60.48,0,7.85,0,-82,1.67,6.76,0.36,0.33,1.6,-0.12,1.203,1.468,0
6/22/2018,8:15, ,0,LHS,0,5.6,20.185,0,4.3939,4.8388,0,2.6,0,33.98,101.95,74.3,0,6.63,0,55.27,0,7.86,0,-82.5,1.63,6.63,0.38,0.35,1.57,-0.1,1.201,1.549,0
6/22/2018,8:30, ,0,LHS,0,5.6,20.217,0,4.4304,4.8758,0,2.62,0,33.99,101.96,75.4,0,6.72,0,51.01,0,7.86,0,-82.9,1.56,6.32,0.33,0.3,1.49,-0.16,1.203,1.621,0
6/22/2018,8:45, ,0,LHS,0,5.6,20.24,0,4.4653,4.9119,0,2.64,0,33.55,100.64,75.2,0,6.7,0,55.95,0,7.87,0,-83.1,1.52,6.15,0.37,0.34,1.45,-0.11,1.203,1.681,0
6/22/2018,9:00, ,0,LHS,0,5.6,20.259,0,4.5102,4.9593,0,2.67,0,33.59,100.77,74.1,0,6.6,0,49.27,0,7.87,0,-83.3,1.48,6.02,0.32,0.29,1.42,-0.16,1.203,1.736,0
6/22/2018,9:15, ,0,LHS,0,5.6,20.274,0,4.5419,4.9926,0,2.69,0,33.57,100.7,75.5,0,6.72,0,50.09,0,7.87,0,-83.2,1.51,6.14,0.35,0.32,1.45,-0.14,1.199,1.778,0
6/22/2018,9:30, ,0,LHS,0,5.6,20.313,0,4.5854,5.0362,0,2.71,0,33.71,101.13,77.5,0,6.89,0,49.81,0,7.87,0,-83.3,1.42,5.78,0.34,0.31,1.36,-0.15,1.203,1.813,0
6/22/2018,9:45, ,0,LHS,0,5.6,20.353,0,4.6099,5.0589,0,2.73,0,33.88,101.62,76.9,0,6.83,0,55.13,0,7.87,0,-83.1,1.39,5.66,0.32,0.29,1.33,-0.16,1.203,1.836,0
6/22/2018,10:00, ,0,LHS,0,5.6,20.334,0,4.63,5.083,0,2.74,0,34.23,102.69,76,0,6.75,0,46.76,0,7.86,0,-82.5,1.35,5.49,0.3,0.27,1.28,-0.19,1.191,1.85,0
6/22/2018,10:15, ,0,LHS,0,5.6,20.398,0,4.6581,5.1069,0,2.75,0,34.98,104.93,75.9,0,6.74,0,37.4,0,7.86,0,-82.5,1.4,5.67,0.28,0.25,1.33,-0.2,1.209,1.852,0
6/22/2018,10:30, ,0,LHS,0,5.6,20.415,0,4.6608,5.1082,0,2.76,0,36.44,109.32,67.2,0,5.96,0,28.92,0,7.8,0,-78.9,1.21,4.93,0.2,0.17,1.14,-0.28,1.201,1.844,0
6/22/2018,10:45, ,0,LHS,0,5.6,20.377,0,4.66,5.1114,0,2.76,0,34.19,102.56,74.6,0,6.62,0,42.19,0,7.85,0,-82.2,1.31,5.33,0.29,0.26,1.24,-0.2,1.194,1.821,0
6/22/2018,11:00, ,0,LHS,0,5.6,20.395,0,4.6564,5.1055,0,2.75,0,35.09,105.26,77.5,0,6.88,0,38.41,0,7.86,0,-82.9,1.32,5.36,0.28,0.25,1.25,-0.2,1.201,1.788,0
6/22/2018,11:15, ,0,LHS,0,5.6,20.465,0,4.6466,5.0873,0,2.74,0,34.64,103.91,77.8,0,6.9,0,42.11,0,7.87,0,-83,1.33,5.41,0.26,0.23,1.26,-0.22,1.197,1.745,0
6/22/2018,11:30, ,0,LHS,0,5.6,20.446,0,4.6159,5.0557,0,2.73,0,34.71,104.13,77.2,0,6.85,0,45.45,0,7.86,0,-82.9,1.31,5.34,0.3,0.27,1.25,-0.19,1.196,1.696,0
6/22/2018,11:45, ,0,LHS,0,5.6,21.302,0,4.6623,5.0165,0,2.7,0,34.53,103.6,79.7,0,6.96,0,48.99,0,7.88,0,-83.9,1.52,6.16,0.33,0.3,1.45,-0.16,1.193,1.642,0
6/22/2018,12:00, ,0,LHS,0,5.6,21.233,0,4.6327,4.9917,0,2.69,0,34.84,104.51,79.5,0,6.95,0,41.57,0,7.88,0,-83.9,1.5,6.1,0.33,0.3,1.44,-0.16,1.194,1.585,0
6/22/2018,12:15, ,0,LHS,0,5.6,21.348,0,4.6216,4.9682,0,2.67,0,35.51,106.53,79.8,0,6.96,0,40.89,0,7.88,0,-83.8,1.76,7.15,0.35,0.32,1.7,-0.13,1.205,1.521,0
6/22/2018,12:30, ,0,LHS,0,5.6,21.307,0,4.613,4.963,0,2.67,0,35.55,106.65,78.6,0,6.86,0,40,0,7.87,0,-83.3,1.53,6.22,0.31,0.28,1.47,-0.17,1.201,1.458,0
6/22/2018,12:45, ,0,LHS,0,5.6,21.256,0,4.5686,4.9205,0,2.65,0,36.16,108.49,77.5,0,6.77,0,38.68,0,7.86,0,-83,1.59,6.46,0.27,0.24,1.53,-0.22,1.194,1.391,0
6/22/2018,13:00, ,0,LHS,0,5.6,21.216,0,4.5534,4.9081,0,2.64,0,36.42,109.26,75,0,6.56,0,36.83,0,7.84,0,-81.8,1.63,6.59,0.28,0.25,1.56,-0.21,1.206,1.32,0
6/22/2018,13:15, ,0,LHS,0,5.6,20.937,0,4.5196,4.8998,0,2.63,0,35.92,107.74,70.1,0,6.16,0,45.46,0,7.8,0,-79.1,1.41,5.71,0.3,0.27,1.34,-0.18,1.199,1.25,0
6/22/2018,13:30, ,0,LHS,0,5.6,21.051,0,4.486,4.852,0,2.61,0,36.46,109.36,71,0,6.23,0,45.11,0,7.8,0,-79.4,1.5,6.08,0.3,0.27,1.43,-0.19,1.199,1.179,0
6/22/2018,13:45, ,0,LHS,0,5.6,21.057,0,4.4751,4.8395,0,2.6,0,36.63,109.88,67.9,0,5.95,0,47.9,0,7.77,0,-77.4,1.53,6.2,0.33,0.3,1.46,-0.15,1.203,1.107,0
6/22/2018,14:00, ,0,LHS,0,5.6,21.157,0,4.4652,4.8189,0,2.59,0,37.27,111.8,67.2,0,5.88,0,47.28,0,7.76,0,-76.6,1.6,6.48,0.34,0.31,1.53,-0.15,1.202,1.038,0
6/22/2018,14:15, ,0,LHS,0,5.6,21.275,0,4.4672,4.8094,0,2.58,0,38.21,114.63,65.8,0,5.75,0,48.34,0,7.75,0,-76.2,1.63,6.59,0.3,0.27,1.56,-0.18,1.193,0.972,0
6/22/2018,14:30, ,0,LHS,0,5.6,21.38,0,4.4745,4.8069,0,2.58,0,38.65,115.95,63.9,0,5.57,0,50.15,0,7.72,0,-74.7,1.63,6.62,0.35,0.32,1.57,-0.13,1.203,0.912,0
6/22/2018,14:45, ,0,LHS,0,5.6,21.508,0,4.4808,4.801,0,2.58,0,39.46,118.36,62.8,0,5.46,0,43.43,0,7.72,0,-74.7,1.65,6.7,0.31,0.28,1.59,-0.17,1.192,0.858,0
6/22/2018,15:00, ,0,LHS,0,5.6,21.6,0,4.4915,4.8034,0,2.58,0,39.9,119.7,61.3,0,5.32,0,49.24,0,7.71,0,-74,1.67,6.75,0.29,0.26,1.6,-0.19,1.2,0.812,0
6/22/2018,15:15, ,0,LHS,0,5.6,21.678,0,4.5016,4.8066,0,2.58,0,41.18,123.52,60.7,0,5.26,0,44.02,0,7.7,0,-73.7,1.69,6.83,0.3,0.27,1.62,-0.19,1.199,0.776,0
6/22/2018,15:30, ,0,LHS,0,5.6,21.874,0,4.5331,4.8209,0,2.59,0,41.94,125.82,61.3,0,5.3,0,39.16,0,7.72,0,-74.8,1.74,7.05,0.3,0.27,1.67,-0.18,1.203,0.75,0
6/22/2018,15:45, ,0,LHS,0,5.6,22.086,0,4.5599,4.8286,0,2.59,0,42.55,127.64,62.7,0,5.39,0,35.28,0,7.74,0,-75.6,1.8,7.29,0.27,0.24,1.73,-0.22,1.202,0.736,0
6/22/2018,16:00, ,0,LHS,0,5.6,22.152,0,4.5682,4.831,0,2.59,0,43.17,129.5,62.1,0,5.33,0,37.37,0,7.73,0,-75.3,1.77,7.18,0.33,0.3,1.71,-0.15,1.202,0.731,0
6/22/2018,16:15, ,0,LHS,0,5.6,22.19,0,4.5743,4.8338,0,2.59,0,43.13,129.38,61.4,0,5.27,0,34.33,0,7.73,0,-75.3,1.79,7.26,0.26,0.23,1.73,-0.22,1.204,0.734,0
6/22/2018,16:30, ,0,LHS,0,5.6,22.136,0,4.5715,4.8361,0,2.6,0,44.93,134.77,58.1,0,4.99,0,27.98,0,7.72,0,-74.6,1.83,7.42,0.28,0.25,1.77,-0.2,1.202,0.744,0
6/22/2018,16:45, ,0,LHS,0,5.6,22.142,0,4.5718,4.8358,0,2.59,0,44.04,132.11,47,0,4.04,0,36.45,0,7.67,0,-71.7,1.57,6.36,0.24,0.21,1.5,-0.24,1.202,0.762,0
6/22/2018,17:00, ,0,LHS,0,5.6,22.185,0,4.5738,4.8336,0,2.59,0,44.15,132.44,46,0,3.94,0,32.7,0,7.66,0,-71.4,1.58,6.39,0.25,0.22,1.51,-0.23,1.203,0.793,0
6/22/2018,17:15, ,0,LHS,0,5.6,22.095,0,4.5629,4.8309,0,2.59,0,44.36,133.07,56,0,4.81,0,30.11,0,7.71,0,-73.9,1.61,6.54,0.26,0.23,1.55,-0.22,1.202,0.831,0
6/22/2018,17:30, ,0,LHS,0,5.6,21.965,0,4.545,4.8247,0,2.59,0,43.23,129.69,57.6,0,4.97,0,32.48,0,7.71,0,-74.4,1.73,7.01,0.32,0.29,1.66,-0.17,1.204,0.888,0
6/22/2018,17:45, ,0,LHS,0,5.6,22.33,0,4.5863,4.8328,0,2.59,0,41.1,123.29,64.6,0,5.53,0,95.52,0,7.75,0,-76.5,1.86,7.51,0.35,0.32,1.79,-0.14,1.201,0.956,0
6/22/2018,18:00, ,0,LHS,0,5.6,22.152,0,4.5625,4.8249,0,2.59,0,41.12,123.36,62.6,0,5.38,0,35.34,0,7.73,0,-75.6,1.73,7.02,0.29,0.26,1.67,-0.19,1.203,1.036,0
6/22/2018,18:15, ,0,LHS,0,5.6,22.749,0,4.6518,4.8608,0,2.61,0,37.68,113.02,70.9,0,6.02,0,44.71,0,7.79,0,-79.2,1.86,7.51,0.34,0.31,1.79,-0.14,1.202,1.124,0
6/22/2018,18:30, ,0,LHS,0,5.6,22.612,0,4.6237,4.8446,0,2.6,0,35.65,106.93,72.1,0,6.14,0,48.64,0,7.8,0,-79.5,1.92,7.77,0.38,0.35,1.85,-0.11,1.202,1.219,0
6/22/2018,18:45, ,0,LHS,0,5.6,22.791,0,4.6545,4.8596,0,2.61,0,34.25,102.75,76.1,0,6.46,0,56.45,0,7.84,0,-81.8,1.97,7.98,0.41,0.38,1.91,-0.08,1.201,1.313,0
6/22/2018,19:00, ,0,LHS,0,5.6,22.591,0,4.6228,4.8458,0,2.6,0,32.46,97.37,78.7,0,6.7,0,57.91,0,7.87,0,-83.5,1.91,7.73,0.4,0.37,1.84,-0.08,1.202,1.409,0
6/22/2018,19:15, ,0,LHS,0,5.6,22.576,0,4.6518,4.8777,0,2.62,0,32.32,96.95,79.2,0,6.75,0,60.28,0,7.87,0,-83.8,1.86,7.54,0.34,0.31,1.8,-0.14,1.202,1.5,0
6/22/2018,19:30, ,0,LHS,0,5.6,22.277,0,4.6653,4.9213,0,2.64,0,31.14,93.42,79.1,0,6.78,0,59.4,0,7.87,0,-83.5,1.7,6.9,0.36,0.33,1.64,-0.12,1.203,1.593,0
6/22/2018,19:45, ,0,LHS,0,5.6,22.053,0,4.675,4.9539,0,2.66,0,31.85,95.54,78.5,0,6.75,0,57.7,0,7.86,0,-83.1,1.61,6.53,0.36,0.33,1.54,-0.12,1.202,1.68,0
6/22/2018,20:00, ,0,LHS,0,5.6,21.848,0,4.6992,5.0003,0,2.69,0,30.37,91.1,78.5,0,6.78,0,58.37,0,7.86,0,-83,1.47,5.98,0.34,0.31,1.41,-0.14,1.203,1.764,0
6/22/2018,20:15, ,0,LHS,0,5.6,21.821,0,4.748,5.0549,0,2.72,0,30.37,91.12,78.7,0,6.8,0,59.26,0,7.87,0,-83.3,1.5,6.08,0.36,0.33,1.43,-0.13,1.201,1.841,0
6/22/2018,20:30, ,0,LHS,0,5.6,21.746,0,4.802,5.1203,0,2.76,0,29.69,89.05,79.7,0,6.89,0,61,0,7.87,0,-83.2,1.46,5.94,0.37,0.34,1.4,-0.12,1.203,1.911,0
6/22/2018,20:45, ,0,LHS,0,5.6,21.602,0,4.8322,5.1676,0,2.79,0,29.66,88.98,79.6,0,6.9,0,57.47,0,7.86,0,-83,1.38,5.63,0.34,0.31,1.32,-0.15,1.203,1.973,0
6/22/2018,21:00, ,0,LHS,0,5.6,21.475,0,4.8897,5.2427,0,2.83,0,30.15,90.45,78.8,0,6.85,0,59.37,0,7.86,0,-82.6,1.35,5.48,0.35,0.32,1.28,-0.13,1.202,2.025,0
6/22/2018,21:15, ,0,LHS,0,5.6,21.404,0,4.9663,5.3325,0,2.88,0,29.06,87.16,78.9,0,6.86,0,60.99,0,7.85,0,-82.4,1.27,5.18,0.38,0.35,1.21,-0.1,1.201,2.073,0
6/22/2018,21:30, ,0,LHS,0,5.6,21.422,0,5.0275,5.3963,0,2.92,0,29.03,87.07,79.5,0,6.91,0,58.86,0,7.85,0,-82.3,1.23,5.02,0.34,0.31,1.17,-0.14,1.203,2.111,0
6/22/2018,21:45, ,0,LHS,0,5.6,21.446,0,5.1037,5.4753,0,2.96,0,29.7,89.09,79.9,0,6.94,0,58.42,0,7.85,0,-82.2,1.23,4.99,0.35,0.32,1.16,-0.14,1.201,2.139,0
6/22/2018,22:00, ,0,LHS,0,5.6,21.466,0,5.1729,5.5474,0,3.01,0,29.42,88.26,78.8,0,6.84,0,63.19,0,7.84,0,-81.9,1.24,5.05,0.31,0.28,1.17,-0.17,1.202,2.16,0
6/22/2018,22:15, ,0,LHS,0,5.6,21.448,0,5.2382,5.6195,0,3.05,0,29.85,89.54,80.2,0,6.96,0,50.49,0,7.85,0,-82,1.19,4.85,0.31,0.29,1.13,-0.17,1.202,2.177,0
6/22/2018,22:30, ,0,LHS,0,5.6,21.46,0,5.3014,5.6858,0,3.09,0,29.77,89.32,79.3,0,6.88,0,48.18,0,7.84,0,-81.8,1.22,4.97,0.32,0.29,1.16,-0.17,1.203,2.189,0
6/22/2018,22:45, ,0,LHS,0,5.6,21.449,0,5.3711,5.7619,0,3.13,0,29.49,88.45,78.2,0,6.79,0,47.36,0,7.83,0,-81.3,1.2,4.88,0.27,0.24,1.13,-0.22,1.202,2.196,0
6/22/2018,23:00, ,0,LHS,0,5.6,21.413,0,5.353,5.7468,0,3.12,0,30.43,91.29,78.2,0,6.79,0,42.36,0,7.83,0,-81.2,1.19,4.83,0.3,0.27,1.12,-0.19,1.203,2.195,0
6/22/2018,23:15, ,0,LHS,0,5.6,21.419,0,5.3892,5.7848,0,3.14,0,30.34,91.01,78.2,0,6.79,0,37.23,0,7.82,0,-80.4,1.17,4.76,0.24,0.21,1.1,-0.24,1.201,2.191,0
6/22/2018,23:30, ,0,LHS,0,5.6,21.423,0,5.4625,5.8631,0,3.19,0,29.99,89.96,75.3,0,6.54,0,49.58,0,7.79,0,-78.8,1.14,4.65,0.33,0.3,1.07,-0.15,1.203,2.177,0
6/22/2018,23:45, ,0,LHS,0,5.6,21.424,0,5.4629,5.8634,0,3.19,0,31.08,93.23,64.2,0,5.57,0,34.24,0,7.73,0,-74.9,1.07,4.35,0.24,0.21,1,-0.24,1.202,2.157,0
6/23/2018,0:00, ,0,LHS,0,5.6,21.418,0,5.4307,5.8295,0,3.17,0,29.58,88.73,80,0,6.95,0,41.69,0,7.83,0,-81.1,1.17,4.77,0.26,0.23,1.1,-0.23,1.202,2.124,0
6/23/2018,0:15, ,0,LHS,0,5.6,21.351,0,5.3662,5.7683,0,3.13,0,30.86,92.57,80.2,0,6.97,0,40.7,0,7.84,0,-81.5,1.14,4.65,0.28,0.25,1.07,-0.21,1.202,2.078,0
6/23/2018,0:30, ,0,LHS,0,5.6,21.345,0,5.3342,5.7345,0,3.11,0,30.28,90.83,80.1,0,6.97,0,48.25,0,7.84,0,-81.8,1.15,4.69,0.26,0.23,1.08,-0.23,1.202,2.015,0
6/23/2018,0:45, ,0,LHS,0,5.6,21.321,0,5.2306,5.626,0,3.05,0,29.17,87.49,79.6,0,6.93,0,54,0,7.84,0,-81.8,1.22,4.96,0.34,0.31,1.15,-0.15,1.202,1.941,0
6/23/2018,1:00, ,0,LHS,0,5.6,21.301,0,5.1355,5.5259,0,2.99,0,29.4,88.18,79.1,0,6.89,0,54.46,0,7.85,0,-82,1.2,4.88,0.34,0.31,1.13,-0.15,1.192,1.857,0
6/23/2018,1:15, ,0,LHS,0,5.6,21.262,0,5.0382,5.4256,0,2.94,0,28.89,86.66,78.4,0,6.84,0,68.21,0,7.85,0,-82,1.27,5.15,0.37,0.34,1.2,-0.12,1.209,1.766,0
6/23/2018,1:30, ,0,LHS,0,5.6,21.252,0,4.9275,5.3074,0,2.87,0,29.5,88.5,78,0,6.8,0,69.23,0,7.85,0,-82.1,1.29,5.23,0.36,0.33,1.22,-0.13,1.195,1.669,0
6/23/2018,1:45, ,0,LHS,0,5.6,21.291,0,4.8953,5.2685,0,2.85,0,29.56,88.69,77.2,0,6.73,0,64.23,0,7.84,0,-81.8,1.34,5.44,0.35,0.32,1.27,-0.14,1.198,1.571,0
6/23/2018,2:00, ,0,LHS,0,5.6,21.375,0,4.8424,5.2027,0,2.81,0,30.28,90.83,76,0,6.62,0,59.21,0,7.84,0,-81.5,1.4,5.68,0.41,0.38,1.33,-0.08,1.202,1.469,0
6/23/2018,2:15, ,0,LHS,0,5.6,21.421,0,4.8085,5.1613,0,2.78,0,30.9,92.7,73.9,0,6.43,0,63.8,0,7.82,0,-80.3,1.42,5.76,0.33,0.3,1.35,-0.16,1.202,1.374,0
6/23/2018,2:30, ,0,LHS,0,5.6,21.453,0,4.7708,5.1175,0,2.76,0,31.31,93.93,70.6,0,6.14,0,63.29,0,7.79,0,-78.7,1.46,5.94,0.32,0.29,1.4,-0.16,1.202,1.282,0
6/23/2018,2:45, ,0,LHS,0,5.6,21.54,0,4.6996,5.0321,0,2.71,0,32.07,96.21,69.5,0,6.04,0,70.11,0,7.79,0,-78.5,1.55,6.27,0.39,0.36,1.48,-0.1,1.201,1.203,0
