datetime,Depth,Turb,DO_mgl,DO_pct,Temp,SpCond,Sal,pH,Deployment,CondmS/cm,datetime_DLS,SiteName,ChlorophyllugL,fDOMQSU
2018-06-19T23:45:00Z,1.86,70,6.9,78.9,21.3,5.19,2.8,7.8,NA,NA,2018-06-20T00:45:00Z,FM,NA,NA
2018-06-20T00:00:00Z,1.97,71,7,80,21.4,5.14,2.8,7.8,NA,NA,2018-06-20T01:00:00Z,FM,NA,NA
2018-06-20T00:15:00Z,2.06,93,6.2,74.4,23.5,5.55,3,7.7,NA,NA,2018-06-20T01:15:00Z,FM,NA,NA
2018-06-20T00:30:00Z,2.15,131,6.1,73.4,23.4,5.62,3,7.6,NA,NA,2018-06-20T01:30:00Z,FM,NA,NA
2018-06-20T00:45:00Z,2.22,121,6.2,73.1,23.1,5.94,3.2,7.6,NA,NA,2018-06-20T01:45:00Z,FM,NA,NA
2018-06-20T01:00:00Z,2.28,133,6.2,73.3,22.7,6.26,3.4,7.5,NA,NA,2018-06-20T02:00:00Z,FM,NA,NA
2018-06-20T01:15:00Z,2.35,117,6.2,73.2,22.6,6.37,3.5,7.5,NA,NA,2018-06-20T02:15:00Z,FM,NA,NA
2018-06-20T01:30:00Z,2.39,89,6.4,74.9,22.4,6.53,3.6,7.5,NA,NA,2018-06-20T02:30:00Z,FM,NA,NA
2018-06-20T01:45:00Z,2.43,59,6.1,71.9,22.3,6.58,3.6,7.5,NA,NA,2018-06-20T02:45:00Z,FM,NA,NA
2018-06-20T02:00:00Z,2.47,53,6.4,74.7,22.2,6.61,3.6,7.5,NA,NA,2018-06-20T03:00:00Z,FM,NA,NA
2018-06-20T02:15:00Z,2.49,47,6.1,71.1,22.2,6.63,3.6,7.4,NA,NA,2018-06-20T03:15:00Z,FM,NA,NA
2018-06-20T02:30:00Z,2.51,52,5.8,68,22.2,6.65,3.7,7.4,NA,NA,2018-06-20T03:30:00Z,FM,NA,NA
2018-06-20T02:45:00Z,2.52,44,6.2,72.9,22.2,6.63,3.6,7.5,NA,NA,2018-06-20T03:45:00Z,FM,NA,NA
2018-06-20T03:00:00Z,2.54,42,6.3,73.5,22.2,6.45,3.5,7.5,NA,NA,2018-06-20T04:00:00Z,FM,NA,NA
2018-06-20T03:15:00Z,2.55,43,6.2,72.8,22.1,6.56,3.6,7.5,NA,NA,2018-06-20T04:15:00Z,FM,NA,NA
2018-06-20T03:30:00Z,2.56,45,6.7,78.2,21.8,7.25,4,7.6,NA,NA,2018-06-20T04:30:00Z,FM,NA,NA
2018-06-20T03:45:00Z,2.54,41,6.9,79.8,21.6,7.72,4.3,7.6,NA,NA,2018-06-20T04:45:00Z,FM,NA,NA
2018-06-20T04:00:00Z,2.53,37,6.4,74.3,21.5,7.76,4.3,7.6,NA,NA,2018-06-20T05:00:00Z,FM,NA,NA
2018-06-20T04:15:00Z,2.51,40,6.8,78.4,21.5,7.87,4.4,7.5,NA,NA,2018-06-20T05:15:00Z,FM,NA,NA
2018-06-20T04:30:00Z,2.48,42,6.4,74.9,21.8,6.54,3.6,7.5,NA,NA,2018-06-20T05:30:00Z,FM,NA,NA
2018-06-20T04:45:00Z,2.43,41,6.4,74.2,21.9,6.54,3.6,7.5,NA,NA,2018-06-20T05:45:00Z,FM,NA,NA
2018-06-20T05:00:00Z,2.38,50,6.2,72.8,22.1,6.45,3.5,7.5,NA,NA,2018-06-20T06:00:00Z,FM,NA,NA
2018-06-20T05:15:00Z,2.31,47,6.2,72.2,22.1,6.24,3.4,7.5,NA,NA,2018-06-20T06:15:00Z,FM,NA,NA
2018-06-20T05:30:00Z,2.24,45,6.2,72.2,22.2,6.08,3.3,7.6,NA,NA,2018-06-20T06:30:00Z,FM,NA,NA
2018-06-20T05:45:00Z,2.16,45,6.2,72,22.1,5.89,3.2,7.6,NA,NA,2018-06-20T06:45:00Z,FM,NA,NA
2018-06-20T06:00:00Z,2.07,49,6.3,73.1,22,5.68,3.1,7.7,NA,NA,2018-06-20T07:00:00Z,FM,NA,NA
2018-06-20T06:15:00Z,1.99,53,6.6,75.6,21.3,5.35,2.9,7.8,NA,NA,2018-06-20T07:15:00Z,FM,NA,NA
2018-06-20T06:30:00Z,1.9,53,6.8,77.3,20.9,5.26,2.8,7.8,NA,NA,2018-06-20T07:30:00Z,FM,NA,NA
2018-06-20T06:45:00Z,1.82,55,6.8,77.4,20.7,5.26,2.8,7.8,NA,NA,2018-06-20T07:45:00Z,FM,NA,NA
2018-06-20T07:00:00Z,1.76,53,6.8,76.6,20.6,5.27,2.9,7.8,NA,NA,2018-06-20T08:00:00Z,FM,NA,NA
2018-06-20T07:15:00Z,1.69,50,6.8,76.4,20.5,5.27,2.9,7.8,NA,NA,2018-06-20T08:15:00Z,FM,NA,NA
2018-06-20T07:30:00Z,1.64,65,6.6,74.4,20.5,5.31,2.9,7.8,NA,NA,2018-06-20T08:30:00Z,FM,NA,NA
2018-06-20T07:45:00Z,1.59,60,6.6,74.3,20.5,5.29,2.9,7.8,NA,NA,2018-06-20T08:45:00Z,FM,NA,NA
2018-06-20T08:00:00Z,1.55,67,6.5,72.7,20.4,5.29,2.9,7.7,NA,NA,2018-06-20T09:00:00Z,FM,NA,NA
2018-06-20T08:15:00Z,1.52,62,6.4,72,20.4,5.28,2.9,7.7,NA,NA,2018-06-20T09:15:00Z,FM,NA,NA
2018-06-20T08:30:00Z,1.5,59,6.4,72,20.3,5.26,2.9,7.8,NA,NA,2018-06-20T09:30:00Z,FM,NA,NA
2018-06-20T08:45:00Z,1.49,58,6.4,72,20.3,5.26,2.8,7.8,NA,NA,2018-06-20T09:45:00Z,FM,NA,NA
2018-06-20T09:00:00Z,1.48,65,6.3,70.3,20.2,5.26,2.8,7.7,NA,NA,2018-06-20T10:00:00Z,FM,NA,NA
2018-06-20T09:15:00Z,1.48,57,6,67.5,20.2,5.26,2.8,7.7,NA,NA,2018-06-20T10:15:00Z,FM,NA,NA
2018-06-20T09:30:00Z,1.49,48,6.1,67.9,20.1,5.26,2.8,7.7,NA,NA,2018-06-20T10:30:00Z,FM,NA,NA
2018-06-20T09:45:00Z,1.5,52,6.2,69.7,20.2,5.42,2.9,7.7,NA,NA,2018-06-20T10:45:00Z,FM,NA,NA
2018-06-20T10:00:00Z,1.53,38,5.8,65.3,20.2,5.45,3,7.7,NA,NA,2018-06-20T11:00:00Z,FM,NA,NA
2018-06-20T10:15:00Z,1.57,45,5.8,65.6,20.2,5.47,3,7.7,NA,NA,2018-06-20T11:15:00Z,FM,NA,NA
2018-06-20T10:30:00Z,1.62,51,6.4,71.6,20.3,5.69,3.1,7.7,NA,NA,2018-06-20T11:30:00Z,FM,NA,NA
2018-06-20T10:45:00Z,1.67,50,6.6,74.2,20.4,5.8,3.2,7.7,NA,NA,2018-06-20T11:45:00Z,FM,NA,NA
2018-06-20T11:00:00Z,1.72,47,6.7,75.6,20.3,5.86,3.2,7.7,NA,NA,2018-06-20T12:00:00Z,FM,NA,NA
2018-06-20T11:15:00Z,1.79,53,7.1,79.4,20.1,5.72,3.1,7.8,NA,NA,2018-06-20T12:15:00Z,FM,NA,NA
2018-06-20T11:30:00Z,1.86,57,7.2,80.4,20.1,5.73,3.1,7.8,NA,NA,2018-06-20T12:30:00Z,FM,NA,NA
2018-06-20T11:45:00Z,1.94,59,7.2,80.9,20.2,5.92,3.2,7.8,NA,NA,2018-06-20T12:45:00Z,FM,NA,NA
2018-06-20T12:00:00Z,2.01,64,7.2,81.3,20.3,6.04,3.3,7.8,NA,NA,2018-06-20T13:00:00Z,FM,NA,NA
2018-06-20T12:15:00Z,2.09,54,7.1,80.4,20.3,6.15,3.4,7.8,NA,NA,2018-06-20T13:15:00Z,FM,NA,NA
2018-06-20T12:30:00Z,2.15,57,7.2,80.8,20.1,6.02,3.3,7.8,NA,NA,2018-06-20T13:30:00Z,FM,NA,NA
2018-06-20T12:45:00Z,2.21,50,7,78.4,20.1,6.08,3.3,7.7,NA,NA,2018-06-20T13:45:00Z,FM,NA,NA
2018-06-20T13:00:00Z,2.26,49,7,78.8,20,5.91,3.2,7.8,NA,NA,2018-06-20T14:00:00Z,FM,NA,NA
2018-06-20T13:15:00Z,2.3,46,6.9,77.4,19.9,5.85,3.2,7.8,NA,NA,2018-06-20T14:15:00Z,FM,NA,NA
2018-06-20T13:30:00Z,2.34,44,6.9,77,19.8,5.76,3.1,7.8,NA,NA,2018-06-20T14:30:00Z,FM,NA,NA
2018-06-20T13:45:00Z,2.38,50,6.6,73.5,19.8,5.69,3.1,7.7,NA,NA,2018-06-20T14:45:00Z,FM,NA,NA
2018-06-20T14:00:00Z,2.4,49,5.9,65.5,19.7,5.56,3,7.7,NA,NA,2018-06-20T15:00:00Z,FM,NA,NA
2018-06-20T14:15:00Z,2.41,43,6.1,68.1,19.7,5.52,3,7.7,NA,NA,2018-06-20T15:15:00Z,FM,NA,NA
2018-06-20T14:30:00Z,2.42,46,6.7,74.2,19.7,5.59,3,7.7,NA,NA,2018-06-20T15:30:00Z,FM,NA,NA
2018-06-20T14:45:00Z,2.41,49,6.8,75.6,19.7,5.56,3,7.7,NA,NA,2018-06-20T15:45:00Z,FM,NA,NA
2018-06-20T15:00:00Z,2.4,49,6.9,76.6,19.7,5.62,3.1,7.8,NA,NA,2018-06-20T16:00:00Z,FM,NA,NA
2018-06-20T15:15:00Z,2.37,45,7,78.3,19.7,5.71,3.1,7.8,NA,NA,2018-06-20T16:15:00Z,FM,NA,NA
2018-06-20T15:30:00Z,2.34,46,7.2,80.8,19.8,5.8,3.2,7.8,NA,NA,2018-06-20T16:30:00Z,FM,NA,NA
2018-06-20T15:45:00Z,2.29,46,7.4,82.6,19.9,5.92,3.2,7.8,NA,NA,2018-06-20T16:45:00Z,FM,NA,NA
2018-06-20T16:00:00Z,2.23,50,7.4,82.6,19.9,5.97,3.3,7.8,NA,NA,2018-06-20T17:00:00Z,FM,NA,NA
2018-06-20T16:15:00Z,2.17,45,7.4,82.7,20,6.02,3.3,7.8,NA,NA,2018-06-20T17:15:00Z,FM,NA,NA
2018-06-20T16:30:00Z,2.1,48,7.4,82.6,20.1,6.04,3.3,7.8,NA,NA,2018-06-20T17:30:00Z,FM,NA,NA
2018-06-20T16:45:00Z,2.03,46,7.3,82.1,20.1,6,3.3,7.8,NA,NA,2018-06-20T17:45:00Z,FM,NA,NA
2018-06-20T17:00:00Z,1.95,54,7.3,81.6,20.1,5.92,3.2,7.8,NA,NA,2018-06-20T18:00:00Z,FM,NA,NA
2018-06-20T17:15:00Z,1.87,59,7.2,80.9,20.1,5.81,3.2,7.8,NA,NA,2018-06-20T18:15:00Z,FM,NA,NA
2018-06-20T17:30:00Z,1.79,63,7,79.1,20.1,5.74,3.1,7.8,NA,NA,2018-06-20T18:30:00Z,FM,NA,NA
2018-06-20T17:45:00Z,1.71,75,6.9,77.9,20.2,5.7,3.1,7.8,NA,NA,2018-06-20T18:45:00Z,FM,NA,NA
2018-06-20T18:00:00Z,1.63,75,6.8,76.6,20.3,5.63,3.1,7.7,NA,NA,2018-06-20T19:00:00Z,FM,NA,NA
2018-06-20T18:15:00Z,1.56,68,6.7,75.9,20.3,5.52,3,7.8,NA,NA,2018-06-20T19:15:00Z,FM,NA,NA
2018-06-20T18:30:00Z,1.5,70,6.6,74.9,20.4,5.44,3,7.8,NA,NA,2018-06-20T19:30:00Z,FM,NA,NA
2018-06-20T18:45:00Z,1.44,70,6.6,74.1,20.6,5.41,2.9,7.7,NA,NA,2018-06-20T19:45:00Z,FM,NA,NA
2018-06-20T19:00:00Z,1.39,74,6.5,73.6,20.8,5.43,2.9,7.7,NA,NA,2018-06-20T20:00:00Z,FM,NA,NA
2018-06-20T19:15:00Z,1.33,76,6.4,72.4,21,5.41,2.9,7.7,NA,NA,2018-06-20T20:15:00Z,FM,NA,NA
2018-06-20T19:30:00Z,1.28,75,6.4,73.5,21.4,5.44,3,7.7,NA,NA,2018-06-20T20:30:00Z,FM,NA,NA
2018-06-20T19:45:00Z,1.25,65,6.3,72,21.5,5.45,3,7.7,NA,NA,2018-06-20T20:45:00Z,FM,NA,NA
2018-06-20T20:00:00Z,1.22,72,6.2,71.7,21.8,5.48,3,7.7,NA,NA,2018-06-20T21:00:00Z,FM,NA,NA
2018-06-20T20:15:00Z,1.18,58,6.2,72.3,22.1,5.51,3,7.7,NA,NA,2018-06-20T21:15:00Z,FM,NA,NA
2018-06-20T20:30:00Z,1.15,67,6.2,71.9,22.3,5.53,3,7.7,NA,NA,2018-06-20T21:30:00Z,FM,NA,NA
2018-06-20T20:45:00Z,1.12,72,6.1,71.8,22.5,5.54,3,7.7,NA,NA,2018-06-20T21:45:00Z,FM,NA,NA
2018-06-20T21:00:00Z,1.09,128,6.1,71.8,22.5,5.55,3,7.7,NA,NA,2018-06-20T22:00:00Z,FM,NA,NA
2018-06-20T21:15:00Z,1.07,87,6.1,72,22.7,5.56,3,7.7,NA,NA,2018-06-20T22:15:00Z,FM,NA,NA
2018-06-20T21:30:00Z,1.06,72,6,71.1,22.9,5.6,3,7.7,NA,NA,2018-06-20T22:30:00Z,FM,NA,NA
2018-06-20T21:45:00Z,1.05,56,5.9,70.6,23.1,5.6,3,7.7,NA,NA,2018-06-20T22:45:00Z,FM,NA,NA
2018-06-20T22:00:00Z,1.05,69,5.7,67.8,23.2,5.6,3,7.7,NA,NA,2018-06-20T23:00:00Z,FM,NA,NA
2018-06-20T22:15:00Z,1.07,107,6.4,76.1,23.2,5.62,3,7.7,NA,NA,2018-06-20T23:15:00Z,FM,NA,NA
2018-06-20T22:30:00Z,1.12,117,6.7,80.2,23.2,5.68,3.1,7.7,NA,NA,2018-06-20T23:30:00Z,FM,NA,NA
2018-06-20T22:45:00Z,1.19,138,7.3,83.2,21.3,5.31,2.9,7.9,NA,NA,2018-06-20T23:45:00Z,FM,NA,NA
2018-06-20T23:00:00Z,1.27,109,7.3,82.7,20.7,5.19,2.8,7.9,NA,NA,2018-06-21T00:00:00Z,FM,NA,NA
2018-06-20T23:15:00Z,1.37,108,7.4,83.4,20.7,5.16,2.8,7.9,NA,NA,2018-06-21T00:15:00Z,FM,NA,NA
2018-06-20T23:30:00Z,1.46,93,7.4,83.6,20.8,5.21,2.8,7.9,NA,NA,2018-06-21T00:30:00Z,FM,NA,NA
2018-06-20T23:45:00Z,1.58,87,7.3,83.6,20.9,5.29,2.9,7.9,NA,NA,2018-06-21T00:45:00Z,FM,NA,NA
2018-06-21T00:00:00Z,1.69,78,7.4,84.1,20.9,5.4,2.9,7.9,NA,NA,2018-06-21T01:00:00Z,FM,NA,NA
2018-06-21T00:15:00Z,1.8,78,7.3,83.6,20.9,5.41,2.9,7.9,NA,NA,2018-06-21T01:15:00Z,FM,NA,NA
2018-06-21T00:30:00Z,1.91,71,7.3,82.8,20.9,5.27,2.9,7.9,NA,NA,2018-06-21T01:30:00Z,FM,NA,NA
2018-06-21T00:45:00Z,2.01,89,7,81.8,22,5.47,3,7.8,NA,NA,2018-06-21T01:45:00Z,FM,NA,NA
2018-06-21T01:00:00Z,2.1,157,6.3,74.1,23,5.55,3,7.7,NA,NA,2018-06-21T02:00:00Z,FM,NA,NA
2018-06-21T01:15:00Z,2.17,148,6.4,75.6,22.8,5.72,3.1,7.7,NA,NA,2018-06-21T02:15:00Z,FM,NA,NA
2018-06-21T01:30:00Z,2.25,150,6.5,76.9,22.7,5.95,3.2,7.7,NA,NA,2018-06-21T02:30:00Z,FM,NA,NA
2018-06-21T01:45:00Z,2.32,161,6.5,76.6,22.5,6.09,3.3,7.6,NA,NA,2018-06-21T02:45:00Z,FM,NA,NA
2018-06-21T02:00:00Z,2.38,116,6.5,75.8,22.2,6.22,3.4,7.6,NA,NA,2018-06-21T03:00:00Z,FM,NA,NA
2018-06-21T02:15:00Z,2.43,119,6.5,75.8,22.1,6.34,3.5,7.6,NA,NA,2018-06-21T03:15:00Z,FM,NA,NA
2018-06-21T02:30:00Z,2.47,92,6.5,76.3,22,6.44,3.5,7.6,NA,NA,2018-06-21T03:30:00Z,FM,NA,NA
2018-06-21T02:45:00Z,2.5,70,6.5,76.1,21.9,6.5,3.6,7.6,NA,NA,2018-06-21T03:45:00Z,FM,NA,NA
2018-06-21T03:00:00Z,2.53,63,6.4,74.1,21.9,6.52,3.6,7.6,NA,NA,2018-06-21T04:00:00Z,FM,NA,NA
2018-06-21T03:15:00Z,2.55,49,6.5,75.5,21.9,6.51,3.6,7.6,NA,NA,2018-06-21T04:15:00Z,FM,NA,NA
2018-06-21T03:30:00Z,2.56,46,6.6,77.2,21.8,6.47,3.5,7.6,NA,NA,2018-06-21T04:30:00Z,FM,NA,NA
2018-06-21T03:45:00Z,2.57,52,6.4,74.7,21.8,6.49,3.6,7.6,NA,NA,2018-06-21T04:45:00Z,FM,NA,NA
2018-06-21T04:00:00Z,2.58,49,6.5,75.2,21.8,6.46,3.5,7.6,NA,NA,2018-06-21T05:00:00Z,FM,NA,NA
2018-06-21T04:15:00Z,2.59,49,7,80.6,21.5,7.43,4.1,7.7,NA,NA,2018-06-21T05:15:00Z,FM,NA,NA
2018-06-21T04:30:00Z,2.58,35,7.2,82.7,21.3,7.95,4.4,7.7,NA,NA,2018-06-21T05:30:00Z,FM,NA,NA
2018-06-21T04:45:00Z,2.57,46,6.9,79.6,21.3,7.97,4.4,7.7,NA,NA,2018-06-21T05:45:00Z,FM,NA,NA
2018-06-21T05:00:00Z,2.54,42,6.9,80.4,21.3,7.76,4.3,7.7,NA,NA,2018-06-21T06:00:00Z,FM,NA,NA
2018-06-21T05:15:00Z,2.52,48,6.7,77.7,21.5,6.58,3.6,7.6,NA,NA,2018-06-21T06:15:00Z,FM,NA,NA
2018-06-21T05:30:00Z,2.47,47,6.6,76.2,21.4,6.43,3.5,7.6,NA,NA,2018-06-21T06:30:00Z,FM,NA,NA
2018-06-21T05:45:00Z,2.42,45,6.5,74.5,21.4,6.35,3.5,7.6,NA,NA,2018-06-21T06:45:00Z,FM,NA,NA
2018-06-21T06:00:00Z,2.36,40,6.5,74.5,21.5,6.2,3.4,7.6,NA,NA,2018-06-21T07:00:00Z,FM,NA,NA
2018-06-21T06:15:00Z,2.29,43,6.4,74.1,21.5,6.09,3.3,7.7,NA,NA,2018-06-21T07:15:00Z,FM,NA,NA
2018-06-21T06:30:00Z,2.2,46,6.4,73.7,21.6,5.92,3.2,7.7,NA,NA,2018-06-21T07:30:00Z,FM,NA,NA
2018-06-21T06:45:00Z,2.11,48,6.3,72.8,21.6,5.77,3.1,7.7,NA,NA,2018-06-21T07:45:00Z,FM,NA,NA
2018-06-21T07:00:00Z,2.02,56,6.7,76,21,5.5,3,7.8,NA,NA,2018-06-21T08:00:00Z,FM,NA,NA
2018-06-21T07:15:00Z,1.94,50,6.9,77.8,20.5,5.39,2.9,7.8,NA,NA,2018-06-21T08:15:00Z,FM,NA,NA
2018-06-21T07:30:00Z,1.86,47,7,78.5,20.2,5.36,2.9,7.8,NA,NA,2018-06-21T08:30:00Z,FM,NA,NA
2018-06-21T07:45:00Z,1.78,50,7,77.9,20.1,5.36,2.9,7.8,NA,NA,2018-06-21T08:45:00Z,FM,NA,NA
2018-06-21T08:00:00Z,1.71,50,6.9,77.3,20.1,5.35,2.9,7.8,NA,NA,2018-06-21T09:00:00Z,FM,NA,NA
2018-06-21T08:15:00Z,1.64,52,6.8,76.2,20,5.34,2.9,7.8,NA,NA,2018-06-21T09:15:00Z,FM,NA,NA
2018-06-21T08:30:00Z,1.58,52,6.7,74.6,20,5.35,2.9,7.8,NA,NA,2018-06-21T09:30:00Z,FM,NA,NA
2018-06-21T08:45:00Z,1.54,49,6.6,73.7,19.9,5.34,2.9,7.8,NA,NA,2018-06-21T09:45:00Z,FM,NA,NA
2018-06-21T09:00:00Z,1.5,55,6.5,72.8,19.8,5.35,2.9,7.8,NA,NA,2018-06-21T10:00:00Z,FM,NA,NA
2018-06-21T09:15:00Z,1.46,55,6.5,72.2,19.8,5.34,2.9,7.8,NA,NA,2018-06-21T10:15:00Z,FM,NA,NA
2018-06-21T09:30:00Z,1.44,52,6.4,71.6,19.7,5.33,2.9,7.8,NA,NA,2018-06-21T10:30:00Z,FM,NA,NA
2018-06-21T09:45:00Z,1.42,52,6.5,71.8,19.7,5.33,2.9,7.8,NA,NA,2018-06-21T10:45:00Z,FM,NA,NA
2018-06-21T10:00:00Z,1.4,54,6.4,70.7,19.7,5.33,2.9,7.8,NA,NA,2018-06-21T11:00:00Z,FM,NA,NA
2018-06-21T10:15:00Z,1.39,52,6.3,70.4,19.6,5.33,2.9,7.8,NA,NA,2018-06-21T11:15:00Z,FM,NA,NA
2018-06-21T10:30:00Z,1.38,54,6.4,71.2,19.5,5.33,2.9,7.8,NA,NA,2018-06-21T11:30:00Z,FM,NA,NA
2018-06-21T10:45:00Z,1.37,56,6.4,70.6,19.4,5.34,2.9,7.8,NA,NA,2018-06-21T11:45:00Z,FM,NA,NA
2018-06-21T11:00:00Z,1.36,70,6.2,68.2,19.4,5.34,2.9,7.8,NA,NA,2018-06-21T12:00:00Z,FM,NA,NA
2018-06-21T11:15:00Z,1.37,58,6.3,69.6,19.4,5.34,2.9,7.8,NA,NA,2018-06-21T12:15:00Z,FM,NA,NA
2018-06-21T11:30:00Z,1.39,62,6.2,68.1,19.4,5.36,2.9,7.8,NA,NA,2018-06-21T12:30:00Z,FM,NA,NA
2018-06-21T11:45:00Z,1.42,62,6.2,68.6,19.5,5.41,2.9,7.8,NA,NA,2018-06-21T12:45:00Z,FM,NA,NA
2018-06-21T12:00:00Z,1.46,61,6.4,70.6,19.4,5.42,2.9,7.8,NA,NA,2018-06-21T13:00:00Z,FM,NA,NA
2018-06-21T12:15:00Z,1.5,53,6.5,71.7,19.4,5.46,3,7.8,NA,NA,2018-06-21T13:15:00Z,FM,NA,NA
2018-06-21T12:30:00Z,1.58,60,7.1,79.2,19.8,5.61,3,7.8,NA,NA,2018-06-21T13:30:00Z,FM,NA,NA
2018-06-21T12:45:00Z,1.65,62,7.2,80.4,19.8,5.64,3.1,7.8,NA,NA,2018-06-21T13:45:00Z,FM,NA,NA
2018-06-21T13:00:00Z,1.73,67,7.2,80.4,19.8,5.65,3.1,7.8,NA,NA,2018-06-21T14:00:00Z,FM,NA,NA
2018-06-21T13:15:00Z,1.82,60,7.2,80.9,19.9,5.75,3.1,7.8,NA,NA,2018-06-21T14:15:00Z,FM,NA,NA
2018-06-21T13:30:00Z,1.91,57,7.2,80.7,19.9,5.81,3.2,7.8,NA,NA,2018-06-21T14:30:00Z,FM,NA,NA
2018-06-21T13:45:00Z,1.99,55,7.2,80.1,19.9,5.84,3.2,7.8,NA,NA,2018-06-21T14:45:00Z,FM,NA,NA
2018-06-21T14:00:00Z,2.07,54,7,78.2,19.6,5.63,3.1,7.8,NA,NA,2018-06-21T15:00:00Z,FM,NA,NA
2018-06-21T14:15:00Z,2.13,52,6.6,73,19.3,5.45,3,7.8,NA,NA,2018-06-21T15:15:00Z,FM,NA,NA
2018-06-21T14:30:00Z,2.19,57,6.5,71.5,19.3,5.45,3,7.8,NA,NA,2018-06-21T15:30:00Z,FM,NA,NA
2018-06-21T14:45:00Z,2.23,61,6.6,72.6,19.3,5.45,3,7.8,NA,NA,2018-06-21T15:45:00Z,FM,NA,NA
2018-06-21T15:00:00Z,2.27,56,6.4,70.6,19.5,5.51,3,7.8,NA,NA,2018-06-21T16:00:00Z,FM,NA,NA
2018-06-21T15:15:00Z,2.29,62,6.2,69.4,19.7,5.73,3.1,7.7,NA,NA,2018-06-21T16:15:00Z,FM,NA,NA
2018-06-21T15:30:00Z,2.3,56,6.3,70.3,19.9,6.06,3.3,7.7,NA,NA,2018-06-21T16:30:00Z,FM,NA,NA
2018-06-21T15:45:00Z,2.31,50,6.2,69,20,6.13,3.4,7.6,NA,NA,2018-06-21T16:45:00Z,FM,NA,NA
2018-06-21T16:00:00Z,2.31,43,6.3,70.2,20,6.15,3.4,7.6,NA,NA,2018-06-21T17:00:00Z,FM,NA,NA
2018-06-21T16:15:00Z,2.29,69,6.4,72,19.9,5.75,3.1,7.7,NA,NA,2018-06-21T17:15:00Z,FM,NA,NA
2018-06-21T16:30:00Z,2.26,67,6.6,73.6,19.7,5.49,3,7.8,NA,NA,2018-06-21T17:30:00Z,FM,NA,NA
2018-06-21T16:45:00Z,2.22,56,6.6,73.2,19.5,5.46,3,7.8,NA,NA,2018-06-21T17:45:00Z,FM,NA,NA
2018-06-21T17:00:00Z,2.17,51,6.7,74,19.6,5.5,3,7.8,NA,NA,2018-06-21T18:00:00Z,FM,NA,NA
2018-06-21T17:15:00Z,2.12,43,6.8,75.7,19.8,5.54,3,7.8,NA,NA,2018-06-21T18:15:00Z,FM,NA,NA
2018-06-21T17:30:00Z,2.06,48,7,78.4,20.1,5.63,3.1,7.8,NA,NA,2018-06-21T18:30:00Z,FM,NA,NA
2018-06-21T17:45:00Z,2,45,7.2,80.7,20.4,5.72,3.1,7.8,NA,NA,2018-06-21T18:45:00Z,FM,NA,NA
2018-06-21T18:00:00Z,1.93,43,7.2,80.8,20.4,5.74,3.1,7.8,NA,NA,2018-06-21T19:00:00Z,FM,NA,NA
2018-06-21T18:15:00Z,1.86,47,7.1,80.9,20.6,5.72,3.1,7.8,NA,NA,2018-06-21T19:15:00Z,FM,NA,NA
2018-06-21T18:30:00Z,1.79,47,7.1,80.5,20.7,5.69,3.1,7.8,NA,NA,2018-06-21T19:30:00Z,FM,NA,NA
2018-06-21T18:45:00Z,1.72,50,7,79.6,20.9,5.66,3.1,7.8,NA,NA,2018-06-21T19:45:00Z,FM,NA,NA
2018-06-21T19:00:00Z,1.65,48,6.9,78.4,21,5.61,3,7.8,NA,NA,2018-06-21T20:00:00Z,FM,NA,NA
2018-06-21T19:15:00Z,1.58,50,6.8,77.4,21.2,5.57,3,7.8,NA,NA,2018-06-21T20:15:00Z,FM,NA,NA
2018-06-21T19:30:00Z,1.51,53,6.6,75.6,21.3,5.53,3,7.8,NA,NA,2018-06-21T20:30:00Z,FM,NA,NA
2018-06-21T19:45:00Z,1.45,47,6.4,73.5,21.6,5.52,3,7.8,NA,NA,2018-06-21T20:45:00Z,FM,NA,NA
2018-06-21T20:00:00Z,1.4,56,6.1,70.8,21.5,5.49,3,7.7,NA,NA,2018-06-21T21:00:00Z,FM,NA,NA
2018-06-21T20:15:00Z,1.35,52,6,69.7,21.7,5.5,3,7.7,NA,NA,2018-06-21T21:15:00Z,FM,NA,NA
2018-06-21T20:30:00Z,1.31,47,6.1,71.2,22.5,5.51,3,7.7,NA,NA,2018-06-21T21:30:00Z,FM,NA,NA
2018-06-21T20:45:00Z,1.27,49,5.9,69.6,22.6,5.52,3,7.7,NA,NA,2018-06-21T21:45:00Z,FM,NA,NA
2018-06-21T21:00:00Z,1.23,45,5.8,68.8,22.7,5.54,3,7.7,NA,NA,2018-06-21T22:00:00Z,FM,NA,NA
2018-06-21T21:15:00Z,1.2,43,5.8,68.2,22.9,5.55,3,7.7,NA,NA,2018-06-21T22:15:00Z,FM,NA,NA
2018-06-21T21:30:00Z,1.18,46,5.7,67.4,23.1,5.57,3,7.7,NA,NA,2018-06-21T22:30:00Z,FM,NA,NA
2018-06-21T21:45:00Z,1.15,47,5.7,67.4,23.3,5.58,3,7.7,NA,NA,2018-06-21T22:45:00Z,FM,NA,NA
2018-06-21T22:00:00Z,1.14,48,5.7,67.7,23.4,5.58,3,7.7,NA,NA,2018-06-21T23:00:00Z,FM,NA,NA
2018-06-21T22:15:00Z,1.12,46,5.5,66.4,23.6,5.59,3,7.7,NA,NA,2018-06-21T23:15:00Z,FM,NA,NA
2018-06-21T22:30:00Z,1.11,48,5.7,68.2,23.8,5.6,3,7.7,NA,NA,2018-06-21T23:30:00Z,FM,NA,NA
