datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,CondmS/cm,SpCond,Sal,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-08-07T23:30:00Z,HL,1.9,25,7.2,83.7,22,NA,4672,2.5,7.8,5.06,98.28,2017-07-20,2017-08-08T00:30:00Z
2017-08-07T23:45:00Z,HL,1.85,25,7.2,84,22,NA,4638.7,2.5,7.8,5.14,98.99,2017-07-20,2017-08-08T00:45:00Z
2017-08-08T00:00:00Z,HL,1.79,26,7.1,82,21.8,NA,4620.7,2.5,7.8,5,97.97,2017-07-20,2017-08-08T01:00:00Z
2017-08-08T00:15:00Z,HL,1.73,30,7,81.5,21.9,NA,4561,2.4,7.8,4.99,97.55,2017-07-20,2017-08-08T01:15:00Z
2017-08-08T00:30:00Z,HL,1.67,31,7.1,81.8,21.9,NA,4531,2.4,7.8,5.16,97.97,2017-07-20,2017-08-08T01:30:00Z
2017-08-08T00:45:00Z,HL,1.6,31,7.1,81.7,21.8,NA,4475.9,2.4,7.8,5.16,98.43,2017-07-20,2017-08-08T01:45:00Z
2017-08-08T01:00:00Z,HL,1.53,33,7.1,81.8,21.8,NA,4416.3,2.4,7.8,5.34,99.46,2017-07-20,2017-08-08T02:00:00Z
2017-08-08T01:15:00Z,HL,1.46,37,7,81.3,21.8,NA,4359.7,2.3,7.8,5.5,99.06,2017-07-20,2017-08-08T02:15:00Z
2017-08-08T01:30:00Z,HL,1.38,35,7,80.8,21.8,NA,4301.2,2.3,7.8,5.49,99.54,2017-07-20,2017-08-08T02:30:00Z
2017-08-08T01:45:00Z,HL,1.32,38,7,80.1,21.8,NA,4265.1,2.3,7.8,5.59,100.4,2017-07-20,2017-08-08T02:45:00Z
2017-08-08T02:00:00Z,HL,1.26,36,6.9,79.2,21.7,NA,4237.4,2.3,7.8,5.73,101.21,2017-07-20,2017-08-08T03:00:00Z
2017-08-08T02:15:00Z,HL,1.21,37,6.8,78.8,21.7,NA,4187.3,2.2,7.8,5.86,102.44,2017-07-20,2017-08-08T03:15:00Z
2017-08-08T02:30:00Z,HL,1.16,37,6.8,78.8,21.7,NA,4157.9,2.2,7.8,6.18,104.84,2017-07-20,2017-08-08T03:30:00Z
2017-08-08T02:45:00Z,HL,1.13,36,6.8,78.1,21.7,NA,4151.1,2.2,7.8,6.36,105.58,2017-07-20,2017-08-08T03:45:00Z
2017-08-08T03:00:00Z,HL,1.11,31,6.8,77.8,21.6,NA,4160.9,2.2,7.8,6.57,109.51,2017-07-20,2017-08-08T04:00:00Z
2017-08-08T03:15:00Z,HL,1.11,29,6.7,76.8,21.5,NA,4168.2,2.2,7.8,6.66,111.95,2017-07-20,2017-08-08T04:15:00Z
2017-08-08T03:30:00Z,HL,1.12,26,6.6,75.7,21.5,NA,4171.2,2.2,7.8,6.21,112.9,2017-07-20,2017-08-08T04:30:00Z
2017-08-08T03:45:00Z,HL,1.14,24,6.5,74.4,21.5,NA,4175.3,2.2,7.8,6.08,116.64,2017-07-20,2017-08-08T04:45:00Z
2017-08-08T04:00:00Z,HL,1.18,34,6.7,76.6,21.4,NA,4168.1,2.2,7.8,6.75,115.76,2017-07-20,2017-08-08T05:00:00Z
2017-08-08T04:15:00Z,HL,1.24,26,6.8,77.6,21.5,NA,4161.5,2.2,7.8,6.63,113.53,2017-07-20,2017-08-08T05:15:00Z
2017-08-08T04:30:00Z,HL,1.3,28,6.8,77.8,21.5,NA,4155.3,2.2,7.8,6.56,111.45,2017-07-20,2017-08-08T05:30:00Z
2017-08-08T04:45:00Z,HL,1.38,30,6.9,79.5,21.4,NA,4197.9,2.2,7.8,6.25,107.56,2017-07-20,2017-08-08T05:45:00Z
2017-08-08T05:00:00Z,HL,1.45,44,7.1,81.2,21.4,NA,4251.4,2.3,7.8,6.19,98.97,2017-07-20,2017-08-08T06:00:00Z
2017-08-08T05:15:00Z,HL,1.54,35,7.2,81.9,21.4,NA,4262.7,2.3,7.9,6.51,100.74,2017-07-20,2017-08-08T06:15:00Z
2017-08-08T05:30:00Z,HL,1.62,33,7.2,82.9,21.4,NA,4290.8,2.3,7.9,6.31,102.01,2017-07-20,2017-08-08T06:30:00Z
2017-08-08T05:45:00Z,HL,1.7,30,7.2,83.1,21.5,NA,4339.1,2.3,7.9,6.13,102.09,2017-07-20,2017-08-08T06:45:00Z
2017-08-08T06:00:00Z,HL,1.79,32,7.2,83,21.5,NA,4392.6,2.3,7.9,5.78,100.86,2017-07-20,2017-08-08T07:00:00Z
2017-08-08T06:15:00Z,HL,1.87,36,7.2,82.9,21.6,NA,4451.7,2.4,7.8,5.49,99.82,2017-07-20,2017-08-08T07:15:00Z
2017-08-08T06:30:00Z,HL,1.95,34,7.2,82.8,21.6,NA,4508.6,2.4,7.8,5.32,98.23,2017-07-20,2017-08-08T07:30:00Z
2017-08-08T06:45:00Z,HL,2.02,35,7.2,82.8,21.6,NA,4561.8,2.4,7.8,5.2,96.57,2017-07-20,2017-08-08T07:45:00Z
2017-08-08T07:00:00Z,HL,2.09,36,7.2,82.8,21.5,NA,4629.2,2.5,7.8,5.12,95.19,2017-07-20,2017-08-08T08:00:00Z
2017-08-08T07:15:00Z,HL,2.16,37,7.2,83.1,21.5,NA,4734.7,2.5,7.8,4.93,93.91,2017-07-20,2017-08-08T08:15:00Z
2017-08-08T07:30:00Z,HL,2.21,37,7.2,83.1,21.5,NA,4788,2.6,7.8,4.9,93.02,2017-07-20,2017-08-08T08:30:00Z
2017-08-08T07:45:00Z,HL,2.25,38,7.2,83.3,21.4,NA,4894,2.6,7.8,4.72,90.19,2017-07-20,2017-08-08T08:45:00Z
2017-08-08T08:00:00Z,HL,2.29,36,7.2,83.3,21.4,NA,4987.7,2.7,7.8,4.59,89.66,2017-07-20,2017-08-08T09:00:00Z
2017-08-08T08:15:00Z,HL,2.32,34,7.3,83.6,21.4,NA,5087.1,2.7,7.8,4.35,88.69,2017-07-20,2017-08-08T09:15:00Z
2017-08-08T08:30:00Z,HL,2.34,32,7.3,83.7,21.4,NA,5195.8,2.8,7.8,4.24,87.01,2017-07-20,2017-08-08T09:30:00Z
2017-08-08T08:45:00Z,HL,2.35,31,7.3,83.5,21.4,NA,5229,2.8,7.8,4.28,88.5,2017-07-20,2017-08-08T09:45:00Z
2017-08-08T09:00:00Z,HL,2.36,32,7.3,83.6,21.4,NA,5336,2.9,7.8,4.12,86.62,2017-07-20,2017-08-08T10:00:00Z
2017-08-08T09:15:00Z,HL,2.36,31,7.3,83.4,21.4,NA,5390,2.9,7.8,4.19,85.06,2017-07-20,2017-08-08T10:15:00Z
2017-08-08T09:30:00Z,HL,2.35,29,7.3,83.5,21.4,NA,5458,3,7.8,4.17,85.27,2017-07-20,2017-08-08T10:30:00Z
2017-08-08T09:45:00Z,HL,2.34,26,7.3,83.5,21.3,NA,5456.2,3,7.8,4.02,86.13,2017-07-20,2017-08-08T10:45:00Z
2017-08-08T10:00:00Z,HL,2.33,29,7.3,83.7,21.4,NA,5499.9,3,7.8,4.05,86.51,2017-07-20,2017-08-08T11:00:00Z
2017-08-08T10:15:00Z,HL,2.3,25,7.2,82.2,21.3,NA,5504.2,3,7.8,4.15,86.36,2017-07-20,2017-08-08T11:15:00Z
2017-08-08T10:30:00Z,HL,2.25,27,7.3,84,21.4,NA,5511.8,3,7.8,4.01,87.01,2017-07-20,2017-08-08T11:30:00Z
2017-08-08T10:45:00Z,HL,2.2,26,7.2,83.2,21.3,NA,5433.4,2.9,7.8,4,87.63,2017-07-20,2017-08-08T11:45:00Z
2017-08-08T11:00:00Z,HL,2.13,29,7.3,83.5,21.2,NA,5395.3,2.9,7.8,4.03,86.76,2017-07-20,2017-08-08T12:00:00Z
2017-08-08T11:15:00Z,HL,2.05,35,7.2,82.8,21.2,NA,5305.1,2.9,7.8,4.06,85.65,2017-07-20,2017-08-08T12:15:00Z
2017-08-08T11:30:00Z,HL,1.96,38,7.2,82.7,21.1,NA,5192.8,2.8,7.8,4.21,85.15,2017-07-20,2017-08-08T12:30:00Z
2017-08-08T11:45:00Z,HL,1.86,44,7.2,82.3,21.1,NA,5086.3,2.7,7.8,4.31,83.71,2017-07-20,2017-08-08T12:45:00Z
2017-08-08T12:00:00Z,HL,1.76,65,7.2,81.7,21.1,NA,4926.1,2.6,7.8,4.61,83.84,2017-07-20,2017-08-08T13:00:00Z
2017-08-08T12:15:00Z,HL,1.66,58,7.1,81.2,21,NA,4807.6,2.6,7.8,4.86,82.87,2017-07-20,2017-08-08T13:15:00Z
2017-08-08T12:30:00Z,HL,1.56,65,7.1,80.4,20.9,NA,4687.4,2.5,7.8,5.02,83.7,2017-07-20,2017-08-08T13:30:00Z
2017-08-08T12:45:00Z,HL,1.47,65,7,79.8,20.9,NA,4586.5,2.5,7.8,5.14,85.44,2017-07-20,2017-08-08T13:45:00Z
2017-08-08T13:00:00Z,HL,1.38,66,7,79.3,20.8,NA,4527.6,2.4,7.8,5.32,85.31,2017-07-20,2017-08-08T14:00:00Z
2017-08-08T13:15:00Z,HL,1.3,60,6.9,78.1,20.7,NA,4510.7,2.4,7.8,5.35,87.09,2017-07-20,2017-08-08T14:15:00Z
2017-08-08T13:30:00Z,HL,1.22,57,6.8,77,20.7,NA,4446.2,2.4,7.8,5.59,89.15,2017-07-20,2017-08-08T14:30:00Z
2017-08-08T13:45:00Z,HL,1.15,66,6.8,76.1,20.6,NA,4413.1,2.4,7.8,5.52,90.3,2017-07-20,2017-08-08T14:45:00Z
2017-08-08T14:00:00Z,HL,1.09,58,6.7,75.1,20.5,NA,4389.2,2.3,7.8,5.61,93.35,2017-07-20,2017-08-08T15:00:00Z
2017-08-08T14:15:00Z,HL,1.04,63,6.6,73.9,20.4,NA,4332.6,2.3,7.8,5.89,95.42,2017-07-20,2017-08-08T15:15:00Z
2017-08-08T14:30:00Z,HL,1,50,6.5,73.3,20.4,NA,4323.1,2.3,7.8,5.77,99.48,2017-07-20,2017-08-08T15:30:00Z
2017-08-08T14:45:00Z,HL,0.96,46,6.4,71.9,20.3,NA,4292.3,2.3,7.8,5.86,104.31,2017-07-20,2017-08-08T15:45:00Z
2017-08-08T15:00:00Z,HL,0.92,37,6.3,71.2,20.3,NA,4291.1,2.3,7.7,5.89,105.82,2017-07-20,2017-08-08T16:00:00Z
2017-08-08T15:15:00Z,HL,0.88,41,6.3,70.2,20.3,NA,4299.9,2.3,7.7,5.94,108.54,2017-07-20,2017-08-08T16:15:00Z
2017-08-08T15:30:00Z,HL,0.85,39,6.2,69,20.2,NA,4303.8,2.3,7.7,5.86,110.25,2017-07-20,2017-08-08T16:30:00Z
2017-08-08T15:45:00Z,HL,0.81,34,6.2,68.9,20.2,NA,4298.6,2.3,7.7,6.05,113.21,2017-07-20,2017-08-08T16:45:00Z
2017-08-08T16:00:00Z,HL,0.77,35,6.1,68.7,20.2,NA,4299.6,2.3,7.7,6.03,114.91,2017-07-20,2017-08-08T17:00:00Z
2017-08-08T16:15:00Z,HL,0.73,37,6.1,68.1,20.2,NA,4312.7,2.3,7.7,6.1,113.91,2017-07-20,2017-08-08T17:15:00Z
2017-08-08T16:30:00Z,HL,0.69,33,6,67.6,20.2,NA,4316,2.3,7.7,6.16,116.29,2017-07-20,2017-08-08T17:30:00Z
2017-08-08T16:45:00Z,HL,0.66,35,6,67.5,20.2,NA,4324.9,2.3,7.7,6.11,116.02,2017-07-20,2017-08-08T17:45:00Z
2017-08-08T17:00:00Z,HL,0.63,34,6,67.3,20.3,NA,4330.6,2.3,7.7,6.05,115.88,2017-07-20,2017-08-08T18:00:00Z
2017-08-08T17:15:00Z,HL,0.62,36,6,67.5,20.3,NA,4337.6,2.3,7.7,6.51,116.91,2017-07-20,2017-08-08T18:15:00Z
2017-08-08T17:30:00Z,HL,0.62,32,6,67.3,20.3,NA,4345.6,2.3,7.7,6.88,119.7,2017-07-20,2017-08-08T18:30:00Z
2017-08-08T17:45:00Z,HL,0.64,28,6,67.3,20.5,NA,4347.3,2.3,7.7,6.66,120.53,2017-07-20,2017-08-08T18:45:00Z
2017-08-08T18:00:00Z,HL,0.71,29,6.1,68.6,20.5,NA,4338.2,2.3,7.7,6.75,122.34,2017-07-20,2017-08-08T19:00:00Z
2017-08-08T18:15:00Z,HL,0.79,28,6.1,68.1,20.4,NA,4327.5,2.3,7.7,6.69,122.39,2017-07-20,2017-08-08T19:15:00Z
2017-08-08T18:30:00Z,HL,0.9,29,6.1,68.5,20.4,NA,4318.1,2.3,7.7,6.53,119.82,2017-07-20,2017-08-08T19:30:00Z
2017-08-08T18:45:00Z,HL,1.01,39,6.4,71.9,20.7,NA,4321.6,2.3,7.8,6.86,109.7,2017-07-20,2017-08-08T19:45:00Z
2017-08-08T19:00:00Z,HL,1.13,47,6.9,78.1,21,NA,4305.5,2.3,7.8,7.31,100.41,2017-07-20,2017-08-08T20:00:00Z
2017-08-08T19:15:00Z,HL,1.25,45,7.1,80.6,21.1,NA,4278.9,2.3,7.8,7.5,99.36,2017-07-20,2017-08-08T20:15:00Z
2017-08-08T19:30:00Z,HL,1.36,53,7.1,80.9,21.2,NA,4188,2.2,7.8,7.41,93.05,2017-07-20,2017-08-08T20:30:00Z
2017-08-08T19:45:00Z,HL,1.47,52,7.1,80.7,21.3,NA,4166.5,2.2,7.8,6.62,94.05,2017-07-20,2017-08-08T20:45:00Z
2017-08-08T20:00:00Z,HL,1.57,50,7.1,80.9,21.3,NA,4264.2,2.3,7.8,6.43,90.86,2017-07-20,2017-08-08T21:00:00Z
2017-08-08T20:15:00Z,HL,1.68,61,7.1,81,21.3,NA,4360.1,2.3,7.8,5.97,87.39,2017-07-20,2017-08-08T21:15:00Z
2017-08-08T20:30:00Z,HL,1.77,55,7.1,81.6,21.3,NA,4448,2.4,7.8,5.98,88.7,2017-07-20,2017-08-08T21:30:00Z
2017-08-08T20:45:00Z,HL,1.85,53,7.2,82.3,21.4,NA,4531,2.4,7.8,6.01,87.74,2017-07-20,2017-08-08T21:45:00Z
2017-08-08T21:00:00Z,HL,1.91,54,7.2,82.4,21.4,NA,4614.2,2.5,7.8,5.81,86.64,2017-07-20,2017-08-08T22:00:00Z
2017-08-08T21:15:00Z,HL,1.97,49,7.2,82.1,21.5,NA,4665.8,2.5,7.8,5.76,89.66,2017-07-20,2017-08-08T22:15:00Z
2017-08-08T21:30:00Z,HL,2.01,50,7.2,82.3,21.5,NA,4741.5,2.5,7.8,5.51,90.51,2017-07-20,2017-08-08T22:30:00Z
2017-08-08T21:45:00Z,HL,2.04,40,7.2,82.4,21.6,NA,4813.8,2.6,7.8,5.31,88.31,2017-07-20,2017-08-08T22:45:00Z
2017-08-08T22:00:00Z,HL,2.06,38,7.1,82.1,21.6,NA,4839.9,2.6,7.8,5.32,90.83,2017-07-20,2017-08-08T23:00:00Z
2017-08-08T22:15:00Z,HL,2.07,32,7.2,82.5,21.7,NA,4885.9,2.6,7.8,5.01,92.79,2017-07-20,2017-08-08T23:15:00Z
2017-08-08T22:30:00Z,HL,2.07,31,7.1,82.2,21.7,NA,4890.7,2.6,7.8,5.12,92.97,2017-07-20,2017-08-08T23:30:00Z
2017-08-08T22:45:00Z,HL,2.06,29,7,81.4,21.7,NA,4952.5,2.7,7.8,5.02,93.4,2017-07-20,2017-08-08T23:45:00Z
2017-08-08T23:00:00Z,HL,2.04,30,7.1,81.4,21.7,NA,4957.4,2.7,7.8,4.81,93.86,2017-07-20,2017-08-09T00:00:00Z
2017-08-08T23:15:00Z,HL,2.02,29,7.2,83.1,21.7,NA,4929,2.6,7.8,5.03,95.72,2017-07-20,2017-08-09T00:15:00Z
2017-08-08T23:30:00Z,HL,2,27,7.2,83.8,21.8,NA,4918.7,2.6,7.8,5.08,95.69,2017-07-20,2017-08-09T00:30:00Z
2017-08-08T23:45:00Z,HL,1.97,27,7.2,83.4,21.8,NA,4895.8,2.6,7.8,5.21,95.73,2017-07-20,2017-08-09T00:45:00Z
2017-08-09T00:00:00Z,HL,1.94,26,7.3,84,21.8,NA,4842.8,2.6,7.8,5.26,97.56,2017-07-20,2017-08-09T01:00:00Z
2017-08-09T00:15:00Z,HL,1.89,26,7.3,84.4,21.9,NA,4807,2.6,7.8,5.37,98.25,2017-07-20,2017-08-09T01:15:00Z
2017-08-09T00:30:00Z,HL,1.83,25,7.3,84.5,21.9,NA,4781.2,2.6,7.8,5.25,98.94,2017-07-20,2017-08-09T01:30:00Z
2017-08-09T00:45:00Z,HL,1.77,29,7.2,82.6,21.7,NA,4737.2,2.5,7.8,4.98,97.74,2017-07-20,2017-08-09T01:45:00Z
2017-08-09T01:00:00Z,HL,1.7,31,7.2,82.6,21.7,NA,4691.9,2.5,7.8,5.15,96.85,2017-07-20,2017-08-09T02:00:00Z
2017-08-09T01:15:00Z,HL,1.63,35,7.2,82.4,21.7,NA,4648,2.5,7.8,5.13,96.26,2017-07-20,2017-08-09T02:15:00Z
2017-08-09T01:30:00Z,HL,1.55,32,7.2,82.5,21.7,NA,4589.6,2.5,7.8,5.33,95.13,2017-07-20,2017-08-09T02:30:00Z
2017-08-09T01:45:00Z,HL,1.47,37,7.1,82.2,21.6,NA,4528.5,2.4,7.8,5.49,95.95,2017-07-20,2017-08-09T02:45:00Z
2017-08-09T02:00:00Z,HL,1.39,41,7.1,81.9,21.6,NA,4460.8,2.4,7.8,5.66,95.98,2017-07-20,2017-08-09T03:00:00Z
2017-08-09T02:15:00Z,HL,1.32,42,7,81,21.6,NA,4425.7,2.4,7.8,5.65,96.34,2017-07-20,2017-08-09T03:15:00Z
2017-08-09T02:30:00Z,HL,1.25,38,7,80.1,21.6,NA,4384.8,2.3,7.8,5.93,97.5,2017-07-20,2017-08-09T03:30:00Z
2017-08-09T02:45:00Z,HL,1.19,42,6.9,79.5,21.6,NA,4332.5,2.3,7.8,5.99,99.5,2017-07-20,2017-08-09T03:45:00Z
2017-08-09T03:00:00Z,HL,1.14,40,6.9,79.5,21.6,NA,4293.8,2.3,7.8,6.18,101.44,2017-07-20,2017-08-09T04:00:00Z
2017-08-09T03:15:00Z,HL,1.11,40,6.9,78.9,21.5,NA,4283.2,2.3,7.8,6.35,104.44,2017-07-20,2017-08-09T04:15:00Z
2017-08-09T03:30:00Z,HL,1.08,33,6.8,78.2,21.5,NA,4286.2,2.3,7.8,6.38,107.14,2017-07-20,2017-08-09T04:30:00Z
2017-08-09T03:45:00Z,HL,1.07,39,6.7,76.3,21.4,NA,4291.2,2.3,7.8,6.48,110.09,2017-07-20,2017-08-09T04:45:00Z
2017-08-09T04:00:00Z,HL,1.07,29,6.6,75.5,21.4,NA,4297.9,2.3,7.8,6.41,110.71,2017-07-20,2017-08-09T05:00:00Z
2017-08-09T04:15:00Z,HL,1.08,25,6.5,74.5,21.3,NA,4300.3,2.3,7.8,6.33,115.51,2017-07-20,2017-08-09T05:15:00Z
2017-08-09T04:30:00Z,HL,1.12,26,6.5,74.6,21.3,NA,4300.1,2.3,7.8,6.66,116.11,2017-07-20,2017-08-09T05:30:00Z
2017-08-09T04:45:00Z,HL,1.15,25,6.7,76.1,21.3,NA,4294.5,2.3,7.8,6.48,115.79,2017-07-20,2017-08-09T05:45:00Z
2017-08-09T05:00:00Z,HL,1.2,27,6.7,77.1,21.3,NA,4291.5,2.3,7.8,6.44,114.39,2017-07-20,2017-08-09T06:00:00Z
2017-08-09T05:15:00Z,HL,1.26,28,6.8,78.1,21.3,NA,4282.3,2.3,7.8,6.56,112.4,2017-07-20,2017-08-09T06:15:00Z
2017-08-09T05:30:00Z,HL,1.33,31,6.9,79.1,21.3,NA,4311.1,2.3,7.8,6.5,108.44,2017-07-20,2017-08-09T06:30:00Z
2017-08-09T05:45:00Z,HL,1.41,36,7.1,81.1,21.1,NA,4349.3,2.3,7.9,6.45,103.13,2017-07-20,2017-08-09T06:45:00Z
2017-08-09T06:00:00Z,HL,1.5,43,7.2,81.6,21.2,NA,4366.1,2.3,7.9,6.53,98.13,2017-07-20,2017-08-09T07:00:00Z
2017-08-09T06:15:00Z,HL,1.58,36,7.2,82.4,21.2,NA,4396.5,2.4,7.9,6.4,101.59,2017-07-20,2017-08-09T07:15:00Z
2017-08-09T06:30:00Z,HL,1.66,35,7.2,82.6,21.3,NA,4441.3,2.4,7.9,6.26,100.98,2017-07-20,2017-08-09T07:30:00Z
2017-08-09T06:45:00Z,HL,1.74,30,7.2,82.5,21.3,NA,4492.7,2.4,7.9,5.83,101.37,2017-07-20,2017-08-09T07:45:00Z
2017-08-09T07:00:00Z,HL,1.82,35,7.2,82.6,21.4,NA,4545.8,2.4,7.8,5.84,100.11,2017-07-20,2017-08-09T08:00:00Z
2017-08-09T07:15:00Z,HL,1.91,33,7.2,82.6,21.4,NA,4599.3,2.5,7.8,5.54,99.57,2017-07-20,2017-08-09T08:15:00Z
2017-08-09T07:30:00Z,HL,1.99,34,7.2,82.7,21.4,NA,4667.8,2.5,7.8,5.46,97.91,2017-07-20,2017-08-09T08:30:00Z
2017-08-09T07:45:00Z,HL,2.06,34,7.2,82.9,21.4,NA,4730.6,2.5,7.8,5.19,95.26,2017-07-20,2017-08-09T08:45:00Z
2017-08-09T08:00:00Z,HL,2.12,37,7.2,83,21.3,NA,4806.7,2.6,7.8,5.08,93.64,2017-07-20,2017-08-09T09:00:00Z
2017-08-09T08:15:00Z,HL,2.18,39,7.3,83.1,21.3,NA,4882.6,2.6,7.8,4.9,93.04,2017-07-20,2017-08-09T09:15:00Z
2017-08-09T08:30:00Z,HL,2.22,37,7.3,83.5,21.3,NA,4952.8,2.7,7.8,4.76,90.55,2017-07-20,2017-08-09T09:30:00Z
2017-08-09T08:45:00Z,HL,2.26,35,7.3,83.4,21.3,NA,5025.9,2.7,7.8,4.81,92.13,2017-07-20,2017-08-09T09:45:00Z
2017-08-09T09:00:00Z,HL,2.28,33,7.3,83.6,21.3,NA,5128,2.8,7.8,4.6,89.79,2017-07-20,2017-08-09T10:00:00Z
2017-08-09T09:15:00Z,HL,2.3,33,7.3,83.3,21.3,NA,5203,2.8,7.8,4.63,88.94,2017-07-20,2017-08-09T10:15:00Z
2017-08-09T09:30:00Z,HL,2.31,30,7.3,83.6,21.2,NA,5280.7,2.8,7.8,4.52,88.09,2017-07-20,2017-08-09T10:30:00Z
2017-08-09T09:45:00Z,HL,2.31,31,7.3,83.3,21.2,NA,5323.7,2.9,7.8,4.4,88.54,2017-07-20,2017-08-09T10:45:00Z
2017-08-09T10:00:00Z,HL,2.31,31,7.3,83.2,21.2,NA,5378.5,2.9,7.8,4.48,86.43,2017-07-20,2017-08-09T11:00:00Z
2017-08-09T10:15:00Z,HL,2.3,28,7.3,83.5,21.2,NA,5423.9,2.9,7.8,4.46,87.37,2017-07-20,2017-08-09T11:15:00Z
2017-08-09T10:30:00Z,HL,2.29,26,7.2,82.9,21.2,NA,5452.2,3,7.8,4.27,88.78,2017-07-20,2017-08-09T11:30:00Z
2017-08-09T10:45:00Z,HL,2.26,25,7.1,81.9,21.2,NA,5512.1,3,7.8,4.18,90.38,2017-07-20,2017-08-09T11:45:00Z
2017-08-09T11:00:00Z,HL,2.22,26,7.3,83.2,21.2,NA,5478,3,7.8,4.27,89,2017-07-20,2017-08-09T12:00:00Z
2017-08-09T11:15:00Z,HL,2.17,25,7.3,83.3,21.2,NA,5419.1,2.9,7.8,4.24,89.5,2017-07-20,2017-08-09T12:15:00Z
2017-08-09T11:30:00Z,HL,2.11,28,7.3,83.1,21.1,NA,5355.5,2.9,7.8,4.2,89.72,2017-07-20,2017-08-09T12:30:00Z
2017-08-09T11:45:00Z,HL,2.03,39,7.3,83,21,NA,5261.4,2.8,7.8,4.22,86.66,2017-07-20,2017-08-09T12:45:00Z
2017-08-09T12:00:00Z,HL,1.95,36,7.2,82.4,21,NA,5168.4,2.8,7.8,4.33,87.89,2017-07-20,2017-08-09T13:00:00Z
2017-08-09T12:15:00Z,HL,1.85,44,7.2,82.4,21,NA,5074.7,2.7,7.8,4.6,86.03,2017-07-20,2017-08-09T13:15:00Z
2017-08-09T12:30:00Z,HL,1.76,52,7.2,81.9,21,NA,4963.7,2.7,7.8,4.77,84.92,2017-07-20,2017-08-09T13:30:00Z
2017-08-09T12:45:00Z,HL,1.65,53,7.2,81.4,20.9,NA,4826.3,2.6,7.8,4.96,87.01,2017-07-20,2017-08-09T13:45:00Z
2017-08-09T13:00:00Z,HL,1.55,60,7.1,80.7,20.9,NA,4744.9,2.5,7.8,5.18,85.74,2017-07-20,2017-08-09T14:00:00Z
2017-08-09T13:15:00Z,HL,1.45,64,7,80,20.8,NA,4653.7,2.5,7.8,5.28,86.55,2017-07-20,2017-08-09T14:15:00Z
2017-08-09T13:30:00Z,HL,1.35,63,7,79.4,20.8,NA,4597.7,2.5,7.8,5.45,86.69,2017-07-20,2017-08-09T14:30:00Z
2017-08-09T13:45:00Z,HL,1.27,50,6.9,78.5,20.7,NA,4548.7,2.4,7.8,5.61,90.92,2017-07-20,2017-08-09T14:45:00Z
2017-08-09T14:00:00Z,HL,1.19,70,6.9,77.7,20.6,NA,4514.7,2.4,7.8,5.63,89.79,2017-07-20,2017-08-09T15:00:00Z
2017-08-09T14:15:00Z,HL,1.13,51,6.8,76.6,20.5,NA,4466.7,2.4,7.8,5.73,92.65,2017-07-20,2017-08-09T15:15:00Z
2017-08-09T14:30:00Z,HL,1.06,56,6.7,75.5,20.5,NA,4432,2.4,7.8,5.85,95.81,2017-07-20,2017-08-09T15:30:00Z
2017-08-09T14:45:00Z,HL,1.01,50,6.6,74.5,20.4,NA,4412.7,2.4,7.8,5.8,98.46,2017-07-20,2017-08-09T15:45:00Z
2017-08-09T15:00:00Z,HL,0.96,44,6.5,73.2,20.4,NA,4399.2,2.4,7.8,5.8,101.24,2017-07-20,2017-08-09T16:00:00Z
2017-08-09T15:15:00Z,HL,0.92,56,6.4,71.8,20.4,NA,4407.3,2.4,7.8,5.82,104.52,2017-07-20,2017-08-09T16:15:00Z
2017-08-09T15:30:00Z,HL,0.88,37,6.3,70.9,20.4,NA,4382.8,2.3,7.8,5.85,109.51,2017-07-20,2017-08-09T16:30:00Z
2017-08-09T15:45:00Z,HL,0.85,44,6.3,70.6,20.3,NA,4405.4,2.4,7.7,6.08,110.68,2017-07-20,2017-08-09T16:45:00Z
2017-08-09T16:00:00Z,HL,0.81,32,6.2,69.8,20.3,NA,4410,2.4,7.7,6,113.07,2017-07-20,2017-08-09T17:00:00Z
2017-08-09T16:15:00Z,HL,0.77,50,6.2,69.4,20.4,NA,4398.1,2.4,7.7,6.07,114.89,2017-07-20,2017-08-09T17:15:00Z
2017-08-09T16:30:00Z,HL,0.74,33,6.2,69.1,20.4,NA,4403.2,2.4,7.7,6.01,116.12,2017-07-20,2017-08-09T17:30:00Z
2017-08-09T16:45:00Z,HL,0.7,41,6.1,68.4,20.4,NA,4419.1,2.4,7.7,6.11,115.47,2017-07-20,2017-08-09T17:45:00Z
2017-08-09T17:00:00Z,HL,0.66,36,6.1,68.6,20.4,NA,4423.7,2.4,7.7,6.23,114.23,2017-07-20,2017-08-09T18:00:00Z
2017-08-09T17:15:00Z,HL,0.63,34,5.8,65.2,20.4,NA,4429.9,2.4,7.7,6.32,116.31,2017-07-20,2017-08-09T18:15:00Z
2017-08-09T17:30:00Z,HL,0.61,32,6,67.4,20.5,NA,4439.4,2.4,7.7,6.56,117.81,2017-07-20,2017-08-09T18:30:00Z
2017-08-09T17:45:00Z,HL,0.6,31,6.1,68.2,20.5,NA,4444.2,2.4,7.7,6.46,118.96,2017-07-20,2017-08-09T18:45:00Z
2017-08-09T18:00:00Z,HL,0.61,28,6,68,20.6,NA,4445.8,2.4,7.7,6.49,121.52,2017-07-20,2017-08-09T19:00:00Z
