Site,Bottle,datetime,Deployment,ID,EC_uScm,pH,Turbidity_ntu,TP_mgL,TDP_mgL,PO4P_mgL,TN_mgL,TDN_mgL,DON_mgL,NH4N_mgL,NO3N_mgL,DOC_mgL,TSS_mgL,VSS_mgL,ID2,datetime_DLS
HL,17,2017-08-30T12:12:00Z,6,CMP 676,6.28,8.44,60.6,0.939,0.593,0.493,2.24,2.13,0.8,0.03,1.3,11.2,57.5,9.9,676,2017-08-30T12:15:00Z
HL,18,2017-08-30T13:12:00Z,6,CMP 677,6.38,8.39,42.2,0.855,0.586,0.518,2.09,1.87,0.89,0.02,0.96,11.8,36.9,6,677,2017-08-30T13:15:00Z
HL,19,2017-08-30T14:12:00Z,6,CMP 678,6.49,8.35,34.4,0.905,0.584,0.528,1.88,1.81,0.89,0.01,0.91,12,31.6,5.7,678,2017-08-30T14:15:00Z
HL,20,2017-08-30T15:12:00Z,6,CMP 679,6.49,8.38,37.4,0.886,0.579,0.53,2.01,1.9,0.9,0.01,0.99,11.8,32.1,5.8,679,2017-08-30T15:15:00Z
HL,21,2017-08-30T16:12:00Z,6,CMP 680,6.14,8.42,37.7,0.88,0.668,0.524,2.46,2.33,0.65,0.01,1.67,10.5,30.6,5.4,680,2017-08-30T16:15:00Z
HL,22,2017-08-30T17:12:00Z,6,CMP 681,6.2,8.38,38.4,0.965,0.715,0.633,3.2,3.13,0.72,0.01,2.4,10,32.7,6.1,681,2017-08-30T17:15:00Z
HL,23,2017-08-30T18:12:00Z,6,CMP 682,6.28,8.38,27.2,0.951,0.703,0.591,3.04,2.93,0.59,0.01,2.33,10.9,20.5,4.6,682,2017-08-30T18:15:00Z
HL,24,2017-08-30T19:12:00Z,6,CMP 683,6.43,8.4,34.5,0.886,0.635,0.554,2.81,2.73,0.79,0.03,1.91,10.3,29.7,4.9,683,2017-08-30T19:15:00Z
HL,1,2017-09-11T21:02:00Z,7,CMP 732,6.98,8.05,41.8,0.708,0.604,0.536,2.31,2.03,0.7,0.02,1.31,12.5,36.1,7.2,732,2017-09-11T21:00:00Z
HL,2,2017-09-11T22:02:00Z,7,CMP 733,6.95,8.15,56.5,0.812,0.685,0.634,2.5,2.39,0.68,0.01,1.71,10.6,47.3,8,733,2017-09-11T22:00:00Z
HL,3,2017-09-11T23:02:00Z,7,CMP 734,7.03,8.07,48.5,0.769,0.637,0.585,2.88,2.51,0.61,0.01,1.89,10.4,39.9,6.9,734,2017-09-11T23:00:00Z
HL,4,2017-09-12T00:02:00Z,7,CMP 735,7.18,8.14,56.6,0.688,0.507,0.444,2.43,2.37,0.59,0.01,1.77,9.5,53.1,7.6,735,2017-09-12T00:00:00Z
HL,5,2017-09-12T01:02:00Z,7,CMP 736,7.4,8.15,44.8,0.57,0.502,0.438,2.26,2.2,0.68,0.01,1.51,8.9,43.4,6.2,736,2017-09-12T01:00:00Z
HL,6,2017-09-12T02:02:00Z,7,CMP 737,7.58,8.24,42.6,0.536,0.437,0.364,2.03,1.95,0.58,0.03,1.35,8.3,39,5.5,737,2017-09-12T02:00:00Z
HL,7,2017-09-12T03:02:00Z,7,CMP 738,7.63,8.33,28.8,0.485,0.446,0.364,2.1,1.94,0.62,0.01,1.32,8.3,27.3,3.6,738,2017-09-12T03:00:00Z
HL,8,2017-09-12T04:02:00Z,7,CMP 739,7.56,8.21,43.3,0.505,0.407,0.296,2.03,1.97,0.7,0.01,1.26,8.9,40.1,7.2,739,2017-09-12T04:00:00Z
HL,9,2017-09-12T05:02:00Z,7,CMP 740,7.31,8.04,58.2,0.647,0.527,0.471,2.29,2.24,0.61,0.01,1.62,9.1,52.2,7.6,740,2017-09-12T05:00:00Z
HL,10,2017-09-12T06:02:00Z,7,CMP 741,7.12,8.22,73.2,0.769,0.552,0.487,2.5,2.42,0.61,0.01,1.8,9.7,66.4,9.1,741,2017-09-12T06:00:00Z
HL,11,2017-09-11T07:02:00Z,7,CMP 742,7.02,8.15,79.3,0.899,0.693,0.64,2.7,2.53,0.68,0.01,1.83,10.3,66.1,10.3,742,2017-09-11T07:00:00Z
HL,12,2017-09-11T08:02:00Z,7,CMP 743,7.04,8.27,58,0.788,0.593,0.505,2.32,2.22,0.63,0.01,1.58,10.9,50.4,8,743,2017-09-11T08:00:00Z
HL,13,2017-09-11T09:02:00Z,7,CMP 744,7.05,8.34,48.6,0.769,0.589,0.481,2.16,2.1,0.68,0.01,1.41,11.6,41.7,6.9,744,2017-09-11T09:00:00Z
HL,14,2017-09-11T10:02:00Z,7,CMP 745,7.09,8.28,46,0.736,0.609,0.573,2.1,1.99,0.66,0.01,1.33,11.6,40.5,6.1,745,2017-09-11T10:00:00Z
HL,15,2017-09-11T11:02:00Z,7,CMP 746,7.11,8.25,49.2,0.78,0.717,0.683,2.08,1.99,0.76,0.01,1.22,11.6,42.2,6.6,746,2017-09-11T11:00:00Z
HL,16,2017-09-11T12:02:00Z,7,CMP 747,7.04,8.17,51.5,0.714,0.644,0.585,2.34,2.22,0.63,0.01,1.57,10.9,48.9,7.4,747,2017-09-11T12:00:00Z
HL,17,2017-09-11T13:02:00Z,7,CMP 748,6.94,8.33,60.8,0.972,0.753,0.702,3.03,2.93,0.66,0.01,2.26,9.9,46.7,6.1,748,2017-09-11T13:00:00Z
HL,18,2017-09-11T14:02:00Z,7,CMP 749,7.12,8.31,58.9,0.787,0.668,0.601,2.72,2.62,0.65,0.01,1.95,9.4,54.4,7.4,749,2017-09-11T14:00:00Z
HL,19,2017-09-11T15:02:00Z,7,CMP 750,7.28,8.23,51.6,0.697,0.605,0.536,2.5,2.29,0.52,0.01,1.76,9.4,49.8,7.1,750,2017-09-11T15:00:00Z
HL,20,2017-09-11T16:02:00Z,7,CMP 751,7.22,8.16,46,0.69,0.591,0.548,2.4,2.25,0.5,0.02,1.72,9.3,42.7,5.6,751,2017-09-11T16:00:00Z
HL,21,2017-09-11T17:02:00Z,7,CMP 752,7.17,8.28,37.6,0.597,0.538,0.438,2.5,2.44,0.6,0.01,1.84,9.4,33.4,4.9,752,2017-09-11T17:00:00Z
HL,22,2017-09-11T18:02:00Z,7,CMP 753,7.02,8.11,34,0.759,0.693,0.653,2.96,2.8,0.7,0.01,2.08,9.7,33.6,5.1,753,2017-09-11T18:00:00Z
HL,23,2017-09-11T19:02:00Z,7,CMP 754,6.93,8.28,44.9,0.878,0.747,0.659,3.14,2.84,0.63,0.01,2.2,10.1,43.9,5.4,754,2017-09-11T19:00:00Z
HL,24,2017-09-11T20:02:00Z,7,CMP 755,7,8.33,43.6,0.839,0.716,0.683,2.67,2.51,0.73,0.01,1.78,10.8,43,6.3,755,2017-09-11T20:00:00Z
HL,1,2017-09-18T17:55:00Z,8,CMP 828,7.57,7.9,80.3,0.8,0.462,0.358,2.02,1.9,0.74,0.01,1.16,12.1,74.7,11.1,828,2017-09-18T18:00:00Z
HL,2,2017-09-18T18:55:00Z,8,CMP 829,7.45,8.06,109,0.989,0.546,0.444,2.87,2.55,0.62,0,1.92,10.3,84.1,10.7,829,2017-09-18T19:00:00Z
HL,3,2017-09-18T19:55:00Z,8,CMP 830,7.69,7.92,108,0.949,0.569,0.511,2.66,2.33,0.71,0.01,1.62,9.7,91.8,12.6,830,2017-09-18T20:00:00Z
HL,4,2017-09-18T20:55:00Z,8,CMP 831,7.87,7.94,94,0.751,0.386,0.29,2.27,1.99,0.62,0,1.37,9,82.1,11.1,831,2017-09-18T21:00:00Z
HL,5,2017-09-18T21:55:00Z,8,CMP 832,7.97,7.93,80.5,0.622,0.437,0.382,2.25,1.95,0.66,0,1.29,9,77.9,10.7,832,2017-09-18T22:00:00Z
HL,6,2017-09-18T22:55:00Z,8,CMP 833,7.94,7.91,63.1,0.628,0.416,0.315,2.13,1.97,0.68,0,1.3,9,53.8,7.3,833,2017-09-18T23:00:00Z
HL,7,2017-09-18T23:55:00Z,8,CMP 834,7.79,7.95,62.5,0.653,0.393,0.333,2.19,2.07,0.58,0,1.49,9.3,57.5,9.2,834,2017-09-19T00:00:00Z
HL,8,2017-09-19T00:55:00Z,8,CMP 835,7.58,8.01,64.8,0.733,0.588,0.511,2.59,2.38,0.6,0,1.77,9.9,66.8,11.2,835,2017-09-19T01:00:00Z
HL,9,2017-09-19T01:55:00Z,8,CMP 836,7.41,8.07,80.6,0.825,0.649,0.597,2.64,2.53,0.69,0,1.84,10.6,77.2,11.6,836,2017-09-19T02:00:00Z
HL,10,2017-09-19T02:55:00Z,8,CMP 837,7.51,8.01,68.4,0.806,0.561,0.481,2.32,2.21,0.81,0.01,1.39,11.4,68.9,8.2,837,2017-09-19T03:00:00Z
HL,11,2017-09-19T03:55:00Z,8,CMP 838,7.57,8.13,90.2,0.905,0.586,0.536,2.18,2.05,0.83,0,1.21,12.1,83.3,12.4,838,2017-09-19T04:00:00Z
HL,12,2017-09-19T04:55:00Z,8,CMP 839,7.56,8.18,53.7,0.733,0.561,0.496,2.26,2.07,0.75,0.01,1.32,12.2,46.5,7.8,839,2017-09-19T05:00:00Z
HL,13,2017-09-19T05:55:00Z,8,CMP 840,7.5,7.99,69.4,0.923,0.613,0.561,2.86,2.48,0.75,0.01,1.72,10.3,65.8,9.5,840,2017-09-19T06:00:00Z
HL,14,2017-09-19T06:55:00Z,8,CMP 841,7.63,7.96,84.5,0.862,0.54,0.499,2.49,2.3,0.66,0.01,1.63,9.6,77,12.9,841,2017-09-19T07:00:00Z
HL,15,2017-09-18T07:55:00Z,8,CMP 842,7.82,7.93,82.2,0.714,0.468,0.438,2.18,2.07,0.61,0.03,1.43,9,82,11.8,842,2017-09-18T08:00:00Z
HL,16,2017-09-18T08:55:00Z,8,CMP 843,8.02,7.99,78.8,0.647,0.374,0.309,2.1,1.94,0.64,0.02,1.27,8.6,75.4,11.5,843,2017-09-18T09:00:00Z
HL,17,2017-09-18T09:55:00Z,8,CMP 844,8.09,7.96,56.3,0.536,0.359,0.29,2.04,1.8,0.61,0.02,1.17,8.2,55.9,8,844,2017-09-18T10:00:00Z
HL,18,2017-09-18T10:55:00Z,8,CMP 845,8.06,7.99,57.6,0.647,0.399,0.327,2.04,1.84,0.61,0.02,1.22,8.4,53.1,8.3,845,2017-09-18T11:00:00Z
HL,19,2017-09-18T11:55:00Z,8,CMP 846,7.88,7.91,75.1,0.696,0.486,0.438,2.24,2.1,0.66,0.01,1.43,9.3,70.2,10.9,846,2017-09-18T12:00:00Z
HL,20,2017-09-18T12:55:00Z,8,CMP 847,7.65,8,91.6,0.794,0.559,0.462,2.38,2.26,0.73,0.01,1.52,10.8,86.4,13,847,2017-09-18T13:00:00Z
HL,21,2017-09-18T13:55:00Z,8,CMP 848,7.58,8.03,85,0.831,0.468,0.389,2.61,2.32,0.69,0.01,1.61,11.8,83.9,10.9,848,2017-09-18T14:00:00Z
HL,22,2017-09-18T14:55:00Z,8,CMP 849,7.62,7.99,77,0.833,0.636,0.597,2.27,1.96,0.74,0.01,1.21,12.1,76.4,11.5,849,2017-09-18T15:00:00Z
HL,23,2017-09-18T15:55:00Z,8,CMP 850,7.65,8.02,54.9,0.637,0.488,0.395,2,1.87,0.8,0.02,1.05,12.5,54,8.2,850,2017-09-18T16:00:00Z
HL,24,2017-09-18T16:55:00Z,8,CMP 851,7.77,8.14,69.8,0.855,0.518,0.401,1.94,1.81,0.85,0.01,0.95,12.6,51.5,8.6,851,2017-09-18T17:00:00Z
