Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Pressbara,Depth,F_Depth
8/25/2017,0:00, ,0,SD1,0,5.4,0,34.28,0,1.25,4.95,0.14,0.18,82.3,0,7.22,0,7.77,0,-68.9,20.707,0,6688.5,3.67,0,34.23,102.55,1.194,0.1013,1.039,0
8/25/2017,0:15, ,0,SD1,0,5.4,0,34.62,0,1.22,4.84,0.15,0.19,82.4,0,7.23,0,7.76,0,-68.8,20.753,0,6731.5,3.7,0,33.81,101.31,1.193,0.1074,1.102,0
8/25/2017,0:30, ,0,SD1,0,5.4,0,36.72,0,1.2,4.76,0.14,0.18,82.5,0,7.24,0,7.77,0,-68.9,20.728,0,6746.1,3.71,0,33.37,99.98,1.196,0.1147,1.176,0
8/25/2017,0:45, ,0,SD1,0,5.4,0,36.15,0,1.18,4.68,0.13,0.17,82.8,0,7.27,0,7.76,0,-68.9,20.684,0,6823.9,3.75,0,32.92,98.63,1.194,0.123,1.261,0
8/25/2017,1:00, ,0,SD1,0,5.4,0,38.66,0,1.18,4.69,0.14,0.18,82.9,0,7.28,0,7.76,0,-68.5,20.63,0,6899.2,3.8,0,32.08,96.1,1.194,0.1324,1.357,0
8/25/2017,1:15, ,0,SD1,0,5.4,0,46.13,0,1.13,4.48,0.15,0.19,83.2,0,7.29,0,7.75,0,-67.8,20.669,0,7066.7,3.89,0,29.94,89.7,1.193,0.1418,1.452,0
8/25/2017,1:30, ,0,SD1,0,5.4,0,65.44,0,1.13,4.47,0.18,0.22,83.2,0,7.28,0,7.73,0,-66.7,20.728,0,7294.6,4.03,0,26.98,80.82,1.194,0.1518,1.554,0
8/25/2017,1:45, ,0,SD1,0,5.4,0,75.9,0,1.13,4.48,0.22,0.27,83.3,0,7.29,0,7.72,0,-66.1,20.732,0,7445.9,4.12,0,24.6,73.67,1.194,0.1617,1.655,0
8/25/2017,2:00, ,0,SD1,0,5.4,0,87.42,0,1.13,4.46,0.21,0.25,83.4,0,7.28,0,7.7,0,-65.3,20.809,0,7606.1,4.21,0,23.28,69.7,1.194,0.1711,1.751,0
8/25/2017,2:15, ,0,SD1,0,5.4,0,88.62,0,1.1,4.34,0.21,0.25,83.4,0,7.27,0,7.69,0,-64.5,20.873,0,7736.2,4.29,0,22.37,66.98,1.194,0.1799,1.84,0
8/25/2017,2:30, ,0,SD1,0,5.4,0,89.45,0,1.12,4.44,0.26,0.3,83.4,0,7.26,0,7.68,0,-64,20.907,0,7834.4,4.35,0,21.34,63.89,1.195,0.1874,1.917,0
8/25/2017,2:45, ,0,SD1,0,5.4,0,97.3,0,1.19,4.73,0.25,0.3,83.7,0,7.28,0,7.67,0,-63.4,20.955,0,8025.2,4.46,0,20.57,61.57,1.182,0.1936,1.98,0
8/25/2017,3:00, ,0,SD1,0,5.4,0,88.92,0,1.16,4.61,0.24,0.29,83.8,0,7.29,0,7.66,0,-63,20.95,0,8087.9,4.5,0,20.49,61.34,1.193,0.1998,2.043,0
8/25/2017,3:15, ,0,SD1,0,5.4,0,83.17,0,1.16,4.61,0.22,0.26,83.8,0,7.29,0,7.66,0,-62.7,20.937,0,8161.7,4.54,0,21.37,63.97,1.189,0.2044,2.091,0
8/25/2017,3:30, ,0,SD1,0,5.4,0,70.54,0,1.12,4.43,0.2,0.24,83.9,0,7.28,0,7.65,0,-62.1,20.953,0,8271.8,4.61,0,22.01,65.9,1.193,0.2082,2.129,0
8/25/2017,3:45, ,0,SD1,0,5.4,0,65.61,0,1.07,4.22,0.18,0.22,83.8,0,7.28,0,7.65,0,-61.9,20.926,0,8324.5,4.64,0,22.05,66.03,1.194,0.2108,2.155,0
8/25/2017,4:00, ,0,SD1,0,5.4,0,50.9,0,0.94,3.71,0.14,0.19,83.6,0,7.26,0,7.64,0,-61.3,20.934,0,8422.9,4.7,0,21.92,65.64,1.194,0.2128,2.175,0
8/25/2017,4:15, ,0,SD1,0,5.4,0,33.6,0,0.99,3.9,0.15,0.19,82.4,0,7.15,0,7.63,0,-61.1,20.931,0,8443.4,4.71,0,22.81,68.31,1.184,0.2133,2.18,0
8/25/2017,4:30, ,0,SD1,0,5.4,0,35.2,0,1,3.95,0.13,0.17,82,0,7.12,0,7.62,0,-60.1,20.922,0,8470.9,4.73,0,22.74,68.1,1.193,0.2134,2.181,0
8/25/2017,4:45, ,0,SD1,0,5.4,0,35.07,0,1.02,4.03,0.15,0.19,81.8,0,7.11,0,7.64,0,-61.5,20.903,0,8460.1,4.72,0,22.85,68.43,1.19,0.2126,2.174,0
8/25/2017,5:00, ,0,SD1,0,5.4,0,35.87,0,1,3.96,0.1,0.14,82.1,0,7.15,0,7.63,0,-61,20.834,0,8374.6,4.67,0,23.66,70.86,1.194,0.2112,2.159,0
8/25/2017,5:15, ,0,SD1,0,5.4,0,34.55,0,1.11,4.39,0.13,0.18,82.3,0,7.18,0,7.64,0,-61.8,20.756,0,8241.5,4.59,0,24.18,72.4,1.193,0.2087,2.134,0
8/25/2017,5:30, ,0,SD1,0,5.4,0,30.06,0,1.07,4.23,0.13,0.17,81.8,0,7.15,0,7.65,0,-62.1,20.646,0,8122.6,4.52,0,25.22,75.53,1.194,0.2055,2.101,0
8/25/2017,5:45, ,0,SD1,0,5.4,0,31.17,0,1.11,4.39,0.15,0.19,82,0,7.18,0,7.66,0,-62.6,20.613,0,8053,4.48,0,25.64,76.8,1.182,0.2015,2.06,0
8/25/2017,6:00, ,0,SD1,0,5.4,0,34.22,0,1.09,4.32,0.16,0.2,81.3,0,7.14,0,7.67,0,-63.2,20.473,0,7861.9,4.37,0,26.69,79.95,1.192,0.1957,2.002,0
8/25/2017,6:15, ,0,SD1,0,5.4,0,36.48,0,1.09,4.32,0.14,0.19,80.9,0,7.12,0,7.69,0,-64.2,20.39,0,7684.1,4.26,0,27.07,81.08,1.19,0.1887,1.93,0
8/25/2017,6:30, ,0,SD1,0,5.4,0,39.14,0,1.07,4.23,0.17,0.21,80.5,0,7.09,0,7.69,0,-64.2,20.338,0,7626.2,4.23,0,27.28,81.71,1.194,0.1809,1.851,0
8/25/2017,6:45, ,0,SD1,0,5.4,0,45.74,0,1.07,4.21,0.14,0.19,80.2,0,7.08,0,7.69,0,-64.6,20.247,0,7528.8,4.17,0,27.64,82.8,1.182,0.1728,1.768,0
8/25/2017,7:00, ,0,SD1,0,5.4,0,41.11,0,1.1,4.35,0.15,0.19,79.7,0,7.04,0,7.69,0,-64.4,20.246,0,7490.7,4.15,0,27.87,83.48,1.191,0.1641,1.68,0
8/25/2017,7:15, ,0,SD1,0,5.4,0,43.21,0,1.11,4.41,0.16,0.2,78.9,0,6.97,0,7.69,0,-64.6,20.231,0,7417.3,4.1,0,27.91,83.6,1.19,0.1552,1.589,0
8/25/2017,7:30, ,0,SD1,0,5.4,0,46.8,0,1.12,4.43,0.16,0.2,77.9,0,6.89,0,7.7,0,-64.7,20.148,0,7290.9,4.03,0,28.2,84.46,1.194,0.1455,1.49,0
8/25/2017,7:45, ,0,SD1,0,5.4,0,48.65,0,1.17,4.63,0.15,0.19,77,0,6.83,0,7.7,0,-65.2,20.056,0,7153.5,3.95,0,29.12,87.24,1.194,0.1368,1.401,0
8/25/2017,8:00, ,0,SD1,0,5.4,0,48.34,0,1.23,4.86,0.19,0.23,76.3,0,6.78,0,7.71,0,-65.5,19.978,0,7030.3,3.88,0,29.79,89.24,1.194,0.1286,1.317,0
8/25/2017,8:15, ,0,SD1,0,5.4,0,48.05,0,1.28,5.05,0.21,0.25,75.6,0,6.73,0,7.72,0,-65.9,19.948,0,6936.2,3.82,0,30.4,91.08,1.183,0.121,1.24,0
8/25/2017,8:30, ,0,SD1,0,5.4,0,48.97,0,1.32,5.22,0.2,0.24,75.1,0,6.68,0,7.72,0,-65.9,19.958,0,6875.5,3.78,0,30.72,92.04,1.193,0.114,1.168,0
8/25/2017,8:45, ,0,SD1,0,5.4,0,47.77,0,1.33,5.28,0.22,0.26,74.4,0,6.62,0,7.71,0,-65.8,19.998,0,6836.8,3.76,0,31.02,92.94,1.19,0.1078,1.105,0
8/25/2017,9:00, ,0,SD1,0,5.4,0,47.31,0,1.37,5.43,0.19,0.24,74,0,6.57,0,7.71,0,-65.4,20.077,0,6823,3.75,0,31.23,93.57,1.194,0.1025,1.051,0
8/25/2017,9:15, ,0,SD1,0,5.4,0,48.75,0,1.45,5.74,0.23,0.28,73.1,0,6.48,0,7.71,0,-65.4,20.156,0,6798.1,3.74,0,31.65,94.81,1.193,0.0979,1.005,0
8/25/2017,9:30, ,0,SD1,0,5.4,0,49.35,0,1.57,6.22,0.2,0.24,73.2,0,6.47,0,7.7,0,-64.9,20.295,0,6809.3,3.74,0,31.62,94.73,1.194,0.094,0.965,0
8/25/2017,9:45, ,0,SD1,0,5.4,0,51.8,0,1.74,6.93,0.23,0.28,72.3,0,6.39,0,7.7,0,-64.7,20.358,0,6797.8,3.74,0,31.83,95.35,1.181,0.0906,0.93,0
8/25/2017,10:00, ,0,SD1,0,5.4,0,62.12,0,1.81,7.21,0.24,0.29,69.7,0,6.17,0,7.69,0,-64.3,20.253,0,6776.5,3.73,0,30.98,92.81,1.193,0.0875,0.898,0
8/25/2017,10:15, ,0,SD1,0,5.4,0,54.04,0,1.93,7.67,0.24,0.28,69.6,0,6.15,0,7.68,0,-64.1,20.334,0,6782.5,3.73,0,31.54,94.48,1.19,0.0848,0.871,0
8/25/2017,10:30, ,0,SD1,0,5.4,0,45.88,0,1.94,7.72,0.24,0.28,69.1,0,6.09,0,7.68,0,-64,20.402,0,6776.1,3.72,0,32.33,96.86,1.193,0.082,0.842,0
8/25/2017,10:45, ,0,SD1,0,5.4,0,51.81,0,2.21,8.8,0.28,0.32,68,0,6,0,7.68,0,-63.8,20.423,0,6773.9,3.72,0,32.72,98.02,1.194,0.0798,0.82,0
8/25/2017,11:00, ,0,SD1,0,5.4,0,70.91,0,2.13,8.48,0.26,0.3,70.4,0,6.18,0,7.69,0,-64.4,20.722,0,6779.9,3.73,0,32.43,97.15,1.195,0.0777,0.798,0
8/25/2017,11:15, ,0,SD1,0,5.4,0,45.59,0,2.33,9.29,0.25,0.29,70.4,0,6.15,0,7.69,0,-64.5,20.892,0,6779.5,3.73,0,33.2,99.47,1.185,0.076,0.781,0
8/25/2017,11:30, ,0,SD1,0,5.4,0,47.65,0,2.36,9.4,0.31,0.35,69.5,0,6.07,0,7.69,0,-64.2,20.919,0,6777.6,3.72,0,32.69,97.94,1.194,0.0754,0.774,0
8/25/2017,11:45, ,0,SD1,0,5.4,0,38.25,0,2.27,9.02,0.27,0.31,69.7,0,6.07,0,7.68,0,-64.1,21.065,0,6783.1,3.73,0,33.66,100.86,1.191,0.0755,0.776,0
8/25/2017,12:00, ,0,SD1,0,5.4,0,46.97,0,2.28,9.05,0.31,0.35,69.8,0,6.09,0,7.68,0,-64.1,21.038,0,6773.6,3.72,0,32.92,98.64,1.194,0.078,0.801,0
8/25/2017,12:15, ,0,SD1,0,5.4,0,40.97,0,1.68,6.67,0.2,0.25,75.4,0,6.6,0,7.73,0,-66.6,20.802,0,6661,3.66,0,33.73,101.05,1.184,0.0819,0.841,0
8/25/2017,12:30, ,0,SD1,0,5.4,0,37.95,0,1.3,5.16,0.2,0.24,80.5,0,7.08,0,7.76,0,-68.7,20.633,0,6558,3.6,0,34.29,102.75,1.194,0.0882,0.906,0
8/25/2017,12:45, ,0,SD1,0,5.4,0,38.07,0,1.19,4.72,0.17,0.21,80.5,0,7.1,0,7.76,0,-68.8,20.439,0,6606.5,3.63,0,33.93,101.68,1.19,0.0964,0.989,0
8/25/2017,13:00, ,0,SD1,0,5.4,0,37.36,0,1.22,4.84,0.15,0.19,82.4,0,7.21,0,7.77,0,-69.3,20.884,0,6624.9,3.63,0,33.58,100.61,1.194,0.1059,1.086,0
8/25/2017,13:15, ,0,SD1,0,5.4,0,41.07,0,1.32,5.22,0.18,0.23,85.5,0,7.35,0,7.78,0,-69.9,21.783,0,6752.2,3.71,0,31.72,95.04,1.194,0.1165,1.195,0
8/25/2017,13:30, ,0,SD1,0,5.4,0,43.35,0,1.48,5.85,0.23,0.27,87.8,0,7.51,0,7.79,0,-70.3,22.028,0,6840,3.76,0,31.05,93.02,1.194,0.1274,1.306,0
8/25/2017,13:45, ,0,SD1,0,5.4,0,53.69,0,1.3,5.16,0.17,0.21,86.7,0,7.44,0,7.77,0,-69.3,21.833,0,6999.5,3.85,0,28.97,86.77,1.186,0.1383,1.417,0
8/25/2017,14:00, ,0,SD1,0,5.4,0,63.41,0,1.17,4.62,0.18,0.22,83.9,0,7.28,0,7.73,0,-67,21.192,0,7240,4,0,26.76,80.15,1.194,0.1492,1.528,0
8/25/2017,14:15, ,0,SD1,0,5.4,0,76.62,0,1.13,4.47,0.19,0.23,82.8,0,7.21,0,7.72,0,-66.2,20.989,0,7352.6,4.06,0,24.84,74.39,1.19,0.1596,1.634,0
8/25/2017,14:30, ,0,SD1,0,5.4,0,90.82,0,1.13,4.48,0.25,0.29,83.2,0,7.22,0,7.71,0,-65.4,21.079,0,7523.6,4.16,0,23.63,70.76,1.194,0.1687,1.727,0
8/25/2017,14:45, ,0,SD1,0,5.4,0,88.05,0,1.15,4.57,0.23,0.27,83.2,0,7.22,0,7.69,0,-64.6,21.09,0,7717.7,4.28,0,22.06,66.06,1.183,0.1778,1.819,0
8/25/2017,15:00, ,0,SD1,0,5.4,0,84.6,0,1.2,4.75,0.25,0.29,83.6,0,7.23,0,7.69,0,-64.3,21.217,0,7800.9,4.33,0,22.22,66.53,1.194,0.1851,1.894,0
8/25/2017,15:15, ,0,SD1,0,5.4,0,77.2,0,1.23,4.87,0.22,0.27,84.2,0,7.27,0,7.68,0,-64,21.342,0,7922.6,4.4,0,22.31,66.79,1.19,0.1919,1.963,0
8/25/2017,15:30, ,0,SD1,0,5.4,0,68.71,0,1.19,4.7,0.25,0.29,84.3,0,7.27,0,7.67,0,-63.3,21.392,0,8026.7,4.46,0,21.91,65.59,1.194,0.1979,2.024,0
8/25/2017,15:45, ,0,SD1,0,5.4,0,74.89,0,1.15,4.53,0.2,0.24,84.3,0,7.26,0,7.66,0,-62.9,21.412,0,8109.8,4.51,0,21.8,65.26,1.194,0.203,2.076,0
8/25/2017,16:00, ,0,SD1,0,5.4,0,80.76,0,1.19,4.72,0.22,0.27,84.3,0,7.25,0,7.65,0,-62.2,21.446,0,8217.5,4.57,0,21.51,64.39,1.194,0.2067,2.114,0
8/25/2017,16:15, ,0,SD1,0,5.4,0,50.27,0,1.15,4.57,0.2,0.24,84.5,0,7.26,0,7.65,0,-62.2,21.495,0,8280.1,4.61,0,22.36,66.95,1.187,0.2099,2.146,0
8/25/2017,16:30, ,0,SD1,0,5.4,0,59.32,0,1.19,4.71,0.27,0.31,84.3,0,7.24,0,7.64,0,-61.8,21.484,0,8310.2,4.63,0,21.93,65.65,1.194,0.2121,2.169,0
8/25/2017,16:45, ,0,SD1,0,5.4,0,70.25,0,1.2,4.74,0.22,0.26,83.7,0,7.19,0,7.63,0,-61.2,21.495,0,8385.9,4.67,0,20.94,62.7,1.191,0.2135,2.183,0
8/25/2017,17:00, ,0,SD1,0,5.4,0,43.84,0,1.15,4.53,0.14,0.19,83.7,0,7.19,0,7.63,0,-60.8,21.504,0,8437.5,4.71,0,22.46,67.24,1.194,0.2141,2.19,0
8/25/2017,17:15, ,0,SD1,0,5.4,0,33.35,0,0.98,3.86,0.14,0.18,83.8,0,7.19,0,7.62,0,-60.6,21.505,0,8542.8,4.77,0,21.52,64.44,1.181,0.2144,2.192,0
8/25/2017,17:30, ,0,SD1,0,5.4,0,31.45,0,0.94,3.71,0.12,0.16,83.3,0,7.15,0,7.62,0,-60.1,21.51,0,8583.4,4.79,0,21.72,65.02,1.191,0.214,2.188,0
8/25/2017,17:45, ,0,SD1,0,5.4,0,36.27,0,0.86,3.4,0.12,0.16,80.8,0,6.94,0,7.61,0,-59.9,21.509,0,8607.9,4.81,0,21.09,63.16,1.19,0.213,2.178,0
8/25/2017,18:00, ,0,SD1,0,5.4,0,35.28,0,1.04,4.13,0.14,0.18,83,0,7.13,0,7.62,0,-60.6,21.504,0,8516.2,4.75,0,22.14,66.3,1.194,0.2111,2.159,0
8/25/2017,18:15, ,0,SD1,0,5.4,0,34.15,0,1.02,4.03,0.11,0.15,82.3,0,7.08,0,7.62,0,-60.6,21.491,0,8362,4.66,0,23.32,69.82,1.193,0.2085,2.132,0
8/25/2017,18:30, ,0,SD1,0,5.4,0,32.57,0,1.07,4.22,0.15,0.19,83.2,0,7.15,0,7.64,0,-61.6,21.501,0,8233,4.58,0,23.98,71.8,1.195,0.205,2.097,0
8/25/2017,18:45, ,0,SD1,0,5.4,0,30.24,0,1.16,4.59,0.15,0.2,83.5,0,7.18,0,7.66,0,-63,21.534,0,8021.4,4.46,0,25.96,77.77,1.184,0.2006,2.052,0
8/25/2017,19:00, ,0,SD1,0,5.4,0,30.67,0,1.2,4.73,0.14,0.18,83.7,0,7.19,0,7.69,0,-64.4,21.556,0,7843.8,4.35,0,26.88,80.51,1.194,0.195,1.995,0
8/25/2017,19:15, ,0,SD1,0,5.4,0,29.55,0,1.28,5.06,0.15,0.19,83.8,0,7.21,0,7.71,0,-66,21.586,0,7668.3,4.25,0,27.86,83.47,1.191,0.1882,1.925,0
8/25/2017,19:30, ,0,SD1,0,5.4,0,31.65,0,1.26,4.98,0.16,0.2,83.6,0,7.2,0,7.71,0,-65.6,21.562,0,7594.8,4.2,0,28.16,84.36,1.195,0.1806,1.848,0
8/25/2017,19:45, ,0,SD1,0,5.4,0,29.53,0,1.22,4.82,0.14,0.18,83.6,0,7.2,0,7.72,0,-66.5,21.547,0,7502.1,4.15,0,29.07,87.07,1.194,0.1723,1.763,0
8/25/2017,20:00, ,0,SD1,0,5.4,0,30.39,0,1.23,4.88,0.11,0.16,82.5,0,7.11,0,7.71,0,-65.7,21.527,0,7467.2,4.13,0,29.14,87.28,1.194,0.1634,1.673,0
8/25/2017,20:15, ,0,SD1,0,5.4,0,31.86,0,1.27,5.02,0.15,0.2,81.9,0,7.05,0,7.71,0,-66,21.567,0,7387.6,4.08,0,29.46,88.26,1.184,0.1545,1.582,0
8/25/2017,20:30, ,0,SD1,0,5.4,0,32.76,0,1.29,5.11,0.17,0.21,81.7,0,7.02,0,7.72,0,-66.4,21.666,0,7280.6,4.02,0,30.09,90.15,1.192,0.1456,1.491,0
8/25/2017,20:45, ,0,SD1,0,5.4,0,31.48,0,1.41,5.6,0.19,0.23,81.3,0,6.98,0,7.72,0,-66.7,21.728,0,7216.8,3.98,0,30.63,91.75,1.19,0.1371,1.405,0
8/25/2017,21:00, ,0,SD1,0,5.4,0,33.11,0,1.49,5.93,0.2,0.25,80.8,0,6.93,0,7.73,0,-67,21.809,0,7142.8,3.94,0,31.21,93.5,1.194,0.1292,1.324,0
8/25/2017,21:15, ,0,SD1,0,5.4,0,34.42,0,1.56,6.19,0.21,0.25,80.3,0,6.88,0,7.74,0,-67.5,21.862,0,7083.7,3.9,0,31.51,94.41,1.182,0.1217,1.248,0
8/25/2017,21:30, ,0,SD1,0,5.4,0,31.69,0,1.66,6.59,0.16,0.2,80,0,6.85,0,7.74,0,-67.5,21.921,0,7012,3.86,0,32.24,96.59,1.191,0.1155,1.184,0
8/25/2017,21:45, ,0,SD1,0,5.4,0,31.76,0,1.84,7.32,0.21,0.25,78.9,0,6.75,0,7.74,0,-67.3,21.963,0,6952.8,3.82,0,32.94,98.71,1.19,0.1099,1.127,0
8/25/2017,22:00, ,0,SD1,0,5.4,0,30.82,0,1.85,7.36,0.19,0.24,78.2,0,6.69,0,7.73,0,-67.1,21.961,0,6915,3.8,0,33.38,100.01,1.193,0.1056,1.083,0
8/25/2017,22:15, ,0,SD1,0,5.4,0,31.64,0,1.87,7.44,0.2,0.24,77,0,6.59,0,7.73,0,-66.8,21.961,0,6893.3,3.79,0,33.62,100.74,1.182,0.1018,1.044,0
8/25/2017,22:30, ,0,SD1,0,5.4,0,28.68,0,2.05,8.15,0.2,0.25,76.3,0,6.54,0,7.71,0,-66,21.952,0,6878.9,3.78,0,33.9,101.58,1.192,0.0991,1.016,0
8/25/2017,22:45, ,0,SD1,0,5.4,0,29.36,0,1.97,7.84,0.2,0.24,75.4,0,6.46,0,7.71,0,-65.9,21.939,0,6869.6,3.77,0,34.12,102.22,1.19,0.0968,0.993,0
8/25/2017,23:00, ,0,SD1,0,5.4,0,29.95,0,2.08,8.28,0.22,0.26,74.4,0,6.38,0,7.71,0,-65.7,21.915,0,6864.6,3.77,0,34.24,102.58,1.194,0.0953,0.978,0
8/25/2017,23:15, ,0,SD1,0,5.4,0,31.65,0,1.97,7.84,0.22,0.26,73.9,0,6.33,0,7.7,0,-65.4,21.873,0,6860.8,3.77,0,34.12,102.24,1.193,0.0939,0.964,0
8/25/2017,23:30, ,0,SD1,0,5.4,0,30.58,0,2.04,8.13,0.18,0.22,73.5,0,6.31,0,7.7,0,-65.1,21.848,0,6857.8,3.77,0,34.2,102.48,1.194,0.0928,0.952,0
8/25/2017,23:45, ,0,SD1,0,5.4,0,29.37,0,1.98,7.86,0.22,0.26,73.1,0,6.28,0,7.7,0,-65,21.811,0,6854,3.77,0,34.16,102.35,1.182,0.0923,0.947,0
8/26/2017,0:00, ,0,SD1,0,5.4,0,30.12,0,1.96,7.78,0.21,0.25,73.5,0,6.32,0,7.7,0,-65.4,21.766,0,6855.3,3.77,0,34.47,103.28,1.191,0.0925,0.949,0
8/26/2017,0:15, ,0,SD1,0,5.4,0,29.18,0,1.97,7.84,0.21,0.25,73.1,0,6.28,0,7.7,0,-65.2,21.733,0,6854.5,3.77,0,34.44,103.19,1.19,0.0929,0.954,0
8/26/2017,0:30, ,0,SD1,0,5.4,0,31.52,0,1.89,7.51,0.2,0.24,74,0,6.37,0,7.71,0,-65.6,21.688,0,6855.8,3.77,0,34.46,103.24,1.194,0.0947,0.972,0
8/26/2017,0:45, ,0,SD1,0,5.4,0,34.36,0,1.53,6.07,0.18,0.23,78.2,0,6.8,0,7.73,0,-67.1,21.155,0,6734.9,3.7,0,34.02,101.93,1.183,0.0976,1.002,0
8/26/2017,1:00, ,0,SD1,0,5.4,0,33.87,0,1.26,4.99,0.14,0.19,80.2,0,7,0,7.74,0,-67.7,20.919,0,6735,3.7,0,34.25,102.62,1.194,0.1019,1.045,0
8/26/2017,1:15, ,0,SD1,0,5.4,0,33.62,0,1.2,4.74,0.13,0.17,80.7,0,7.04,0,7.75,0,-67.7,20.944,0,6812.4,3.74,0,33.52,100.43,1.19,0.108,1.108,0
8/26/2017,1:30, ,0,SD1,0,5.4,0,30.73,0,1.22,4.82,0.17,0.21,80.9,0,7.08,0,7.75,0,-68.1,20.867,0,6752.3,3.71,0,34.28,102.72,1.193,0.1155,1.184,0
8/26/2017,1:45, ,0,SD1,0,5.4,0,32.27,0,1.22,4.83,0.15,0.19,80.8,0,7.07,0,7.75,0,-68.1,20.828,0,6808.7,3.74,0,33.76,101.15,1.194,0.124,1.271,0
8/26/2017,2:00, ,0,SD1,0,5.4,0,40.12,0,1.24,4.91,0.14,0.18,81,0,7.08,0,7.73,0,-67.1,20.875,0,6940.6,3.82,0,32.43,97.15,1.195,0.1328,1.361,0
8/26/2017,2:15, ,0,SD1,0,5.4,0,43.31,0,1.18,4.68,0.17,0.21,81.2,0,7.1,0,7.73,0,-67,20.862,0,7068.4,3.9,0,30.57,91.57,1.182,0.1416,1.45,0
8/26/2017,2:30, ,0,SD1,0,5.4,0,53.13,0,1.16,4.6,0.18,0.22,81.2,0,7.08,0,7.71,0,-65.8,20.934,0,7262.1,4.01,0,28.31,84.81,1.191,0.1508,1.544,0
8/26/2017,2:45, ,0,SD1,0,5.4,0,64.54,0,1.13,4.48,0.16,0.2,81.4,0,7.09,0,7.7,0,-65.2,20.989,0,7436.6,4.11,0,26.17,78.37,1.19,0.1598,1.635,0
8/26/2017,3:00, ,0,SD1,0,5.4,0,74.35,0,1.12,4.44,0.2,0.25,81.4,0,7.08,0,7.69,0,-64.4,21.04,0,7559.6,4.18,0,24.67,73.88,1.194,0.1685,1.725,0
8/26/2017,3:15, ,0,SD1,0,5.4,0,77.03,0,1.14,4.5,0.22,0.26,81.6,0,7.09,0,7.68,0,-63.9,21.089,0,7681.2,4.26,0,23.19,69.43,1.182,0.1762,1.803,0
8/26/2017,3:30, ,0,SD1,0,5.4,0,72.99,0,1.16,4.59,0.2,0.24,81.7,0,7.08,0,7.67,0,-63.2,21.117,0,7766.3,4.31,0,23.67,70.89,1.191,0.1824,1.866,0
8/26/2017,3:45, ,0,SD1,0,5.4,0,63.27,0,1.19,4.71,0.21,0.25,81.7,0,7.08,0,7.67,0,-63.1,21.126,0,7851.2,4.36,0,24.37,72.99,1.19,0.1875,1.918,0
8/26/2017,4:00, ,0,SD1,0,5.4,0,66.62,0,1.22,4.82,0.24,0.28,81.8,0,7.08,0,7.65,0,-62.4,21.169,0,7959.3,4.42,0,22.77,68.18,1.194,0.1926,1.97,0
8/26/2017,4:15, ,0,SD1,0,5.4,0,63.19,0,1.2,4.74,0.23,0.28,82,0,7.1,0,7.65,0,-62.1,21.192,0,8060.7,4.48,0,23.51,70.41,1.193,0.1965,2.01,0
8/26/2017,4:30, ,0,SD1,0,5.4,0,46.23,0,1.2,4.77,0.19,0.23,81.7,0,7.07,0,7.64,0,-61.4,21.206,0,8121.7,4.52,0,24.09,72.13,1.194,0.1997,2.043,0
8/26/2017,4:45, ,0,SD1,0,5.4,0,39.81,0,1.12,4.45,0.14,0.19,82,0,7.09,0,7.63,0,-61.2,21.214,0,8182.2,4.55,0,24.09,72.14,1.184,0.2016,2.062,0
8/26/2017,5:00, ,0,SD1,0,5.4,0,37.58,0,1.1,4.35,0.15,0.19,80.4,0,6.95,0,7.62,0,-60.5,21.208,0,8177.3,4.55,0,24.29,72.73,1.194,0.2024,2.07,0
8/26/2017,5:15, ,0,SD1,0,5.4,0,33.98,0,1.08,4.26,0.17,0.21,79.8,0,6.9,0,7.62,0,-60.5,21.194,0,8169.1,4.55,0,25.05,75.02,1.19,0.2025,2.071,0
8/26/2017,5:30, ,0,SD1,0,5.4,0,30.09,0,1.17,4.64,0.16,0.2,79.4,0,6.88,0,7.62,0,-60.6,21.105,0,8132.9,4.53,0,25.43,76.16,1.194,0.202,2.066,0
8/26/2017,5:45, ,0,SD1,0,5.4,0,31.87,0,1.1,4.36,0.15,0.19,80.6,0,6.98,0,7.63,0,-61.1,21.129,0,8131.9,4.52,0,25.17,75.38,1.182,0.2005,2.05,0
8/26/2017,6:00, ,0,SD1,0,5.4,0,30.24,0,1.16,4.58,0.13,0.17,80.4,0,6.98,0,7.64,0,-61.6,21.027,0,8022.9,4.46,0,26.09,78.15,1.193,0.1978,2.023,0
8/26/2017,6:15, ,0,SD1,0,5.4,0,33.04,0,1.2,4.75,0.14,0.18,80.2,0,6.97,0,7.65,0,-61.9,20.952,0,7938.6,4.41,0,26.57,79.58,1.19,0.1945,1.989,0
8/26/2017,6:30, ,0,SD1,0,5.4,0,30.86,0,1.13,4.48,0.14,0.18,80.3,0,6.99,0,7.65,0,-62.4,20.917,0,7846.1,4.36,0,27.08,81.11,1.193,0.19,1.944,0
8/26/2017,6:45, ,0,SD1,0,5.4,0,32.83,0,1.23,4.86,0.15,0.19,78.9,0,6.88,0,7.66,0,-62.7,20.823,0,7689.7,4.26,0,28.04,83.99,1.194,0.185,1.892,0
