Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMRFU,fDOMQSU,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/19/2018,12:15, ,0,<site>,0,5.7,40.77,0,4.25,17.03,0.58,0.63,4.08,-0.76,22.514,0,8.6084,9.0375,0,5.06,0,90.7,0,7.63,0,42.65,128,7.92,0,-70.5,1.193,0.924,0
7/19/2018,12:30, ,0,<site>,0,5.7,38.37,0,4.46,17.83,0.63,0.67,4.29,-0.71,22.734,0,8.5943,8.9831,0,5.03,0,91.9,0,7.7,0,43.12,129.39,7.92,0,-71,1.195,0.894,0
7/19/2018,12:45, ,0,<site>,0,5.7,37.82,0,4.62,18.5,0.63,0.67,4.45,-0.71,23.057,0,8.5855,8.9164,0,4.99,0,94,0,7.82,0,43.62,130.9,7.92,0,-70.5,1.191,0.873,0
7/19/2018,13:00, ,0,<site>,0,5.7,38.55,0,5.55,22.22,0.73,0.77,5.38,-0.61,23.091,0,8.57,8.8943,0,4.97,0,95.5,0,7.95,0,44.29,132.91,7.93,0,-71.7,1.189,0.853,0
7/19/2018,13:15, ,0,<site>,0,5.7,39.98,0,6.11,24.44,0.84,0.88,5.94,-0.5,23.234,0,8.5615,8.8603,0,4.95,0,98.1,0,8.14,0,44.81,134.46,7.94,0,-72,1.196,0.836,0
7/19/2018,13:30, ,0,<site>,0,5.7,38.91,0,6.25,24.99,0.81,0.85,6.08,-0.53,23.257,0,8.5393,8.8334,0,4.93,0,97.3,0,8.07,0,45.07,135.25,7.93,0,-71.2,1.202,0.825,0
7/19/2018,13:45, ,0,<site>,0,5.7,40.17,0,7.01,28.07,0.87,0.91,6.84,-0.47,23.4,0,8.5368,8.8059,0,4.92,0,98.9,0,8.18,0,45.18,135.56,7.93,0,-71.4,1.196,0.815,0
7/19/2018,14:00, ,0,<site>,0,5.7,37.95,0,9.2,36.82,1.12,1.16,9.03,-0.22,23.696,0,8.6692,8.8907,0,4.97,0,107.1,0,8.81,0,45.66,137.02,7.95,0,-72.7,1.192,0.806,0
7/19/2018,14:15, ,0,<site>,0,5.7,36.08,0,9,36,1.07,1.11,8.83,-0.27,23.951,0,8.6708,8.8481,0,4.94,0,106.6,0,8.73,0,45.87,137.63,7.95,0,-72.7,1.188,0.807,0
7/19/2018,14:30, ,0,<site>,0,5.7,39.54,0,9.33,37.32,0.94,0.98,9.16,-0.4,23.798,0,8.7058,8.9104,0,4.98,0,101.2,0,8.31,0,47.22,141.69,7.91,0,-70.2,1.194,0.822,0
7/19/2018,14:45, ,0,<site>,0,5.7,39.15,0,8.42,33.7,0.93,0.97,8.25,-0.41,23.399,0,8.6904,8.9646,0,5.01,0,99.5,0,8.23,0,45.37,136.14,7.91,0,-70.3,1.206,0.852,0
7/19/2018,15:00, ,0,<site>,0,5.7,26.95,0,3.94,15.78,0.48,0.52,3.77,-0.86,22.453,0,8.4299,8.8609,0,4.96,0,92.1,0,7.75,0,46.31,138.96,7.93,0,-71.5,1.2,0.9,0
7/19/2018,15:15, ,0,<site>,0,5.7,29.39,0,1.55,6.22,0.23,0.27,1.38,-1.11,21.266,0,8.3926,9.0372,0,5.07,0,82.4,0,7.1,0,44.33,133.03,7.9,0,-69,1.197,0.96,0
7/19/2018,15:30, ,0,<site>,0,5.7,26.47,0,1.53,6.15,0.23,0.27,1.36,-1.11,21.276,0,8.3615,9.0018,0,5.05,0,83.1,0,7.15,0,44.92,134.8,7.9,0,-69.5,1.192,1.037,0
7/19/2018,15:45, ,0,<site>,0,5.7,29.57,0,1.72,6.89,0.23,0.27,1.55,-1.11,21.789,0,8.4575,9.0101,0,5.05,0,86.2,0,7.35,0,43.96,131.92,7.92,0,-70.7,1.188,1.125,0
7/19/2018,16:00, ,0,<site>,0,5.7,35.13,0,1.64,6.56,0.26,0.31,1.47,-1.08,22.204,0,8.7575,9.2515,0,5.19,0,87.3,0,7.38,0,40.44,121.36,7.92,0,-70.7,1.193,1.218,0
7/19/2018,16:15, ,0,<site>,0,5.7,42.09,0,1.59,6.37,0.24,0.28,1.42,-1.1,22.042,0,8.8008,9.3278,0,5.24,0,86.8,0,7.36,0,38.41,115.28,7.91,0,-70.1,1.197,1.321,0
7/19/2018,16:30, ,0,<site>,0,5.7,43.7,0,1.43,5.73,0.22,0.26,1.26,-1.12,21.865,0,8.983,9.5552,0,5.38,0,85.7,0,7.29,0,36.45,109.39,7.9,0,-69.2,1.202,1.427,0
7/19/2018,16:45, ,0,<site>,0,5.7,62.71,0,1.47,5.9,0.3,0.34,1.3,-1.04,21.835,0,9.1812,9.7718,0,5.51,0,85.6,0,7.27,0,32.07,96.25,7.88,0,-68.4,1.206,1.533,0
7/19/2018,17:00, ,0,<site>,0,5.7,74.3,0,1.52,6.1,0.29,0.33,1.35,-1.05,21.759,0,9.3422,9.9587,0,5.62,0,85.7,0,7.29,0,29.63,88.92,7.87,0,-67.8,1.198,1.632,0
7/19/2018,17:15, ,0,<site>,0,5.7,64.36,0,1.37,5.49,0.31,0.36,1.2,-1.03,21.846,0,9.5652,10.1782,0,5.75,0,85.7,0,7.27,0,28.06,84.21,7.87,0,-67.4,1.193,1.73,0
7/19/2018,17:30, ,0,<site>,0,5.7,58.94,0,1.35,5.41,0.23,0.27,1.18,-1.11,22.036,0,9.7211,10.3045,0,5.83,0,86.4,0,7.3,0,28.38,85.19,7.87,0,-67.7,1.196,1.807,0
7/19/2018,17:45, ,0,<site>,0,5.7,61.96,0,1.35,5.43,0.32,0.36,1.19,-1.02,22.22,0,9.8933,10.4481,0,5.92,0,87.1,0,7.33,0,26.46,79.41,7.87,0,-67.7,1.202,1.88,0
7/19/2018,18:00, ,0,<site>,0,5.7,73.44,0,1.32,5.28,0.32,0.36,1.15,-1.03,22.306,0,10.0689,10.615,0,6.02,0,87.6,0,7.36,0,25.05,75.19,7.87,0,-67.7,1.207,1.952,0
7/19/2018,18:15, ,0,<site>,0,5.7,55.16,0,1.26,5.04,0.29,0.33,1.09,-1.05,22.323,0,10.2139,10.7643,0,6.11,0,87.7,0,7.36,0,24.21,72.68,7.87,0,-67.4,1.201,2.014,0
7/19/2018,18:30, ,0,<site>,0,5.7,58.56,0,1.22,4.9,0.23,0.28,1.05,-1.11,22.285,0,10.3852,10.9533,0,6.22,0,87,0,7.3,0,24.41,73.27,7.86,0,-66.9,1.195,2.06,0
7/19/2018,18:45, ,0,<site>,0,5.7,62.3,0,1.12,4.49,0.25,0.29,0.95,-1.09,22.296,0,10.4622,11.032,0,6.27,0,87.2,0,7.31,0,24.38,73.18,7.86,0,-66.8,1.196,2.101,0
7/19/2018,19:00, ,0,<site>,0,5.7,42.35,0,1.14,4.58,0.22,0.26,0.97,-1.12,22.384,0,10.6106,11.1687,0,6.36,0,88.1,0,7.37,0,24.05,72.19,7.86,0,-67.2,1.2,2.136,0
7/19/2018,19:15, ,0,<site>,0,5.7,52.94,0,1.05,4.22,0.18,0.22,0.88,-1.16,22.405,0,10.6885,11.2459,0,6.4,0,87.6,0,7.33,0,24.14,72.47,7.86,0,-66.9,1.2,2.165,0
7/19/2018,19:30, ,0,<site>,0,5.7,69.3,0,1.16,4.65,0.23,0.27,0.99,-1.11,22.468,0,10.8277,11.378,0,6.48,0,87.5,0,7.3,0,23.24,69.77,7.85,0,-66.6,1.202,2.184,0
7/19/2018,19:45, ,0,<site>,0,5.7,26.77,0,1.09,4.36,0.19,0.23,0.92,-1.15,22.46,0,10.8983,11.4539,0,6.53,0,88.4,0,7.38,0,23.98,71.97,7.86,0,-66.8,1.202,2.199,0
7/19/2018,20:00, ,0,<site>,0,5.7,47.89,0,1.07,4.31,0.22,0.26,0.9,-1.12,22.453,0,10.9719,11.5329,0,6.58,0,85.8,0,7.16,0,24.03,72.13,7.83,0,-65.4,1.205,2.21,0
7/19/2018,20:15, ,0,<site>,0,5.7,28.1,0,1.02,4.08,0.13,0.17,0.85,-1.21,22.44,0,10.9872,11.552,0,6.59,0,86.3,0,7.2,0,24.71,74.15,7.84,0,-66,1.206,2.217,0
7/19/2018,20:30, ,0,<site>,0,5.7,29.77,0,1.03,4.15,0.13,0.17,0.86,-1.22,22.477,0,11.1051,11.6673,0,6.66,0,87.1,0,7.27,0,24.3,72.95,7.84,0,-65.7,1.207,2.221,0
7/19/2018,20:45, ,0,<site>,0,5.7,33.66,0,0.92,3.7,0.14,0.18,0.75,-1.2,22.465,0,11.1627,11.7307,0,6.7,0,78.9,0,6.58,0,23.55,70.7,7.77,0,-61.9,1.206,2.214,0
7/19/2018,21:00, ,0,<site>,0,5.7,21.11,0,0.82,3.3,0.12,0.16,0.65,-1.22,22.438,0,11.1981,11.7742,0,6.73,0,80.3,0,6.7,0,24.12,72.4,7.76,0,-60.9,1.206,2.206,0
7/19/2018,21:15, ,0,<site>,0,5.7,25.53,0,1.01,4.06,0.13,0.17,0.84,-1.21,22.444,0,11.1185,11.6892,0,6.68,0,85.7,0,7.15,0,25.34,76.05,7.82,0,-64.6,1.206,2.186,0
7/19/2018,21:30, ,0,<site>,0,5.7,22.38,0,1.03,4.11,0.14,0.18,0.86,-1.2,22.319,0,10.8579,11.4439,0,6.53,0,85.9,0,7.18,0,26.88,80.69,7.83,0,-65.1,1.204,2.163,0
7/19/2018,21:45, ,0,<site>,0,5.7,22.5,0,1.08,4.34,0.15,0.19,0.91,-1.19,22.175,0,10.6112,11.2165,0,6.39,0,87.3,0,7.33,0,28.17,84.54,7.84,0,-66.1,1.205,2.126,0
7/19/2018,22:00, ,0,<site>,0,5.7,20.83,0,1.13,4.51,0.16,0.21,0.96,-1.18,22.02,0,10.3312,10.9547,0,6.23,0,85.6,0,7.22,0,29.94,89.85,7.85,0,-66.1,1.207,2.083,0
7/19/2018,22:15, ,0,<site>,0,5.7,25.17,0,1.78,7.15,0.67,0.71,1.61,-0.67,21.729,0,9.8562,10.513,0,5.96,0,85.3,0,7.24,0,33.38,100.18,7.87,0,-67.5,1.195,2.023,0
7/19/2018,22:30, ,0,<site>,0,5.7,24.22,0,1.4,5.62,0.2,0.24,1.23,-1.14,21.663,0,9.7001,10.3606,0,5.87,0,85.2,0,7.24,0,34.18,102.57,7.88,0,-67.9,1.188,1.956,0
7/19/2018,22:45, ,0,<site>,0,5.7,26.49,0,1.49,5.96,0.22,0.26,1.32,-1.12,21.61,0,9.5613,10.2233,0,5.78,0,84.6,0,7.21,0,34.91,104.78,7.88,0,-67.8,1.196,1.88,0
7/19/2018,23:00, ,0,<site>,0,5.7,30.31,0,1.57,6.29,0.24,0.28,1.4,-1.1,21.511,0,9.4074,10.079,0,5.7,0,84.6,0,7.22,0,35.49,106.51,7.88,0,-68.1,1.202,1.792,0
7/19/2018,23:15, ,0,<site>,0,5.7,30.53,0,1.72,6.91,0.25,0.29,1.55,-1.09,21.484,0,9.3462,10.019,0,5.66,0,84.1,0,7.18,0,35.86,107.62,7.88,0,-68.1,1.206,1.704,0
7/19/2018,23:30, ,0,<site>,0,5.7,30,0,1.78,7.14,0.23,0.27,1.61,-1.11,21.426,0,9.2392,9.916,0,5.6,0,83.5,0,7.15,0,36.29,108.9,7.88,0,-68.2,1.199,1.616,0
7/19/2018,23:45, ,0,<site>,0,5.7,29.88,0,2.32,9.29,0.31,0.35,2.15,-1.04,21.429,0,9.0654,9.7288,0,5.48,0,84.3,0,7.22,0,38.95,116.9,7.9,0,-69.2,1.192,1.524,0
7/20/2018,0:00, ,0,<site>,0,5.7,29.6,0,2.8,11.22,0.41,0.45,2.63,-0.93,21.547,0,8.9745,9.6081,0,5.41,0,84.9,0,7.26,0,40.46,121.41,7.91,0,-70,1.196,1.441,0
7/20/2018,0:15, ,0,<site>,0,5.7,28.8,0,3.46,13.85,0.45,0.49,3.29,-0.89,21.62,0,8.8655,9.4774,0,5.33,0,85.9,0,7.33,0,42.22,126.71,7.92,0,-70.8,1.199,1.363,0
7/20/2018,0:30, ,0,<site>,0,5.7,29.3,0,3.92,15.68,0.51,0.55,3.75,-0.84,21.697,0,8.7767,9.3676,0,5.26,0,86.6,0,7.38,0,43.39,130.21,7.93,0,-71.3,1.199,1.294,0
7/20/2018,0:45, ,0,<site>,0,5.7,28.74,0,4.41,17.63,0.57,0.61,4.24,-0.77,21.739,0,8.7017,9.2797,0,5.21,0,86.9,0,7.41,0,44.56,133.73,7.94,0,-71.7,1.199,1.236,0
7/20/2018,1:00, ,0,<site>,0,5.7,30.29,0,4.46,17.86,0.58,0.62,4.29,-0.76,21.753,0,8.6338,9.2046,0,5.17,0,86.9,0,7.41,0,44.94,134.85,7.94,0,-71.7,1.199,1.185,0
7/20/2018,1:15, ,0,<site>,0,5.7,28.41,0,4.91,19.65,0.62,0.67,4.74,-0.72,21.737,0,8.5673,9.1368,0,5.12,0,86.8,0,7.4,0,45.88,137.69,7.94,0,-71.9,1.201,1.142,0
7/20/2018,1:30, ,0,<site>,0,5.7,29.65,0,5.09,20.39,0.67,0.71,4.92,-0.67,21.71,0,8.5279,9.0998,0,5.1,0,85.6,0,7.31,0,46.15,138.48,7.94,0,-71.4,1.199,1.111,0
7/20/2018,1:45, ,0,<site>,0,5.7,30.4,0,5.17,20.68,0.66,0.7,5,-0.68,21.695,0,8.5067,9.0799,0,5.09,0,85.3,0,7.28,0,46.38,139.17,7.93,0,-71.3,1.198,1.081,0
7/20/2018,2:00, ,0,<site>,0,5.7,30.08,0,5.05,20.19,0.64,0.69,4.88,-0.7,21.603,0,8.4677,9.0552,0,5.08,0,83.7,0,7.16,0,46.91,140.76,7.93,0,-71,1.198,1.059,0
7/20/2018,2:15, ,0,<site>,0,5.7,26.82,0,5.15,20.61,0.67,0.71,4.98,-0.67,21.531,0,8.4363,9.0351,0,5.06,0,83.2,0,7.13,0,47.15,141.48,7.92,0,-70.6,1.199,1.046,0
7/20/2018,2:30, ,0,<site>,0,5.7,26.72,0,4.47,17.89,0.58,0.62,4.3,-0.76,21.505,0,8.4458,9.05,0,5.07,0,78.9,0,6.76,0,48.05,144.2,7.9,0,-69,1.201,1.037,0
7/20/2018,2:45, ,0,<site>,0,5.7,27.76,0,4.92,19.69,0.67,0.71,4.75,-0.67,21.441,0,8.4419,9.0577,0,5.08,0,80.7,0,6.93,0,47.45,142.39,7.9,0,-69.4,1.201,1.028,0
7/20/2018,3:00, ,0,<site>,0,5.7,29.43,0,5.45,21.81,0.7,0.74,5.28,-0.64,21.352,0,8.4325,9.064,0,5.08,0,82.3,0,7.07,0,46.61,139.87,7.91,0,-69.7,1.205,1.014,0
7/20/2018,3:15, ,0,<site>,0,5.7,26.98,0,4.21,16.87,0.54,0.58,4.05,-0.81,21.301,0,8.4441,9.086,0,5.1,0,74.6,0,6.42,0,47.94,143.85,7.86,0,-66.9,1.206,1.009,0
7/20/2018,3:30, ,0,<site>,0,5.7,30.93,0,3.62,14.51,0.49,0.53,3.46,-0.85,21.232,0,8.4655,9.122,0,5.12,0,68.7,0,5.91,0,47.17,141.54,7.84,0,-65.7,1.196,1,0
7/20/2018,3:45, ,0,<site>,0,5.7,31.27,0,4.92,19.7,0.68,0.72,4.75,-0.67,21.051,0,8.6474,9.3529,0,5.26,0,75.4,0,6.51,0,44.94,134.85,7.82,0,-64.6,1.198,0.992,0
7/20/2018,4:00, ,0,<site>,0,5.7,25.87,0,3.67,14.7,0.49,0.53,3.5,-0.85,21.028,0,8.5157,9.2148,0,5.17,0,70.1,0,6.06,0,45.84,137.56,7.81,0,-63.8,1.2,0.994,0
7/20/2018,4:15, ,0,<site>,0,5.7,27.53,0,4.62,18.5,0.66,0.7,4.45,-0.68,21.006,0,8.6132,9.3245,0,5.24,0,76.5,0,6.62,0,45.95,137.89,7.85,0,-66.1,1.2,1.006,0
7/20/2018,4:30, ,0,<site>,0,5.7,33.09,0,5.26,21.04,0.68,0.72,5.09,-0.66,20.896,0,8.4233,9.1397,0,5.13,0,79.9,0,6.93,0,46.79,140.41,7.9,0,-69,1.202,1.025,0
7/20/2018,4:45, ,0,<site>,0,5.7,27.96,0,2,8.01,0.32,0.36,1.83,-1.02,20.853,0,8.3759,9.0964,0,5.1,0,81.9,0,7.1,0,44.27,132.86,7.91,0,-69.7,1.206,1.067,0
7/20/2018,5:00, ,0,<site>,0,5.7,30.5,0,1.78,7.13,0.29,0.33,1.61,-1.05,20.981,0,8.4627,9.1663,0,5.15,0,82.1,0,7.1,0,43.44,130.36,7.91,0,-69.5,1.207,1.12,0
7/20/2018,5:15, ,0,<site>,0,5.7,26.65,0,1.66,6.64,0.25,0.29,1.49,-1.09,20.989,0,8.4775,9.1808,0,5.15,0,82.6,0,7.15,0,43.76,131.31,7.91,0,-69.8,1.207,1.185,0
7/20/2018,5:30, ,0,<site>,0,5.7,28.49,0,1.7,6.8,0.25,0.29,1.53,-1.09,20.913,0,8.4881,9.2067,0,5.17,0,82.8,0,7.17,0,42.78,128.39,7.91,0,-69.9,1.206,1.258,0
7/20/2018,5:45, ,0,<site>,0,5.7,33.88,0,1.64,6.56,0.26,0.3,1.47,-1.08,21.007,0,8.6757,9.392,0,5.28,0,82.9,0,7.17,0,40.49,121.51,7.9,0,-69.3,1.196,1.343,0
7/20/2018,6:00, ,0,<site>,0,5.7,39.36,0,1.6,6.41,0.27,0.31,1.43,-1.07,20.949,0,8.7773,9.5134,0,5.36,0,83.7,0,7.24,0,38.93,116.81,7.9,0,-69.4,1.196,1.429,0
7/20/2018,6:15, ,0,<site>,0,5.7,46.89,0,1.54,6.19,0.29,0.33,1.37,-1.05,21.024,0,9.0069,9.7471,0,5.5,0,83.9,0,7.24,0,35.17,105.54,7.89,0,-68.9,1.201,1.513,0
7/20/2018,6:30, ,0,<site>,0,5.7,48.88,0,1.46,5.85,0.28,0.32,1.29,-1.06,21.064,0,9.1393,9.8823,0,5.58,0,84.1,0,7.25,0,33.67,101.06,7.89,0,-68.6,1.202,1.597,0
7/20/2018,6:45, ,0,<site>,0,5.7,54.08,0,1.48,5.92,0.26,0.3,1.31,-1.08,21.131,0,9.2943,10.0358,0,5.67,0,84.4,0,7.26,0,31.96,95.91,7.89,0,-68.4,1.206,1.67,0
7/20/2018,7:00, ,0,<site>,0,5.7,50.8,0,1.44,5.77,0.27,0.31,1.27,-1.07,21.229,0,9.4404,10.1731,0,5.75,0,84.5,0,7.25,0,30.53,91.62,7.88,0,-68,1.206,1.735,0
7/20/2018,7:15, ,0,<site>,0,5.7,44.64,0,1.35,5.39,0.26,0.3,1.18,-1.08,21.373,0,9.6193,10.3353,0,5.85,0,84.3,0,7.21,0,30.13,90.41,7.87,0,-67.6,1.207,1.791,0
7/20/2018,7:30, ,0,<site>,0,5.7,50.72,0,1.31,5.27,0.27,0.31,1.14,-1.07,21.443,0,9.7395,10.4494,0,5.92,0,84.9,0,7.25,0,29.2,87.65,7.87,0,-67.6,1.196,1.844,0
7/20/2018,7:45, ,0,<site>,0,5.7,50.64,0,1.32,5.29,0.29,0.33,1.15,-1.05,21.476,0,9.8301,10.5394,0,5.98,0,84.5,0,7.21,0,28.65,85.98,7.87,0,-67.2,1.19,1.883,0
7/20/2018,8:00, ,0,<site>,0,5.7,51.96,0,1.24,4.96,0.27,0.31,1.07,-1.07,21.525,0,9.9872,10.6972,0,6.07,0,84.7,0,7.21,0,27.87,83.65,7.86,0,-66.8,1.192,1.911,0
7/20/2018,8:15, ,0,<site>,0,5.7,47.26,0,1.26,5.03,0.22,0.26,1.09,-1.12,21.529,0,10.0283,10.7404,0,6.1,0,82.8,0,7.05,0,28.51,85.58,7.84,0,-65.5,1.201,1.924,0
7/20/2018,8:30, ,0,<site>,0,5.7,46.81,0,1.28,5.12,0.25,0.29,1.11,-1.09,21.537,0,10.0471,10.7587,0,6.11,0,79.1,0,6.74,0,28.1,84.32,7.81,0,-64.2,1.207,1.931,0
7/20/2018,8:45, ,0,<site>,0,5.7,34.51,0,1.25,5.01,0.15,0.19,1.08,-1.19,21.556,0,10.1094,10.8213,0,6.15,0,73.2,0,6.23,0,28.32,85.01,7.77,0,-61.4,1.199,1.923,0
7/20/2018,9:00, ,0,<site>,0,5.7,33.63,0,1.2,4.83,0.19,0.23,1.03,-1.16,21.531,0,10.0387,10.751,0,6.11,0,84.2,0,7.17,0,29.95,89.87,7.85,0,-66.5,1.194,1.904,0
7/20/2018,9:15, ,0,<site>,0,5.7,29.94,0,1.31,5.26,0.17,0.21,1.14,-1.17,21.528,0,9.9382,10.6441,0,6.04,0,83.8,0,7.14,0,30.86,92.63,7.85,0,-66.3,1.192,1.876,0
7/20/2018,9:30, ,0,<site>,0,5.7,39.76,0,1.32,5.28,0.21,0.25,1.15,-1.13,21.514,0,9.8404,10.5423,0,5.98,0,84.1,0,7.17,0,31.36,94.11,7.86,0,-66.7,1.195,1.839,0
7/20/2018,9:45, ,0,<site>,0,5.7,32.64,0,1.35,5.41,0.22,0.26,1.18,-1.12,21.49,0,9.6978,10.3946,0,5.89,0,84.1,0,7.17,0,32.51,97.56,7.86,0,-67.1,1.199,1.795,0
7/20/2018,10:00, ,0,<site>,0,5.7,31.55,0,1.57,6.29,0.25,0.29,1.4,-1.09,21.408,0,9.4534,10.1498,0,5.74,0,84.1,0,7.2,0,34.54,103.67,7.88,0,-68,1.204,1.748,0
7/20/2018,10:15, ,0,<site>,0,5.7,30.98,0,1.72,6.9,0.26,0.3,1.55,-1.08,21.396,0,9.3151,10.0037,0,5.65,0,84.8,0,7.26,0,35.51,106.57,7.89,0,-68.5,1.196,1.693,0
7/20/2018,10:30, ,0,<site>,0,5.6,34.07,0,1.9,7.62,0.25,0.3,1.73,-1.09,21.445,0,9.1941,9.8638,0,5.57,0,85.2,0,7.29,0,36.38,109.17,7.9,0,-69.2,1.192,1.635,0
7/20/2018,10:45, ,0,<site>,0,5.7,31.55,0,2.18,8.74,0.32,0.36,2.01,-1.03,21.502,0,9.0093,9.6543,0,5.44,0,86.8,0,7.43,0,38.85,116.59,7.92,0,-70.3,1.196,1.575,0
7/20/2018,11:00, ,0,<site>,0,5.7,38.88,0,2.27,9.09,0.34,0.38,2.1,-1,21.574,0,8.9436,9.5697,0,5.39,0,86.9,0,7.43,0,39.3,117.93,7.92,0,-70.5,1.203,1.509,0
7/20/2018,11:15, ,0,<site>,0,5.6,33.84,0,2.15,8.61,0.3,0.35,1.98,-1.04,21.763,0,8.9845,9.5767,0,5.39,0,86.7,0,7.38,0,38.68,116.09,7.92,0,-70.4,1.196,1.452,0
7/20/2018,11:30, ,0,<site>,0,5.7,31.59,0,2.14,8.58,0.31,0.35,1.97,-1.03,21.822,0,8.9544,9.5331,0,5.36,0,86.7,0,7.37,0,38.93,116.81,7.91,0,-70.2,1.192,1.393,0
7/20/2018,11:45, ,0,<site>,0,5.7,35.4,0,2.18,8.73,0.3,0.35,2.01,-1.04,22.01,0,8.9601,9.5028,0,5.34,0,86.3,0,7.32,0,38.67,116.06,7.91,0,-70.1,1.196,1.331,0
7/20/2018,12:00, ,0,<site>,0,5.7,36.44,0,2.3,9.2,0.32,0.36,2.13,-1.02,22.128,0,8.9294,9.4477,0,5.31,0,86.7,0,7.33,0,39,117.02,7.92,0,-70.3,1.203,1.271,0
7/20/2018,12:15, ,0,<site>,0,5.7,38.41,0,2.38,9.52,0.36,0.4,2.21,-0.98,22.268,0,8.8977,9.3876,0,5.27,0,87.1,0,7.35,0,39.19,117.61,7.92,0,-70.4,1.195,1.215,0
7/20/2018,12:30, ,0,<site>,0,5.7,40.05,0,2.85,11.42,0.37,0.41,2.68,-0.97,22.362,0,8.8686,9.339,0,5.24,0,88,0,7.42,0,39.55,118.69,7.92,0,-70.7,1.193,1.159,0
7/20/2018,12:45, ,0,<site>,0,5.7,39.72,0,3.4,13.62,0.47,0.51,3.23,-0.87,22.466,0,8.8372,9.2866,0,5.21,0,88.7,0,7.46,0,39.99,120,7.93,0,-71.2,1.189,1.114,0
7/20/2018,13:00, ,0,<site>,0,5.7,39.9,0,3.78,15.11,0.51,0.55,3.61,-0.83,22.332,0,8.7616,9.232,0,5.18,0,88.3,0,7.45,0,41.13,123.43,7.93,0,-71.4,1.193,1.072,0
7/20/2018,13:15, ,0,<site>,0,5.7,38.89,0,4.12,16.48,0.53,0.57,3.95,-0.82,22.492,0,8.8008,9.2436,0,5.19,0,90.9,0,7.64,0,41.5,124.55,7.94,0,-71.6,1.202,1.034,0
7/20/2018,13:30, ,0,<site>,0,5.7,38.67,0,4.43,17.72,0.59,0.63,4.26,-0.75,22.808,0,8.8773,9.2653,0,5.2,0,95,0,7.94,0,41.62,124.88,7.95,0,-72.2,1.197,1.002,0
7/20/2018,13:45, ,0,<site>,0,5.7,34.82,0,4.45,17.83,0.61,0.65,4.28,-0.73,22.902,0,8.9,9.2716,0,5.2,0,94.4,0,7.88,0,42.68,128.08,7.94,0,-71.9,1.193,0.982,0
7/20/2018,14:00, ,0,<site>,0,5.7,29.91,0,3.56,14.24,0.44,0.48,3.39,-0.9,22.846,0,8.8663,9.2467,0,5.19,0,85.7,0,7.16,0,45.34,136.04,7.9,0,-69.4,1.195,0.972,0
7/20/2018,14:15, ,0,<site>,0,5.7,28.81,0,2.88,11.53,0.32,0.36,2.71,-1.02,22.877,0,8.8588,9.2331,0,5.18,0,79.2,0,6.61,0,45.97,137.95,7.85,0,-66.5,1.193,0.971,0
7/20/2018,14:30, ,0,<site>,0,5.7,21.62,0,2.59,10.35,0.23,0.27,2.42,-1.12,22.82,0,8.8555,9.2403,0,5.18,0,80,0,6.68,0,47.06,141.22,7.85,0,-66.4,1.192,0.976,0
7/20/2018,14:45, ,0,<site>,0,5.7,30.55,0,3.1,12.4,0.37,0.42,2.93,-0.97,22.745,0,8.8419,9.2399,0,5.18,0,86.7,0,7.25,0,45.04,135.15,7.9,0,-69.4,1.191,0.983,0
7/20/2018,15:00, ,0,<site>,0,5.7,38.79,0,3.1,12.4,0.39,0.43,2.93,-0.95,22.504,0,8.7656,9.2044,0,5.16,0,88.1,0,7.4,0,42.43,127.33,7.92,0,-70.9,1.188,1.001,0
7/20/2018,15:15, ,0,<site>,0,5.7,27.33,0,2.72,10.91,0.35,0.39,2.56,-0.99,22.265,0,8.661,9.1383,0,5.12,0,89.7,0,7.58,0,44.03,132.12,7.95,0,-72.5,1.196,1.024,0
7/20/2018,15:30, ,0,<site>,0,5.7,26.47,0,1.68,6.74,0.23,0.27,1.51,-1.11,21.637,0,8.6385,9.2314,0,5.18,0,84,0,7.18,0,43.2,129.63,7.91,0,-70.1,1.201,1.056,0
7/20/2018,15:45, ,0,<site>,0,5.7,27.27,0,1.52,6.08,0.18,0.22,1.35,-1.16,21.52,0,8.6439,9.2593,0,5.2,0,83.9,0,7.18,0,43.3,129.94,7.91,0,-70.2,1.196,1.103,0
7/20/2018,16:00, ,0,<site>,0,5.7,26.11,0,1.59,6.39,0.23,0.27,1.43,-1.11,21.641,0,8.5888,9.1777,0,5.15,0,84.6,0,7.23,0,43.61,130.88,7.92,0,-70.7,1.193,1.158,0
7/20/2018,16:15, ,0,<site>,0,5.7,23.61,0,1.61,6.46,0.23,0.28,1.44,-1.11,21.811,0,8.7132,9.2784,0,5.21,0,86.1,0,7.33,0,42.99,129.01,7.93,0,-71.1,1.189,1.228,0
7/20/2018,16:30, ,0,<site>,0,5.7,25.44,0,1.55,6.21,0.23,0.27,1.38,-1.11,21.921,0,8.833,9.3849,0,5.27,0,86.6,0,7.35,0,41.85,125.59,7.93,0,-71,1.196,1.306,0
