Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/14/2018,23:30, ,0,<site>,0,5.7,0,43.6,0,3.85,0,29.36,0,0,62.1,186.31,19.945,0,8554.6,9468.8,-5,5.33,0,9553.6,6155,4.66,18.65,0.72,0.72,7.49,0,-51.8,1.234,0.915,0
9/14/2018,23:45, ,0,<site>,0,5.7,0,42.6,0,3.76,0,29.11,0,0,62.75,188.26,19.911,0,8560.6,9482.3,-5,5.34,0,9567.6,6163,4.73,18.94,0.72,0.73,7.48,0,-51.6,1.198,0.889,0
9/15/2018,0:00, ,0,<site>,0,5.7,0,40.5,0,3.57,0,34.64,0,0,61.84,185.53,19.905,0,8570.8,9494.9,-5,5.35,0,9580.5,6172,4.91,19.67,0.74,0.74,7.48,0,-51.1,1.166,0.867,0
9/15/2018,0:15, ,0,<site>,0,5.7,0,37.4,0,3.3,0,27.64,0,0,64.24,192.75,19.873,0,8576.8,9507.7,-5,5.36,0,9593.9,6180,5.12,20.5,0.72,0.72,7.46,0,-50.5,1.128,0.84,0
9/15/2018,0:30, ,0,<site>,0,5.7,0,35.5,0,3.14,0,27.23,0,0,64.6,193.82,19.804,0,8563.1,9506.6,-5,5.36,0,9593.8,6179,5.27,21.08,0.78,0.78,7.45,0,-49.9,1.099,0.82,0
9/15/2018,0:45, ,0,<site>,0,5.7,0,33.3,0,2.95,0,26,0,0,65.19,195.6,19.734,0,8549.7,9505.8,-5,5.36,0,9594,6179,5.17,20.7,0.77,0.78,7.44,0,-49.2,1.066,0.797,0
9/15/2018,1:00, ,0,<site>,0,5.7,0,31.3,0,2.77,0,27.52,0,0,65.3,195.91,19.632,0,8531.5,9506.2,-5,5.36,0,9595.8,6179,5.08,20.34,0.73,0.73,7.43,0,-48.4,1.036,0.775,0
9/15/2018,1:15, ,0,<site>,0,5.7,0,29.3,0,2.61,0,26.3,0,0,65.16,195.5,19.55,0,8523.5,9513.8,-5,5.36,0,9604.7,6184,5.14,20.57,0.78,0.78,7.42,0,-47.6,1.016,0.762,0
9/15/2018,1:30, ,0,<site>,0,5.7,0,27.5,0,2.44,0,28.01,0,0,65.36,196.1,19.466,0,8508.8,9514.5,-5,5.36,0,9606.6,6184,5.08,20.33,0.76,0.76,7.41,0,-47.2,1.012,0.759,0
9/15/2018,1:45, ,0,<site>,0,5.7,0,26,0,2.32,0,28.26,0,0,65.5,196.53,19.366,0,8490.4,9514.1,-5,5.36,0,9607.7,6184,5.01,20.06,0.77,0.77,7.4,0,-46.8,1.015,0.761,0
9/15/2018,2:00, ,0,<site>,0,5.7,0,24.4,0,2.18,0,29.87,0,0,64.88,194.67,19.287,0,8478.3,9516.8,-5,5.36,0,9611.4,6186,5.16,20.66,0.81,0.81,7.4,0,-46.6,1.045,0.782,0
9/15/2018,2:15, ,0,<site>,0,5.7,0,25.6,0,2.29,0,34.27,0,0,64.99,195,19.247,0,8471.4,9517.1,-5,5.36,0,9612.4,6186,5.17,20.7,0.78,0.79,7.4,0,-46.6,1.096,0.818,0
9/15/2018,2:30, ,0,<site>,0,5.7,0,27.5,0,2.46,0,31.84,0,0,64.99,195,19.263,0,8472.7,9515.4,-5,5.36,0,9610.4,6185,5,20,0.75,0.76,7.41,0,-47,1.177,0.874,0
9/15/2018,2:45, ,0,<site>,0,5.7,0,69.7,0,6.24,0,20.52,0,0,48.21,144.65,19.244,0,8188.4,9199.9,-5,5.17,0,9292.1,5980,1.61,6.46,0.32,0.32,7.69,0,-63.3,1.276,0.944,0
9/15/2018,3:00, ,0,<site>,0,5.7,0,70.6,0,6.33,0,22.26,0,0,47.53,142.62,19.215,0,8186,9202.9,-5,5.17,0,9295.4,5982,1.63,6.53,0.32,0.32,7.7,0,-63.8,1.393,1.026,0
9/15/2018,3:15, ,0,<site>,0,5.7,0,71.3,0,6.39,0,22.72,0,0,46.5,139.51,19.221,0,8201.7,9219.2,-5,5.18,0,9311.8,5992,1.57,6.31,0.3,0.3,7.7,0,-63.9,1.513,1.111,0
9/15/2018,3:30, ,0,<site>,0,5.7,0,72.3,0,6.46,0,28.54,0,0,43.04,129.16,19.281,0,8225.2,9233.8,-5,5.19,0,9325.8,6002,1.55,6.22,0.31,0.31,7.7,0,-63.9,1.645,1.203,0
9/15/2018,3:45, ,0,<site>,0,5.7,0,72.7,0,6.5,0,36.45,0,0,40.82,122.47,19.276,0,8239.5,9251,-5,5.2,0,9343.1,6013,1.54,6.19,0.32,0.33,7.7,0,-64,1.77,1.291,0
9/15/2018,4:00, ,0,<site>,0,5.7,0,73.2,0,6.55,0,34.8,0,0,40.29,120.89,19.275,0,8264.1,9278.7,-5,5.22,0,9371.2,6031,1.49,5.96,0.32,0.32,7.7,0,-64.1,1.896,1.379,0
9/15/2018,4:15, ,0,<site>,0,5.7,0,73.7,0,6.6,0,38.52,0,0,38.71,116.14,19.266,0,8292.2,9312,-5,5.24,0,9404.9,6053,1.48,5.95,0.33,0.33,7.7,0,-64,2.019,1.465,0
9/15/2018,4:30, ,0,<site>,0,5.7,0,74,0,6.61,0,38.95,0,0,37.99,113.99,19.293,0,8339.7,9360,-5,5.27,0,9453,6084,1.52,6.09,0.33,0.34,7.69,0,-63.5,2.127,1.541,0
9/15/2018,4:45, ,0,<site>,0,5.7,0,74.1,0,6.61,0,37.98,0,0,36.85,110.57,19.327,0,8392.4,9412.2,-5,5.3,0,9505.3,6118,1.58,6.32,0.35,0.35,7.68,0,-62.9,2.227,1.611,0
9/15/2018,5:00, ,0,<site>,0,5.7,0,74.5,0,6.64,0,38.36,0,0,34.15,102.46,19.384,0,8470.9,9488.6,-5,5.35,0,9581.6,6168,1.61,6.46,0.36,0.36,7.67,0,-62.3,2.322,1.677,0
9/15/2018,5:15, ,0,<site>,0,5.7,0,75.3,0,6.71,0,30.74,0,0,34.03,102.11,19.391,0,8515.8,9537.6,-5,5.38,0,9631,6199,1.53,6.14,0.32,0.32,7.67,0,-62.4,2.394,1.728,0
9/15/2018,5:30, ,0,<site>,0,5.7,0,75.5,0,6.73,0,37.98,0,0,33.11,99.34,19.393,0,8555.6,9581.7,-5,5.4,0,9675.5,6228,1.45,5.8,0.3,0.3,7.67,0,-62.3,2.45,1.768,0
9/15/2018,5:45, ,0,<site>,0,5.7,0,76.3,0,6.8,0,47,0,0,31.75,95.28,19.421,0,8612.2,9639.4,-5,5.44,0,9733.4,6266,1.41,5.67,0.3,0.3,7.67,0,-62.4,2.499,1.802,0
9/15/2018,6:00, ,0,<site>,0,5.7,0,76.9,0,6.85,0,37.33,0,0,31.11,93.35,19.415,0,8659.4,9693.4,-5,5.47,0,9788,6301,1.42,5.7,0.31,0.32,7.67,0,-62.6,2.548,1.836,0
9/15/2018,6:15, ,0,<site>,0,5.7,0,77.1,0,6.87,0,36.13,0,0,30.85,92.56,19.422,0,8688.7,9724.7,-5,5.49,0,9819.5,6321,1.34,5.36,0.3,0.31,7.67,0,-62.5,2.578,1.857,0
9/15/2018,6:30, ,0,<site>,0,5.7,0,75.2,0,6.69,0,29.84,0,0,31.45,94.37,19.405,0,8700.2,9741.1,-5,5.5,0,9836.3,6332,1.38,5.55,0.25,0.26,7.66,0,-61.8,2.587,1.864,0
9/15/2018,6:45, ,0,<site>,0,5.7,0,75.5,0,6.73,0,34.87,0,0,30.87,92.63,19.37,0,8679.8,9725.6,-5,5.49,0,9821.1,6322,1.37,5.51,0.29,0.3,7.65,0,-61.1,2.585,1.862,0
9/15/2018,7:00, ,0,<site>,0,5.7,0,74.8,0,6.67,0,36.25,0,0,29.35,88.07,19.406,0,8718,9760.8,-5,5.51,0,9856.2,6345,1.37,5.49,0.31,0.31,7.64,0,-60.8,2.573,1.854,0
9/15/2018,7:15, ,0,<site>,0,5.7,0,75.5,0,6.73,0,34.96,0,0,30.57,91.75,19.366,0,8671.3,9716.9,-5,5.49,0,9812.5,6316,1.46,5.86,0.32,0.33,7.66,0,-61.9,2.557,1.843,0
9/15/2018,7:30, ,0,<site>,0,5.7,0,72.6,0,6.47,0,24.64,0,0,32.04,96.16,19.352,0,8645.6,9691.1,-5,5.47,0,9786.5,6299,1.28,5.14,0.26,0.27,7.64,0,-60.7,2.531,1.824,0
9/15/2018,7:45, ,0,<site>,0,5.7,0,73.1,0,6.53,0,30.45,0,0,31.36,94.1,19.238,0,8599.6,9663.1,-5,5.45,0,9760,6281,1.45,5.82,0.29,0.29,7.65,0,-61.1,2.501,1.803,0
9/15/2018,8:00, ,0,<site>,0,5.7,0,74.5,0,6.66,0,40.67,0,0,31.58,94.77,19.283,0,8594.6,9648.2,-5,5.44,0,9744.3,6271,1.48,5.92,0.28,0.28,7.66,0,-61.6,2.459,1.774,0
9/15/2018,8:15, ,0,<site>,0,5.7,0,74.1,0,6.62,0,36.02,0,0,32.89,98.7,19.242,0,8537.5,9592.4,-5,5.41,0,9688.5,6235,1.49,5.97,0.34,0.34,7.65,0,-61.4,2.409,1.738,0
9/15/2018,8:30, ,0,<site>,0,5.7,0,73.6,0,6.59,0,32.13,0,0,34.18,102.55,19.188,0,8481.5,9540.6,-5,5.38,0,9636.9,6201,1.48,5.92,0.32,0.32,7.66,0,-61.7,2.358,1.703,0
9/15/2018,8:45, ,0,<site>,0,5.7,0,72.7,0,6.51,0,31.56,0,0,36.02,108.08,19.137,0,8388.6,9446.4,-5,5.32,0,9542.5,6140,1.55,6.22,0.34,0.34,7.66,0,-61.9,2.297,1.66,0
9/15/2018,9:00, ,0,<site>,0,5.7,0,71.8,0,6.45,0,33.42,0,0,37.83,113.52,19,0,8316.8,9393.2,-5,5.29,0,9490.5,6106,1.65,6.62,0.33,0.34,7.67,0,-62.3,2.221,1.607,0
9/15/2018,9:15, ,0,<site>,0,5.7,0,71.9,0,6.46,0,33.45,0,0,37.9,113.72,19.039,0,8307.6,9374.9,-5,5.28,0,9471.5,6094,1.61,6.47,0.36,0.37,7.67,0,-62.5,2.142,1.551,0
9/15/2018,9:30, ,0,<site>,0,5.7,0,72.2,0,6.47,0,33.68,0,0,38.18,114.55,19.116,0,8312.4,9364.9,-5,5.27,0,9460.4,6087,1.6,6.44,0.35,0.35,7.67,0,-62.5,2.062,1.495,0
9/15/2018,9:45, ,0,<site>,0,5.7,0,71.7,0,6.43,0,36.1,0,0,38.37,115.14,19.145,0,8297.5,9342.2,-5,5.26,0,9437.1,6072,1.62,6.48,0.35,0.35,7.67,0,-62.4,1.977,1.435,0
9/15/2018,10:00, ,0,<site>,0,5.7,0,70.3,0,6.31,0,34.84,0,0,39.85,119.57,19.134,0,8270.8,9314.3,-5,5.24,0,9409,6054,1.74,6.96,0.38,0.39,7.66,0,-62.1,1.89,1.374,0
9/15/2018,10:15, ,0,<site>,0,5.7,0,69.2,0,6.2,0,37,0,0,40.69,122.09,19.169,0,8269.3,9305.6,-5,5.24,0,9399.8,6049,1.78,7.15,0.39,0.39,7.66,0,-61.8,1.803,1.314,0
9/15/2018,10:30, ,0,<site>,0,5.7,0,68.2,0,6.11,0,40.68,0,0,41.01,123.04,19.206,0,8264,9292.4,-5,5.23,0,9386,6040,1.92,7.68,0.41,0.41,7.65,0,-61.4,1.716,1.253,0
9/15/2018,10:45, ,0,<site>,0,5.7,0,67.3,0,6.02,0,39.99,0,0,41.82,125.47,19.256,0,8266.9,9285.7,-5,5.22,0,9378.5,6036,2.03,8.13,0.42,0.42,7.65,0,-61.1,1.64,1.199,0
9/15/2018,11:00, ,0,<site>,0,5.7,0,67,0,5.98,0,47.17,0,0,41.45,124.37,19.369,0,8280.1,9278,-5,5.22,0,9369.1,6031,2.14,8.57,0.47,0.47,7.65,0,-61,1.574,1.153,0
9/15/2018,11:15, ,0,<site>,0,5.7,0,66,0,5.88,0,43.06,0,0,44.16,132.5,19.464,0,8300,9281.4,-5,5.22,0,9371.2,6033,2.27,9.11,0.45,0.45,7.63,0,-60.3,1.518,1.114,0
9/15/2018,11:30, ,0,<site>,0,5.7,0,64.2,0,5.71,0,41.39,0,0,45.5,136.52,19.563,0,8314,9277.4,-5,5.22,0,9365.9,6030,2.53,10.13,0.44,0.44,7.62,0,-59.5,1.476,1.084,0
9/15/2018,11:45, ,0,<site>,0,5.7,0,59.1,0,5.27,0,42.5,0,0,48.02,144.08,19.436,0,8304.3,9291.6,-5,5.23,0,9382,6040,2.88,11.53,0.49,0.49,7.59,0,-57.7,1.453,1.068,0
9/15/2018,12:00, ,0,<site>,0,5.7,0,55.5,0,4.95,0,44.02,0,0,49.38,148.16,19.411,0,8306.8,9299.5,-5,5.23,0,9390.3,6045,2.92,11.7,0.51,0.51,7.57,0,-56.8,1.438,1.058,0
9/15/2018,12:15, ,0,<site>,0,5.7,0,54.5,0,4.86,0,44.25,0,0,49,147.02,19.463,0,8319.6,9303.6,-5,5.23,0,9393.7,6047,3.08,12.35,0.52,0.52,7.56,0,-56,1.451,1.067,0
9/15/2018,12:30, ,0,<site>,0,5.7,0,58.2,0,5.17,0,49.56,0,0,48.69,146.09,19.593,0,8351.7,9313.5,-5,5.24,0,9401.9,6054,3.09,12.36,0.49,0.5,7.58,0,-57.4,1.475,1.084,0
9/15/2018,12:45, ,0,<site>,0,5.7,0,65.8,0,5.83,0,38.59,0,0,46.38,139.16,19.79,0,8359.3,9283.1,-5,5.22,0,9368.4,6034,2.33,9.32,0.39,0.39,7.63,0,-60.1,1.513,1.111,0
9/15/2018,13:00, ,0,<site>,0,5.7,0,72.9,0,6.49,0,23.83,0,0,45.3,135.93,19.478,0,8254.4,9227.8,-5,5.19,0,9316.9,5998,1.61,6.45,0.28,0.28,7.7,0,-64,1.567,1.148,0
9/15/2018,13:15, ,0,<site>,0,5.7,0,73.6,0,6.55,0,20.79,0,0,45.42,136.28,19.516,0,8260,9226.4,-5,5.19,0,9315,5997,1.54,6.17,0.29,0.29,7.7,0,-64.4,1.63,1.192,0
9/15/2018,13:30, ,0,<site>,0,5.7,0,74.6,0,6.63,0,20.8,0,0,44.29,132.91,19.565,0,8286.3,9246.1,-5,5.2,0,9334.3,6010,1.52,6.08,0.25,0.26,7.71,0,-64.6,1.702,1.243,0
9/15/2018,13:45, ,0,<site>,0,5.7,0,75.8,0,6.73,0,25.17,0,0,43.19,129.59,19.647,0,8328.4,9276.8,-5,5.22,0,9364.1,6030,1.48,5.95,0.28,0.28,7.71,0,-64.9,1.787,1.302,0
9/15/2018,14:00, ,0,<site>,0,5.7,0,76.1,0,6.76,0,20.37,0,0,42.22,126.68,19.645,0,8358,9310.3,-5,5.24,0,9397.9,6052,1.44,5.79,0.24,0.24,7.71,0,-64.7,1.874,1.364,0
9/15/2018,14:15, ,0,<site>,0,5.7,0,76.3,0,6.77,0,21.44,0,0,41.02,123.07,19.642,0,8384.9,9340.7,-5,5.26,0,9428.7,6071,1.43,5.72,0.23,0.23,7.71,0,-64.5,1.957,1.421,0
9/15/2018,14:30, ,0,<site>,0,5.7,0,77.1,0,6.84,0,20.91,0,0,40.37,121.13,19.72,0,8419.3,9363.7,-5,5.27,0,9450.8,6086,1.4,5.63,0.27,0.27,7.71,0,-64.5,2.044,1.483,0
9/15/2018,14:45, ,0,<site>,0,5.7,0,77.3,0,6.85,0,20.96,0,0,39.34,118.04,19.686,0,8452,9406.7,-5,5.3,0,9494.7,6114,1.41,5.65,0.25,0.25,7.7,0,-64.2,2.14,1.55,0
9/15/2018,15:00, ,0,<site>,0,5.7,0,77.4,0,6.87,0,21.81,0,0,38.16,114.51,19.669,0,8479.5,9440.8,-5,5.32,0,9529.3,6137,1.37,5.48,0.23,0.24,7.7,0,-63.9,2.236,1.618,0
9/15/2018,15:15, ,0,<site>,0,5.7,0,78.5,0,6.95,0,23.4,0,0,36.63,109.92,19.719,0,8523.4,9479.5,-5,5.34,0,9567.6,6162,1.35,5.41,0.25,0.25,7.7,0,-64,2.325,1.68,0
9/15/2018,15:30, ,0,<site>,0,5.7,0,78.9,0,6.99,0,25.33,0,0,35.22,105.68,19.699,0,8569.7,9535.1,-5,5.37,0,9624,6198,1.34,5.37,0.25,0.25,7.7,0,-64,2.413,1.742,0
9/15/2018,15:45, ,0,<site>,0,5.7,0,79.4,0,7.03,0,29.56,0,0,32.53,97.63,19.699,0,8614.8,9585.3,-5,5.4,0,9674.7,6230,1.33,5.33,0.25,0.25,7.7,0,-63.9,2.503,1.805,0
9/15/2018,16:00, ,0,<site>,0,5.7,0,80.4,0,7.11,0,30.58,0,0,31.26,93.81,19.729,0,8721.8,9698.1,-5,5.47,0,9788.2,6304,1.35,5.41,0.27,0.27,7.7,0,-64.1,2.59,1.865,0
9/15/2018,16:15, ,0,<site>,0,5.7,0,81.5,0,7.2,0,31.71,0,0,30.17,90.53,19.801,0,8836.6,9810.8,-5,5.54,0,9900.8,6377,1.27,5.11,0.25,0.25,7.71,0,-64.5,2.675,1.925,0
9/15/2018,16:30, ,0,<site>,0,5.7,0,82.5,0,7.28,0,31.31,0,0,29.22,87.69,19.849,0,8955.8,9933,-5,5.61,0,10023.4,6456,1.29,5.17,0.25,0.25,7.71,0,-65,2.752,1.979,0
9/15/2018,16:45, ,0,<site>,0,5.7,0,83.2,0,7.33,0,28.51,0,0,28.35,85.09,19.862,0,9070.6,NAN,-5,5.69,0,10148.9,6537,1.3,5.23,0.26,0.26,7.72,0,-65.1,2.816,2.024,0
9/15/2018,17:00, ,0,<site>,0,5.7,0,83.4,0,7.36,0,37.74,0,0,27.62,82.89,19.84,0,9140,NAN,-5,5.74,0,10231.6,6591,1.28,5.12,0.26,0.27,7.72,0,-65.2,2.872,2.063,0
9/15/2018,17:15, ,0,<site>,0,5.7,0,83.8,0,7.39,0,28.14,0,0,27.61,82.86,19.84,0,9224.7,NAN,-5,5.8,0,10326.5,6652,1.27,5.11,0.26,0.26,7.72,0,-65.3,2.919,2.096,0
9/15/2018,17:30, ,0,<site>,0,5.7,0,84,0,7.4,0,27.99,0,0,26.77,80.35,19.843,0,9305.2,NAN,-5,5.85,0,10415.9,6709,1.34,5.39,0.26,0.26,7.72,0,-65.4,2.954,2.12,0
9/15/2018,17:45, ,0,<site>,0,5.7,0,84.4,0,7.44,0,24.34,0,0,26.44,79.34,19.816,0,9396.6,NAN,-5,5.92,0,10524.8,6779,1.31,5.24,0.28,0.28,7.72,0,-65.5,2.984,2.141,0
9/15/2018,18:00, ,0,<site>,0,5.7,0,84.9,0,7.48,0,32.16,0,0,25.84,77.56,19.818,0,9503.9,NAN,-5,5.99,0,10644.5,6856,1.28,5.13,0.26,0.26,7.73,0,-65.7,3.003,2.154,0
9/15/2018,18:15, ,0,<site>,0,5.7,0,85,0,7.49,0,22.05,0,0,25.83,77.51,19.808,0,9541.6,NAN,-5,6.02,0,10689.1,6885,1.16,4.67,0.25,0.26,7.72,0,-65.6,3.012,2.161,0
9/15/2018,18:30, ,0,<site>,0,5.7,0,83.5,0,7.35,0,20.98,0,0,25.83,77.51,19.819,0,9611.6,NAN,-5,6.06,0,10764.8,6934,1.01,4.07,0.2,0.2,7.71,0,-64.9,3.009,2.159,0
9/15/2018,18:45, ,0,<site>,0,5.7,0,83.5,0,7.35,0,21.26,0,0,25.77,77.32,19.821,0,9615.7,NAN,-5,6.06,0,10768.8,6936,1.18,4.73,0.23,0.23,7.69,0,-63.8,3.001,2.153,0
9/15/2018,19:00, ,0,<site>,0,5.7,0,83.5,0,7.35,0,16.2,0,0,25.88,77.66,19.809,0,9653,NAN,-5,6.09,0,10813.7,6965,1.05,4.21,0.22,0.23,7.71,0,-64.8,2.981,2.139,0
9/15/2018,19:15, ,0,<site>,0,5.7,0,82,0,7.25,0,19.09,0,0,27.11,81.36,19.656,0,9434.2,NAN,-5,5.96,0,10605.4,6829,1.17,4.71,0.23,0.23,7.7,0,-64.2,2.961,2.125,0
9/15/2018,19:30, ,0,<site>,0,5.7,0,82.1,0,7.28,0,15.94,0,0,28.36,85.1,19.551,0,9277.8,NAN,-5,5.87,0,10454.6,6731,1.2,4.8,0.21,0.21,7.71,0,-64.5,2.923,2.098,0
9/15/2018,19:45, ,0,<site>,0,5.7,0,81.5,0,7.2,0,17.13,0,0,27.93,83.83,19.663,0,9376.4,NAN,-5,5.92,0,10538.7,6786,1.22,4.88,0.24,0.25,7.69,0,-63.7,2.89,2.075,0
9/15/2018,20:00, ,0,<site>,0,5.7,0,82.6,0,7.31,0,18.11,0,0,28.78,86.37,19.618,0,9237.6,NAN,-5,5.84,0,10393.3,6692,1.22,4.9,0.24,0.24,7.71,0,-64.8,2.827,2.031,0
9/15/2018,20:15, ,0,<site>,0,5.7,0,81.1,0,7.22,0,19.49,0,0,32.79,98.39,19.415,0,8899.8,9962.6,-5,5.63,0,10059.8,6476,1.35,5.4,0.28,0.28,7.72,0,-65.1,2.746,1.975,0
9/15/2018,20:30, ,0,<site>,0,5.7,0,80,0,7.12,0,20.3,0,0,34.82,104.48,19.424,0,8770.5,9816,-5,5.55,0,9911.6,6380,1.46,5.87,0.28,0.28,7.72,0,-65.1,2.647,1.905,0
9/15/2018,20:45, ,0,<site>,0,5.7,0,79.2,0,7.06,0,21.6,0,0,36.81,110.46,19.374,0,8645.7,9686.6,-5,5.47,0,9781.7,6296,1.54,6.19,0.32,0.32,7.72,0,-65.1,2.548,1.836,0
9/15/2018,21:00, ,0,<site>,0,5.7,0,78.8,0,7.02,0,23.17,0,0,37.13,111.41,19.37,0,8627.7,9667.2,-5,5.46,0,9762.2,6284,1.57,6.28,0.3,0.3,7.72,0,-65,2.436,1.758,0
9/15/2018,21:15, ,0,<site>,0,5.7,0,77.9,0,6.95,0,23.95,0,0,37.74,113.25,19.38,0,8615.6,9651.7,-5,5.45,0,9746.4,6274,1.6,6.43,0.31,0.31,7.71,0,-64.5,2.32,1.676,0
9/15/2018,21:30, ,0,<site>,0,5.7,0,77,0,6.87,0,25.35,0,0,37.37,112.14,19.343,0,8582.2,9621.8,-5,5.43,0,9716.7,6254,1.55,6.21,0.33,0.33,7.7,0,-63.9,2.195,1.588,0
9/15/2018,21:45, ,0,<site>,0,5.7,0,75.7,0,6.77,0,27.76,0,0,38.8,116.42,19.268,0,8503.5,9548.8,-5,5.38,0,9644.1,6207,1.64,6.59,0.35,0.36,7.69,0,-63.7,2.074,1.504,0
9/15/2018,22:00, ,0,<site>,0,5.7,0,73.9,0,6.61,0,25.86,0,0,40.5,121.51,19.223,0,8437.2,9483.7,-5,5.34,0,9579,6164,1.68,6.74,0.33,0.33,7.69,0,-63.3,1.958,1.422,0
9/15/2018,22:15, ,0,<site>,0,5.7,0,72.5,0,6.5,0,28.61,0,0,41.4,124.22,19.172,0,8375.3,9424.4,-5,5.31,0,9519.8,6126,1.74,6.99,0.38,0.38,7.68,0,-63.2,1.857,1.351,0
9/15/2018,22:30, ,0,<site>,0,5.7,0,70.7,0,6.34,0,28.89,0,0,43.73,131.22,19.166,0,8349.7,9396.8,-5,5.29,0,9491.9,6108,1.92,7.72,0.38,0.38,7.68,0,-62.8,1.758,1.282,0
9/15/2018,22:45, ,0,<site>,0,5.7,0,68.8,0,6.16,0,29.11,0,0,45.08,135.26,19.154,0,8343.1,9391.8,-5,5.29,0,9487,6105,2.02,8.08,0.4,0.41,7.67,0,-62.2,1.672,1.221,0
9/15/2018,23:00, ,0,<site>,0,5.7,0,67.1,0,6.01,0,31.81,0,0,46.21,138.64,19.146,0,8334.5,9383.7,-5,5.28,0,9479,6099,2.21,8.84,0.42,0.42,7.66,0,-61.7,1.594,1.167,0
9/15/2018,23:15, ,0,<site>,0,5.7,0,64.2,0,5.76,0,35.61,0,0,48.32,144.97,19.121,0,8336.9,9391.4,-5,5.29,0,9487.1,6104,2.38,9.52,0.42,0.42,7.64,0,-60.5,1.53,1.122,0
9/15/2018,23:30, ,0,<site>,0,5.7,0,60.7,0,5.45,0,34.85,0,0,51.22,153.69,19.114,0,8343.6,9400.3,-5,5.29,0,9496.2,6110,2.64,10.6,0.47,0.48,7.62,0,-59.2,1.475,1.083,0
9/15/2018,23:45, ,0,<site>,0,5.7,0,57.2,0,5.13,0,34.59,0,0,53.94,161.83,19.095,0,8353.4,9415.4,-5,5.3,0,9511.7,6120,2.99,11.99,0.5,0.5,7.6,0,-58.1,1.421,1.046,0
9/16/2018,0:00, ,0,<site>,0,5.7,0,54,0,4.85,0,33.4,0,0,56.56,169.69,19.074,0,8359.7,9426.7,-5,5.31,0,9523.4,6127,3.43,13.72,0.56,0.56,7.58,0,-57.1,1.382,1.018,0
9/16/2018,0:15, ,0,<site>,0,5.7,0,51,0,4.58,0,31.3,0,0,59.02,177.1,19.056,0,8369.8,9441.7,-5,5.32,0,9538.8,6137,3.74,14.98,0.63,0.63,7.56,0,-56.3,1.345,0.993,0
9/16/2018,0:30, ,0,<site>,0,5.7,0,49.3,0,4.43,0,32.25,0,0,60.62,181.88,19.021,0,8364.4,9442.8,-5,5.32,0,9540.4,6138,3.98,15.93,0.63,0.63,7.56,0,-55.7,1.302,0.963,0
9/16/2018,0:45, ,0,<site>,0,5.7,0,47,0,4.23,0,31.75,0,0,61.91,185.77,18.984,0,8378.3,9465.9,-5,5.33,0,9564.3,6153,4.17,16.7,0.64,0.64,7.54,0,-55.1,1.261,0.933,0
9/16/2018,1:00, ,0,<site>,0,5.7,0,44.6,0,4.01,0,33.96,0,0,62.75,188.28,18.944,0,8386.7,9483.6,-5,5.35,0,9582.7,6164,4.31,17.26,0.71,0.72,7.54,0,-54.6,1.221,0.906,0
9/16/2018,1:15, ,0,<site>,0,5.7,0,41.9,0,3.77,0,33.44,0,0,63.59,190.79,18.901,0,8385.2,9490.7,-5,5.35,0,9590.5,6169,4.34,17.39,0.68,0.68,7.52,0,-53.8,1.179,0.876,0
9/16/2018,1:30, ,0,<site>,0,5.7,0,39.4,0,3.55,0,33.12,0,0,63.88,191.65,18.825,0,8371,9490.3,-5,5.35,0,9591,6169,4.34,17.39,0.68,0.68,7.51,0,-52.8,1.142,0.85,0
9/16/2018,1:45, ,0,<site>,0,5.7,0,37.3,0,3.37,0,33.39,0,0,63.93,191.81,18.723,0,8349.9,9487.2,-5,5.35,0,9589.3,6167,4.21,16.88,0.69,0.7,7.49,0,-51.8,1.103,0.823,0
9/16/2018,2:00, ,0,<site>,0,5.7,0,34.6,0,3.13,0,33.52,0,0,64.01,192.04,18.617,0,8333.4,9490.5,-5,5.35,0,9594.1,6169,4.15,16.64,0.71,0.71,7.47,0,-50.6,1.063,0.794,0
9/16/2018,2:15, ,0,<site>,0,5.7,0,32.3,0,2.93,0,34.63,0,0,63.83,191.5,18.514,0,8318.5,9494.8,-5,5.35,0,9599.7,6172,4.16,16.64,0.69,0.69,7.46,0,-49.8,1.032,0.773,0
9/16/2018,2:30, ,0,<site>,0,5.7,0,30.4,0,2.76,0,32.21,0,0,63.82,191.49,18.427,0,8296,9487.2,-5,5.35,0,9593.2,6167,4.1,16.43,0.67,0.67,7.44,0,-49.2,1.013,0.759,0
9/16/2018,2:45, ,0,<site>,0,5.7,0,28.7,0,2.62,0,34.51,0,0,64.06,192.2,18.356,0,8283.4,9487.3,-5,5.35,0,9594.3,6167,4.2,16.83,0.72,0.72,7.44,0,-48.7,1.007,0.755,0
9/16/2018,3:00, ,0,<site>,0,5.7,0,26.7,0,2.43,0,32.52,0,0,64.98,194.96,18.288,0,8280.8,9498.4,-5,5.36,0,9606.4,6174,4.22,16.88,0.7,0.7,7.43,0,-48.3,1.022,0.766,0
