Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/14/2018,10:30, ,0,<site>,0,5.9,22.793,0,4.5459,4.746,0,2.54,0,2.41,9.58,0.24,0.26,2.28,-0.22,7.58,0,-46.9,50.7,0,4.3,0,50.76,0,43.97,131.86,1.202,0.424,0
6/14/2018,10:45, ,0,<site>,0,5.9,22.358,0,4.4947,4.7335,0,2.54,0,2.21,8.78,0.22,0.24,2.08,-0.24,7.56,0,-45.8,46.2,0,3.95,0,63.95,0,43.76,131.21,1.201,0.463,0
6/14/2018,11:00, ,0,<site>,0,5.9,22.351,0,4.4171,4.6526,0,2.49,0,2.08,8.28,0.26,0.28,1.96,-0.2,7.61,0,-48.8,56,0,4.79,0,69.42,0,42.46,127.32,1.202,0.525,0
6/14/2018,11:15, ,0,<site>,0,5.9,21.519,0,3.9852,4.2691,0,2.27,0,1.54,6.11,0.86,0.88,1.41,0.4,7.74,0,-56,67.6,0,5.89,0,43.61,0,41.55,124.6,1.202,0.621,0
6/14/2018,11:30, ,0,<site>,0,5.9,21.326,0,3.9763,4.2764,0,2.28,0,1.4,5.55,0.79,0.81,1.27,0.33,7.73,0,-55.8,67.9,0,5.94,0,45.67,0,40.82,122.39,1.2,0.728,0
6/14/2018,11:45, ,0,<site>,0,5.9,21.637,0,4.061,4.3397,0,2.31,0,1.19,4.69,0.32,0.34,1.06,-0.14,7.74,0,-56.5,70.5,0,6.12,0,50.65,0,39.48,118.38,1.199,0.842,0
6/14/2018,12:00, ,0,<site>,0,5.9,21.531,0,4.1353,4.4287,0,2.36,0,1.1,4.33,0.1,0.12,0.97,-0.36,7.73,0,-55.9,70.7,0,6.15,0,55.14,0,37.39,112.1,1.202,0.958,0
6/14/2018,12:15, ,0,<site>,0,5.9,21.656,0,4.2334,4.5222,0,2.42,0,1.07,4.23,0.06,0.08,0.94,-0.4,7.73,0,-55.7,72,0,6.25,0,64.18,0,36.23,108.62,1.202,1.076,0
6/14/2018,12:30, ,0,<site>,0,5.9,21.451,0,4.2697,4.5802,0,2.45,0,1.02,4.04,0.1,0.12,0.9,-0.36,7.71,0,-54.7,70.9,0,6.17,0,79.63,0,33.19,99.52,1.202,1.187,0
6/14/2018,12:45, ,0,<site>,0,5.9,21.41,0,4.3525,4.673,0,2.5,0,1,3.95,0.12,0.14,0.87,-0.34,7.71,0,-54.3,71.3,0,6.21,0,86.66,0,31.08,93.19,1.202,1.307,0
6/14/2018,13:00, ,0,<site>,0,5.9,21.497,0,4.4171,4.7338,0,2.54,0,1.08,4.28,0.32,0.34,0.96,-0.14,7.71,0,-54.6,72.6,0,6.32,0,94.13,0,29.29,87.81,1.202,1.424,0
6/14/2018,13:15, ,0,<site>,0,5.9,21.557,0,4.5235,4.8419,0,2.6,0,0.93,3.68,0.12,0.14,0.81,-0.34,7.71,0,-54.7,73.6,0,6.39,0,106.6,0,26.87,80.55,1.199,1.534,0
6/14/2018,13:30, ,0,<site>,0,5.9,21.606,0,4.61,4.9296,0,2.65,0,0.93,3.65,0.12,0.14,0.8,-0.34,7.71,0,-54.5,74.6,0,6.47,0,114.65,0,25.41,76.16,1.202,1.628,0
6/14/2018,13:45, ,0,<site>,0,5.9,21.681,0,4.7162,5.0354,0,2.71,0,0.91,3.57,0.14,0.16,0.78,-0.32,7.71,0,-54.4,75.6,0,6.54,0,122.68,0,24.1,72.25,1.202,1.71,0
6/14/2018,14:00, ,0,<site>,0,5.9,21.745,0,4.8704,5.1933,0,2.8,0,0.86,3.4,0.16,0.18,0.74,-0.3,7.7,0,-54,76.7,0,6.63,0,127.82,0,22.59,67.72,1.202,1.78,0
6/14/2018,14:15, ,0,<site>,0,5.9,21.773,0,4.9819,5.3091,0,2.87,0,0.93,3.66,0.24,0.26,0.8,-0.22,7.69,0,-53.5,77.1,0,6.66,0,119.4,0,23.25,69.68,1.201,1.839,0
6/14/2018,14:30, ,0,<site>,0,5.9,21.833,0,5.0819,5.4091,0,2.92,0,0.82,3.23,0.13,0.15,0.7,-0.33,7.69,0,-53.3,77.6,0,6.69,0,123.87,0,22.65,67.9,1.201,1.885,0
6/14/2018,14:45, ,0,<site>,0,5.9,21.873,0,5.1739,5.5025,0,2.98,0,0.81,3.18,0.07,0.09,0.68,-0.39,7.68,0,-52.7,77.6,0,6.69,0,116.24,0,23.42,70.2,1.199,1.917,0
6/14/2018,15:00, ,0,<site>,0,5.9,21.878,0,5.2528,5.5859,0,3.03,0,0.8,3.15,0.08,0.1,0.68,-0.38,7.67,0,-52.1,76.6,0,6.6,0,82.29,0,23.62,70.79,1.202,1.944,0
6/14/2018,15:15, ,0,<site>,0,5.9,21.885,0,5.32,5.6565,0,3.07,0,0.76,2.98,0.06,0.08,0.63,-0.4,7.67,0,-52,77.6,0,6.68,0,71.07,0,23.81,71.37,1.202,1.963,0
6/14/2018,15:30, ,0,<site>,0,5.9,21.892,0,5.3999,5.7408,0,3.12,0,0.79,3.09,0.04,0.06,0.66,-0.42,7.65,0,-50.8,75.8,0,6.53,0,59.34,0,25.3,75.84,1.202,1.975,0
6/14/2018,15:45, ,0,<site>,0,5.9,21.889,0,5.4119,5.7538,0,3.12,0,0.75,2.94,0.05,0.07,0.62,-0.41,7.57,0,-46.5,64.2,0,5.52,0,95.66,0,20.45,61.3,1.199,1.972,0
6/14/2018,16:00, ,0,<site>,0,5.9,21.885,0,5.4248,5.768,0,3.13,0,0.69,2.69,0.05,0.07,0.56,-0.41,7.56,0,-45.5,61.6,0,5.3,0,71,0,24.9,74.64,1.202,1.969,0
6/14/2018,16:15, ,0,<site>,0,5.9,21.883,0,5.4945,5.8423,0,3.17,0,0.89,3.52,0.44,0.46,0.77,-0.02,7.57,0,-46.2,66.7,0,5.74,0,47.69,0,26.04,78.06,1.203,1.954,0
6/14/2018,16:30, ,0,<site>,0,5.9,21.892,0,5.3295,5.6659,0,3.07,0,1.11,4.4,0.78,0.8,0.99,0.32,7.66,0,-51.5,76.3,0,6.56,0,57.64,0,26.35,78.98,1.202,1.935,0
6/14/2018,16:45, ,0,<site>,0,5.9,21.878,0,5.3854,5.7268,0,3.11,0,1.18,4.67,1,1.02,1.05,0.54,7.58,0,-46.9,67.1,0,5.77,0,51.61,0,25.89,77.61,1.202,1.916,0
6/14/2018,17:00, ,0,<site>,0,5.9,21.879,0,5.3193,5.6564,0,3.07,0,0.79,3.12,0.37,0.39,0.67,-0.09,7.65,0,-51.2,75.1,0,6.47,0,46.19,0,27.12,81.29,1.197,1.886,0
6/14/2018,17:15, ,0,<site>,0,5.9,22.109,0,5.0849,5.3821,0,2.91,0,0.83,3.27,0.12,0.14,0.7,-0.34,7.69,0,-53.5,76.1,0,6.53,0,45.8,0,29.63,88.85,1.199,1.848,0
6/14/2018,17:30, ,0,<site>,0,5.9,22.319,0,4.901,5.1655,0,2.78,0,0.9,3.55,0.02,0.04,0.77,-0.43,7.72,0,-55.4,76.5,0,6.55,0,44.13,0,31.68,94.99,1.198,1.794,0
6/14/2018,17:45, ,0,<site>,0,5.9,22.459,0,4.7809,5.0248,0,2.7,0,1.01,3.99,0.06,0.08,0.88,-0.4,7.74,0,-56.5,77.1,0,6.58,0,43.58,0,32.92,98.7,1.2,1.738,0
6/14/2018,18:00, ,0,<site>,0,5.9,22.442,0,4.731,4.974,0,2.67,0,0.98,3.89,0.01,0.03,0.86,-0.44,7.74,0,-56.5,76.6,0,6.54,0,46.59,0,33.14,99.37,1.202,1.674,0
6/14/2018,18:15, ,0,<site>,0,5.9,22.38,0,4.6796,4.9261,0,2.65,0,1.54,6.12,0.82,0.84,1.42,0.36,7.74,0,-56.2,76,0,6.5,0,52.1,0,33.28,99.79,1.2,1.601,0
6/14/2018,18:30, ,0,<site>,0,5.9,22.264,0,4.6456,4.9017,0,2.63,0,0.97,3.83,0.04,0.06,0.85,-0.42,7.73,0,-55.7,75.2,0,6.45,0,46.17,0,33.57,100.65,1.202,1.527,0
6/14/2018,18:45, ,0,<site>,0,5.9,22.135,0,4.6233,4.8909,0,2.63,0,0.98,3.88,0.09,0.11,0.86,-0.37,7.71,0,-54.8,73.7,0,6.33,0,53.74,0,33.5,100.44,1.202,1.452,0
6/14/2018,19:00, ,0,<site>,0,5.9,22.055,0,4.5892,4.8627,0,2.61,0,1.33,5.29,0.76,0.78,1.21,0.3,7.71,0,-54.4,72.5,0,6.23,0,54.46,0,33.49,100.4,1.202,1.373,0
6/14/2018,19:15, ,0,<site>,0,5.9,22.133,0,4.5457,4.8091,0,2.58,0,1.05,4.14,0.08,0.1,0.92,-0.38,7.72,0,-54.9,72.3,0,6.22,0,51.56,0,34.04,102.07,1.2,1.297,0
6/14/2018,19:30, ,0,<site>,0,5.9,22.259,0,4.4974,4.7458,0,2.54,0,1.06,4.18,0.04,0.06,0.93,-0.42,7.73,0,-55.6,72.2,0,6.19,0,57.06,0,34.61,103.78,1.202,1.231,0
6/14/2018,19:45, ,0,<site>,0,5.9,22.388,0,4.4565,4.6905,0,2.51,0,1.12,4.42,0.06,0.08,0.99,-0.4,7.73,0,-56,70.6,0,6.04,0,216.22,0,35.99,107.92,1.2,1.171,0
6/14/2018,20:00, ,0,<site>,0,5.9,22.458,0,4.4255,4.6513,0,2.49,0,1.23,4.86,0.07,0.09,1.1,-0.39,7.73,0,-56.1,71.3,0,6.09,0,67.84,0,36.06,108.14,1.202,1.124,0
6/14/2018,20:15, ,0,<site>,0,5.9,22.484,0,4.4069,4.6294,0,2.48,0,1.31,5.2,0.09,0.12,1.19,-0.36,7.73,0,-56.1,71.1,0,6.08,0,55.39,0,36.75,110.19,1.202,1.086,0
6/14/2018,20:30, ,0,<site>,0,5.9,22.499,0,4.3934,4.6138,0,2.47,0,1.42,5.63,0.34,0.36,1.3,-0.12,7.72,0,-55.2,68.5,0,5.85,0,55.73,0,36.85,110.51,1.202,1.063,0
6/14/2018,20:45, ,0,<site>,0,5.9,22.449,0,4.3926,4.6176,0,2.47,0,1.15,4.54,0.07,0.09,1.02,-0.39,7.7,0,-53.9,64.7,0,5.53,0,44,0,38.5,115.44,1.202,1.066,0
6/14/2018,21:00, ,0,<site>,0,5.9,22.368,0,4.3935,4.626,0,2.47,0,1.23,4.85,0.09,0.11,1.1,-0.37,7.71,0,-54.9,69.2,0,5.93,0,49.2,0,37.44,112.25,1.202,1.084,0
6/14/2018,21:15, ,0,<site>,0,5.9,21.794,0,4.3688,4.6537,0,2.49,0,1.01,3.97,0.03,0.05,0.88,-0.43,7.72,0,-55.3,71.4,0,6.18,0,126.4,0,37.56,112.62,1.202,1.127,0
6/14/2018,21:30, ,0,<site>,0,5.9,21.736,0,4.3741,4.6648,0,2.5,0,0.97,3.83,0.05,0.07,0.84,-0.41,7.72,0,-55.1,69.1,0,5.99,0,53.58,0,36.87,110.55,1.202,1.182,0
6/14/2018,21:45, ,0,<site>,0,5.9,21.693,0,4.3846,4.6802,0,2.51,0,0.97,3.83,0.05,0.07,0.84,-0.41,7.72,0,-55.3,72.3,0,6.27,0,46.93,0,37.09,111.2,1.201,1.26,0
6/14/2018,22:00, ,0,<site>,0,5.9,21.604,0,4.4108,4.7167,0,2.53,0,0.94,3.72,0.01,0.03,0.82,-0.45,7.72,0,-55.3,72.8,0,6.32,0,46.01,0,36.58,109.69,1.201,1.344,0
6/14/2018,22:15, ,0,<site>,0,5.9,21.586,0,4.5159,4.8309,0,2.59,0,0.87,3.43,0.02,0.04,0.74,-0.44,7.71,0,-54.8,72,0,6.25,0,53.37,0,34.25,102.69,1.202,1.442,0
6/14/2018,22:30, ,0,<site>,0,5.9,21.662,0,4.7041,5.0244,0,2.7,0,0.85,3.33,0.04,0.06,0.72,-0.42,7.71,0,-54.5,75.4,0,6.53,0,107.54,0,32.14,96.38,1.199,1.544,0
6/14/2018,22:45, ,0,<site>,0,5.9,21.659,0,4.7775,5.1032,0,2.75,0,0.89,3.52,0.11,0.13,0.77,-0.35,7.7,0,-54.1,75.4,0,6.53,0,68.15,0,29.37,88.07,1.202,1.646,0
6/14/2018,23:00, ,0,<site>,0,5.9,21.665,0,4.8847,5.217,0,2.81,0,0.85,3.35,0.12,0.14,0.73,-0.34,7.69,0,-53.5,76,0,6.58,0,77.68,0,26.84,80.47,1.202,1.746,0
6/14/2018,23:15, ,0,<site>,0,5.9,21.725,0,5.0226,5.3578,0,2.9,0,1,3.96,0.32,0.34,0.88,-0.14,7.68,0,-52.5,76.5,0,6.61,0,101.81,0,24.15,72.38,1.2,1.843,0
6/14/2018,23:30, ,0,<site>,0,5.9,21.779,0,5.2399,5.5834,0,3.03,0,0.81,3.19,0.13,0.15,0.69,-0.33,7.66,0,-51.6,77,0,6.64,0,122.41,0,20.89,62.6,1.2,1.937,0
6/14/2018,23:45, ,0,<site>,0,5.9,21.743,0,5.4103,5.7692,0,3.13,0,0.82,3.24,0.19,0.21,0.7,-0.27,7.65,0,-51.1,77.7,0,6.71,0,120.27,0,19.97,59.85,1.201,2.023,0
6/15/2018,0:00, ,0,<site>,0,5.9,21.728,0,5.5525,5.9227,0,3.22,0,0.81,3.17,0.15,0.17,0.68,-0.31,7.65,0,-50.8,78.2,0,6.74,0,121.75,0,18.91,56.67,1.202,2.099,0
6/15/2018,0:15, ,0,<site>,0,5.9,21.695,0,5.6703,6.0523,0,3.3,0,0.82,3.23,0.19,0.21,0.69,-0.27,7.65,0,-50.8,78.8,0,6.8,0,113.37,0,18.84,56.47,1.202,2.168,0
6/15/2018,0:30, ,0,<site>,0,5.8,21.697,0,5.8203,6.2122,0,3.39,0,0.73,2.86,0.1,0.12,0.6,-0.36,7.64,0,-50.6,79.2,0,6.83,0,107.68,0,18.35,55,1.201,2.226,0
6/15/2018,0:45, ,0,<site>,0,5.9,21.691,0,6.0527,6.4611,0,3.54,0,0.78,3.06,0.2,0.22,0.65,-0.26,7.64,0,-50.3,80.4,0,6.93,0,112.53,0,17.44,52.27,1.203,2.277,0
6/15/2018,1:00, ,0,<site>,0,5.9,21.676,0,6.2238,6.6457,0,3.64,0,0.73,2.89,0.16,0.18,0.61,-0.3,7.63,0,-49.9,80,0,6.89,0,184.82,0,17.16,51.42,1.201,2.316,0
6/15/2018,1:15, ,0,<site>,0,5.9,21.673,0,6.3946,6.8285,0,3.75,0,0.74,2.9,0.13,0.15,0.61,-0.33,7.63,0,-49.6,80.4,0,6.92,0,121.78,0,16.18,48.49,1.203,2.347,0
6/15/2018,1:30, ,0,<site>,0,5.9,21.659,0,6.7605,7.2212,0,3.98,0,1.01,3.97,0.65,0.67,0.88,0.19,7.62,0,-49.5,82.4,0,7.09,0,114.91,0,13.41,40.17,1.202,2.372,0
6/15/2018,1:45, ,0,<site>,0,5.9,21.651,0,6.9653,7.4412,0,4.11,0,0.67,2.63,0.1,0.12,0.54,-0.36,7.62,0,-49.1,82.8,0,7.11,0,103.05,0,14.48,43.39,1.2,2.392,0
6/15/2018,2:00, ,0,<site>,0,5.8,21.65,0,7.1207,7.6075,0,4.21,0,0.72,2.83,0.09,0.11,0.59,-0.37,7.62,0,-49.1,82.8,0,7.12,0,91.8,0,13.81,41.38,1.202,2.409,0
6/15/2018,2:15, ,0,<site>,0,5.9,21.634,0,7.2239,7.7202,0,4.28,0,0.7,2.77,0.07,0.09,0.58,-0.38,7.62,0,-49,81.2,0,6.98,0,70.01,0,15.09,45.21,1.202,2.423,0
6/15/2018,2:30, ,0,<site>,0,5.9,21.635,0,7.2988,7.8002,0,4.33,0,0.67,2.63,0.04,0.06,0.55,-0.42,7.61,0,-48.6,81,0,6.96,0,45.34,0,15.87,47.56,1.202,2.431,0
6/15/2018,2:45, ,0,<site>,0,5.9,21.651,0,7.4263,7.9337,0,4.4,0,0.62,2.44,0.38,0.4,0.5,-0.08,7.62,0,-49.3,83.9,0,7.2,0,52.35,0,14.84,44.47,1.2,2.438,0
6/15/2018,3:00, ,0,<site>,0,5.8,21.671,0,7.5555,8.0686,0,4.48,0,0.7,2.74,0.03,0.05,0.57,-0.43,7.62,0,-48.9,82.6,0,7.08,0,59.51,0,14.29,42.8,1.201,2.441,0
6/15/2018,3:15, ,0,<site>,0,5.9,21.671,0,7.7386,8.2641,0,4.6,0,0.55,2.16,0.02,0.04,0.43,-0.44,7.59,0,-47.5,82,0,7.03,0,48.53,0,14.42,43.21,1.199,2.431,0
6/15/2018,3:30, ,0,<site>,0,5.9,21.673,0,7.8109,8.3409,0,4.65,0,0.57,2.21,0,0.02,0.44,-0.46,7.56,0,-45.7,78.2,0,6.7,0,41.73,0,14.67,43.94,1.2,2.414,0
6/15/2018,3:45, ,0,<site>,0,5.9,21.664,0,7.847,8.381,0,4.67,0,0.68,2.65,0.18,0.2,0.55,-0.28,7.51,0,-42.8,70.3,0,6.02,0,53.77,0,14.2,42.55,1.201,2.386,0
6/15/2018,4:00, ,0,<site>,0,5.9,21.659,0,7.4726,7.982,0,4.43,0,0.66,2.59,0.01,0.03,0.53,-0.45,7.62,0,-49.5,83.6,0,7.17,0,38.11,0,16.18,48.48,1.201,2.345,0
6/15/2018,4:15, ,0,<site>,0,5.9,21.302,0,6.5685,7.0676,0,3.89,0,0.72,2.83,0.02,0.04,0.59,-0.44,7.64,0,-50.4,80.9,0,7.01,0,43.93,0,21.55,64.59,1.202,2.289,0
6/15/2018,4:30, ,0,<site>,0,5.8,21.06,0,5.7744,6.2444,0,3.41,0,0.73,2.87,0,0.02,0.6,-0.46,7.67,0,-51.9,77.5,0,6.77,0,47.56,0,26.15,78.4,1.202,2.223,0
6/15/2018,4:45, ,0,<site>,0,5.9,21.022,0,5.6589,6.1243,0,3.34,0,0.78,3.08,0.06,0.08,0.66,-0.4,7.65,0,-51.2,76.8,0,6.71,0,48.11,0,26.07,78.17,1.2,2.149,0
6/15/2018,5:00, ,0,<site>,0,5.8,20.922,0,5.4523,5.9129,0,3.22,0,0.77,3.01,0.05,0.07,0.64,-0.41,7.65,0,-51,75.7,0,6.63,0,52.68,0,26.66,79.92,1.198,2.065,0
6/15/2018,5:15, ,0,<site>,0,5.9,20.772,0,5.171,5.6253,0,3.05,0,0.82,3.22,0.01,0.03,0.69,-0.45,7.67,0,-52,71.4,0,6.29,0,54.71,0,27.83,83.42,1.199,1.972,0
6/15/2018,5:30, ,0,<site>,0,5.8,20.795,0,5.1739,5.6258,0,3.05,0,0.81,3.19,0.04,0.06,0.68,-0.42,7.65,0,-50.8,74.3,0,6.54,0,57.18,0,27.77,83.26,1.199,1.87,0
6/15/2018,5:45, ,0,<site>,0,5.9,20.76,0,5.0919,5.5406,0,3,0,0.83,3.25,0.04,0.06,0.7,-0.42,7.65,0,-50.7,73.3,0,6.45,0,61.71,0,28.01,83.98,1.202,1.771,0
6/15/2018,6:00, ,0,<site>,0,5.9,20.704,0,4.9811,5.4263,0,2.94,0,0.86,3.39,0.03,0.05,0.73,-0.42,7.65,0,-50.8,72.2,0,6.36,0,65.37,0,28.67,85.95,1.199,1.67,0
6/15/2018,6:15, ,0,<site>,0,5.8,20.583,0,4.8231,5.2675,0,2.85,0,0.85,3.34,0.06,0.08,0.72,-0.4,7.66,0,-51.4,71.3,0,6.3,0,69.67,0,29.78,89.29,1.199,1.567,0
6/15/2018,6:30, ,0,<site>,0,5.8,20.486,0,4.6601,5.0998,0,2.75,0,0.97,3.83,0.13,0.15,0.84,-0.33,7.67,0,-52,70.1,0,6.21,0,62.14,0,31.36,94.04,1.198,1.467,0
6/15/2018,6:45, ,0,<site>,0,5.9,20.334,0,4.5247,4.9674,0,2.67,0,0.96,3.8,0.08,0.1,0.84,-0.38,7.68,0,-52.5,69.6,0,6.19,0,76.52,0,32.18,96.48,1.201,1.378,0
6/15/2018,7:00, ,0,<site>,0,5.8,20.313,0,4.4217,4.8565,0,2.61,0,1.05,4.13,0.12,0.14,0.92,-0.34,7.68,0,-52.9,68.7,0,6.11,0,65.2,0,33.52,100.52,1.202,1.294,0
6/15/2018,7:15, ,0,<site>,0,5.9,20.315,0,4.3675,4.7967,0,2.58,0,1.1,4.35,0.16,0.18,0.97,-0.3,7.68,0,-52.8,67.8,0,6.03,0,63.92,0,34.18,102.47,1.202,1.217,0
6/15/2018,7:30, ,0,<site>,0,5.8,20.331,0,4.3317,4.7558,0,2.55,0,1.12,4.42,0.15,0.17,0.99,-0.31,7.69,0,-52.9,67.1,0,5.97,0,73.23,0,34.63,103.85,1.202,1.143,0
6/15/2018,7:45, ,0,<site>,0,5.8,20.368,0,4.315,4.7337,0,2.54,0,1.21,4.8,0.15,0.17,1.09,-0.31,7.68,0,-52.6,65.9,0,5.86,0,63.42,0,35.31,105.88,1.201,1.083,0
6/15/2018,8:00, ,0,<site>,0,5.8,20.435,0,4.3003,4.7111,0,2.53,0,1.24,4.92,0.18,0.2,1.12,-0.28,7.68,0,-52.5,64.6,0,5.74,0,55.53,0,35.84,107.46,1.201,1.02,0
6/15/2018,8:15, ,0,<site>,0,5.8,20.538,0,4.2958,4.6959,0,2.52,0,1.33,5.25,0.2,0.22,1.2,-0.26,7.67,0,-52.2,63.8,0,5.66,0,62.62,0,36.52,109.5,1.2,0.964,0
6/15/2018,8:30, ,0,<site>,0,5.8,20.608,0,4.2887,4.6815,0,2.51,0,1.41,5.57,0.18,0.2,1.28,-0.28,7.67,0,-52,62.5,0,5.53,0,60.96,0,36.93,110.73,1.202,0.905,0
6/15/2018,8:45, ,0,<site>,0,5.8,20.74,0,4.2985,4.6793,0,2.51,0,1.57,6.24,0.35,0.37,1.45,-0.11,7.66,0,-51.7,61.9,0,5.47,0,67.92,0,37.12,111.3,1.202,0.845,0
6/15/2018,9:00, ,0,<site>,0,5.8,20.878,0,4.313,4.6816,0,2.51,0,1.51,5.99,0.26,0.28,1.39,-0.19,7.66,0,-51.4,61.2,0,5.39,0,60.64,0,37.51,112.47,1.201,0.789,0
6/15/2018,9:15, ,0,<site>,0,5.8,21.006,0,4.3281,4.6855,0,2.51,0,1.57,6.23,0.19,0.21,1.45,-0.27,7.66,0,-51.6,62,0,5.44,0,68.79,0,37.69,113,1.2,0.735,0
6/15/2018,9:30, ,0,<site>,0,5.8,21.192,0,4.3534,4.6948,0,2.52,0,1.75,6.96,0.6,0.62,1.63,0.14,7.65,0,-50.9,60.9,0,5.33,0,65.37,0,37.51,112.47,1.202,0.676,0
6/15/2018,9:45, ,0,<site>,0,5.8,21.394,0,4.3855,4.7099,0,2.53,0,1.75,6.93,0.18,0.21,1.62,-0.27,7.64,0,-50.4,59.8,0,5.22,0,80.68,0,38.56,115.61,1.202,0.623,0
6/15/2018,10:00, ,0,<site>,0,5.8,21.578,0,4.425,4.7345,0,2.54,0,1.78,7.06,0.29,0.31,1.65,-0.17,7.63,0,-49.6,58.4,0,5.07,0,66.57,0,39.36,118.02,1.202,0.575,0
6/15/2018,10:15, ,0,<site>,0,5.8,21.748,0,4.4639,4.7594,0,2.55,0,1.93,7.68,0.29,0.31,1.81,-0.17,7.62,0,-49.1,56.5,0,4.89,0,60.71,0,39.41,118.16,1.204,0.53,0
6/15/2018,10:30, ,0,<site>,0,5.8,21.928,0,4.5005,4.781,0,2.56,0,1.95,7.76,0.21,0.23,1.83,-0.25,7.61,0,-48.6,56.6,0,4.88,0,202.5,0,40.36,121.03,1.202,0.498,0
6/15/2018,10:45, ,0,<site>,0,5.8,21.99,0,4.5335,4.8101,0,2.58,0,2,7.95,0.47,0.49,1.88,0.01,7.6,0,-47.8,55.5,0,4.78,0,81.39,0,38.5,115.44,1.198,0.466,0
6/15/2018,11:00, ,0,<site>,0,5.8,22.032,0,4.5686,4.8432,0,2.6,0,2.18,8.69,0.3,0.32,2.06,-0.16,7.58,0,-46.7,53,0,4.56,0,70.96,0,40.33,120.95,1.198,0.45,0
6/15/2018,11:15, ,0,<site>,0,5.8,22.827,0,4.6705,4.8728,0,2.61,0,2.2,8.77,0.3,0.32,2.08,-0.16,7.59,0,-47.6,56.5,0,4.79,0,68.38,0,41.96,125.83,1.199,0.459,0
6/15/2018,11:30, ,0,<site>,0,5.8,22.361,0,4.624,4.8695,0,2.61,0,1.85,7.35,0.18,0.2,1.72,-0.28,7.55,0,-44.9,46.6,0,3.99,0,78.26,0,42.22,126.59,1.2,0.489,0
6/15/2018,11:45, ,0,<site>,0,5.8,22.388,0,4.593,4.8342,0,2.59,0,2.05,8.14,0.24,0.26,1.92,-0.22,7.6,0,-48.1,57.4,0,4.91,0,91.56,0,40.23,120.62,1.201,0.552,0
6/15/2018,12:00, ,0,<site>,0,5.8,21.14,0,4.1644,4.4959,0,2.4,0,1.21,4.81,0.11,0.13,1.09,-0.35,7.71,0,-54.2,68.1,0,5.97,0,60.48,0,39.44,118.26,1.198,0.636,0
6/15/2018,12:15, ,0,<site>,0,5.8,21.011,0,4.141,4.4825,0,2.4,0,1.19,4.7,0.12,0.14,1.06,-0.34,7.71,0,-54.2,68.5,0,6.02,0,64.07,0,38.39,115.13,1.2,0.739,0
6/15/2018,12:30, ,0,<site>,0,5.8,21.101,0,4.2046,4.5429,0,2.43,0,1.14,4.49,0.1,0.12,1.01,-0.36,7.71,0,-54.5,69.8,0,6.12,0,59.34,0,37.22,111.62,1.198,0.847,0
6/15/2018,12:45, ,0,<site>,0,5.8,21.181,0,4.2967,4.6347,0,2.48,0,1.12,4.44,0.26,0.28,1,-0.2,7.71,0,-54.2,71,0,6.22,0,67.55,0,34.99,104.91,1.199,0.962,0
6/15/2018,13:00, ,0,<site>,0,5.8,21.13,0,4.3601,4.7081,0,2.52,0,1.02,4.04,0.08,0.1,0.9,-0.38,7.69,0,-53.6,70.9,0,6.21,0,71.9,0,33.87,101.54,1.201,1.082,0
6/15/2018,13:15, ,0,<site>,0,5.8,21.18,0,4.443,4.7927,0,2.57,0,1,3.96,0.12,0.14,0.88,-0.34,7.69,0,-53.3,71.6,0,6.27,0,97.56,0,30.46,91.34,1.203,1.202,0
6/15/2018,13:30, ,0,<site>,0,5.8,21.136,0,4.5369,4.8984,0,2.63,0,1.55,6.14,1.49,1.51,1.42,1.03,7.68,0,-52.8,71.6,0,6.27,0,104.09,0,28.51,85.46,1.201,1.325,0
6/15/2018,13:45, ,0,<site>,0,5.8,21.15,0,4.6207,4.9875,0,2.68,0,0.95,3.75,0.14,0.16,0.82,-0.32,7.68,0,-52.7,72,0,6.3,0,114.33,0,26.81,80.37,1.202,1.441,0
6/15/2018,14:00, ,0,<site>,0,5.8,21.291,0,4.7512,5.1134,0,2.76,0,0.92,3.62,0.15,0.17,0.79,-0.31,7.68,0,-52.9,73.5,0,6.41,0,118.02,0,24.87,74.56,1.202,1.555,0
6/15/2018,14:15, ,0,<site>,0,5.8,21.352,0,4.8641,5.2284,0,2.82,0,0.91,3.61,0.16,0.18,0.79,-0.3,7.68,0,-52.8,74.2,0,6.47,0,128.97,0,23.45,70.29,1.202,1.65,0
6/15/2018,14:30, ,0,<site>,0,5.8,21.443,0,4.9761,5.3388,0,2.89,0,0.89,3.52,0.11,0.13,0.77,-0.35,7.68,0,-52.7,75.1,0,6.53,0,129.24,0,23.17,69.44,1.202,1.732,0
6/15/2018,14:45, ,0,<site>,0,5.8,21.497,0,5.1296,5.4974,0,2.98,0,0.84,3.33,0.14,0.16,0.72,-0.31,7.67,0,-52.2,75.9,0,6.59,0,115.51,0,22.26,66.73,1.202,1.803,0
