Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,WiperPosV,Depth,F_Depth
4/16/2018,18:45, ,0,<site>,0,5.4,81.61,0,41.95,125.86,16.488,0,2.3033,2.7505,0,1.43,0,2.5,10.07,0.3,0.33,2.41,-0.1,7.55,0,-39.7,60.8,0,5.89,0,1.199,1.203,0
4/16/2018,19:00, ,0,<site>,0,5.4,77.96,0,43.91,131.74,16.402,0,2.3728,2.839,0,1.48,0,2.69,10.85,0.33,0.36,2.61,-0.07,7.54,0,-39,59.1,0,5.74,0,1.208,1.141,0
4/16/2018,19:15, ,0,<site>,0,5.3,76.89,0,45.36,136.08,16.336,0,2.4348,2.9176,0,1.53,0,2.85,11.49,0.33,0.36,2.76,-0.07,7.53,0,-38.4,59,0,5.73,0,1.192,1.082,0
4/16/2018,19:30, ,0,<site>,0,5.4,75.65,0,46.07,138.22,16.254,0,2.4738,2.9699,0,1.56,0,3.11,12.51,0.31,0.35,3.02,-0.08,7.53,0,-38.2,58.6,0,5.7,0,1.203,1.032,0
4/16/2018,19:45, ,0,<site>,0,5.4,69.48,0,46.9,140.7,16.192,0,2.506,3.0129,0,1.58,0,3.23,13.01,0.39,0.42,3.15,-0.01,7.52,0,-37.5,56.6,0,5.51,0,1.194,0.991,0
4/16/2018,20:00, ,0,<site>,0,5.3,67.33,0,48.82,146.48,16.136,0,2.5382,3.0555,0,1.6,0,2.97,11.97,0.31,0.35,2.89,-0.09,7.5,0,-36.7,54.5,0,5.31,0,1.196,0.958,0
4/16/2018,20:15, ,0,<site>,0,5.3,70.38,0,49.75,149.26,16.087,0,2.5643,3.0904,0,1.62,0,2.97,11.98,0.32,0.36,2.89,-0.07,7.5,0,-36.3,53.5,0,5.22,0,1.209,0.928,0
4/16/2018,20:30, ,0,<site>,0,5.3,69.26,0,50.52,151.58,16.042,0,2.5824,3.1155,0,1.64,0,3.04,12.24,0.31,0.34,2.95,-0.09,7.48,0,-35.5,52.1,0,5.09,0,1.198,0.908,0
4/16/2018,20:45, ,0,<site>,0,5.3,63.58,0,51.76,155.29,15.979,0,2.5747,3.1106,0,1.63,0,2.6,10.5,0.28,0.31,2.52,-0.12,7.46,0,-34.1,46.6,0,4.56,0,1.198,0.892,0
4/16/2018,21:00, ,0,<site>,0,5.3,68.7,0,50.83,152.51,15.946,0,2.6047,3.1492,0,1.65,0,1.95,7.9,0.21,0.25,1.87,-0.19,7.43,0,-32.2,38.5,0,3.77,0,1.199,0.89,0
4/16/2018,21:15, ,0,<site>,0,5.4,76.82,0,49.66,148.98,15.948,0,2.6024,3.1464,0,1.65,0,1.97,7.97,0.24,0.27,1.89,-0.16,7.37,0,-29.3,26.8,0,2.62,0,1.199,0.895,0
4/16/2018,21:30, ,0,<site>,0,5.4,72.99,0,49.77,149.31,15.881,0,2.5959,3.1434,0,1.65,0,3.04,12.24,0.35,0.38,2.95,-0.05,7.46,0,-34.2,46.4,0,4.55,0,1.198,0.921,0
4/16/2018,21:45, ,0,<site>,0,5.3,71.29,0,43.78,131.35,16.279,0,2.0837,2.5002,0,1.3,0,1.56,6.31,0.2,0.23,1.47,-0.2,7.62,0,-43.7,61.3,0,5.97,0,1.202,0.955,0
4/16/2018,22:00, ,0,<site>,0,5.3,58.48,0,43.34,130.03,16.317,0,1.9572,2.3463,0,1.21,0,1.57,6.36,0.18,0.21,1.48,-0.22,7.63,0,-44,63,0,6.13,0,1.202,1.008,0
4/16/2018,22:15, ,0,<site>,0,5.4,65.82,0,43.24,129.73,16.317,0,1.972,2.3641,0,1.22,0,1.53,6.22,0.16,0.2,1.45,-0.23,7.63,0,-43.9,63.6,0,6.19,0,1.202,1.074,0
4/16/2018,22:30, ,0,<site>,0,5.3,56.29,0,43.35,130.05,16.281,0,1.973,2.3672,0,1.22,0,1.52,6.18,0.16,0.19,1.44,-0.24,7.63,0,-43.9,64.2,0,6.26,0,1.199,1.156,0
4/16/2018,22:45, ,0,<site>,0,5.3,59.37,0,42.88,128.64,16.259,0,1.989,2.3876,0,1.24,0,1.55,6.27,0.18,0.21,1.46,-0.22,7.62,0,-43.3,64.4,0,6.27,0,1.202,1.248,0
4/16/2018,23:00, ,0,<site>,0,5.3,65.85,0,41.83,125.5,16.302,0,2.0334,2.4385,0,1.26,0,1.54,6.24,0.18,0.21,1.45,-0.22,7.6,0,-42.2,63.7,0,6.2,0,1.201,1.352,0
4/16/2018,23:15, ,0,<site>,0,5.3,74.66,0,40.73,122.2,16.308,0,2.0466,2.4541,0,1.27,0,1.57,6.37,0.17,0.2,1.49,-0.23,7.59,0,-41.4,63,0,6.13,0,1.201,1.458,0
4/16/2018,23:30, ,0,<site>,0,5.3,70.57,0,40.39,121.17,16.287,0,2.0719,2.4856,0,1.29,0,1.6,6.48,0.19,0.22,1.51,-0.21,7.57,0,-40.5,62.6,0,6.09,0,1.201,1.566,0
4/16/2018,23:45, ,0,<site>,0,5.3,75.39,0,39.79,119.36,16.304,0,2.112,2.5327,0,1.31,0,1.66,6.74,0.19,0.22,1.58,-0.21,7.54,0,-39,62.3,0,6.06,0,1.202,1.676,0
4/17/2018,0:00, ,0,<site>,0,5.4,80.36,0,38.6,115.82,16.354,0,2.2062,2.6426,0,1.37,0,1.73,7,0.21,0.25,1.64,-0.18,7.53,0,-38,62,0,6.03,0,1.202,1.781,0
4/17/2018,0:15, ,0,<site>,0,5.3,83.34,0,38.35,115.05,16.329,0,2.2207,2.6615,0,1.39,0,1.95,7.9,0.22,0.26,1.87,-0.18,7.52,0,-37.6,62.1,0,6.04,0,1.202,1.878,0
4/17/2018,0:30, ,0,<site>,0,5.3,79.28,0,37.77,113.32,16.347,0,2.2363,2.6791,0,1.39,0,2.29,9.23,0.29,0.32,2.2,-0.11,7.51,0,-37,63.4,0,6.16,0,1.202,1.97,0
4/17/2018,0:45, ,0,<site>,0,5.4,76.99,0,37.46,112.38,16.346,0,2.2604,2.708,0,1.41,0,2,8.08,0.26,0.29,1.91,-0.14,7.5,0,-36.5,63.3,0,6.15,0,1.202,2.056,0
4/17/2018,1:00, ,0,<site>,0,5.3,74.37,0,37.2,111.62,16.347,0,2.2222,2.6622,0,1.39,0,1.85,7.47,0.24,0.27,1.76,-0.16,7.49,0,-35.9,63,0,6.12,0,1.2,2.126,0
4/17/2018,1:15, ,0,<site>,0,5.3,74.35,0,36.25,108.75,16.322,0,2.1991,2.636,0,1.37,0,1.57,6.38,0.21,0.24,1.49,-0.19,7.48,0,-35.6,63,0,6.12,0,1.198,2.193,0
4/17/2018,1:30, ,0,<site>,0,5.3,70.41,0,36.5,109.51,16.305,0,2.1883,2.6241,0,1.36,0,1.53,6.2,0.21,0.25,1.44,-0.19,7.48,0,-35.5,63.4,0,6.17,0,1.199,2.248,0
4/17/2018,1:45, ,0,<site>,0,5.3,79.94,0,36.15,108.47,16.287,0,2.1743,2.6083,0,1.36,0,1.52,6.18,0.21,0.24,1.44,-0.19,7.48,0,-35.3,62.5,0,6.08,0,1.2,2.293,0
4/17/2018,2:00, ,0,<site>,0,5.3,93.94,0,35.89,107.68,16.261,0,2.1588,2.5914,0,1.35,0,1.52,6.17,0.16,0.19,1.44,-0.24,7.47,0,-34.6,62.5,0,6.09,0,1.2,2.327,0
4/17/2018,2:15, ,0,<site>,0,5.3,83.07,0,35.01,105.04,16.254,0,2.1467,2.5772,0,1.34,0,1.39,5.66,0.18,0.21,1.31,-0.22,7.46,0,-34,61.2,0,5.96,0,1.199,2.35,0
4/17/2018,2:30, ,0,<site>,0,5.4,72.19,0,35.45,106.37,16.22,0,2.138,2.5688,0,1.33,0,1.38,5.61,0.25,0.28,1.3,-0.15,7.44,0,-32.9,57.9,0,5.65,0,1.211,2.364,0
4/17/2018,2:45, ,0,<site>,0,5.3,75.31,0,35.31,105.93,16.212,0,2.141,2.5729,0,1.34,0,1.26,5.14,0.17,0.21,1.18,-0.23,7.36,0,-28.3,43.5,0,4.24,0,1.201,2.367,0
4/17/2018,3:00, ,0,<site>,0,5.3,73.75,0,35.83,107.5,16.168,0,2.1586,2.5967,0,1.35,0,1.45,5.88,0.16,0.19,1.36,-0.24,7.42,0,-32.2,56.3,0,5.5,0,1.198,2.354,0
4/17/2018,3:15, ,0,<site>,0,5.3,74.01,0,36.06,108.17,16.153,0,2.1599,2.5991,0,1.35,0,1.42,5.78,0.2,0.24,1.34,-0.19,7.43,0,-32.6,57.1,0,5.57,0,1.191,2.333,0
4/17/2018,3:30, ,0,<site>,0,5.3,73.67,0,36.17,108.52,16.102,0,2.1482,2.588,0,1.35,0,1.49,6.03,0.19,0.22,1.4,-0.21,7.45,0,-33.9,58.9,0,5.75,0,1.211,2.301,0
4/17/2018,3:45, ,0,<site>,0,5.3,73.67,0,37.36,112.1,16.039,0,2.2318,2.6926,0,1.4,0,1.65,6.69,0.23,0.26,1.57,-0.17,7.47,0,-35,60.9,0,5.95,0,1.205,2.255,0
4/17/2018,4:00, ,0,<site>,0,5.3,73.38,0,38.14,114.44,15.986,0,2.1878,2.6428,0,1.38,0,1.73,6.99,0.23,0.26,1.64,-0.17,7.47,0,-35,60.2,0,5.89,0,1.195,2.199,0
4/17/2018,4:15, ,0,<site>,0,5.3,71.56,0,38.86,116.59,15.863,0,2.1747,2.6345,0,1.37,0,1.75,7.09,0.21,0.25,1.67,-0.18,7.49,0,-35.7,58.1,0,5.71,0,1.191,2.134,0
4/17/2018,4:30, ,0,<site>,0,5.3,70.34,0,39.27,117.81,15.821,0,2.1765,2.6392,0,1.37,0,1.82,7.35,0.22,0.26,1.73,-0.18,7.49,0,-36,58.6,0,5.76,0,1.199,2.051,0
4/17/2018,4:45, ,0,<site>,0,5.3,67.92,0,39.38,118.14,15.8,0,2.1808,2.6458,0,1.38,0,1.88,7.61,0.24,0.27,1.79,-0.16,7.49,0,-35.7,58.7,0,5.77,0,1.199,1.963,0
4/17/2018,5:00, ,0,<site>,0,5.3,90.13,0,39.68,119.05,15.695,0,2.1659,2.634,0,1.37,0,1.86,7.54,0.21,0.25,1.78,-0.18,7.5,0,-36.5,58,0,5.72,0,1.207,1.867,0
4/17/2018,5:15, ,0,<site>,0,5.3,73.38,0,39.7,119.11,15.622,0,2.1589,2.6299,0,1.37,0,1.81,7.31,0.21,0.25,1.72,-0.19,7.5,0,-36.4,57.4,0,5.66,0,1.199,1.77,0
4/17/2018,5:30, ,0,<site>,0,5.3,77.31,0,39.61,118.83,15.51,0,2.1411,2.6151,0,1.36,0,1.8,7.29,0.22,0.25,1.71,-0.18,7.51,0,-37.1,56.8,0,5.62,0,1.203,1.666,0
4/17/2018,5:45, ,0,<site>,0,5.3,84.49,0,39.76,119.29,15.386,0,2.1197,2.5964,0,1.35,0,1.86,7.53,0.24,0.27,1.78,-0.16,7.52,0,-37.5,56.5,0,5.61,0,1.196,1.565,0
4/17/2018,6:00, ,0,<site>,0,5.3,79.66,0,40.98,122.96,15.239,0,2.1441,2.6354,0,1.37,0,1.94,7.86,0.28,0.32,1.86,-0.11,7.52,0,-37.4,55.4,0,5.51,0,1.203,1.472,0
4/17/2018,6:15, ,0,<site>,0,5.3,76.62,0,41.9,125.7,15.126,0,2.1896,2.6985,0,1.41,0,2.04,8.25,0.27,0.3,1.96,-0.13,7.51,0,-36.8,54.2,0,5.41,0,1.194,1.381,0
4/17/2018,6:30, ,0,<site>,0,5.3,82.59,0,43.03,129.11,15.009,0,2.2377,2.7654,0,1.44,0,2.23,8.99,0.29,0.32,2.14,-0.11,7.5,0,-36.5,53.2,0,5.32,0,1.209,1.3,0
4/17/2018,6:45, ,0,<site>,0,5.3,76.88,0,43.88,131.64,14.904,0,2.2762,2.82,0,1.47,0,2.35,9.48,0.38,0.41,2.26,-0.02,7.5,0,-36.2,52.3,0,5.24,0,1.202,1.222,0
4/17/2018,7:00, ,0,<site>,0,5.3,79.4,0,44.75,134.26,14.79,0,2.3198,2.8817,0,1.51,0,2.59,10.46,0.38,0.41,2.51,-0.02,7.49,0,-35.8,51.4,0,5.16,0,1.198,1.148,0
4/17/2018,7:15, ,0,<site>,0,5.3,80.58,0,45.64,136.92,14.72,0,2.3609,2.9376,0,1.54,0,2.69,10.86,0.38,0.42,2.61,-0.02,7.48,0,-35.2,50.3,0,5.06,0,1.202,1.08,0
4/17/2018,7:30, ,0,<site>,0,5.3,81.84,0,46.69,140.09,14.646,0,2.4098,3.0038,0,1.57,0,2.78,11.19,0.37,0.41,2.69,-0.03,7.47,0,-34.7,49,0,4.93,0,1.207,1.014,0
4/17/2018,7:45, ,0,<site>,0,5.3,80.19,0,47.49,142.48,14.592,0,2.4447,3.0513,0,1.6,0,2.81,11.33,0.44,0.47,2.73,0.04,7.46,0,-34.2,48.1,0,4.85,0,1.205,0.954,0
4/17/2018,8:00, ,0,<site>,0,5.3,78.51,0,48.47,145.41,14.566,0,2.4923,3.1127,0,1.64,0,3.07,12.39,0.43,0.46,2.99,0.03,7.45,0,-33.7,47.3,0,4.76,0,1.202,0.896,0
4/17/2018,8:15, ,0,<site>,0,5.3,77.64,0,49.33,147.99,14.561,0,2.5474,3.1818,0,1.67,0,3.22,12.98,0.47,0.5,3.14,0.07,7.45,0,-33.3,46.4,0,4.67,0,1.197,0.843,0
4/17/2018,8:30, ,0,<site>,0,5.3,78.08,0,49.92,149.78,14.558,0,2.58,3.2228,0,1.7,0,3.23,13.02,0.42,0.46,3.15,0.03,7.44,0,-32.9,45.2,0,4.56,0,1.193,0.795,0
4/17/2018,8:45, ,0,<site>,0,5.3,82.98,0,49.76,149.28,14.586,0,2.6148,3.264,0,1.72,0,3.35,13.5,0.47,0.5,3.27,0.07,7.44,0,-32.7,44.7,0,4.5,0,1.194,0.748,0
4/17/2018,9:00, ,0,<site>,0,5.3,78.7,0,50.43,151.31,14.592,0,2.6542,3.3127,0,1.75,0,3.43,13.8,0.48,0.51,3.34,0.08,7.43,0,-32.4,44.7,0,4.49,0,1.192,0.705,0
4/17/2018,9:15, ,0,<site>,0,5.3,80.43,0,50.93,152.8,14.58,0,2.6948,3.3644,0,1.78,0,3.72,14.98,0.49,0.52,3.64,0.09,7.42,0,-32,44,0,4.43,0,1.193,0.664,0
4/17/2018,9:30, ,0,<site>,0,5.3,84.46,0,50.95,152.85,14.576,0,2.7252,3.4026,0,1.8,0,3.89,15.65,0.51,0.54,3.81,0.11,7.42,0,-31.7,43.8,0,4.41,0,1.209,0.625,0
4/17/2018,9:45, ,0,<site>,0,5.3,84.22,0,52.24,156.72,14.622,0,2.8125,3.5079,0,1.86,0,4.11,16.51,0.55,0.58,4.02,0.15,7.41,0,-31,43.8,0,4.4,0,1.195,0.595,0
4/17/2018,10:00, ,0,<site>,0,5.3,83.74,0,56.32,168.97,14.679,0,3.1072,3.8701,0,2.06,0,5.95,23.87,0.71,0.75,5.86,0.31,7.39,0,-29.8,45.9,0,4.6,0,1.208,0.572,0
4/17/2018,10:15, ,0,<site>,0,5.3,81.38,0,60.97,182.93,14.624,0,3.507,4.3739,0,2.34,0,7.62,30.57,0.96,0.99,7.54,0.56,7.37,0,-28.8,51.9,0,5.2,0,1.196,0.563,0
4/17/2018,10:30, ,0,<site>,0,5.3,77.59,0,65.22,195.68,14.55,0,3.8313,4.7867,0,2.58,0,9.78,39.21,1.22,1.25,9.7,0.82,7.36,0,-28.5,58.6,0,5.87,0,1.191,0.561,0
4/17/2018,10:45, ,0,<site>,0,5.3,68.77,0,68.62,205.88,14.509,0,4.0535,5.0692,0,2.74,0,9.14,36.63,1.12,1.15,9.05,0.72,7.35,0,-27.8,60.8,0,6.09,0,1.199,0.579,0
4/17/2018,11:00, ,0,<site>,0,5.3,74.71,0,65.41,196.23,15.202,0,4.0003,4.9212,0,2.66,0,9.81,39.33,1.27,1.3,9.72,0.87,7.39,0,-30,62.9,0,6.21,0,1.196,0.622,0
4/17/2018,11:15, ,0,<site>,0,5.3,62.17,0,44.81,134.43,16.33,0,2.1894,2.6239,0,1.36,0,2.15,8.68,0.29,0.32,2.06,-0.11,7.66,0,-45.8,65,0,6.32,0,1.207,0.688,0
4/17/2018,11:30, ,0,<site>,0,5.3,68.73,0,41.86,125.59,16.578,0,2.0379,2.4286,0,1.26,0,1.79,7.26,0.33,0.36,1.71,-0.07,7.68,0,-46.7,65.8,0,6.37,0,1.199,0.773,0
4/17/2018,11:45, ,0,<site>,0,5.3,70.33,0,41.02,123.06,16.772,0,2.0386,2.4187,0,1.25,0,1.72,6.95,0.29,0.32,1.63,-0.11,7.67,0,-46.4,66.2,0,6.38,0,1.198,0.868,0
4/17/2018,12:00, ,0,<site>,0,5.3,70.06,0,41.2,123.6,16.846,0,2.053,2.4317,0,1.26,0,1.65,6.68,0.26,0.29,1.56,-0.14,7.66,0,-45.9,65.9,0,6.34,0,1.202,0.975,0
4/17/2018,12:15, ,0,<site>,0,5.3,64.98,0,41.26,123.78,16.686,0,2.0566,2.4449,0,1.27,0,1.62,6.56,0.27,0.3,1.53,-0.13,7.64,0,-44.9,64.7,0,6.25,0,1.201,1.08,0
4/17/2018,12:30, ,0,<site>,0,5.3,72.47,0,41.48,124.44,16.713,0,2.0704,2.4597,0,1.27,0,1.55,6.29,0.21,0.25,1.47,-0.18,7.63,0,-44.1,64.5,0,6.23,0,1.202,1.183,0
4/17/2018,12:45, ,0,<site>,0,5.3,68.74,0,41.12,123.37,16.569,0,2.0938,2.4957,0,1.29,0,1.58,6.42,0.2,0.23,1.5,-0.2,7.61,0,-43,63.5,0,6.15,0,1.202,1.293,0
4/17/2018,13:00, ,0,<site>,0,5.3,68.64,0,40.39,121.19,16.474,0,2.1315,2.5461,0,1.32,0,1.62,6.58,0.17,0.2,1.54,-0.23,7.59,0,-41.7,62.6,0,6.07,0,1.202,1.399,0
4/17/2018,13:15, ,0,<site>,0,5.3,74.56,0,40.51,121.54,16.533,0,2.2145,2.6417,0,1.37,0,1.88,7.61,0.2,0.24,1.8,-0.19,7.56,0,-40,62.4,0,6.04,0,1.2,1.502,0
4/17/2018,13:30, ,0,<site>,0,5.3,74.83,0,40.3,120.91,16.386,0,2.2441,2.686,0,1.4,0,1.95,7.89,0.26,0.29,1.87,-0.14,7.54,0,-39,61.1,0,5.93,0,1.202,1.61,0
4/17/2018,13:45, ,0,<site>,0,5.3,78.97,0,39.79,119.38,16.436,0,2.2314,2.6677,0,1.39,0,2.01,8.12,0.23,0.27,1.92,-0.17,7.53,0,-38.5,61.2,0,5.94,0,1.201,1.701,0
4/17/2018,14:00, ,0,<site>,0,5.3,72.41,0,39.03,117.09,16.535,0,2.215,2.6423,0,1.37,0,1.95,7.9,0.2,0.23,1.87,-0.2,7.52,0,-37.8,61,0,5.9,0,1.199,1.786,0
4/17/2018,14:15, ,0,<site>,0,5.3,77.23,0,38.19,114.57,16.527,0,2.2043,2.6299,0,1.37,0,1.87,7.58,0.2,0.23,1.79,-0.2,7.51,0,-37.4,60.7,0,5.87,0,1.199,1.861,0
4/17/2018,14:30, ,0,<site>,0,5.3,72.34,0,37.74,113.24,16.6,0,2.2032,2.6243,0,1.36,0,1.75,7.07,0.2,0.23,1.66,-0.2,7.5,0,-36.8,60.4,0,5.83,0,1.2,1.922,0
4/17/2018,14:45, ,0,<site>,0,5.3,73.1,0,37.85,113.54,16.659,0,2.2023,2.6197,0,1.36,0,1.73,6.99,0.22,0.26,1.64,-0.18,7.5,0,-36.6,60.1,0,5.81,0,1.201,1.976,0
4/17/2018,15:00, ,0,<site>,0,5.3,92.76,0,36.95,110.86,16.772,0,2.192,2.6007,0,1.35,0,1.6,6.48,0.18,0.21,1.51,-0.22,7.49,0,-36.1,61.3,0,5.91,0,1.199,2.01,0
4/17/2018,15:15, ,0,<site>,0,5.3,71.79,0,36.85,110.56,16.737,0,2.1777,2.5858,0,1.34,0,1.52,6.18,0.19,0.22,1.44,-0.21,7.48,0,-35.2,60.5,0,5.83,0,1.198,2.036,0
4/17/2018,15:30, ,0,<site>,0,5.3,75.56,0,36.78,110.35,16.779,0,2.1724,2.577,0,1.34,0,1.57,6.35,0.18,0.22,1.48,-0.22,7.48,0,-35.2,59.4,0,5.73,0,1.201,2.05,0
4/17/2018,15:45, ,0,<site>,0,5.3,81.8,0,35.84,107.53,16.798,0,2.1728,2.5764,0,1.34,0,1.58,6.39,0.2,0.23,1.49,-0.2,7.46,0,-34.2,56.8,0,5.47,0,1.202,2.051,0
4/17/2018,16:00, ,0,<site>,0,5.3,72.86,0,35.81,107.45,16.771,0,2.1748,2.5804,0,1.34,0,1.31,5.31,0.17,0.2,1.22,-0.23,7.38,0,-29.6,37.8,0,3.64,0,1.202,2.039,0
4/17/2018,16:15, ,0,<site>,0,5.3,73.67,0,36.21,108.64,16.768,0,2.1803,2.5871,0,1.34,0,1.53,6.2,0.17,0.2,1.44,-0.23,7.45,0,-33.5,54.3,0,5.23,0,1.199,2.017,0
4/17/2018,16:30, ,0,<site>,0,5.3,74.38,0,36.09,108.26,16.762,0,2.1866,2.5949,0,1.35,0,1.44,5.87,0.2,0.23,1.36,-0.2,7.44,0,-33.1,52.1,0,5.02,0,1.202,1.986,0
4/17/2018,16:45, ,0,<site>,0,5.3,79.57,0,36.52,109.55,16.744,0,2.1866,2.5959,0,1.35,0,1.56,6.32,0.17,0.2,1.47,-0.23,7.46,0,-34.2,55.9,0,5.39,0,1.202,1.945,0
4/17/2018,17:00, ,0,<site>,0,5.3,75,0,37.62,112.88,16.77,0,2.2036,2.6146,0,1.36,0,1.63,6.62,0.24,0.27,1.55,-0.16,7.47,0,-34.6,56.2,0,5.41,0,1.198,1.896,0
4/17/2018,17:15, ,0,<site>,0,5.3,76.58,0,37.9,113.71,16.793,0,2.2131,2.6245,0,1.36,0,1.69,6.85,0.16,0.19,1.61,-0.24,7.47,0,-35,55.6,0,5.36,0,1.198,1.832,0
4/17/2018,17:30, ,0,<site>,0,5.3,67.68,0,39.34,118.04,17.071,0,2.2348,2.6336,0,1.37,0,1.77,7.18,0.16,0.19,1.69,-0.24,7.49,0,-36.3,57.7,0,5.52,0,1.199,1.764,0
4/17/2018,17:45, ,0,<site>,0,5.3,67.38,0,40.24,120.72,17.183,0,2.2455,2.6396,0,1.37,0,1.94,7.85,0.27,0.3,1.86,-0.13,7.51,0,-37.4,59.2,0,5.66,0,1.202,1.691,0
4/17/2018,18:00, ,0,<site>,0,5.3,72.12,0,40.04,120.14,17.146,0,2.2456,2.6419,0,1.37,0,1.95,7.9,0.28,0.31,1.87,-0.12,7.51,0,-37.5,59.4,0,5.68,0,1.202,1.612,0
4/17/2018,18:15, ,0,<site>,0,5.3,73.5,0,39.56,118.69,17.002,0,2.2392,2.6429,0,1.37,0,1.86,7.54,0.27,0.3,1.78,-0.13,7.51,0,-37.2,58.3,0,5.59,0,1.199,1.536,0
4/17/2018,18:30, ,0,<site>,0,5.3,72.42,0,40.01,120.03,16.969,0,2.2439,2.6504,0,1.38,0,1.92,7.75,0.27,0.3,1.83,-0.13,7.51,0,-37.3,57.5,0,5.52,0,1.201,1.456,0
4/17/2018,18:45, ,0,<site>,0,5.3,77.03,0,39.88,119.65,16.98,0,2.2518,2.6591,0,1.38,0,1.95,7.89,0.32,0.35,1.87,-0.08,7.51,0,-37.4,57,0,5.46,0,1.202,1.38,0
4/17/2018,19:00, ,0,<site>,0,5.3,70.23,0,40.02,120.06,16.972,0,2.2491,2.6564,0,1.38,0,1.96,7.93,0.27,0.3,1.88,-0.13,7.51,0,-37.4,56.2,0,5.39,0,1.202,1.303,0
4/17/2018,19:15, ,0,<site>,0,5.3,73.61,0,39.91,119.72,17.036,0,2.2558,2.6605,0,1.38,0,1.9,7.7,0.32,0.35,1.82,-0.08,7.52,0,-37.9,56.4,0,5.41,0,1.202,1.233,0
4/17/2018,19:30, ,0,<site>,0,5.3,73.7,0,40.45,121.35,17.036,0,2.2575,2.6625,0,1.39,0,1.94,7.85,0.3,0.33,1.86,-0.1,7.53,0,-38,56.2,0,5.38,0,1.202,1.167,0
4/17/2018,19:45, ,0,<site>,0,5.3,74.91,0,40.48,121.45,17.035,0,2.2605,2.6661,0,1.39,0,1.9,7.7,0.28,0.32,1.82,-0.12,7.53,0,-38.1,55.8,0,5.34,0,1.2,1.11,0
4/17/2018,20:00, ,0,<site>,0,5.3,76.39,0,40.48,121.44,17.049,0,2.2565,2.6606,0,1.38,0,1.93,7.81,0.29,0.32,1.85,-0.11,7.53,0,-38.3,55.7,0,5.33,0,1.2,1.055,0
4/17/2018,20:15, ,0,<site>,0,5.3,76.57,0,40.47,121.42,17.106,0,2.2642,2.6663,0,1.39,0,1.96,7.93,0.29,0.32,1.88,-0.11,7.53,0,-38.5,55.6,0,5.32,0,1.2,1.009,0
4/17/2018,20:30, ,0,<site>,0,5.3,74.47,0,41.39,124.18,17.117,0,2.2868,2.6922,0,1.4,0,2.13,8.59,0.35,0.38,2.04,-0.05,7.54,0,-38.7,55.6,0,5.31,0,1.202,0.976,0
4/17/2018,20:45, ,0,<site>,0,5.3,70.74,0,42.71,128.15,17.074,0,2.3111,2.7234,0,1.42,0,2.01,8.13,0.33,0.36,1.92,-0.07,7.53,0,-38.3,54.9,0,5.25,0,1.202,0.948,0
4/17/2018,21:00, ,0,<site>,0,5.3,73.5,0,43.19,129.57,17.038,0,2.3309,2.7489,0,1.43,0,2.05,8.29,0.28,0.32,1.96,-0.12,7.52,0,-38,54.1,0,5.18,0,1.202,0.926,0
4/17/2018,21:15, ,0,<site>,0,5.3,68.78,0,43.81,131.45,16.986,0,2.3468,2.7709,0,1.44,0,2.14,8.64,0.32,0.36,2.05,-0.07,7.51,0,-37,51.5,0,4.94,0,1.199,0.918,0
4/17/2018,21:30, ,0,<site>,0,5.3,77.76,0,43.98,131.95,16.984,0,2.3513,2.7763,0,1.45,0,1.57,6.35,0.24,0.27,1.48,-0.16,7.42,0,-31.9,31,0,2.97,0,1.201,0.916,0
4/17/2018,21:45, ,0,<site>,0,5.3,78.28,0,43.08,129.25,16.934,0,2.3455,2.7727,0,1.45,0,1.8,7.3,0.31,0.34,1.72,-0.09,7.44,0,-33.1,34,0,3.26,0,1.201,0.93,0
4/17/2018,22:00, ,0,<site>,0,5.3,71.87,0,43.59,130.79,16.892,0,2.3398,2.7686,0,1.44,0,2.09,8.44,0.31,0.34,2,-0.09,7.5,0,-36.6,49.9,0,4.79,0,1.202,0.955,0
4/17/2018,22:15, ,0,<site>,0,5.3,63.51,0,43.72,131.18,16.531,0,2.2098,2.6362,0,1.37,0,1.71,6.93,0.25,0.28,1.63,-0.15,7.56,0,-39.9,55.1,0,5.33,0,1.2,0.99,0
4/17/2018,22:30, ,0,<site>,0,5.3,70.05,0,44.17,132.53,16.321,0,2.0827,2.4966,0,1.29,0,1.55,6.3,0.23,0.27,1.47,-0.16,7.59,0,-42,58.8,0,5.72,0,1.199,1.035,0
4/17/2018,22:45, ,0,<site>,0,5.3,59.62,0,44.17,132.53,16.284,0,2.0801,2.4955,0,1.29,0,1.53,6.21,0.24,0.28,1.45,-0.15,7.6,0,-42.2,60,0,5.84,0,1.199,1.092,0
4/17/2018,23:00, ,0,<site>,0,5.3,64.76,0,43.92,131.78,16.243,0,2.0921,2.5123,0,1.3,0,1.52,6.18,0.2,0.23,1.44,-0.2,7.59,0,-41.5,60,0,5.85,0,1.201,1.161,0
