Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
8/9/2018,11:00, ,0,<site>,0,5.9,20.557,0,9.501,10.3821,0,5.88,0,35.22,105.66,80.1,0,6.96,0,37.64,0,1.2,4.75,0.25,0.28,1.09,-0.23,7.69,0,-63.5,1.188,1.531,0
8/9/2018,11:15, ,0,<site>,0,5.9,20.698,0,9.5156,10.3675,0,5.88,0,34.32,102.95,81.2,0,7.04,0,35.2,0,1.12,4.44,0.23,0.27,1.02,-0.24,7.69,0,-64,1.193,1.619,0
8/9/2018,11:30, ,0,<site>,0,5.9,20.823,0,9.5053,10.3294,0,5.85,0,32.96,98.88,82,0,7.09,0,34.38,0,0.99,3.95,0.2,0.23,0.89,-0.28,7.7,0,-64.4,1.205,1.697,0
8/9/2018,11:45, ,0,<site>,0,5.9,21.006,0,9.5068,10.292,0,5.83,0,32.29,96.86,82.8,0,7.14,0,30.57,0,0.93,3.7,0.18,0.22,0.83,-0.29,7.7,0,-64.6,1.2,1.766,0
8/9/2018,12:00, ,0,<site>,0,5.9,21.204,0,9.4585,10.1978,0,5.77,0,30.7,92.1,83.6,0,7.18,0,26.22,0,0.81,3.22,0.08,0.12,0.71,-0.39,7.7,0,-64.5,1.195,1.833,0
8/9/2018,12:15, ,0,<site>,0,5.9,21.337,0,9.4105,10.1185,0,5.72,0,29.8,89.41,84,0,7.2,0,26.16,0,0.83,3.28,0.19,0.22,0.73,-0.29,7.69,0,-64.1,1.194,1.885,0
8/9/2018,12:30, ,0,<site>,0,5.9,21.46,0,9.3707,10.0502,0,5.68,0,29.28,87.85,83,0,7.09,0,22,0,0.81,3.22,0.15,0.18,0.71,-0.33,7.68,0,-63.2,1.192,1.926,0
8/9/2018,12:45, ,0,<site>,0,5.9,21.541,0,9.3548,10.0165,0,5.66,0,28.63,85.89,83.5,0,7.13,0,23.8,0,0.78,3.08,0.22,0.25,0.68,-0.26,7.69,0,-63.8,1.189,1.956,0
8/9/2018,13:00, ,0,<site>,0,5.9,21.64,0,9.3089,9.9474,0,5.62,0,27.2,81.59,82.1,0,7,0,28.11,0,0.79,3.12,0.2,0.24,0.69,-0.27,7.67,0,-62.4,1.196,1.975,0
8/9/2018,13:15, ,0,<site>,0,5.9,21.589,0,9.2781,9.9247,0,5.6,0,28.05,84.15,73.2,0,6.25,0,18.67,0,0.63,2.51,0.17,0.2,0.53,-0.31,7.57,0,-56.6,1.202,1.983,0
8/9/2018,13:30, ,0,<site>,0,5.9,21.61,0,9.2751,9.9172,0,5.6,0,26.9,80.7,76.5,0,6.52,0,25.2,0,0.67,2.66,0.19,0.23,0.57,-0.28,7.6,0,-58.8,1.206,1.987,0
8/9/2018,13:45, ,0,<site>,0,5.9,21.646,0,9.2914,9.9273,0,5.6,0,27.93,83.79,71.8,0,6.12,0,19.29,0,0.67,2.65,0.14,0.18,0.57,-0.33,7.58,0,-57.4,1.198,1.981,0
8/9/2018,14:00, ,0,<site>,0,5.9,21.577,0,9.3066,9.9577,0,5.62,0,28.57,85.71,79.8,0,6.81,0,21.64,0,0.76,3.01,0.17,0.21,0.66,-0.3,7.64,0,-61,1.195,1.964,0
8/9/2018,14:15, ,0,<site>,0,5.9,21.489,0,9.3518,10.0241,0,5.66,0,28.39,85.16,72.8,0,6.22,0,23.22,0,0.72,2.85,0.11,0.14,0.62,-0.36,7.59,0,-58.2,1.19,1.943,0
8/9/2018,14:30, ,0,<site>,0,5.9,21.401,0,9.427,10.1228,0,5.72,0,31.2,93.61,78.3,0,6.7,0,21.55,0,0.83,3.3,0.12,0.16,0.73,-0.35,7.63,0,-60.5,1.193,1.915,0
8/9/2018,14:45, ,0,<site>,0,5.9,21.438,0,9.4637,10.1546,0,5.74,0,32.03,96.09,80.4,0,6.87,0,16.24,0,0.88,3.49,0.12,0.15,0.78,-0.36,7.65,0,-61.8,1.207,1.874,0
8/9/2018,15:00, ,0,<site>,0,5.9,21.44,0,9.4975,10.1903,0,5.76,0,32.95,98.83,80.4,0,6.88,0,18.22,0,0.93,3.69,0.14,0.17,0.83,-0.34,7.66,0,-62.2,1.206,1.825,0
8/9/2018,15:15, ,0,<site>,0,5.9,21.464,0,9.5371,10.2278,0,5.79,0,33.92,101.74,81.9,0,7,0,18.9,0,1.05,4.19,0.14,0.17,0.95,-0.34,7.68,0,-63.2,1.188,1.767,0
8/9/2018,15:30, ,0,<site>,0,5.9,21.544,0,9.6059,10.2848,0,5.82,0,36.16,108.47,82.6,0,7.04,0,19.52,0,1.16,4.62,0.15,0.18,1.06,-0.33,7.69,0,-64.1,1.195,1.701,0
8/9/2018,15:45, ,0,<site>,0,5.9,21.545,0,9.6229,10.3028,0,5.83,0,36.25,108.75,81.7,0,6.97,0,20.63,0,1.15,4.56,0.18,0.21,1.04,-0.3,7.68,0,-63.5,1.206,1.633,0
8/9/2018,16:00, ,0,<site>,0,5.9,21.882,0,9.688,10.3015,0,5.83,0,36.17,108.51,83,0,7.04,0,19.67,0,1.21,4.8,0.23,0.26,1.11,-0.25,7.69,0,-64.1,1.196,1.562,0
8/9/2018,16:15, ,0,<site>,0,5.9,21.763,0,9.6937,10.3324,0,5.85,0,37.01,111.03,84.6,0,7.18,0,18.97,0,1.76,7.01,0.33,0.37,1.66,-0.14,7.71,0,-65.1,1.188,1.485,0
8/9/2018,16:30, ,0,<site>,0,5.9,22.02,0,9.756,10.3448,0,5.85,0,40.18,120.54,86.6,0,7.31,0,20.24,0,2.14,8.54,0.33,0.37,2.04,-0.14,7.72,0,-65.4,1.188,1.409,0
8/9/2018,16:45, ,0,<site>,0,5.9,22.333,0,9.8111,10.3377,0,5.85,0,40.77,122.29,89.1,0,7.48,0,21.81,0,2.4,9.59,0.37,0.41,2.3,-0.1,7.73,0,-66.2,1.207,1.332,0
8/9/2018,17:00, ,0,<site>,0,5.9,22.525,0,9.8511,10.34,0,5.85,0,42.25,126.73,90.5,0,7.58,0,20.56,0,2.77,11.06,0.39,0.43,2.67,-0.08,7.74,0,-66.7,1.195,1.264,0
8/9/2018,17:15, ,0,<site>,0,5.9,22.667,0,9.8794,10.3402,0,5.85,0,43.22,129.64,92.5,0,7.72,0,22.14,0,3,11.97,0.43,0.47,2.9,-0.04,7.75,0,-67.3,1.198,1.199,0
8/9/2018,17:30, ,0,<site>,0,5.9,22.747,0,9.8904,10.3353,0,5.84,0,44.69,134.06,92.2,0,7.69,0,37.93,0,3.61,14.4,0.4,0.43,3.5,-0.07,7.74,0,-67.2,1.198,1.144,0
8/9/2018,17:45, ,0,<site>,0,5.9,22.55,0,9.8416,10.3247,0,5.84,0,45.44,136.32,89.2,0,7.46,0,26.32,0,3.71,14.83,0.51,0.55,3.61,0.04,7.72,0,-65.5,1.196,1.102,0
8/9/2018,18:00, ,0,<site>,0,5.9,22.735,0,9.8795,10.3262,0,5.84,0,47.27,141.81,89.8,0,7.48,0,25.93,0,3.91,15.63,0.46,0.49,3.81,-0.01,7.7,0,-64.8,1.193,1.071,0
8/9/2018,18:15, ,0,<site>,0,5.9,22.807,0,9.8939,10.3263,0,5.84,0,48.61,145.82,91,0,7.58,0,22.99,0,4.73,18.89,0.6,0.64,4.63,0.13,7.72,0,-65.5,1.195,1.05,0
8/9/2018,18:30, ,0,<site>,0,5.9,22.896,0,9.9151,10.3303,0,5.84,0,50.93,152.78,78.9,0,6.56,0,15.03,0,2.87,11.46,0.38,0.41,2.77,-0.1,7.63,0,-60.4,1.2,1.052,0
8/9/2018,18:45, ,0,<site>,0,5.9,22.901,0,9.9161,10.3302,0,5.84,0,49.52,148.54,92.5,0,7.69,0,21.19,0,4.78,19.09,0.56,0.6,4.68,0.09,7.71,0,-65.1,1.205,1.07,0
8/9/2018,19:00, ,0,<site>,0,5.9,22.128,0,9.7724,10.3396,0,5.85,0,43.69,131.07,86,0,7.26,0,25.16,0,3.08,12.27,0.41,0.44,2.97,-0.07,7.7,0,-64.7,1.198,1.105,0
8/9/2018,19:15, ,0,<site>,0,5.9,21.321,0,9.5416,10.2627,0,5.81,0,43.16,129.48,79.8,0,6.84,0,16.77,0,1.43,5.69,0.13,0.17,1.33,-0.34,7.7,0,-64.3,1.193,1.156,0
8/9/2018,19:30, ,0,<site>,0,5.9,21.253,0,9.5405,10.2759,0,5.82,0,42.62,127.86,80.8,0,6.93,0,15.83,0,1.31,5.21,0.15,0.18,1.21,-0.33,7.7,0,-64.4,1.188,1.226,0
8/9/2018,19:45, ,0,<site>,0,5.9,21.195,0,9.548,10.2963,0,5.83,0,41.78,125.33,81.6,0,7.01,0,16.23,0,1.28,5.1,0.19,0.23,1.18,-0.28,7.7,0,-64.5,1.196,1.304,0
8/9/2018,20:00, ,0,<site>,0,5.9,21.229,0,9.5663,10.3089,0,5.84,0,34.12,102.37,81.8,0,7.02,0,17.77,0,1.15,4.56,0.14,0.18,1.04,-0.33,7.69,0,-64,1.205,1.393,0
8/9/2018,20:15, ,0,<site>,0,5.9,21.256,0,9.5683,10.3051,0,5.83,0,38.82,116.46,81.6,0,7,0,18.91,0,1.06,4.22,0.12,0.15,0.96,-0.36,7.69,0,-63.7,1.198,1.487,0
8/9/2018,20:30, ,0,<site>,0,5.9,21.285,0,9.5095,10.2359,0,5.79,0,36.42,109.25,82.4,0,7.07,0,21.46,0,0.94,3.75,0.13,0.17,0.84,-0.34,7.69,0,-63.8,1.194,1.579,0
8/9/2018,20:45, ,0,<site>,0,5.9,21.318,0,9.449,10.1637,0,5.75,0,34.67,104,82.8,0,7.09,0,21.67,0,0.93,3.7,0.13,0.17,0.83,-0.34,7.69,0,-63.6,1.192,1.675,0
8/9/2018,21:00, ,0,<site>,0,5.9,21.354,0,9.3932,10.0963,0,5.71,0,33.22,99.64,82.6,0,7.08,0,23.63,0,0.9,3.58,0.15,0.19,0.8,-0.32,7.68,0,-63.1,1.189,1.769,0
8/9/2018,21:15, ,0,<site>,0,5.9,21.432,0,9.2627,9.94,0,5.61,0,30.97,92.91,82.9,0,7.09,0,25.3,0,0.82,3.24,0.13,0.16,0.72,-0.35,7.67,0,-62.7,1.187,1.868,0
8/9/2018,21:30, ,0,<site>,0,5.9,21.52,0,9.1111,9.7597,0,5.5,0,29.23,87.68,83,0,7.09,0,25.68,0,0.77,3.06,0.12,0.16,0.67,-0.35,7.66,0,-62.1,1.194,1.947,0
8/9/2018,21:45, ,0,<site>,0,5.9,21.533,0,9.035,9.6756,0,5.45,0,28.11,84.33,82.8,0,7.08,0,26.43,0,0.74,2.94,0.11,0.14,0.64,-0.37,7.65,0,-61.6,1.207,2.027,0
8/9/2018,22:00, ,0,<site>,0,5.9,21.586,0,8.8465,9.4637,0,5.32,0,25.65,76.96,82.9,0,7.09,0,31.85,0,0.72,2.87,0.11,0.14,0.62,-0.37,7.64,0,-60.8,1.202,2.109,0
8/9/2018,22:15, ,0,<site>,0,5.9,21.61,0,8.7493,9.3551,0,5.26,0,25.3,75.91,82.6,0,7.06,0,33.33,0,0.7,2.75,0.08,0.12,0.59,-0.39,7.63,0,-60.3,1.195,2.186,0
8/9/2018,22:30, ,0,<site>,0,5.9,21.611,0,8.7022,9.3045,0,5.23,0,24.45,73.35,82.4,0,7.04,0,30.74,0,0.67,2.66,0.12,0.15,0.57,-0.36,7.63,0,-60.1,1.195,2.245,0
8/9/2018,22:45, ,0,<site>,0,5.9,21.63,0,8.6232,9.2165,0,5.17,0,23.21,69.62,83.2,0,7.11,0,30.73,0,0.62,2.46,0.09,0.13,0.52,-0.38,7.63,0,-60.4,1.198,2.301,0
8/9/2018,23:00, ,0,<site>,0,5.9,21.674,0,8.5102,9.0876,0,5.1,0,22.24,66.72,83.4,0,7.13,0,24.05,0,0.62,2.46,0.11,0.14,0.52,-0.37,7.63,0,-60.3,1.205,2.351,0
8/9/2018,23:15, ,0,<site>,0,5.9,21.677,0,8.4411,9.0132,0,5.05,0,21.96,65.86,82.3,0,7.03,0,24.15,0,0.54,2.13,0.07,0.1,0.44,-0.41,7.61,0,-59.2,1.196,2.384,0
8/9/2018,23:30, ,0,<site>,0,5.9,21.672,0,8.3794,8.9481,0,5.01,0,16.08,48.23,82,0,7.01,0,31.48,0,0.57,2.26,0.09,0.12,0.47,-0.39,7.61,0,-59.5,1.189,2.412,0
8/9/2018,23:45, ,0,<site>,0,5.9,21.681,0,8.2703,8.8301,0,4.94,0,20.3,60.88,82.9,0,7.09,0,25.14,0,0.49,1.95,0.07,0.1,0.39,-0.4,7.62,0,-59.7,1.194,2.437,0
8/10/2018,0:00, ,0,<site>,0,5.9,21.662,0,8.2645,8.8272,0,4.94,0,20.69,62.08,76.8,0,6.57,0,22.52,0,0.46,1.8,0.12,0.15,0.35,-0.36,7.57,0,-56.7,1.203,2.456,0
8/10/2018,0:15, ,0,<site>,0,5.9,21.657,0,8.2153,8.7757,0,4.91,0,20.01,60.03,81,0,6.93,0,20.41,0,0.51,2.02,0.08,0.11,0.41,-0.4,7.59,0,-58.3,1.206,2.466,0
8/10/2018,0:30, ,0,<site>,0,5.9,21.636,0,8.1946,8.7572,0,4.9,0,19.77,59.3,75.7,0,6.47,0,22.14,0,0.48,1.89,0.09,0.12,0.38,-0.39,7.54,0,-55.2,1.195,2.475,0
8/10/2018,0:45, ,0,<site>,0,5.9,21.615,0,8.183,8.7486,0,4.89,0,20.11,60.33,72.9,0,6.24,0,18.69,0,0.46,1.8,0.05,0.08,0.36,-0.42,7.52,0,-53.9,1.194,2.48,0
8/10/2018,1:00, ,0,<site>,0,5.9,21.602,0,8.2112,8.7811,0,4.91,0,20.4,61.2,66.2,0,5.67,0,19.95,0,0.44,1.72,0.06,0.1,0.34,-0.41,7.47,0,-51,1.195,2.477,0
8/10/2018,1:15, ,0,<site>,0,5.9,21.509,0,8.3935,8.9931,0,5.04,0,22.71,68.12,75.4,0,6.46,0,20.99,0,0.5,1.98,0.06,0.1,0.4,-0.41,7.54,0,-54.8,1.194,2.461,0
8/10/2018,1:30, ,0,<site>,0,5.9,21.495,0,8.4203,9.0245,0,5.06,0,22.48,67.44,75.9,0,6.5,0,24.24,0,0.53,2.1,0.05,0.08,0.43,-0.43,7.53,0,-54.7,1.193,2.437,0
8/10/2018,1:45, ,0,<site>,0,5.9,21.456,0,8.5692,9.1914,0,5.16,0,24.76,74.28,76.8,0,6.59,0,20.76,0,0.57,2.24,0.04,0.07,0.46,-0.44,7.56,0,-56.4,1.199,2.405,0
8/10/2018,2:00, ,0,<site>,0,5.9,21.464,0,8.6546,9.2815,0,5.21,0,25.43,76.29,77.6,0,6.65,0,20.19,0,0.64,2.54,0.08,0.12,0.54,-0.39,7.56,0,-56.4,1.207,2.358,0
8/10/2018,2:15, ,0,<site>,0,5.9,21.398,0,8.6402,9.2785,0,5.21,0,25.62,76.86,77.5,0,6.65,0,23.08,0,0.63,2.49,0.08,0.12,0.53,-0.39,7.56,0,-56.3,1.201,2.303,0
8/10/2018,2:30, ,0,<site>,0,5.9,21.216,0,8.6223,9.2941,0,5.22,0,26.33,79,80.2,0,6.91,0,18.02,0,0.64,2.54,0.05,0.09,0.54,-0.42,7.59,0,-58.2,1.188,2.232,0
8/10/2018,2:45, ,0,<site>,0,5.9,21.097,0,8.697,9.3976,0,5.28,0,27.22,81.66,80.3,0,6.92,0,19.32,0,0.73,2.9,0.1,0.13,0.63,-0.38,7.6,0,-58.5,1.196,2.153,0
8/10/2018,3:00, ,0,<site>,0,5.9,21.039,0,8.7974,9.5175,0,5.36,0,28.69,86.05,79.6,0,6.88,0,22.16,0,0.76,3.01,0.13,0.17,0.66,-0.34,7.6,0,-58.8,1.206,2.063,0
8/10/2018,3:15, ,0,<site>,0,5.9,20.998,0,8.8951,9.6314,0,5.43,0,29.81,89.43,78.7,0,6.79,0,19.31,0,0.79,3.11,0.11,0.14,0.68,-0.37,7.6,0,-58.4,1.196,1.963,0
8/10/2018,3:30, ,0,<site>,0,5.9,20.86,0,9.0007,9.7734,0,5.51,0,31.45,94.35,78.2,0,6.77,0,21.21,0,0.9,3.59,0.08,0.12,0.8,-0.39,7.6,0,-58.8,1.189,1.859,0
8/10/2018,3:45, ,0,<site>,0,5.9,20.731,0,9.0427,9.8455,0,5.56,0,32.31,96.92,77.8,0,6.75,0,20.65,0,0.98,3.89,0.11,0.15,0.88,-0.36,7.61,0,-59,1.193,1.759,0
8/10/2018,4:00, ,0,<site>,0,5.9,20.583,0,9.1018,9.9403,0,5.62,0,34.4,103.18,77.8,0,6.77,0,21.15,0,1.14,4.52,0.16,0.19,1.04,-0.31,7.62,0,-59.5,1.191,1.662,0
8/10/2018,4:15, ,0,<site>,0,5.9,20.48,0,9.1601,10.0257,0,5.67,0,35.56,106.66,76.8,0,6.69,0,24.08,0,1.23,4.87,0.19,0.23,1.12,-0.28,7.62,0,-59.4,1.199,1.565,0
8/10/2018,4:30, ,0,<site>,0,5.9,20.377,0,9.2144,10.1067,0,5.72,0,37.64,112.92,76.3,0,6.66,0,22.22,0,1.4,5.57,0.2,0.23,1.3,-0.28,7.62,0,-59.5,1.196,1.476,0
8/10/2018,4:45, ,0,<site>,0,5.9,20.311,0,9.2452,10.1546,0,5.75,0,39.22,117.67,75.8,0,6.62,0,23.36,0,1.64,6.55,0.2,0.23,1.54,-0.28,7.62,0,-59.4,1.198,1.388,0
8/10/2018,5:00, ,0,<site>,0,5.9,20.276,0,9.2722,10.1919,0,5.77,0,40.97,122.92,74.8,0,6.54,0,24.96,0,1.84,7.32,0.18,0.22,1.74,-0.29,7.61,0,-59,1.197,1.31,0
8/10/2018,5:15, ,0,<site>,0,5.9,20.267,0,9.2986,10.2227,0,5.79,0,42.98,128.93,73.9,0,6.46,0,30.62,0,2.41,9.6,0.27,0.3,2.31,-0.21,7.6,0,-58.2,1.198,1.238,0
8/10/2018,5:30, ,0,<site>,0,5.9,20.266,0,9.3143,10.2403,0,5.8,0,45.11,135.34,73.1,0,6.39,0,31.09,0,3.05,12.18,0.32,0.35,2.95,-0.16,7.58,0,-57.1,1.196,1.168,0
8/10/2018,5:45, ,0,<site>,0,5.9,20.232,0,9.3265,10.261,0,5.81,0,48.4,145.2,71.6,0,6.27,0,32.71,0,3.81,15.19,0.43,0.47,3.7,-0.04,7.55,0,-55.7,1.197,1.119,0
8/10/2018,6:00, ,0,<site>,0,5.9,20.219,0,9.3373,10.2755,0,5.82,0,51.29,153.86,70.4,0,6.16,0,34.1,0,4.37,17.47,0.47,0.5,4.27,-0.01,7.53,0,-54.3,1.196,1.061,0
8/10/2018,6:15, ,0,<site>,0,5.9,20.186,0,9.3413,10.2871,0,5.83,0,53.22,159.64,69,0,6.04,0,37.54,0,5.08,20.3,0.57,0.6,4.98,0.09,7.51,0,-52.9,1.196,1.007,0
8/10/2018,6:30, ,0,<site>,0,5.9,20.169,0,9.3554,10.3065,0,5.84,0,55.3,165.9,66.6,0,5.83,0,41.08,0,5.97,23.85,0.68,0.71,5.87,0.2,7.48,0,-51.3,1.195,0.961,0
8/10/2018,6:45, ,0,<site>,0,5.9,20.182,0,9.3704,10.3201,0,5.85,0,58.19,174.55,64.2,0,5.62,0,45.11,0,6.88,27.47,0.86,0.89,6.77,0.38,7.45,0,-49.6,1.193,0.911,0
8/10/2018,7:00, ,0,<site>,0,5.9,20.166,0,9.3715,10.3248,0,5.85,0,49.99,149.98,61.7,0,5.4,0,48.53,0,7.69,30.74,0.97,1,7.59,0.49,7.42,0,-47.9,1.193,0.859,0
8/10/2018,7:15, ,0,<site>,0,5.9,20.161,0,9.3713,10.3257,0,5.85,0,62.13,186.39,57.8,0,5.07,0,52.52,0,8.83,35.28,1.11,1.15,8.73,0.64,7.39,0,-46,1.192,0.808,0
8/10/2018,7:30, ,0,<site>,0,5.9,20.152,0,9.3571,10.3119,0,5.84,0,63.89,191.65,54.8,0,4.8,0,49.06,0,9.79,39.12,1.23,1.26,9.68,0.75,7.36,0,-44.6,1.194,0.761,0
8/10/2018,7:45, ,0,<site>,0,5.9,20.114,0,9.2822,10.2376,0,5.8,0,65.78,197.34,50.7,0,4.45,0,41.46,0,11.88,47.5,1.44,1.47,11.78,0.97,7.33,0,-42.9,1.191,0.715,0
8/10/2018,8:00, ,0,<site>,0,5.9,20.168,0,9.2861,10.2303,0,5.79,0,67.81,203.41,49.3,0,4.32,0,39.14,0,13.17,52.64,1.6,1.64,13.06,1.13,7.32,0,-41.9,1.194,0.67,0
8/10/2018,8:15, ,0,<site>,0,5.9,20.206,0,9.2827,10.2183,0,5.79,0,68.64,205.91,49.1,0,4.29,0,37.48,0,13.26,53.01,1.62,1.66,13.16,1.15,7.3,0,-41.1,1.194,0.625,0
8/10/2018,8:30, ,0,<site>,0,5.9,20.23,0,9.3093,10.2424,0,5.8,0,70.09,210.25,47.6,0,4.16,0,42.2,0,14.07,56.25,1.85,1.88,13.97,1.37,7.28,0,-39.9,1.19,0.588,0
8/10/2018,8:45, ,0,<site>,0,5.9,20.26,0,9.3651,10.2974,0,5.83,0,71.69,215.08,46.9,0,4.1,0,35.71,0,14.14,56.54,1.89,1.92,14.04,1.41,7.26,0,-38.6,1.194,0.558,0
8/10/2018,9:00, ,0,<site>,0,5.9,20.262,0,9.3144,10.2411,0,5.8,0,72.81,218.41,46.2,0,4.04,0,37.14,0,14.1,56.39,1.91,1.95,14,1.44,7.24,0,-37.4,1.2,0.541,0
8/10/2018,9:15, ,0,<site>,0,5.9,20.357,0,9.2841,10.1876,0,5.77,0,72.61,217.82,46.4,0,4.05,0,32.87,0,14.07,56.24,2.06,2.09,13.97,1.58,7.24,0,-37.2,1.205,0.556,0
8/10/2018,9:30, ,0,<site>,0,5.9,20.448,0,9.2756,10.1589,0,5.75,0,73.54,220.61,46.2,0,4.03,0,31.74,0,15.54,62.12,2.19,2.22,15.44,1.71,7.23,0,-37.1,1.196,0.589,0
8/10/2018,9:45, ,0,<site>,0,5.9,20.545,0,9.3048,10.17,0,5.76,0,73.35,220.06,45.5,0,3.95,0,33.51,0,14.84,59.33,2.01,2.05,14.74,1.54,7.23,0,-37.1,1.194,0.653,0
8/10/2018,10:00, ,0,<site>,0,5.9,20.452,0,9.2779,10.1606,0,5.75,0,72.93,218.78,47.9,0,4.17,0,30.39,0,14.79,59.12,1.92,1.95,14.69,1.44,7.24,0,-37.4,1.193,0.743,0
8/10/2018,10:15, ,0,<site>,0,5.9,20.692,0,9.2003,10.0252,0,5.67,0,45.04,135.13,73.5,0,6.38,0,21.57,0,1.51,6.03,0.12,0.15,1.41,-0.36,7.65,0,-61.3,1.191,0.849,0
8/10/2018,10:30, ,0,<site>,0,5.9,20.799,0,9.2406,10.0469,0,5.68,0,42.91,128.72,76.4,0,6.61,0,23.97,0,1.37,5.45,0.1,0.13,1.27,-0.38,7.66,0,-62.3,1.191,0.961,0
8/10/2018,10:45, ,0,<site>,0,5.9,20.764,0,9.2434,10.057,0,5.69,0,41.82,125.45,75.2,0,6.51,0,25.63,0,1.32,5.24,0.11,0.14,1.22,-0.37,7.64,0,-60.8,1.197,1.071,0
8/10/2018,11:00, ,0,<site>,0,5.9,20.726,0,9.2317,10.0523,0,5.68,0,40.36,121.08,74.7,0,6.48,0,32.08,0,1.13,4.49,0.11,0.14,1.03,-0.36,7.63,0,-60.2,1.206,1.19,0
8/10/2018,11:15, ,0,<site>,0,5.9,20.809,0,9.2443,10.0486,0,5.68,0,36.62,109.86,76.1,0,6.58,0,45.97,0,1.14,4.51,0.1,0.13,1.03,-0.38,7.64,0,-60.8,1.202,1.31,0
8/10/2018,11:30, ,0,<site>,0,5.9,20.835,0,9.2665,10.0674,0,5.69,0,35.67,107,76.1,0,6.59,0,47.51,0,1.21,4.83,0.12,0.16,1.11,-0.35,7.63,0,-60.2,1.194,1.431,0
8/10/2018,11:45, ,0,<site>,0,5.9,20.903,0,9.2938,10.0827,0,5.7,0,34.74,104.22,76.4,0,6.6,0,55.23,0,1.22,4.86,0.13,0.16,1.12,-0.35,7.62,0,-59.6,1.19,1.537,0
8/10/2018,12:00, ,0,<site>,0,5.9,21.017,0,9.261,10.0234,0,5.66,0,33.54,100.6,77.6,0,6.69,0,46.6,0,1.13,4.47,0.12,0.15,1.02,-0.36,7.63,0,-60.3,1.192,1.639,0
8/10/2018,12:15, ,0,<site>,0,5.9,21.142,0,9.2098,9.9424,0,5.61,0,32.05,96.13,78.7,0,6.77,0,45.31,0,0.98,3.9,0.11,0.15,0.88,-0.36,7.64,0,-60.9,1.201,1.736,0
8/10/2018,12:30, ,0,<site>,0,5.9,21.245,0,9.1397,9.8459,0,5.56,0,31.25,93.76,79.5,0,6.83,0,41.53,0,0.94,3.73,0.08,0.12,0.84,-0.39,7.64,0,-61.1,1.197,1.813,0
8/10/2018,12:45, ,0,<site>,0,5.9,21.299,0,9.1079,9.8006,0,5.53,0,30.93,92.79,79,0,6.78,0,41.31,0,0.87,3.45,0.09,0.12,0.77,-0.39,7.64,0,-60.9,1.194,1.88,0
8/10/2018,13:00, ,0,<site>,0,5.9,21.352,0,9.0167,9.692,0,5.46,0,29.88,89.62,78.9,0,6.77,0,38.91,0,0.84,3.34,0.06,0.09,0.74,-0.41,7.63,0,-60.5,1.196,1.925,0
8/10/2018,13:15, ,0,<site>,0,5.9,21.518,0,8.9443,9.5816,0,5.39,0,27.11,81.34,79.2,0,6.77,0,37.61,0,0.81,3.2,0.08,0.11,0.71,-0.39,7.63,0,-60.1,1.193,1.971,0
8/10/2018,13:30, ,0,<site>,0,5.9,21.671,0,8.7957,9.3929,0,5.28,0,26.74,80.2,80.1,0,6.84,0,37.52,0,0.82,3.27,0.07,0.1,0.72,-0.4,7.62,0,-59.5,1.189,2.009,0
8/10/2018,13:45, ,0,<site>,0,5.9,21.708,0,8.7493,9.3363,0,5.24,0,26.21,78.62,75.9,0,6.47,0,35.71,0,0.68,2.69,0.08,0.11,0.58,-0.4,7.58,0,-57.3,1.189,2.026,0
8/10/2018,14:00, ,0,<site>,0,5.9,21.69,0,8.7688,9.3605,0,5.26,0,26.77,80.31,72.1,0,6.15,0,30.3,0,0.75,2.96,0.07,0.11,0.64,-0.4,7.56,0,-56.3,1.196,2.04,0
8/10/2018,14:15, ,0,<site>,0,5.9,21.714,0,8.7264,9.3108,0,5.23,0,27.23,81.68,77.5,0,6.61,0,26.7,0,0.81,3.23,0.05,0.08,0.71,-0.43,7.58,0,-57.6,1.205,2.051,0
8/10/2018,14:30, ,0,<site>,0,5.9,21.758,0,8.7258,9.3019,0,5.22,0,27.32,81.97,73.3,0,6.25,0,23.15,0,0.67,2.65,0.01,0.04,0.57,-0.47,7.54,0,-55.2,1.198,2.048,0
8/10/2018,14:45, ,0,<site>,0,5.9,21.72,0,8.7542,9.3392,0,5.25,0,27.59,82.76,72.3,0,6.17,0,24.22,0,0.69,2.73,0.02,0.05,0.59,-0.46,7.55,0,-55.4,1.193,2.034,0
8/10/2018,15:00, ,0,<site>,0,5.9,21.716,0,8.7653,9.3519,0,5.25,0,28.25,84.75,56.8,0,4.84,0,18.82,0,0.49,1.94,-0.02,0.02,0.39,-0.49,7.44,0,-49.5,1.193,2.022,0
8/10/2018,15:15, ,0,<site>,0,5.9,21.604,0,8.9078,9.5256,0,5.36,0,30.27,90.82,75.4,0,6.44,0,24.45,0,0.77,3.05,0.05,0.08,0.67,-0.43,7.59,0,-58.1,1.189,1.995,0
