Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/16/2017,4:45, ,0,SD1,0,5.6,51.97,0,1.37,5.52,0.22,0.23,1.2,-0.11,76.3,0,6.78,0,7.71,0,-56.7,20.907,0,1.5241,1.6534,0,0.84,0,27.34,82.15,1.191,1.837,0
6/16/2017,5:00, ,0,SD1,0,5.6,56.11,0,1.38,5.57,0.22,0.23,1.21,-0.11,76.5,0,6.8,0,7.71,0,-56.6,20.894,0,1.5115,1.6401,0,0.83,0,26.99,81.08,1.187,1.87,0
6/16/2017,5:15, ,0,SD1,0,5.6,56.86,0,1.45,5.82,0.24,0.26,1.27,-0.09,76.5,0,6.81,0,7.7,0,-56.5,20.88,0,1.5073,1.6361,0,0.83,0,26.96,81,1.19,1.897,0
6/16/2017,5:30, ,0,SD1,0,5.6,51.91,0,1.41,5.66,0.22,0.23,1.23,-0.11,76.6,0,6.81,0,7.7,0,-56.5,20.913,0,1.494,1.6205,0,0.82,0,26.77,80.43,1.187,1.915,0
6/16/2017,5:45, ,0,SD1,0,5.6,55.2,0,1.41,5.68,0.23,0.25,1.24,-0.1,75.9,0,6.75,0,7.7,0,-56.1,20.899,0,1.495,1.6221,0,0.82,0,26.65,80.08,1.19,1.927,0
6/16/2017,6:00, ,0,SD1,0,5.6,54.26,0,1.41,5.66,0.23,0.25,1.23,-0.1,75.4,0,6.71,0,7.7,0,-56.1,20.877,0,1.4991,1.6273,0,0.82,0,26.73,80.3,1.187,1.931,0
6/16/2017,6:15, ,0,SD1,0,5.6,54.98,0,1.43,5.77,0.22,0.23,1.26,-0.11,75.8,0,6.74,0,7.7,0,-56,20.872,0,1.5016,1.6302,0,0.82,0,26.66,80.11,1.19,1.923,0
6/16/2017,6:30, ,0,SD1,0,5.6,59.25,0,1.5,6.03,0.23,0.24,1.32,-0.1,73.1,0,6.5,0,7.68,0,-54.9,20.852,0,1.5061,1.6357,0,0.83,0,26.35,79.17,1.185,1.905,0
6/16/2017,6:45, ,0,SD1,0,5.6,61.09,0,1.45,5.83,0.23,0.25,1.27,-0.1,73.4,0,6.53,0,7.68,0,-55,20.832,0,1.5152,1.6463,0,0.83,0,26.31,79.04,1.188,1.879,0
6/16/2017,7:00, ,0,SD1,0,5.6,59.06,0,1.41,5.69,0.22,0.24,1.24,-0.11,73,0,6.5,0,7.67,0,-54.8,20.795,0,1.5333,1.6671,0,0.84,0,26.76,80.39,1.184,1.847,0
6/16/2017,7:15, ,0,SD1,0,5.6,58.05,0,1.49,6.01,0.25,0.26,1.32,-0.08,72.3,0,6.44,0,7.67,0,-54.6,20.78,0,1.5415,1.6766,0,0.85,0,26.88,80.75,1.19,1.807,0
6/16/2017,7:30, ,0,SD1,0,5.6,58.23,0,1.48,5.97,0.21,0.23,1.31,-0.12,71.2,0,6.34,0,7.67,0,-54.4,20.786,0,1.5606,1.6973,0,0.86,0,27.19,81.7,1.184,1.76,0
6/16/2017,7:45, ,0,SD1,0,5.6,58.83,0,1.53,6.13,0.26,0.28,1.35,-0.07,69.5,0,6.2,0,7.66,0,-53.8,20.765,0,1.588,1.7278,0,0.88,0,27.53,82.71,1.189,1.709,0
6/16/2017,8:00, ,0,SD1,0,5.6,63.09,0,1.55,6.24,0.26,0.27,1.38,-0.07,68.6,0,6.11,0,7.65,0,-53.4,20.78,0,1.6017,1.7421,0,0.88,0,27.26,81.89,1.182,1.656,0
6/16/2017,8:15, ,0,SD1,0,5.6,70.75,0,1.64,6.6,0.3,0.31,1.46,-0.03,67.8,0,6.04,0,7.65,0,-53.3,20.821,0,1.6212,1.7618,0,0.89,0,27.07,81.32,1.188,1.597,0
6/16/2017,8:30, ,0,SD1,0,5.6,68.19,0,1.7,6.83,0.27,0.29,1.52,-0.06,66.2,0,5.89,0,7.64,0,-52.7,20.859,0,1.6395,1.7803,0,0.9,0,27.05,81.27,1.183,1.538,0
6/16/2017,8:45, ,0,SD1,0,5.6,70.92,0,1.9,7.63,0.32,0.34,1.72,-0.01,63.4,0,5.64,0,7.62,0,-51.7,20.878,0,1.6728,1.8158,0,0.92,0,26.98,81.07,1.189,1.481,0
6/16/2017,9:00, ,0,SD1,0,5.6,77.93,0,1.99,7.99,0.31,0.33,1.81,-0.02,60.4,0,5.36,0,7.61,0,-50.6,20.893,0,1.7143,1.8602,0,0.95,0,27.43,82.42,1.185,1.422,0
6/16/2017,9:15, ,0,SD1,0,5.6,76.05,0,2.14,8.61,0.33,0.35,1.97,0,57.3,0,5.08,0,7.59,0,-49.5,21.003,0,1.7546,1.8996,0,0.97,0,27.76,83.39,1.19,1.365,0
6/16/2017,9:30, ,0,SD1,0,5.6,86.06,0,2.33,9.37,0.38,0.4,2.16,0.05,53.8,0,4.75,0,7.57,0,-48.4,21.164,0,1.8077,1.9506,0,0.99,0,28.2,84.73,1.185,1.309,0
6/16/2017,9:45, ,0,SD1,0,5.6,81.44,0,2.43,9.74,0.39,0.4,2.25,0.06,51.4,0,4.52,0,7.55,0,-47.3,21.364,0,1.8497,1.9878,0,1.01,0,28.53,85.73,1.189,1.251,0
6/16/2017,10:00, ,0,SD1,0,5.6,86.29,0,2.7,10.81,0.42,0.44,2.52,0.09,48.6,0,4.25,0,7.53,0,-46.3,21.614,0,1.9047,2.0364,0,1.04,0,29.28,87.96,1.186,1.196,0
6/16/2017,10:15, ,0,SD1,0,5.6,81.36,0,3.02,12.12,0.47,0.48,2.85,0.14,46.2,0,4.03,0,7.51,0,-45.3,21.821,0,1.9665,2.0937,0,1.07,0,30.28,90.98,1.19,1.144,0
6/16/2017,10:30, ,0,SD1,0,5.6,86.66,0,3.29,13.19,0.49,0.51,3.11,0.16,45.2,0,3.92,0,7.5,0,-44.7,22.127,0,2.0258,2.1434,0,1.1,0,31.39,94.28,1.188,1.089,0
6/16/2017,10:45, ,0,SD1,0,5.6,83.37,0,3.83,15.35,0.57,0.59,3.65,0.24,43.3,0,3.73,0,7.48,0,-43.4,22.422,0,2.1265,2.2366,0,1.15,0,32.92,98.89,1.19,1.035,0
6/16/2017,11:00, ,0,SD1,0,5.6,96.61,0,4.64,18.58,0.67,0.69,4.46,0.34,41,0,3.51,0,7.45,0,-41.8,22.739,0,2.2395,2.3406,0,1.2,0,34.67,104.13,1.189,0.984,0
6/16/2017,11:15, ,0,SD1,0,5.6,78.43,0,5.64,22.57,0.84,0.86,5.46,0.51,39.6,0,3.35,0,7.42,0,-39.8,23.238,0,2.4041,2.4879,0,1.28,0,36.57,109.83,1.189,0.93,0
6/16/2017,11:30, ,0,SD1,0,5.6,75.87,0,6.81,27.28,1.07,1.09,6.63,0.74,38.8,0,3.25,0,7.39,0,-38,23.758,0,2.5837,2.6465,0,1.37,0,38.61,115.94,1.187,0.88,0
6/16/2017,11:45, ,0,SD1,0,5.6,70.21,0,8.38,33.55,1.23,1.25,8.2,0.9,40.8,0,3.39,0,7.37,0,-37,24.28,0,2.7291,2.7672,0,1.43,0,39.89,119.79,1.189,0.829,0
6/16/2017,12:00, ,0,SD1,0,5.6,108.64,0,9.71,38.87,1.56,1.57,9.53,1.23,43.1,0,3.55,0,7.36,0,-36.3,24.789,0,2.8642,2.8758,0,1.49,0,35.24,105.85,1.186,0.781,0
6/16/2017,12:15, ,0,SD1,0,5.6,74.46,0,10.11,40.47,1.56,1.57,9.93,1.23,43.9,0,3.59,0,7.35,0,-35.8,25.141,0,2.949,2.9411,0,1.53,0,39.7,119.23,1.19,0.738,0
6/16/2017,12:30, ,0,SD1,0,5.6,73.94,0,11.48,45.97,1.78,1.8,11.31,1.45,45.6,0,3.7,0,7.33,0,-34.7,25.481,0,3.0481,3.0203,0,1.57,0,39.68,119.17,1.186,0.696,0
6/16/2017,12:45, ,0,SD1,0,5.6,65.98,0,12.56,50.26,1.86,1.87,12.38,1.53,47.5,0,3.84,0,7.31,0,-33.2,25.716,0,3.1501,3.1076,0,1.62,0,39.58,118.85,1.189,0.656,0
6/16/2017,13:00, ,0,SD1,0,5.6,66.78,0,13.8,55.25,2.07,2.09,13.63,1.74,52,0,4.18,0,7.29,0,-32.3,26.035,0,3.2773,3.2138,0,1.67,0,39.44,118.45,1.187,0.625,0
6/16/2017,13:15, ,0,SD1,0,5.6,63.46,0,15.84,63.37,2.26,2.27,15.66,1.93,57.3,0,4.58,0,7.28,0,-31.7,26.301,0,3.3604,3.2789,0,1.71,0,39.38,118.28,1.19,0.603,0
6/16/2017,13:30, ,0,SD1,0,5.6,64.83,0,16.18,64.75,2.43,2.45,16,2.1,64.1,0,5.1,0,7.27,0,-30.7,26.552,0,3.4529,3.3535,0,1.75,0,38.98,117.06,1.189,0.592,0
6/16/2017,13:45, ,0,SD1,0,5.6,62.52,0,18.49,73.97,2.68,2.7,18.31,2.35,68.6,0,5.43,0,7.25,0,-29.8,26.766,0,3.5073,3.3929,0,1.77,0,39.01,117.15,1.19,0.591,0
6/16/2017,14:00, ,0,SD1,0,5.6,65.96,0,17.32,69.31,2.62,2.64,17.14,2.29,68.9,0,5.45,0,7.23,0,-28.5,26.83,0,3.5462,3.4264,0,1.79,0,38.74,116.33,1.186,0.616,0
6/16/2017,14:15, ,0,SD1,0,5.6,59.99,0,16.17,64.72,2.59,2.6,16,2.26,68.2,0,5.39,0,7.22,0,-27.7,26.837,0,3.5628,3.442,0,1.8,0,39.22,117.78,1.189,0.65,0
6/16/2017,14:30, ,0,SD1,0,5.6,55.11,0,17.51,70.08,2.6,2.62,17.34,2.27,69.8,0,5.49,0,7.23,0,-28.3,27.168,0,3.5855,3.443,0,1.8,0,39.36,118.2,1.184,0.692,0
6/16/2017,14:45, ,0,SD1,0,5.6,66.93,0,14.26,57.05,2.18,2.2,14.08,1.85,62.2,0,4.92,0,7.21,0,-27.4,26.895,0,3.5533,3.4292,0,1.79,0,38.69,116.21,1.189,0.746,0
6/16/2017,15:00, ,0,SD1,0,5.6,56.9,0,7.24,28.99,1.02,1.03,7.06,0.69,66.3,0,5.54,0,7.45,0,-41.8,23.937,0,2.5714,2.6247,0,1.36,0,41.49,124.6,1.184,0.815,0
6/16/2017,15:15, ,0,SD1,0,5.6,51.77,0,2.33,9.37,0.28,0.29,2.16,-0.05,68.6,0,5.91,0,7.67,0,-54.9,22.429,0,2.0446,2.1502,0,1.1,0,37.04,111.23,1.19,0.888,0
6/16/2017,15:30, ,0,SD1,0,5.6,57.65,0,1.93,7.76,0.24,0.25,1.76,-0.09,70.7,0,6.1,0,7.71,0,-56.8,22.387,0,1.9912,2.0958,0,1.07,0,35.18,105.66,1.19,0.965,0
6/16/2017,15:45, ,0,SD1,0,5.6,51.14,0,1.74,6.98,0.22,0.24,1.56,-0.11,71.5,0,6.18,0,7.71,0,-57,22.31,0,1.9294,2.0339,0,1.04,0,34.14,102.53,1.19,1.045,0
6/16/2017,16:00, ,0,SD1,0,5.6,49.56,0,1.58,6.34,0.22,0.23,1.4,-0.11,71.3,0,6.18,0,7.71,0,-57.1,22.089,0,1.8928,2.0042,0,1.02,0,33.39,100.29,1.189,1.129,0
6/16/2017,16:15, ,0,SD1,0,5.6,54.5,0,1.52,6.11,0.23,0.24,1.34,-0.1,72.2,0,6.27,0,7.71,0,-57.1,22.047,0,1.8586,1.9697,0,1,0,32.44,97.45,1.19,1.216,0
6/16/2017,16:30, ,0,SD1,0,5.6,57.42,0,1.5,6.03,0.23,0.24,1.32,-0.1,72.8,0,6.33,0,7.71,0,-57.2,22.021,0,1.8326,1.9432,0,0.99,0,31.89,95.8,1.187,1.304,0
6/16/2017,16:45, ,0,SD1,0,5.6,55.25,0,1.47,5.91,0.21,0.22,1.29,-0.12,72.8,0,6.33,0,7.71,0,-56.9,21.929,0,1.8071,1.9197,0,0.98,0,30.89,92.78,1.19,1.392,0
6/16/2017,17:00, ,0,SD1,0,5.6,61.18,0,1.45,5.84,0.23,0.25,1.28,-0.1,72.7,0,6.36,0,7.71,0,-56.9,21.737,0,1.7685,1.886,0,0.96,0,29.97,90.04,1.186,1.478,0
6/16/2017,17:15, ,0,SD1,0,5.6,56.2,0,1.39,5.58,0.2,0.22,1.21,-0.13,74.1,0,6.48,0,7.71,0,-57,21.776,0,1.7267,1.84,0,0.94,0,29.42,88.39,1.19,1.565,0
6/16/2017,17:30, ,0,SD1,0,5.6,56.09,0,1.41,5.69,0.22,0.23,1.24,-0.11,76.4,0,6.66,0,7.72,0,-57.6,21.933,0,1.6752,1.7794,0,0.9,0,28.34,85.13,1.184,1.64,0
6/16/2017,17:45, ,0,SD1,0,5.6,61.13,0,1.4,5.63,0.25,0.27,1.22,-0.08,77.6,0,6.75,0,7.72,0,-57.9,21.992,0,1.6376,1.7374,0,0.88,0,27.43,82.42,1.189,1.709,0
6/16/2017,18:00, ,0,SD1,0,5.6,67.64,0,1.42,5.72,0.23,0.25,1.25,-0.1,78.3,0,6.81,0,7.72,0,-57.9,22.028,0,1.6158,1.7131,0,0.87,0,26.9,80.83,1.184,1.775,0
6/16/2017,18:15, ,0,SD1,0,5.6,61.04,0,1.38,5.55,0.23,0.24,1.2,-0.1,79,0,6.87,0,7.73,0,-58.1,22.041,0,1.5907,1.686,0,0.85,0,26.39,79.3,1.189,1.837,0
6/16/2017,18:30, ,0,SD1,0,5.6,63.07,0,1.45,5.82,0.24,0.26,1.27,-0.09,79.2,0,6.89,0,7.72,0,-57.9,22.032,0,1.5712,1.6656,0,0.84,0,26.07,78.33,1.184,1.893,0
6/16/2017,18:45, ,0,SD1,0,5.6,63.02,0,1.4,5.63,0.25,0.26,1.22,-0.08,79.8,0,6.94,0,7.72,0,-57.9,22.045,0,1.5428,1.635,0,0.83,0,25.73,77.3,1.189,1.941,0
6/16/2017,19:00, ,0,SD1,0,5.6,105.86,0,1.52,6.1,0.28,0.3,1.34,-0.05,80.4,0,6.99,0,7.72,0,-57.9,22.077,0,1.5167,1.6064,0,0.81,0,21.85,65.68,1.184,1.979,0
6/16/2017,19:15, ,0,SD1,0,5.6,58.93,0,1.45,5.82,0.22,0.24,1.27,-0.11,80.2,0,6.97,0,7.72,0,-57.7,22.099,0,1.5118,1.6005,0,0.81,0,25.28,75.96,1.19,2.011,0
6/16/2017,19:30, ,0,SD1,0,5.6,60.96,0,1.5,6.01,0.27,0.28,1.32,-0.06,81.1,0,7.04,0,7.72,0,-57.6,22.132,0,1.4709,1.5561,0,0.78,0,24.71,74.26,1.186,2.039,0
6/16/2017,19:45, ,0,SD1,0,5.6,63.2,0,1.41,5.66,0.24,0.26,1.23,-0.09,81.4,0,7.06,0,7.72,0,-57.6,22.143,0,1.4479,1.5315,0,0.77,0,24.37,73.22,1.189,2.061,0
6/16/2017,20:00, ,0,SD1,0,5.6,62.25,0,1.47,5.91,0.25,0.26,1.29,-0.08,81.6,0,7.08,0,7.71,0,-57.2,22.157,0,1.4316,1.5138,0,0.76,0,23.99,72.1,1.185,2.08,0
6/16/2017,20:15, ,0,SD1,0,5.6,58.9,0,1.45,5.84,0.27,0.28,1.28,-0.06,80.5,0,6.99,0,7.71,0,-56.9,22.136,0,1.4575,1.5419,0,0.78,0,24.18,72.65,1.189,2.085,0
6/16/2017,20:30, ,0,SD1,0,5.6,57.53,0,1.34,5.41,0.22,0.24,1.17,-0.11,79.6,0,6.91,0,7.71,0,-57,22.125,0,1.4646,1.5497,0,0.78,0,24.41,73.35,1.186,2.084,0
6/16/2017,20:45, ,0,SD1,0,5.6,60.86,0,1.38,5.55,0.24,0.25,1.2,-0.09,80,0,6.95,0,7.71,0,-56.9,22.12,0,1.4624,1.5475,0,0.78,0,24.53,73.7,1.19,2.075,0
6/16/2017,21:00, ,0,SD1,0,5.6,61.56,0,1.52,6.11,0.27,0.28,1.34,-0.06,76.5,0,6.65,0,7.68,0,-55.5,22.099,0,1.4909,1.5784,0,0.8,0,24.35,73.17,1.183,2.061,0
6/16/2017,21:15, ,0,SD1,0,5.6,64.01,0,1.55,6.24,0.26,0.27,1.37,-0.07,76,0,6.61,0,7.68,0,-55.4,22.078,0,1.5051,1.5941,0,0.8,0,24.68,74.18,1.189,2.036,0
6/16/2017,21:30, ,0,SD1,0,5.6,59.56,0,1.51,6.06,0.22,0.23,1.33,-0.11,77.4,0,6.73,0,7.7,0,-56.2,22.005,0,1.5206,1.6128,0,0.81,0,25.74,77.36,1.183,2.003,0
6/16/2017,21:45, ,0,SD1,0,5.6,61.08,0,1.54,6.18,0.25,0.26,1.36,-0.08,75.5,0,6.57,0,7.69,0,-55.8,21.972,0,1.5524,1.6477,0,0.83,0,25.9,77.83,1.189,1.964,0
6/16/2017,22:00, ,0,SD1,0,5.6,66.75,0,1.56,6.26,0.23,0.25,1.38,-0.1,74.5,0,6.49,0,7.69,0,-55.7,21.926,0,1.5667,1.6644,0,0.84,0,26.2,78.71,1.181,1.914,0
6/16/2017,22:15, ,0,SD1,0,5.6,61.61,0,1.74,6.99,0.27,0.29,1.56,-0.06,72.4,0,6.3,0,7.68,0,-55.4,21.969,0,1.6635,1.7657,0,0.9,0,28.24,84.84,1.189,1.855,0
6/16/2017,22:30, ,0,SD1,0,5.6,66,0,1.73,6.97,0.25,0.27,1.56,-0.08,72,0,6.27,0,7.68,0,-55.2,21.936,0,1.6669,1.7705,0,0.9,0,28.24,84.84,1.183,1.793,0
6/16/2017,22:45, ,0,SD1,0,5.6,56.61,0,1.71,6.89,0.24,0.26,1.54,-0.09,71.7,0,6.24,0,7.68,0,-55.2,21.921,0,1.6797,1.7847,0,0.91,0,28.68,86.16,1.189,1.728,0
6/16/2017,23:00, ,0,SD1,0,5.6,60.79,0,1.8,7.25,0.27,0.29,1.63,-0.06,70.7,0,6.16,0,7.67,0,-54.7,21.909,0,1.6971,1.8036,0,0.92,0,29,87.12,1.183,1.663,0
6/16/2017,23:15, ,0,SD1,0,5.6,72.02,0,1.86,7.45,0.28,0.29,1.68,-0.05,68.9,0,6,0,7.66,0,-54.2,21.899,0,1.7247,1.8332,0,0.93,0,29.4,88.32,1.189,1.599,0
6/16/2017,23:30, ,0,SD1,0,5.6,55.03,0,1.86,7.45,0.3,0.31,1.68,-0.03,67.1,0,5.85,0,7.65,0,-53.7,21.897,0,1.7535,1.8639,0,0.95,0,29.81,89.55,1.184,1.537,0
6/16/2017,23:45, ,0,SD1,0,5.6,58.43,0,2.06,8.26,0.31,0.32,1.88,-0.02,65.4,0,5.7,0,7.65,0,-53.2,21.883,0,1.7755,1.8879,0,0.96,0,30.15,90.58,1.189,1.478,0
6/17/2017,0:00, ,0,SD1,0,5.6,62.15,0,2.09,8.37,0.31,0.33,1.91,-0.02,63.6,0,5.55,0,7.64,0,-52.7,21.865,0,1.7989,1.9134,0,0.97,0,30.61,91.96,1.184,1.425,0
6/17/2017,0:15, ,0,SD1,0,5.6,58.16,0,2.1,8.44,0.33,0.35,1.92,0,62.4,0,5.44,0,7.63,0,-52.3,21.857,0,1.8186,1.9348,0,0.99,0,30.89,92.8,1.19,1.376,0
6/17/2017,0:30, ,0,SD1,0,5.6,59.75,0,2.18,8.74,0.32,0.33,2,-0.01,61.3,0,5.34,0,7.63,0,-51.9,21.853,0,1.8354,1.9528,0,1,0,31.37,94.25,1.185,1.337,0
6/17/2017,0:45, ,0,SD1,0,5.6,61.94,0,2.21,8.87,0.31,0.33,2.03,-0.02,59.6,0,5.2,0,7.62,0,-51.4,21.862,0,1.8519,1.97,0,1,0,31.67,95.14,1.19,1.307,0
6/17/2017,1:00, ,0,SD1,0,5.6,64.51,0,2.35,9.44,0.32,0.33,2.18,-0.01,59.4,0,5.18,0,7.61,0,-51.3,21.863,0,1.868,1.987,0,1.01,0,31.66,95.11,1.183,1.282,0
6/17/2017,1:15, ,0,SD1,0,5.6,61.43,0,2.42,9.72,0.31,0.33,2.25,-0.02,58.4,0,5.09,0,7.61,0,-50.9,21.882,0,1.8878,2.0074,0,1.02,0,32.59,97.89,1.189,1.259,0
6/17/2017,1:30, ,0,SD1,0,5.6,62.25,0,2.4,9.63,0.33,0.35,2.22,0,57.4,0,5,0,7.6,0,-50.5,21.863,0,1.8874,2.0077,0,1.02,0,32.77,98.44,1.183,1.247,0
6/17/2017,1:45, ,0,SD1,0,5.6,59.25,0,2.2,8.84,0.29,0.31,2.03,-0.04,57,0,4.97,0,7.6,0,-50.3,21.842,0,1.8909,2.0123,0,1.03,0,33.08,99.37,1.189,1.241,0
6/17/2017,2:00, ,0,SD1,0,5.6,59.12,0,2.23,8.95,0.33,0.34,2.05,0,56.1,0,4.89,0,7.6,0,-50.2,21.836,0,1.8939,2.0157,0,1.03,0,32.96,99,1.184,1.237,0
6/17/2017,2:15, ,0,SD1,0,5.6,59.36,0,2.33,9.33,0.33,0.34,2.15,0,55.1,0,4.81,0,7.59,0,-49.7,21.833,0,1.8983,2.0205,0,1.03,0,32.97,99.05,1.189,1.235,0
6/17/2017,2:30, ,0,SD1,0,5.6,59.86,0,2.38,9.54,0.33,0.35,2.2,0,54.1,0,4.72,0,7.58,0,-49.5,21.799,0,1.8957,2.0192,0,1.03,0,32.94,98.94,1.183,1.238,0
6/17/2017,2:45, ,0,SD1,0,5.6,58.77,0,2.33,9.35,0.34,0.35,2.15,0.01,53.2,0,4.64,0,7.58,0,-49.4,21.778,0,1.8948,2.0191,0,1.03,0,33.02,99.18,1.189,1.244,0
6/17/2017,3:00, ,0,SD1,0,5.6,59.13,0,2.26,9.08,0.34,0.36,2.09,0.01,54.6,0,4.77,0,7.59,0,-49.6,21.714,0,1.8836,2.0097,0,1.03,0,32.98,99.07,1.183,1.258,0
6/17/2017,3:15, ,0,SD1,0,5.6,47.73,0,1.67,6.7,0.21,0.22,1.49,-0.12,66.2,0,5.8,0,7.67,0,-54.9,21.615,0,1.8084,1.9334,0,0.99,0,32.96,99.02,1.19,1.274,0
6/17/2017,3:30, ,0,SD1,0,5.6,44.98,0,1.58,6.34,0.22,0.24,1.4,-0.11,70.7,0,6.19,0,7.71,0,-57.1,21.665,0,1.7903,1.9121,0,0.97,0,32.9,98.83,1.184,1.295,0
6/17/2017,3:45, ,0,SD1,0,5.6,48.01,0,1.45,5.83,0.17,0.18,1.27,-0.16,70.9,0,6.2,0,7.71,0,-57.3,21.668,0,1.7891,1.9108,0,0.97,0,32.93,98.9,1.189,1.324,0
6/17/2017,4:00, ,0,SD1,0,5.6,46.16,0,1.42,5.7,0.17,0.18,1.24,-0.16,71.7,0,6.28,0,7.72,0,-57.4,21.669,0,1.7797,1.9007,0,0.97,0,32.91,98.86,1.183,1.361,0
6/17/2017,4:15, ,0,SD1,0,5.6,46.69,0,1.43,5.73,0.2,0.21,1.25,-0.13,73,0,6.4,0,7.72,0,-57.8,21.609,0,1.7394,1.8599,0,0.95,0,32.01,96.14,1.189,1.401,0
6/17/2017,4:30, ,0,SD1,0,5.6,49.53,0,1.42,5.72,0.17,0.19,1.25,-0.16,72.4,0,6.35,0,7.71,0,-57.1,21.564,0,1.7188,1.8395,0,0.94,0,31.31,94.06,1.183,1.451,0
6/17/2017,4:45, ,0,SD1,0,5.6,46.29,0,1.41,5.67,0.2,0.21,1.23,-0.13,73.7,0,6.46,0,7.72,0,-57.4,21.66,0,1.6873,1.8023,0,0.92,0,30.56,91.8,1.189,1.5,0
6/17/2017,5:00, ,0,SD1,0,5.6,48.2,0,1.38,5.56,0.15,0.17,1.21,-0.18,74.1,0,6.48,0,7.71,0,-57,21.717,0,1.6662,1.7776,0,0.9,0,29.98,90.06,1.185,1.549,0
6/17/2017,5:15, ,0,SD1,0,5.6,50.35,0,1.39,5.58,0.16,0.18,1.21,-0.17,74.2,0,6.5,0,7.71,0,-57.1,21.672,0,1.6584,1.771,0,0.9,0,29.66,89.1,1.19,1.601,0
6/17/2017,5:30, ,0,SD1,0,5.6,49.97,0,1.35,5.42,0.21,0.22,1.17,-0.12,75.3,0,6.6,0,7.72,0,-57.4,21.664,0,1.6334,1.7445,0,0.88,0,29.27,87.93,1.185,1.656,0
6/17/2017,5:45, ,0,SD1,0,5.6,55.61,0,1.38,5.56,0.19,0.2,1.21,-0.14,75.7,0,6.63,0,7.72,0,-57.5,21.673,0,1.6197,1.7297,0,0.88,0,28.91,86.84,1.188,1.706,0
6/17/2017,6:00, ,0,SD1,0,5.6,54.48,0,1.39,5.59,0.2,0.22,1.21,-0.13,76.4,0,6.69,0,7.72,0,-57.5,21.681,0,1.5883,1.6958,0,0.86,0,28.11,84.44,1.183,1.746,0
6/17/2017,6:15, ,0,SD1,0,5.6,52.04,0,1.39,5.6,0.19,0.21,1.22,-0.14,76.7,0,6.71,0,7.72,0,-57.4,21.688,0,1.5725,1.6787,0,0.85,0,27.79,83.48,1.189,1.785,0
6/17/2017,6:30, ,0,SD1,0,5.6,59.02,0,1.36,5.45,0.2,0.21,1.18,-0.13,77.2,0,6.76,0,7.72,0,-57.4,21.716,0,1.554,1.658,0,0.84,0,27.33,82.13,1.183,1.819,0
6/17/2017,6:45, ,0,SD1,0,5.6,52.27,0,1.44,5.79,0.21,0.23,1.26,-0.12,78,0,6.82,0,7.72,0,-57.7,21.743,0,1.5378,1.6399,0,0.83,0,27.04,81.23,1.189,1.845,0
6/17/2017,7:00, ,0,SD1,0,5.6,51.39,0,1.47,5.92,0.21,0.23,1.3,-0.12,76.9,0,6.73,0,7.71,0,-57,21.726,0,1.5431,1.6461,0,0.83,0,27.05,81.28,1.184,1.86,0
6/17/2017,7:15, ,0,SD1,0,5.6,53.7,0,1.36,5.48,0.19,0.21,1.19,-0.14,76.4,0,6.68,0,7.71,0,-56.8,21.719,0,1.5466,1.65,0,0.83,0,26.97,81.04,1.189,1.868,0
6/17/2017,7:30, ,0,SD1,0,5.6,54.97,0,1.37,5.53,0.23,0.25,1.2,-0.1,75.6,0,6.62,0,7.7,0,-56.6,21.704,0,1.5517,1.656,0,0.84,0,26.71,80.25,1.186,1.86,0
6/17/2017,7:45, ,0,SD1,0,5.6,61.78,0,1.38,5.56,0.24,0.25,1.21,-0.09,72.7,0,6.36,0,7.69,0,-55.5,21.715,0,1.5505,1.6543,0,0.84,0,26.17,78.64,1.19,1.849,0
6/17/2017,8:00, ,0,SD1,0,5.6,60.97,0,1.48,5.96,0.24,0.26,1.31,-0.09,71.3,0,6.24,0,7.67,0,-54.9,21.702,0,1.5587,1.6635,0,0.84,0,25.69,77.18,1.185,1.825,0
6/17/2017,8:15, ,0,SD1,0,5.6,58.2,0,1.45,5.84,0.21,0.22,1.28,-0.12,73.4,0,6.43,0,7.69,0,-55.7,21.671,0,1.5879,1.6958,0,0.86,0,27.14,81.55,1.19,1.79,0
6/17/2017,8:30, ,0,SD1,0,5.6,74.22,0,1.51,6.08,0.21,0.22,1.33,-0.12,70.3,0,6.15,0,7.66,0,-54,21.676,0,1.6061,1.715,0,0.87,0,26.64,80.06,1.184,1.75,0
6/17/2017,8:45, ,0,SD1,0,5.6,64.68,0,1.57,6.31,0.21,0.23,1.39,-0.12,69.9,0,6.12,0,7.67,0,-54.4,21.726,0,1.6331,1.7421,0,0.88,0,27.23,81.81,1.189,1.7,0
6/17/2017,9:00, ,0,SD1,0,5.6,64.94,0,1.66,6.67,0.26,0.27,1.48,-0.07,69.7,0,6.08,0,7.68,0,-54.9,21.865,0,1.6704,1.7768,0,0.9,0,27.49,82.59,1.187,1.646,0
