Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/10/2018,21:15, ,0,LP,0,5.8,0,64,0,5.61,0,20.34,0,8241.4,9046.7,-5,5.08,0,9122.1,5880,16.29,0,0,29.61,88.91,1.42,5.66,0.18,0.18,7.7,0,-54.1,1.189,0.892,0
9/10/2018,21:30, ,0,LP,0,5.8,0,63.8,0,5.59,0,20.327,0,8239,9046.5,-5,5.08,0,9122,5880,14.62,0,0,29.58,88.84,1.46,5.84,0.19,0.19,7.69,0,-53.8,1.188,0.891,0
9/10/2018,21:45, ,0,LP,0,5.8,0,63.8,0,5.59,0,20.305,0,8232.7,9043.7,-5,5.07,0,9119.5,5878,16.17,0,0,29.62,88.94,1.4,5.59,0.18,0.18,7.69,0,-53.9,1.194,0.895,0
9/10/2018,22:00, ,0,LP,0,5.8,0,67,0,5.89,0,20.207,0,8218.8,9047.1,-5,5.08,0,9124.4,5881,17.07,0,0,29.31,88.03,1.41,5.64,0.2,0.19,7.7,0,-54.4,1.208,0.905,0
9/10/2018,22:15, ,0,LP,0,5.8,0,67.4,0,5.93,0,20.165,0,8211.9,9047.5,-5,5.08,0,9125.4,5881,18.16,0,0,29.29,87.97,1.43,5.71,0.19,0.19,7.71,0,-54.8,1.238,0.926,0
9/10/2018,22:30, ,0,LP,0,5.8,0,65.9,0,5.8,0,20.155,0,8210.2,9047.4,-5,5.08,0,9125.5,5881,12.9,0,0,29.46,88.46,1.42,5.69,0.2,0.19,7.71,0,-54.5,1.292,0.964,0
9/10/2018,22:45, ,0,LP,0,5.8,0,68.6,0,6.03,0,20.146,0,8218.9,9058.7,-5,5.08,0,9136.9,5888,17.7,0,0,28.8,86.5,1.42,5.67,0.18,0.18,7.72,0,-55.1,1.381,1.027,0
9/10/2018,23:00, ,0,LP,0,5.8,0,71.7,0,6.3,0,20.203,0,8236.2,9067,-5,5.09,0,9144.5,5894,20.42,0,0,27.33,82.09,1.37,5.46,0.18,0.18,7.73,0,-56,1.501,1.111,0
9/10/2018,23:15, ,0,LP,0,5.8,0,70.7,0,6.2,0,20.254,0,8243,9064.8,-5,5.09,0,9141.5,5892,17.89,0,0,27.42,82.36,1.38,5.53,0.19,0.19,7.73,0,-56,1.646,1.213,0
9/10/2018,23:30, ,0,LP,0,5.8,0,70.7,0,6.21,0,20.238,0,8244.5,9069.3,-5,5.09,0,9146.4,5895,15.15,0,0,27.3,82,1.35,5.38,0.2,0.19,7.73,0,-56.2,1.803,1.323,0
9/10/2018,23:45, ,0,LP,0,5.8,0,74,0,6.53,0,20.036,0,8233.6,9096,-5,5.11,0,9176.1,5912,24.86,0,0,26.24,78.8,1.34,5.34,0.21,0.21,7.74,0,-56.5,1.962,1.435,0
9/11/2018,0:00, ,0,LP,0,5.8,0,74.5,0,6.56,0,20.099,0,8195.8,9042.2,-5,5.07,0,9121,5877,30.97,0,0,25.24,75.81,1.26,5.02,0.2,0.19,7.74,0,-56.5,2.122,1.548,0
9/11/2018,0:15, ,0,LP,0,5.8,0,72.9,0,6.41,0,20.132,0,8179.6,9018,-5,5.06,0,9096.1,5862,30.57,0,0,25.65,77.04,1.25,5,0.19,0.19,7.73,0,-55.9,2.275,1.655,0
9/11/2018,0:30, ,0,LP,0,5.8,0,74.7,0,6.57,0,20.185,0,8145.3,8970.2,-5,5.03,0,9047.2,5831,35.48,0,0,24.52,73.66,1.23,4.91,0.17,0.17,7.73,0,-56.1,2.423,1.759,0
9/11/2018,0:45, ,0,LP,0,5.8,0,73,0,6.42,0,20.21,0,8140.9,8960.8,-5,5.03,0,9037.3,5825,23,0,0,25.12,75.46,1.25,4.97,0.19,0.19,7.72,0,-55.3,2.562,1.857,0
9/11/2018,1:00, ,0,LP,0,5.8,0,69.3,0,6.09,0,20.209,0,8141,8961,-5,5.03,0,9037.5,5825,23.73,0,0,24.75,74.34,1.22,4.86,0.21,0.2,7.7,0,-54.2,2.692,1.949,0
9/11/2018,1:15, ,0,LP,0,5.8,0,73.1,0,6.43,0,20.18,0,8133.7,8958.4,-5,5.02,0,9035.3,5823,24.8,0,0,24.33,73.08,1.2,4.79,0.18,0.18,7.71,0,-54.5,2.803,2.027,0
9/11/2018,1:30, ,0,LP,0,5.8,0,72.5,0,6.37,0,20.196,0,8136.1,8958,-5,5.02,0,9034.7,5823,39.9,0,0,23.57,70.79,1.21,4.81,0.18,0.18,7.7,0,-54,2.903,2.097,0
9/11/2018,1:45, ,0,LP,0,5.8,0,72.2,0,6.35,0,20.183,0,8136.5,8960.9,-5,5.03,0,9037.8,5825,33.32,0,0,24.25,72.83,1.19,4.76,0.19,0.19,7.69,0,-53.4,2.984,2.154,0
9/11/2018,2:00, ,0,LP,0,5.8,0,71,0,6.25,0,20.173,0,8136.7,8963,-5,5.03,0,9040.1,5826,25.04,0,0,24.42,73.35,1.19,4.75,0.19,0.18,7.68,0,-52.9,3.046,2.198,0
9/11/2018,2:15, ,0,LP,0,5.8,0,69.7,0,6.15,0,20.067,0,8119.9,8964.5,-5,5.03,0,9043.1,5827,26.03,0,0,24.36,73.17,1.2,4.77,0.18,0.18,7.67,0,-52.7,3.095,2.232,0
9/11/2018,2:30, ,0,LP,0,5.8,0,70.4,0,6.19,0,20.146,0,8134.2,8965.4,-5,5.03,0,9042.8,5827,25.27,0,0,24.23,72.79,1.21,4.82,0.16,0.16,7.66,0,-52,3.134,2.259,0
9/11/2018,2:45, ,0,LP,0,5.8,0,70.8,0,6.24,0,20.106,0,8130.9,8969.3,-5,5.03,0,9047.4,5830,21.7,0,0,24.2,72.69,1.18,4.7,0.18,0.18,7.66,0,-52.1,3.158,2.276,0
9/11/2018,3:00, ,0,LP,0,5.8,0,70.4,0,6.21,0,20.033,0,8116.3,8967.1,-5,5.03,0,9046.2,5829,20.7,0,0,24.33,73.07,1.21,4.82,0.18,0.18,7.66,0,-51.9,3.169,2.284,0
9/11/2018,3:15, ,0,LP,0,5.8,0,69.3,0,6.11,0,20.007,0,8112.1,8967.2,-5,5.03,0,9046.6,5829,22.56,0,0,24.13,72.49,1.19,4.76,0.19,0.19,7.66,0,-51.8,3.169,2.284,0
9/11/2018,3:30, ,0,LP,0,5.8,0,71,0,6.26,0,20.049,0,8118.7,8966.6,-5,5.03,0,9045.5,5828,21.87,0,0,23.69,71.15,1.16,4.62,0.18,0.17,7.65,0,-51.5,3.159,2.277,0
9/11/2018,3:45, ,0,LP,0,5.8,0,71.5,0,6.3,0,20.074,0,8122.8,8966.5,-5,5.03,0,9045,5828,19.29,0,0,23.31,70.03,1.18,4.72,0.2,0.2,7.66,0,-51.5,3.139,2.263,0
9/11/2018,4:00, ,0,LP,0,5.8,0,71.7,0,6.32,0,20.069,0,8121.2,8965.5,-5,5.03,0,9044.1,5828,21.51,0,0,23.17,69.59,1.16,4.62,0.19,0.19,7.66,0,-51.6,3.107,2.24,0
9/11/2018,4:15, ,0,LP,0,5.8,0,71.8,0,6.33,0,20.069,0,8120.8,8965.2,-5,5.03,0,9043.7,5827,25.54,0,0,23.13,69.48,1.13,4.51,0.17,0.17,7.66,0,-51.7,3.064,2.21,0
9/11/2018,4:30, ,0,LP,0,5.8,0,71.5,0,6.31,0,20.032,0,8114.8,8965.5,-5,5.03,0,9044.5,5828,21.15,0,0,23.33,70.08,1.17,4.66,0.18,0.18,7.66,0,-51.7,3.002,2.166,0
9/11/2018,4:45, ,0,LP,0,5.8,0,72.2,0,6.38,0,19.995,0,8109.6,8966.7,-5,5.03,0,9046.3,5828,22.51,0,0,23.72,71.26,1.15,4.61,0.17,0.17,7.67,0,-52.3,2.917,2.107,0
9/11/2018,5:00, ,0,LP,0,5.8,0,72.6,0,6.41,0,19.956,0,8105,8969,-5,5.03,0,9049.2,5830,23.12,0,0,24.42,73.34,1.15,4.6,0.18,0.18,7.68,0,-52.9,2.812,2.033,0
9/11/2018,5:15, ,0,LP,0,5.8,0,72.4,0,6.4,0,19.874,0,8095,8973.7,-5,5.03,0,9055,5833,26.1,0,0,24.25,72.83,1.16,4.64,0.16,0.16,7.69,0,-53.4,2.687,1.945,0
9/11/2018,5:30, ,0,LP,0,5.8,0,72.3,0,6.41,0,19.832,0,8086.2,8971.8,-5,5.03,0,9053.7,5832,31.68,0,0,24.49,73.56,1.17,4.68,0.21,0.21,7.7,0,-53.9,2.548,1.847,0
9/11/2018,5:45, ,0,LP,0,5.8,0,72.3,0,6.41,0,19.772,0,8076.9,8972.8,-5,5.03,0,9055.5,5832,33.96,0,0,24.44,73.42,1.17,4.69,0.21,0.21,7.71,0,-54.5,2.401,1.744,0
9/11/2018,6:00, ,0,LP,0,5.8,0,72,0,6.4,0,19.69,0,8066.4,8976.8,-5,5.04,0,9060.6,5835,37.05,0,0,24.27,72.9,1.19,4.74,0.2,0.2,7.71,0,-54.9,2.254,1.64,0
9/11/2018,6:15, ,0,LP,0,5.8,0,71.9,0,6.39,0,19.622,0,8062.5,8985.5,-5,5.04,0,9070.3,5841,48.36,0,0,24.06,72.26,1.21,4.85,0.24,0.24,7.72,0,-55.1,2.108,1.538,0
9/11/2018,6:30, ,0,LP,0,5.8,0,71.7,0,6.39,0,19.545,0,8066.1,9004.2,-5,5.05,0,9090.3,5853,36.04,0,0,24.43,73.37,1.23,4.93,0.19,0.19,7.72,0,-55.5,1.967,1.439,0
9/11/2018,6:45, ,0,LP,0,5.8,0,71.4,0,6.37,0,19.466,0,8076.2,9030.7,-5,5.07,0,9118.2,5870,42.82,0,0,24.67,74.11,1.25,4.98,0.2,0.2,7.73,0,-55.7,1.836,1.346,0
9/11/2018,7:00, ,0,LP,0,5.8,0,70.7,0,6.31,0,19.406,0,8083.5,9050.6,-5,5.08,0,9139,5883,37.8,0,0,24.98,75.02,1.22,4.87,0.23,0.23,7.73,0,-55.7,1.714,1.261,0
9/11/2018,7:15, ,0,LP,0,5.8,0,69.9,0,6.24,0,19.369,0,8080.7,9054.5,-5,5.08,0,9143.5,5885,27.35,0,0,25.51,76.61,1.31,5.21,0.22,0.21,7.73,0,-55.6,1.601,1.181,0
9/11/2018,7:30, ,0,LP,0,5.8,0,69,0,6.17,0,19.326,0,8069,9049.6,-5,5.08,0,9139.1,5882,26.31,0,0,26.05,78.24,1.37,5.45,0.24,0.24,7.73,0,-55.6,1.504,1.113,0
9/11/2018,7:45, ,0,LP,0,5.8,0,68.5,0,6.13,0,19.306,0,8062.1,9046,-5,5.08,0,9135.7,5880,28.2,0,0,26.27,78.9,1.38,5.49,0.25,0.25,7.73,0,-55.6,1.416,1.051,0
9/11/2018,8:00, ,0,LP,0,5.8,0,67.1,0,6.01,0,19.294,0,8049.1,9033.5,-5,5.07,0,9123.3,5872,33.84,0,0,26.45,79.44,1.37,5.46,0.21,0.21,7.73,0,-55.5,1.341,0.998,0
9/11/2018,8:15, ,0,LP,0,5.8,0,67.1,0,6.01,0,19.28,0,8043.6,9030,-5,5.07,0,9120,5870,23.78,0,0,26.77,80.39,1.36,5.43,0.22,0.22,7.72,0,-55.3,1.283,0.958,0
9/11/2018,8:30, ,0,LP,0,5.8,0,66.3,0,5.94,0,19.278,0,8037,9023.2,-5,5.07,0,9113.1,5865,23.63,0,0,26.85,80.64,1.44,5.73,0.22,0.22,7.72,0,-55.1,1.232,0.922,0
9/11/2018,8:45, ,0,LP,0,5.8,0,66,0,5.91,0,19.249,0,8026.9,9017.5,-5,5.06,0,9107.7,5861,21.69,0,0,27.06,81.27,1.38,5.53,0.19,0.19,7.72,0,-55,1.194,0.895,0
9/11/2018,9:00, ,0,LP,0,5.8,0,66.2,0,5.93,0,19.276,0,8032.2,9018.2,-5,5.06,0,9108,5862,19.81,0,0,27.16,81.57,1.41,5.62,0.24,0.24,7.72,0,-55.1,1.164,0.874,0
9/11/2018,9:15, ,0,LP,0,5.8,0,66.2,0,5.91,0,19.382,0,8037.6,9003.7,-5,5.05,0,9092,5852,20.21,0,0,26.88,80.73,1.41,5.64,0.23,0.23,7.72,0,-55.3,1.131,0.851,0
9/11/2018,9:30, ,0,LP,0,5.8,0,66.9,0,5.98,0,19.41,0,8036.3,8996.9,-5,5.05,0,9084.7,5848,20.44,0,0,26.9,80.8,1.44,5.73,0.24,0.24,7.72,0,-55.4,1.09,0.822,0
9/11/2018,9:45, ,0,LP,0,5.8,0,67.4,0,6,0,19.563,0,8057.1,8990.8,-5,5.05,0,9076.5,5844,19.07,0,0,26.66,80.08,1.41,5.65,0.24,0.23,7.73,0,-55.8,1.054,0.797,0
9/11/2018,10:00, ,0,LP,0,5.8,0,67,0,5.96,0,19.62,0,8052.1,8974.3,-5,5.04,0,9059.2,5833,20.1,0,0,27.57,82.8,1.42,5.68,0.21,0.2,7.73,0,-55.9,1.019,0.772,0
9/11/2018,10:15, ,0,LP,0,5.8,0,67.6,0,6,0,19.681,0,8054.2,8965,-5,5.03,0,9048.9,5827,18.28,0,0,27.38,82.24,1.47,5.85,0.23,0.23,7.73,0,-56,0.993,0.754,0
9/11/2018,10:30, ,0,LP,0,5.8,0,68.2,0,6.03,0,19.939,0,8089.9,8955.7,-5,5.02,0,9036,5821,19.44,0,0,27.46,82.46,1.51,6.04,0.19,0.19,7.74,0,-56.2,0.98,0.745,0
9/11/2018,10:45, ,0,LP,0,5.8,0,69.5,0,6.11,0,20.205,0,8134.6,8954.7,-5,5.02,0,9031.2,5821,17.46,0,0,27.47,82.5,1.57,6.27,0.28,0.27,7.74,0,-56.7,0.984,0.748,0
9/11/2018,11:00, ,0,LP,0,5.8,0,64.5,0,5.69,0,20.035,0,8103.2,8952.1,-5,5.02,0,9031,5819,15.51,0,0,27.9,83.79,1.49,5.94,0.19,0.19,7.73,0,-55.8,1.016,0.77,0
9/11/2018,11:15, ,0,LP,0,5.8,0,63.7,0,5.61,0,20.131,0,8128,8961.5,-5,5.03,0,9039.1,5825,17.67,0,0,28.06,84.26,1.42,5.68,0.19,0.19,7.72,0,-55.6,1.101,0.83,0
9/11/2018,11:30, ,0,LP,0,5.8,0,68.7,0,6.07,0,20.019,0,8125.9,8980.2,-5,5.04,0,9059.6,5837,25.03,0,0,26.45,79.44,1.52,6.05,0.2,0.2,7.73,0,-56,1.225,0.917,0
9/11/2018,11:45, ,0,LP,0,5.8,0,72.9,0,6.4,0,20.218,0,8196.5,9020.3,-5,5.06,0,9097.3,5863,21.03,0,0,26.49,79.57,1.49,5.97,0.18,0.18,7.76,0,-57.5,1.388,1.031,0
9/11/2018,12:00, ,0,LP,0,5.8,0,74.1,0,6.51,0,20.196,0,8201.7,9030.4,-5,5.07,0,9107.7,5870,23.62,0,0,26,78.1,1.46,5.85,0.18,0.17,7.76,0,-57.6,1.563,1.155,0
9/11/2018,12:15, ,0,LP,0,5.8,0,71.3,0,6.28,0,20.029,0,8249.1,9114.5,-5,5.12,0,9194.9,5924,19.2,0,0,26.29,78.97,1.53,6.13,0.19,0.19,7.76,0,-57.4,1.744,1.282,0
9/11/2018,12:30, ,0,LP,0,5.8,0,75.1,0,6.63,0,19.95,0,8294.7,9180.2,-5,5.16,0,9262.4,5967,19.64,0,0,25.59,76.87,1.5,6,0.16,0.16,7.76,0,-57.4,1.916,1.403,0
9/11/2018,12:45, ,0,LP,0,5.8,0,73.9,0,6.53,0,19.903,0,8269.3,9161.1,-5,5.15,0,9243.7,5955,27.75,0,0,25.63,76.99,1.31,5.22,0.16,0.16,7.75,0,-57,2.08,1.518,0
9/11/2018,13:00, ,0,LP,0,5.8,0,75,0,6.63,0,19.907,0,8202.7,9086.6,-5,5.1,0,9168.5,5906,24.2,0,0,24.65,74.04,1.31,5.24,0.18,0.17,7.74,0,-56.6,2.239,1.63,0
9/11/2018,13:15, ,0,LP,0,5.8,0,73.8,0,6.52,0,19.974,0,8123.1,8985.7,-5,5.04,0,9065.7,5841,24.99,0,0,24.07,72.3,1.35,5.37,0.14,0.14,7.73,0,-56.1,2.389,1.735,0
9/11/2018,13:30, ,0,LP,0,5.8,0,73.2,0,6.46,0,20.032,0,8113.5,8964,-5,5.03,0,9043.1,5827,24.01,0,0,23.22,69.75,1.31,5.22,0.16,0.15,7.72,0,-55.4,2.533,1.837,0
9/11/2018,13:45, ,0,LP,0,5.8,0,72.1,0,6.36,0,20.071,0,8120.7,8964.7,-5,5.03,0,9043.2,5827,45.6,0,0,23.17,69.59,1.26,5.01,0.17,0.17,7.72,0,-55.2,2.659,1.925,0
9/11/2018,14:00, ,0,LP,0,5.8,0,72.5,0,6.38,0,20.126,0,8130.5,8965,-5,5.03,0,9042.7,5827,21.27,0,0,23.02,69.15,1.28,5.09,0.18,0.17,7.71,0,-54.7,2.768,2.002,0
9/11/2018,14:15, ,0,LP,0,5.8,0,72.6,0,6.39,0,20.166,0,8147.8,8976.6,-5,5.03,0,9053.9,5835,22.9,0,0,22.82,68.56,1.19,4.73,0.15,0.14,7.7,0,-54.3,2.855,2.063,0
9/11/2018,14:30, ,0,LP,0,5.8,0,71.2,0,6.26,0,20.197,0,8157.2,8981.1,-5,5.04,0,9058,5838,24.47,0,0,22.96,68.98,1.27,5.06,0.13,0.12,7.69,0,-53.5,2.925,2.112,0
9/11/2018,14:45, ,0,LP,0,5.8,0,69,0,6.07,0,20.21,0,8162.1,8984,-5,5.04,0,9060.7,5840,23.18,0,0,23.03,69.19,1.22,4.86,0.13,0.13,7.68,0,-53,2.985,2.155,0
9/11/2018,15:00, ,0,LP,0,5.8,0,69.6,0,6.12,0,20.219,0,8168.7,8989.6,-5,5.04,0,9066.2,5843,23.58,0,0,23.17,69.6,1.15,4.6,0.12,0.11,7.67,0,-52.3,3.031,2.187,0
9/11/2018,15:15, ,0,LP,0,5.8,0,69.4,0,6.1,0,20.24,0,8176.5,8994.2,-5,5.05,0,9070.6,5846,47.01,0,0,22.4,67.3,1.17,4.68,0.14,0.14,7.66,0,-52.1,3.066,2.211,0
9/11/2018,15:30, ,0,LP,0,5.8,0,69.4,0,6.09,0,20.268,0,8185.9,8999.3,-5,5.05,0,9075.3,5850,22.5,0,0,22.99,69.05,1.21,4.84,0.15,0.15,7.66,0,-51.7,3.09,2.228,0
9/11/2018,15:45, ,0,LP,0,5.8,0,70.5,0,6.19,0,20.285,0,8187.5,8997.7,-5,5.05,0,9073.5,5849,22.27,0,0,22.62,67.96,1.23,4.89,0.13,0.13,7.66,0,-52,3.102,2.237,0
9/11/2018,16:00, ,0,LP,0,5.8,0,73,0,6.39,0,20.361,0,8202.1,8999.6,-5,5.05,0,9074.3,5850,19.88,0,0,22.15,66.54,1.18,4.71,0.18,0.17,7.67,0,-52.3,3.102,2.236,0
9/11/2018,16:15, ,0,LP,0,5.8,0,71.6,0,6.27,0,20.36,0,8201.6,8999.1,-5,5.05,0,9073.8,5849,36.26,0,0,21.27,63.91,1.22,4.87,0.18,0.18,7.66,0,-52,3.093,2.23,0
9/11/2018,16:30, ,0,LP,0,5.8,0,69.2,0,6.06,0,20.364,0,8203.7,9000.7,-5,5.05,0,9075.3,5850,23.37,0,0,22.23,66.79,1.17,4.68,0.12,0.12,7.66,0,-51.6,3.079,2.221,0
9/11/2018,16:45, ,0,LP,0,5.8,0,72.7,0,6.38,0,20.293,0,8186.5,8995.2,-5,5.05,0,9070.8,5847,20.52,0,0,22.06,66.28,1.19,4.75,0.15,0.14,7.66,0,-51.9,3.054,2.203,0
9/11/2018,17:00, ,0,LP,0,5.8,0,72.8,0,6.39,0,20.288,0,8187.1,8996.7,-5,5.05,0,9072.5,5848,19.54,0,0,21.77,65.39,1.19,4.76,0.16,0.15,7.66,0,-52,3.012,2.174,0
9/11/2018,17:15, ,0,LP,0,5.8,0,73.2,0,6.43,0,20.3,0,8188.5,8996,-5,5.05,0,9071.5,5847,19.06,0,0,22.13,66.49,1.17,4.66,0.16,0.15,7.67,0,-52.4,2.946,2.127,0
9/11/2018,17:30, ,0,LP,0,5.8,0,73.4,0,6.44,0,20.27,0,8185.7,8998.7,-5,5.05,0,9074.7,5849,20.58,0,0,22.53,67.67,1.23,4.92,0.18,0.17,7.68,0,-52.8,2.871,2.075,0
9/11/2018,17:45, ,0,LP,0,5.8,0,73.6,0,6.47,0,20.241,0,8184,9002.3,-5,5.05,0,9078.7,5851,22.68,0,0,22.57,67.81,1.2,4.8,0.13,0.12,7.68,0,-53.3,2.78,2.01,0
9/11/2018,18:00, ,0,LP,0,5.8,0,74,0,6.51,0,20.226,0,8178,8998.6,-5,5.05,0,9075.2,5849,22.16,0,0,23.24,69.82,1.18,4.71,0.11,0.11,7.7,0,-53.9,2.666,1.93,0
9/11/2018,18:15, ,0,LP,0,5.8,0,74.3,0,6.53,0,20.206,0,8171.4,8995,-5,5.05,0,9071.9,5847,26.2,0,0,23.59,70.86,1.14,4.55,0.15,0.15,7.71,0,-54.6,2.531,1.836,0
9/11/2018,18:30, ,0,LP,0,5.8,0,74.2,0,6.53,0,20.179,0,8164.4,8992.4,-5,5.04,0,9069.7,5845,29.17,0,0,23.34,70.12,1.19,4.76,0.14,0.14,7.71,0,-55,2.387,1.734,0
9/11/2018,18:45, ,0,LP,0,5.8,0,74.1,0,6.52,0,20.152,0,8158.7,8991.3,-5,5.04,0,9068.9,5844,26.57,0,0,23.19,69.67,1.17,4.68,0.14,0.14,7.72,0,-55.5,2.239,1.63,0
9/11/2018,19:00, ,0,LP,0,5.8,0,73.8,0,6.5,0,20.116,0,8161.1,9000.7,-5,5.05,0,9078.9,5850,32.69,0,0,23.13,69.49,1.18,4.7,0.15,0.15,7.73,0,-55.9,2.093,1.527,0
9/11/2018,19:15, ,0,LP,0,5.8,0,74.7,0,6.58,0,20.095,0,8182.6,9028.5,-5,5.07,0,9107.2,5869,33.97,0,0,23.22,69.75,1.18,4.71,0.18,0.18,7.74,0,-56.7,1.952,1.428,0
9/11/2018,19:30, ,0,LP,0,5.8,0,74.7,0,6.58,0,20.073,0,8209.2,9061.9,-5,5.09,0,9141.3,5890,33.07,0,0,23.51,70.61,1.21,4.82,0.15,0.15,7.75,0,-57,1.818,1.334,0
9/11/2018,19:45, ,0,LP,0,5.8,0,74.4,0,6.56,0,20.073,0,8240,9095.9,-5,5.11,0,9175.5,5912,31.38,0,0,23.68,71.12,1.23,4.92,0.16,0.15,7.75,0,-57.2,1.7,1.251,0
9/11/2018,20:00, ,0,LP,0,5.8,0,74.3,0,6.54,0,20.075,0,8257.3,9114.8,-5,5.12,0,9194.5,5925,27.02,0,0,24.04,72.22,1.28,5.11,0.15,0.15,7.75,0,-57.4,1.595,1.177,0
9/11/2018,20:15, ,0,LP,0,5.8,0,73.7,0,6.49,0,20.078,0,8261.3,9118.6,-5,5.12,0,9198.4,5927,27.12,0,0,24.32,73.06,1.3,5.17,0.18,0.18,7.75,0,-57.4,1.502,1.112,0
9/11/2018,20:30, ,0,LP,0,5.8,0,72.9,0,6.42,0,20.075,0,8250.1,9106.7,-5,5.11,0,9186.4,5919,22.34,0,0,24.97,75.01,1.31,5.23,0.16,0.16,7.75,0,-57.4,1.427,1.059,0
9/11/2018,20:45, ,0,LP,0,5.8,0,72.2,0,6.36,0,20.054,0,8232.2,9091,-5,5.1,0,9170.9,5909,21.83,0,0,26.05,78.23,1.37,5.46,0.17,0.17,7.75,0,-57.3,1.365,1.015,0
9/11/2018,21:00, ,0,LP,0,5.8,0,71.5,0,6.3,0,20.05,0,8221.5,9080,-5,5.1,0,9159.9,5902,20.07,0,0,26.12,78.46,1.39,5.53,0.16,0.15,7.75,0,-57.2,1.313,0.979,0
9/11/2018,21:15, ,0,LP,0,5.8,0,71.4,0,6.3,0,20.028,0,8208.9,9070.3,-5,5.09,0,9150.3,5896,19.96,0,0,26.22,78.75,1.39,5.55,0.17,0.17,7.75,0,-57,1.261,0.942,0
9/11/2018,21:30, ,0,LP,0,5.8,0,71.3,0,6.29,0,20.02,0,8198.2,9060,-5,5.09,0,9140,5889,18.89,0,0,26.29,78.97,1.4,5.6,0.19,0.19,7.75,0,-57.1,1.222,0.915,0
9/11/2018,21:45, ,0,LP,0,5.8,0,70,0,6.18,0,20.003,0,8191.2,9055.5,-5,5.08,0,9135.7,5886,17.99,0,0,26.65,80.03,1.41,5.62,0.18,0.17,7.75,0,-56.9,1.191,0.893,0
9/11/2018,22:00, ,0,LP,0,5.8,0,66.6,0,5.88,0,19.984,0,8187.6,9055.2,-5,5.08,0,9135.7,5886,14.21,0,0,26.93,80.87,1.4,5.58,0.19,0.18,7.74,0,-56.2,1.179,0.885,0
9/11/2018,22:15, ,0,LP,0,5.8,0,68.3,0,6.03,0,19.954,0,8183.4,9056.3,-5,5.08,0,9137.2,5887,14.94,0,0,26.9,80.79,1.4,5.61,0.15,0.15,7.74,0,-56.3,1.165,0.875,0
9/11/2018,22:30, ,0,LP,0,5.8,0,67.7,0,5.98,0,19.908,0,8171.9,9052.4,-5,5.08,0,9134,5884,17.85,0,0,26.56,79.76,1.34,5.36,0.14,0.14,7.73,0,-56.1,1.164,0.874,0
9/11/2018,22:45, ,0,LP,0,5.8,0,69.1,0,6.11,0,19.881,0,8157.9,9042,-5,5.08,0,9123.8,5877,17.63,0,0,26.59,79.85,1.41,5.63,0.16,0.15,7.74,0,-56.7,1.16,0.871,0
9/11/2018,23:00, ,0,LP,0,5.8,0,68.1,0,6.03,0,19.875,0,8152.8,9037.4,-5,5.07,0,9119.3,5874,15.22,0,0,26.81,80.52,1.42,5.67,0.15,0.15,7.74,0,-56.7,1.171,0.879,0
9/11/2018,23:15, ,0,LP,0,5.8,0,65.8,0,5.83,0,19.843,0,8148.3,9038.6,-5,5.07,0,9120.9,5875,14.65,0,0,27.32,82.06,1.35,5.4,0.18,0.18,7.73,0,-55.8,1.209,0.906,0
9/11/2018,23:30, ,0,LP,0,5.8,0,69.8,0,6.18,0,19.779,0,8136.5,9037.8,-5,5.07,0,9121.1,5875,15.91,0,0,26.58,79.82,1.39,5.54,0.21,0.2,7.74,0,-56.6,1.283,0.958,0
9/11/2018,23:45, ,0,LP,0,5.8,0,70.6,0,6.27,0,19.696,0,8141,9058.7,-5,5.09,0,9143.2,5888,16.81,0,0,26.01,78.11,1.33,5.3,0.17,0.16,7.75,0,-57.1,1.383,1.028,0
9/12/2018,0:00, ,0,LP,0,5.8,0,71,0,6.31,0,19.696,0,8154.1,9073.3,-5,5.09,0,9158,5898,20.41,0,0,25.39,76.27,1.37,5.47,0.16,0.16,7.75,0,-57.3,1.514,1.12,0
9/12/2018,0:15, ,0,LP,0,5.8,0,73.4,0,6.51,0,19.758,0,8169.9,9078.9,-5,5.1,0,9162.8,5901,20.02,0,0,24.26,72.87,1.36,5.44,0.17,0.17,7.77,0,-58.3,1.663,1.225,0
9/12/2018,0:30, ,0,LP,0,5.8,0,75.2,0,6.69,0,19.62,0,8195.8,9134.5,-5,5.13,0,9220.8,5937,22.7,0,0,24.05,72.25,1.3,5.2,0.16,0.16,7.78,0,-58.5,1.818,1.334,0
9/12/2018,0:45, ,0,LP,0,5.8,0,75.1,0,6.68,0,19.576,0,8181.5,9127.1,-5,5.13,0,9213.9,5933,24.34,0,0,24.04,72.22,1.28,5.09,0.2,0.19,7.78,0,-58.5,1.982,1.449,0
9/12/2018,1:00, ,0,LP,0,5.8,0,74.1,0,6.59,0,19.574,0,8171.9,9116.8,-5,5.12,0,9203.6,5926,27.84,0,0,23.66,71.08,1.27,5.07,0.21,0.21,7.77,0,-57.9,2.135,1.556,0
