Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Depth,F_Depth,WiperPosV
6/15/2017,16:15, ,0,LP,0,5.7,41.04,0,62.2,0,5.37,0,7.73,0,-48.3,22.291,0,2.202,2.3222,0,1.19,0,42.83,122.25,1.53,5.34,0.27,-0.68,1.38,-0.78,1.471,0,1.207
6/15/2017,16:30, ,0,LP,0,5.7,43.58,0,61.9,0,5.35,0,7.72,0,-47.8,22.227,0,2.1571,2.2777,0,1.17,0,43.02,122.82,1.56,5.43,0.24,-0.7,1.4,-0.8,1.565,0,1.201
6/15/2017,16:45, ,0,LP,0,5.7,40.43,0,62,0,5.37,0,7.71,0,-47.5,22.169,0,2.1187,2.2398,0,1.15,0,42.55,121.4,1.56,5.44,0.24,-0.7,1.41,-0.81,1.651,0,1.206
6/15/2017,17:00, ,0,LP,0,5.7,42.66,0,61.7,0,5.36,0,7.71,0,-47.4,22.079,0,2.0689,2.1912,0,1.12,0,42.21,120.37,1.58,5.54,0.28,-0.66,1.43,-0.76,1.733,0,1.199
6/15/2017,17:15, ,0,LP,0,5.7,46.01,0,61.6,0,5.36,0,7.71,0,-47.1,21.964,0,2.0306,2.1556,0,1.1,0,41.88,119.39,1.57,5.48,0.28,-0.66,1.42,-0.76,1.805,0,1.206
6/15/2017,17:30, ,0,LP,0,5.7,44.65,0,63.4,0,5.52,0,7.72,0,-47.7,21.879,0,2.0155,2.1433,0,1.1,0,41.49,118.22,1.55,5.41,0.27,-0.67,1.4,-0.77,1.87,0,1.198
6/15/2017,17:45, ,0,LP,0,5.7,46.7,0,63.1,0,5.5,0,7.72,0,-47.7,21.827,0,2.0059,2.1353,0,1.09,0,41.3,117.65,1.51,5.25,0.29,-0.65,1.36,-0.75,1.927,0,1.203
6/15/2017,18:00, ,0,LP,0,5.7,38.84,0,62.6,0,5.46,0,7.71,0,-47.2,21.784,0,1.9986,2.1294,0,1.09,0,41.19,117.33,1.57,5.49,0.28,-0.67,1.42,-0.77,1.974,0,1.196
6/15/2017,18:15, ,0,LP,0,5.7,44.25,0,62.8,0,5.48,0,7.72,0,-47.7,21.761,0,1.9942,2.1257,0,1.09,0,41.25,117.49,1.61,5.66,0.28,-0.66,1.46,-0.76,2.019,0,1.204
6/15/2017,18:30, ,0,LP,0,5.7,44.73,0,61.7,0,5.39,0,7.71,0,-47.4,21.699,0,1.9886,2.1225,0,1.09,0,40.6,115.56,1.54,5.37,0.27,-0.67,1.39,-0.77,2.056,0,1.208
6/15/2017,18:45, ,0,LP,0,5.7,41.94,0,63.3,0,5.54,0,7.71,0,-47.1,21.544,0,1.9768,2.1165,0,1.08,0,41.34,117.79,1.66,5.84,0.3,-0.64,1.51,-0.74,2.081,0,1.206
6/15/2017,19:00, ,0,LP,0,5.7,53.04,0,65.8,0,5.78,0,7.72,0,-47.7,21.49,0,1.9722,2.114,0,1.08,0,41.23,117.44,1.72,6.1,0.31,-0.64,1.57,-0.74,2.095,0,1.202
6/15/2017,19:15, ,0,LP,0,5.7,46.36,0,66.1,0,5.81,0,7.72,0,-47.7,21.401,0,1.9644,2.1094,0,1.08,0,41.18,117.3,1.86,6.66,0.35,-0.59,1.71,-0.69,2.104,0,1.207
6/15/2017,19:30, ,0,LP,0,5.7,45.69,0,65.2,0,5.74,0,7.71,0,-47.2,21.341,0,1.9589,2.1061,0,1.08,0,41.28,117.58,1.78,6.34,0.32,-0.62,1.63,-0.72,2.108,0,1.196
6/15/2017,19:45, ,0,LP,0,5.7,60.32,0,63.4,0,5.58,0,7.7,0,-46.7,21.33,0,1.9587,2.1064,0,1.08,0,41.19,117.32,1.76,6.26,0.34,-0.6,1.61,-0.7,2.109,0,1.203
6/15/2017,20:00, ,0,LP,0,5.7,35.98,0,61.7,0,5.43,0,7.69,0,-46.2,21.298,0,1.9566,2.1054,0,1.08,0,42.76,122.04,1.57,5.47,0.27,-0.67,1.41,-0.77,2.103,0,1.202
6/15/2017,20:15, ,0,LP,0,5.7,39.44,0,65.8,0,5.8,0,7.72,0,-47.6,21.262,0,1.9546,2.1048,0,1.08,0,41.65,118.7,1.75,6.19,0.32,-0.63,1.59,-0.73,2.092,0,1.206
6/15/2017,20:30, ,0,LP,0,5.7,41.81,0,65.6,0,5.78,0,7.72,0,-47.5,21.281,0,1.9548,2.1042,0,1.08,0,41.56,118.44,1.72,6.1,0.33,-0.61,1.57,-0.71,2.072,0,1.203
6/15/2017,20:45, ,0,LP,0,5.7,37.32,0,65.2,0,5.75,0,7.71,0,-47.3,21.274,0,1.9553,2.1051,0,1.08,0,41.59,118.53,1.72,6.09,0.32,-0.62,1.57,-0.72,2.04,0,1.206
6/15/2017,21:00, ,0,LP,0,5.7,41.15,0,65,0,5.72,0,7.72,0,-47.4,21.308,0,1.9607,2.1094,0,1.08,0,41.5,118.26,1.72,6.08,0.32,-0.63,1.57,-0.73,1.998,0,1.203
6/15/2017,21:15, ,0,LP,0,5.7,47.47,0,65.1,0,5.73,0,7.72,0,-47.6,21.354,0,1.9656,2.1128,0,1.08,0,41.44,118.08,1.69,5.98,0.32,-0.63,1.54,-0.73,1.949,0,1.207
6/15/2017,21:30, ,0,LP,0,5.7,42.9,0,64.8,0,5.69,0,7.73,0,-48.1,21.433,0,1.9745,2.1188,0,1.08,0,41.39,117.92,1.59,5.56,0.3,-0.64,1.44,-0.74,1.899,0,1.203
6/15/2017,21:45, ,0,LP,0,5.7,44.13,0,64.2,0,5.64,0,7.72,0,-47.8,21.476,0,1.9806,2.1235,0,1.09,0,41.52,118.31,1.56,5.45,0.27,-0.67,1.41,-0.77,1.842,0,1.206
6/15/2017,22:00, ,0,LP,0,5.7,40.55,0,63.4,0,5.56,0,7.72,0,-47.7,21.526,0,1.9919,2.1335,0,1.09,0,41.7,118.84,1.53,5.3,0.28,-0.66,1.37,-0.77,1.785,0,1.198
6/15/2017,22:15, ,0,LP,0,5.7,41.75,0,62.8,0,5.5,0,7.72,0,-47.4,21.537,0,1.9983,2.1398,0,1.1,0,41.96,119.62,1.55,5.41,0.29,-0.66,1.4,-0.76,1.724,0,1.205
6/15/2017,22:30, ,0,LP,0,5.7,40.72,0,61.9,0,5.42,0,7.71,0,-47.2,21.58,0,2.0129,2.1536,0,1.1,0,42.23,120.44,1.52,5.27,0.27,-0.67,1.36,-0.77,1.664,0,1.196
6/15/2017,22:45, ,0,LP,0,5.7,41.92,0,61.2,0,5.35,0,7.71,0,-46.9,21.624,0,2.0276,2.1674,0,1.11,0,42.45,121.09,1.53,5.33,0.25,-0.69,1.38,-0.79,1.604,0,1.202
6/15/2017,23:00, ,0,LP,0,5.7,41.57,0,60.9,0,5.33,0,7.71,0,-47,21.681,0,2.0588,2.1982,0,1.13,0,42.68,121.79,1.57,5.47,0.28,-0.66,1.41,-0.76,1.547,0,1.208
6/15/2017,23:15, ,0,LP,0,5.7,39.3,0,60.4,0,5.27,0,7.71,0,-46.9,21.7,0,2.076,2.2157,0,1.14,0,43.03,122.83,1.55,5.39,0.29,-0.65,1.39,-0.75,1.494,0,1.207
6/15/2017,23:30, ,0,LP,0,5.7,39.48,0,60.1,0,5.25,0,7.71,0,-47.1,21.719,0,2.1041,2.2447,0,1.15,0,43.26,123.54,1.58,5.52,0.26,-0.68,1.43,-0.79,1.446,0,1.204
6/15/2017,23:45, ,0,LP,0,5.7,39.06,0,60.3,0,5.27,0,7.71,0,-47.2,21.734,0,2.1284,2.27,0,1.17,0,43.7,124.85,1.58,5.54,0.25,-0.69,1.43,-0.79,1.407,0,1.206
6/16/2017,0:00, ,0,LP,0,5.7,42.59,0,59.3,0,5.18,0,7.71,0,-47,21.748,0,2.1468,2.2889,0,1.18,0,43.72,124.91,1.63,5.72,0.26,-0.69,1.48,-0.79,1.373,0,1.2
6/16/2017,0:15, ,0,LP,0,5.7,39.16,0,59.5,0,5.19,0,7.71,0,-47,21.751,0,2.1523,2.2947,0,1.18,0,44.02,125.81,1.65,5.8,0.28,-0.67,1.5,-0.77,1.352,0,1.205
6/16/2017,0:30, ,0,LP,0,5.7,36.67,0,58.4,0,5.1,0,7.7,0,-46.7,21.772,0,2.1638,2.306,0,1.19,0,44.06,125.95,1.53,5.33,0.23,-0.71,1.38,-0.82,1.344,0,1.198
6/16/2017,0:45, ,0,LP,0,5.7,35.31,0,57.9,0,5.06,0,7.7,0,-46.8,21.713,0,2.1619,2.3067,0,1.19,0,44.34,126.78,1.64,5.75,0.27,-0.67,1.48,-0.77,1.347,0,1.204
6/16/2017,1:00, ,0,LP,0,5.7,36.18,0,57.1,0,4.99,0,7.7,0,-46.7,21.712,0,2.1616,2.3065,0,1.19,0,44.36,126.83,1.62,5.7,0.28,-0.67,1.47,-0.77,1.357,0,1.198
6/16/2017,1:15, ,0,LP,0,5.7,32.9,0,55.1,0,4.81,0,7.69,0,-45.9,21.685,0,2.1591,2.305,0,1.19,0,45.45,130.1,1.54,5.38,0.25,-0.69,1.39,-0.79,1.372,0,1.206
6/16/2017,1:30, ,0,LP,0,5.7,31.86,0,55.9,0,4.88,0,7.69,0,-46.2,21.648,0,2.1559,2.3033,0,1.18,0,44.77,128.06,1.57,5.48,0.23,-0.71,1.41,-0.81,1.39,0,1.196
6/16/2017,1:45, ,0,LP,0,5.7,33.35,0,56.8,0,4.97,0,7.7,0,-46.5,21.582,0,2.1521,2.3024,0,1.18,0,44.76,128.03,1.55,5.41,0.26,-0.68,1.4,-0.79,1.413,0,1.204
6/16/2017,2:00, ,0,LP,0,5.7,34.8,0,58.6,0,5.14,0,7.71,0,-47.1,21.523,0,2.1235,2.2745,0,1.17,0,44.16,126.24,1.6,5.59,0.22,-0.72,1.44,-0.83,1.442,0,1.197
6/16/2017,2:15, ,0,LP,0,5.7,36.1,0,57.1,0,5.01,0,7.7,0,-46.7,21.494,0,2.1126,2.2642,0,1.16,0,44.35,126.81,1.55,5.42,0.26,-0.68,1.4,-0.79,1.468,0,1.204
6/16/2017,2:30, ,0,LP,0,5.7,32.95,0,61.7,0,5.41,0,7.74,0,-48.8,21.564,0,2.0987,2.2461,0,1.15,0,44.17,126.28,1.69,5.96,0.25,-0.69,1.54,-0.8,1.5,0,1.197
6/16/2017,2:45, ,0,LP,0,5.7,33.18,0,65.2,0,5.7,0,7.77,0,-50.7,21.683,0,2.0889,2.2302,0,1.14,0,44.3,126.65,1.87,6.68,0.3,-0.64,1.72,-0.75,1.533,0,1.205
6/16/2017,3:00, ,0,LP,0,5.7,30.04,0,61.7,0,5.39,0,7.74,0,-49.1,21.65,0,2.0842,2.2267,0,1.14,0,44.46,127.15,1.87,6.68,0.31,-0.63,1.72,-0.73,1.57,0,1.197
6/16/2017,3:15, ,0,LP,0,5.7,30.16,0,61.3,0,5.37,0,7.74,0,-49.1,21.588,0,2.0805,2.2255,0,1.14,0,44.42,127.02,1.74,6.15,0.27,-0.68,1.58,-0.78,1.615,0,1.203
6/16/2017,3:30, ,0,LP,0,5.7,31.06,0,58.9,0,5.16,0,7.73,0,-48.1,21.549,0,2.0695,2.2156,0,1.14,0,44.65,127.72,1.74,6.16,0.26,-0.69,1.59,-0.79,1.661,0,1.196
6/16/2017,3:45, ,0,LP,0,5.7,35.74,0,62.8,0,5.51,0,7.75,0,-49.3,21.545,0,2.0574,2.2028,0,1.13,0,43.7,124.84,1.87,6.7,0.29,-0.65,1.72,-0.75,1.71,0,1.204
6/16/2017,4:00, ,0,LP,0,5.7,33.62,0,63.2,0,5.55,0,7.74,0,-49.1,21.418,0,2.0347,2.1841,0,1.12,0,43.75,125.02,1.74,6.15,0.27,-0.67,1.58,-0.77,1.755,0,1.197
6/16/2017,4:15, ,0,LP,0,5.7,36.24,0,63.4,0,5.59,0,7.74,0,-49,21.302,0,2.0112,2.164,0,1.11,0,43.48,124.19,1.68,5.91,0.28,-0.66,1.52,-0.76,1.801,0,1.206
6/16/2017,4:30, ,0,LP,0,5.7,35.71,0,63.8,0,5.63,0,7.74,0,-48.9,21.195,0,1.9923,2.1484,0,1.1,0,43.41,123.99,1.63,5.73,0.29,-0.65,1.48,-0.76,1.847,0,1.196
6/16/2017,4:45, ,0,LP,0,5.7,34.51,0,62.2,0,5.5,0,7.73,0,-48.4,21.139,0,1.9846,2.1426,0,1.1,0,43.45,124.1,1.57,5.48,0.28,-0.66,1.42,-0.76,1.891,0,1.202
6/16/2017,5:00, ,0,LP,0,5.7,35.46,0,62,0,5.48,0,7.72,0,-47.8,21.108,0,1.98,2.139,0,1.1,0,43.03,122.85,1.62,5.7,0.27,-0.67,1.47,-0.77,1.93,0,1.204
6/16/2017,5:15, ,0,LP,0,5.7,33.05,0,61.5,0,5.44,0,7.73,0,-48.2,21.067,0,1.9785,2.1392,0,1.1,0,42.91,122.5,1.59,5.58,0.26,-0.68,1.44,-0.79,1.959,0,1.208
6/16/2017,5:30, ,0,LP,0,5.7,35.52,0,61.9,0,5.48,0,7.73,0,-48.2,21.034,0,1.9731,2.1348,0,1.09,0,42.79,122.13,1.66,5.86,0.26,-0.68,1.51,-0.79,1.981,0,1.203
6/16/2017,5:45, ,0,LP,0,5.7,34.04,0,61.9,0,5.49,0,7.73,0,-48,20.998,0,1.9644,2.127,0,1.09,0,43.38,123.88,1.53,5.34,0.25,-0.69,1.38,-0.79,1.997,0,1.207
6/16/2017,6:00, ,0,LP,0,5.7,38.15,0,63.4,0,5.62,0,7.73,0,-48.3,20.972,0,1.958,2.1212,0,1.09,0,42.72,121.91,1.56,5.45,0.27,-0.67,1.41,-0.78,2.005,0,1.196
6/16/2017,6:15, ,0,LP,0,5.7,38.65,0,63.9,0,5.67,0,7.74,0,-48.6,20.947,0,1.9563,2.1205,0,1.09,0,42.73,121.95,1.63,5.71,0.31,-0.63,1.47,-0.73,2.001,0,1.204
6/16/2017,6:30, ,0,LP,0,5.7,36.39,0,64.5,0,5.72,0,7.74,0,-48.8,20.958,0,1.9541,2.1176,0,1.08,0,42.77,122.05,1.59,5.55,0.29,-0.66,1.43,-0.76,1.988,0,1.208
6/16/2017,6:45, ,0,LP,0,5.7,37.35,0,64.7,0,5.74,0,7.74,0,-48.9,20.96,0,1.9545,2.1179,0,1.09,0,42.75,122.01,1.58,5.54,0.26,-0.68,1.43,-0.79,1.964,0,1.209
6/16/2017,7:00, ,0,LP,0,5.7,38.8,0,64.4,0,5.71,0,7.74,0,-48.7,20.963,0,1.9545,2.1178,0,1.09,0,42.78,122.09,1.59,5.58,0.29,-0.65,1.44,-0.75,1.929,0,1.203
6/16/2017,7:15, ,0,LP,0,5.7,37.56,0,63.4,0,5.62,0,7.73,0,-48.3,20.968,0,1.9578,2.1212,0,1.09,0,42.85,122.31,1.54,5.37,0.26,-0.68,1.39,-0.78,1.887,0,1.206
6/16/2017,7:30, ,0,LP,0,5.7,38.12,0,63.5,0,5.63,0,7.73,0,-48.5,21.003,0,1.9639,2.1262,0,1.09,0,42.97,122.67,1.53,5.34,0.26,-0.68,1.38,-0.78,1.837,0,1.196
6/16/2017,7:45, ,0,LP,0,5.7,39.38,0,63.7,0,5.63,0,7.74,0,-48.7,21.084,0,1.9777,2.1376,0,1.1,0,42.77,122.07,1.52,5.3,0.24,-0.7,1.37,-0.8,1.785,0,1.206
6/16/2017,8:00, ,0,LP,0,5.7,40.79,0,63.2,0,5.58,0,7.74,0,-48.6,21.168,0,1.9902,2.1473,0,1.1,0,42.69,121.82,1.57,5.5,0.29,-0.66,1.42,-0.76,1.731,0,1.198
6/16/2017,8:15, ,0,LP,0,5.7,40.09,0,62.6,0,5.51,0,7.74,0,-48.7,21.308,0,2.013,2.1657,0,1.11,0,42.9,122.45,1.55,5.4,0.29,-0.65,1.4,-0.75,1.675,0,1.204
6/16/2017,8:30, ,0,LP,0,5.7,37.21,0,61.6,0,5.41,0,7.73,0,-48.4,21.413,0,2.0392,2.1892,0,1.12,0,42.95,122.62,1.64,5.75,0.3,-0.64,1.48,-0.74,1.616,0,1.2
6/16/2017,8:45, ,0,LP,0,5.7,39.68,0,61,0,5.35,0,7.73,0,-48.4,21.514,0,2.0651,2.2125,0,1.14,0,43.29,123.62,1.68,5.93,0.29,-0.65,1.53,-0.75,1.556,0,1.207
6/16/2017,9:00, ,0,LP,0,5.7,40.11,0,59.6,0,5.22,0,7.72,0,-47.6,21.586,0,2.0992,2.2456,0,1.15,0,43.4,123.97,1.64,5.77,0.27,-0.67,1.49,-0.77,1.496,0,1.199
6/16/2017,9:15, ,0,LP,0,5.7,40.05,0,58.2,0,5.09,0,7.71,0,-47,21.64,0,2.1308,2.2769,0,1.17,0,43.56,124.42,1.57,5.5,0.31,-0.64,1.42,-0.74,1.439,0,1.204
6/16/2017,9:30, ,0,LP,0,5.7,42.68,0,57.3,0,5.01,0,7.7,0,-46.7,21.667,0,2.1476,2.2937,0,1.18,0,43.61,124.58,1.63,5.74,0.27,-0.67,1.48,-0.77,1.384,0,1.197
6/16/2017,9:45, ,0,LP,0,5.7,40.27,0,56.5,0,4.93,0,7.7,0,-46.4,21.731,0,2.1704,2.3149,0,1.19,0,43.6,124.56,1.57,5.48,0.27,-0.67,1.42,-0.77,1.329,0,1.206
6/16/2017,10:00, ,0,LP,0,5.7,45.82,0,55.7,0,4.85,0,7.7,0,-46.3,21.845,0,2.2062,2.3477,0,1.21,0,43.87,125.38,1.63,5.74,0.22,-0.72,1.48,-0.83,1.275,0,1.207
6/16/2017,10:15, ,0,LP,0,5.7,46.25,0,55.8,0,4.85,0,7.69,0,-46.1,22.036,0,2.2444,2.3791,0,1.22,0,44.14,126.17,1.65,5.8,0.31,-0.63,1.5,-0.73,1.22,0,1.206
6/16/2017,10:30, ,0,LP,0,5.7,42.28,0,55.2,0,4.78,0,7.69,0,-46.1,22.187,0,2.2985,2.429,0,1.25,0,44.61,127.59,1.7,6,0.29,-0.65,1.55,-0.75,1.167,0,1.204
6/16/2017,10:45, ,0,LP,0,5.7,41.4,0,54.7,0,4.71,0,7.69,0,-45.9,22.389,0,2.3495,2.4728,0,1.28,0,45.17,129.27,1.77,6.28,0.29,-0.66,1.62,-0.76,1.115,0,1.206
6/16/2017,11:00, ,0,LP,0,5.7,42.49,0,54,0,4.64,0,7.68,0,-45.7,22.597,0,2.4016,2.5172,0,1.3,0,45.77,131.07,1.84,6.55,0.24,-0.7,1.68,-0.8,1.064,0,1.203
6/16/2017,11:15, ,0,LP,0,5.7,43.76,0,51.9,0,4.46,0,7.68,0,-45.2,22.582,0,2.477,2.5969,0,1.34,0,46.95,134.61,1.88,6.71,0.28,-0.66,1.72,-0.77,1.011,0,1.207
6/16/2017,11:30, ,0,LP,0,5.7,40.37,0,51.9,0,4.44,0,7.67,0,-45.1,22.75,0,2.5097,2.6224,0,1.36,0,47.39,135.91,1.9,6.79,0.25,-0.69,1.74,-0.79,0.959,0,1.2
6/16/2017,11:45, ,0,LP,0,5.7,36.06,0,50.5,0,4.3,0,7.66,0,-44.5,22.943,0,2.629,2.7366,0,1.42,0,48.92,140.52,2.01,7.24,0.28,-0.66,1.86,-0.76,0.907,0,1.204
6/16/2017,12:00, ,0,LP,0,5.7,39,0,50.5,0,4.28,0,7.66,0,-44.4,23.165,0,2.6722,2.7693,0,1.44,0,49.08,140.99,1.98,7.13,0.31,-0.63,1.83,-0.74,0.856,0,1.202
6/16/2017,12:15, ,0,LP,0,5.7,38.7,0,48.8,0,4.12,0,7.65,0,-43.6,23.306,0,2.787,2.8802,0,1.5,0,50.96,146.64,2.06,7.45,0.27,-0.67,1.91,-0.77,0.804,0,1.207
6/16/2017,12:30, ,0,LP,0,5.7,38.52,0,47.5,0,4.01,0,7.64,0,-43.2,23.43,0,2.8532,2.9414,0,1.53,0,51.6,148.55,2.07,7.49,0.29,-0.65,1.92,-0.75,0.761,0,1.2
6/16/2017,12:45, ,0,LP,0,5.7,36.92,0,44.7,0,3.77,0,7.63,0,-42.5,23.333,0,2.9313,3.0278,0,1.58,0,53.04,152.89,2.07,7.47,0.28,-0.66,1.91,-0.76,0.719,0,1.204
6/16/2017,13:00, ,0,LP,0,5.7,36.99,0,49.3,0,4.1,0,7.64,0,-43.4,24.181,0,3.0145,3.0625,0,1.59,0,53.01,152.79,2.24,8.16,0.32,-0.62,2.09,-0.72,0.683,0,1.202
6/16/2017,13:15, ,0,LP,0,5.7,34.36,0,49.9,0,4.13,0,7.64,0,-43.5,24.425,0,3.0738,3.1079,0,1.62,0,53.97,155.66,2.23,8.11,0.29,-0.65,2.07,-0.76,0.654,0,1.208
6/16/2017,13:30, ,0,LP,0,5.7,33.53,0,49.6,0,4.08,0,7.65,0,-43.7,24.65,0,3.146,3.1672,0,1.65,0,54.68,157.8,2.5,9.21,0.34,-0.6,2.35,-0.7,0.636,0,1.202
6/16/2017,13:45, ,0,LP,0,5.7,34.63,0,45.7,0,3.78,0,7.63,0,-43,24.573,0,3.1955,3.2218,0,1.68,0,54.63,157.64,2.3,8.41,0.32,-0.62,2.15,-0.72,0.633,0,1.204
6/16/2017,14:00, ,0,LP,0,5.7,28.17,0,39.1,0,3.24,0,7.6,0,-41.1,24.342,0,3.1493,3.1894,0,1.66,0,57.19,165.31,1.85,6.59,0.17,-0.77,1.69,-0.87,0.648,0,1.202
6/16/2017,14:15, ,0,LP,0,5.7,25.7,0,47.1,0,3.85,0,7.63,0,-43,25.022,0,3.2218,3.2205,0,1.68,0,57.05,164.89,2.1,7.6,0.25,-0.7,1.95,-0.8,0.683,0,1.207
6/16/2017,14:30, ,0,LP,0,5.7,31.87,0,44.1,0,3.64,0,7.62,0,-42.3,24.487,0,3.1812,3.2127,0,1.68,0,55.68,160.78,2.04,7.36,0.24,-0.7,1.88,-0.81,0.731,0,1.2
6/16/2017,14:45, ,0,LP,0,5.7,32.88,0,55.7,0,4.53,0,7.68,0,-45.8,25.416,0,3.1064,3.0819,0,1.6,0,53.9,155.47,2.66,9.84,0.39,-0.55,2.51,-0.65,0.788,0,1.204
6/16/2017,15:00, ,0,LP,0,5.7,28.43,0,54,0,4.4,0,7.68,0,-45.7,25.297,0,2.9868,2.9699,0,1.54,0,52.7,151.86,2.16,7.84,0.25,-0.69,2.01,-0.79,0.852,0,1.198
6/16/2017,15:15, ,0,LP,0,5.7,33.24,0,60.4,0,4.94,0,7.71,0,-47.5,25.135,0,2.8804,2.873,0,1.49,0,49.81,143.18,2.34,8.58,0.35,-0.59,2.19,-0.69,0.922,0,1.206
6/16/2017,15:30, ,0,LP,0,5.7,36.75,0,73.4,0,5.91,0,7.8,0,-53,25.961,0,2.7329,2.6837,0,1.38,0,47.47,136.15,3.19,11.95,0.48,-0.46,3.03,-0.56,1.001,0,1.2
6/16/2017,15:45, ,0,LP,0,5.7,31.86,0,63.4,0,5.21,0,7.76,0,-50.6,24.941,0,2.5728,2.5757,0,1.33,0,47.07,134.98,1.92,6.87,0.23,-0.71,1.76,-0.81,1.082,0,1.206
6/16/2017,16:00, ,0,LP,0,5.7,39.26,0,69,0,5.73,0,7.78,0,-52,24.402,0,2.4081,2.4359,0,1.25,0,44.2,126.34,1.88,6.72,0.23,-0.71,1.73,-0.81,1.165,0,1.2
6/16/2017,16:15, ,0,LP,0,5.7,32.3,0,63.7,0,5.3,0,7.75,0,-49.8,24.31,0,2.3878,2.4197,0,1.24,0,45.06,128.94,1.65,5.79,0.21,-0.73,1.49,-0.83,1.254,0,1.206
6/16/2017,16:30, ,0,LP,0,5.7,37.04,0,66.4,0,5.54,0,7.77,0,-51,24.143,0,2.343,2.382,0,1.22,0,43.99,125.72,1.72,6.09,0.21,-0.74,1.57,-0.84,1.34,0,1.198
6/16/2017,16:45, ,0,LP,0,5.7,44.63,0,64.3,0,5.4,0,7.75,0,-50,23.733,0,2.2911,2.3479,0,1.21,0,42.22,120.42,1.69,5.95,0.25,-0.69,1.53,-0.8,1.428,0,1.206
6/16/2017,17:00, ,0,LP,0,5.7,41.21,0,61.9,0,5.21,0,7.74,0,-49.2,23.611,0,2.2627,2.3243,0,1.19,0,43.56,124.43,1.54,5.36,0.22,-0.72,1.39,-0.82,1.514,0,1.208
6/16/2017,17:15, ,0,LP,0,5.7,38.84,0,62.4,0,5.27,0,7.74,0,-49,23.443,0,2.2095,2.2772,0,1.17,0,43.1,123.05,1.57,5.49,0.2,-0.74,1.42,-0.85,1.6,0,1.206
6/16/2017,17:30, ,0,LP,0,5.7,38.57,0,61.1,0,5.17,0,7.73,0,-48.7,23.397,0,2.1863,2.2553,0,1.16,0,42.8,122.15,1.58,5.53,0.24,-0.71,1.43,-0.81,1.681,0,1.204
6/16/2017,17:45, ,0,LP,0,5.7,41.4,0,62.2,0,5.27,0,7.73,0,-48.7,23.314,0,2.1405,2.2117,0,1.13,0,42.56,121.45,1.6,5.59,0.23,-0.72,1.44,-0.82,1.756,0,1.207
6/16/2017,18:00, ,0,LP,0,5.7,47.52,0,65.6,0,5.57,0,7.75,0,-49.7,23.245,0,2.1115,2.1848,0,1.12,0,42.2,120.34,1.67,5.87,0.3,-0.64,1.51,-0.75,1.824,0,1.199
6/16/2017,18:15, ,0,LP,0,5.7,40.55,0,64.8,0,5.5,0,7.74,0,-49.1,23.187,0,2.1006,2.1759,0,1.11,0,42.05,119.91,1.62,5.66,0.26,-0.68,1.46,-0.79,1.883,0,1.203
6/16/2017,18:30, ,0,LP,0,5.7,41.64,0,63.7,0,5.43,0,7.74,0,-49.1,23.05,0,2.0841,2.1647,0,1.11,0,41.61,118.57,1.64,5.78,0.23,-0.71,1.49,-0.81,1.94,0,1.197
6/16/2017,18:45, ,0,LP,0,5.7,45.41,0,64.7,0,5.52,0,7.74,0,-49.1,22.928,0,2.0711,2.1565,0,1.1,0,41.56,118.44,1.56,5.44,0.25,-0.69,1.41,-0.79,1.991,0,1.205
6/16/2017,19:00, ,0,LP,0,5.7,44.88,0,64.7,0,5.54,0,7.74,0,-48.8,22.752,0,2.05,2.142,0,1.1,0,41.18,117.3,1.64,5.78,0.31,-0.63,1.49,-0.73,2.037,0,1.196
6/16/2017,19:15, ,0,LP,0,5.7,44.22,0,64.4,0,5.53,0,7.73,0,-48.4,22.638,0,2.0425,2.139,0,1.09,0,41.33,117.74,1.66,5.84,0.29,-0.66,1.51,-0.76,2.074,0,1.215
6/16/2017,19:30, ,0,LP,0,5.7,39.58,0,64.1,0,5.52,0,7.72,0,-47.7,22.519,0,2.0335,2.1346,0,1.09,0,42.02,119.82,1.69,5.96,0.31,-0.63,1.54,-0.74,2.102,0,1.204
6/16/2017,19:45, ,0,LP,0,5.7,46.38,0,65.2,0,5.63,0,7.72,0,-48,22.35,0,2.0172,2.1248,0,1.09,0,41.33,117.74,1.73,6.11,0.33,-0.61,1.57,-0.72,2.124,0,1.205
6/16/2017,20:00, ,0,LP,0,5.7,42.85,0,65.6,0,5.68,0,7.72,0,-47.7,22.247,0,2.0049,2.1162,0,1.08,0,41.42,118.02,1.74,6.17,0.32,-0.63,1.59,-0.73,2.142,0,1.208
6/16/2017,20:15, ,0,LP,0,5.7,43.51,0,65.9,0,5.7,0,7.72,0,-48,22.282,0,2.0082,2.1182,0,1.08,0,41.37,117.86,1.76,6.23,0.3,-0.64,1.6,-0.74,2.158,0,1.209
6/16/2017,20:30, ,0,LP,0,5.7,41.43,0,66.1,0,5.71,0,7.73,0,-48.1,22.267,0,2.0019,2.1121,0,1.08,0,41.64,118.69,1.65,5.8,0.27,-0.67,1.5,-0.77,2.162,0,1.203
