Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,WiperPosV,Depth,F_Depth
8/8/2018,7:00, ,0,LP,0,5.9,1.87,7.42,0.43,0.4,1.71,-0.68,48.49,145.46,7.8,0,-78,19.181,0,8.0936,9.1057,0,5.12,0,25.53,0,66.7,0,5.98,0,1.199,0.683,0
8/8/2018,7:15, ,0,LP,0,5.9,1.92,7.61,0.47,0.44,1.76,-0.65,48.73,146.19,7.79,0,-77.8,19.154,0,8.0574,9.0702,0,5.09,0,24.45,0,65.9,0,5.92,0,1.204,0.665,0
8/8/2018,7:30, ,0,LP,0,5.9,1.84,7.29,0.38,0.36,1.68,-0.73,49.25,147.76,7.79,0,-77.8,19.142,0,8.0335,9.0457,0,5.08,0,22.82,0,66,0,5.92,0,1.198,0.65,0
8/8/2018,7:45, ,0,LP,0,5.9,1.68,6.64,0.39,0.36,1.52,-0.72,50.07,150.2,7.78,0,-76.8,19.087,0,8.0125,9.0325,0,5.07,0,16.76,0,62.3,0,5.59,0,1.204,0.679,0
8/8/2018,8:00, ,0,LP,0,5.9,1.76,6.95,0.38,0.35,1.6,-0.73,50.41,151.23,7.76,0,-75.9,19.063,0,8.0042,9.0279,0,5.07,0,17.3,0,59.3,0,5.33,0,1.197,0.724,0
8/8/2018,8:15, ,0,LP,0,5.9,1.87,7.39,0.46,0.44,1.71,-0.65,48.09,144.27,7.8,0,-78,19.157,0,8.0772,9.0918,0,5.11,0,25.35,0,67,0,6.01,0,1.205,0.796,0
8/8/2018,8:30, ,0,LP,0,5.9,1.88,7.45,0.44,0.41,1.72,-0.67,48.44,145.31,7.79,0,-77.8,19.195,0,8.1536,9.1704,0,5.16,0,25.87,0,67.9,0,6.08,0,1.196,0.892,0
8/8/2018,8:45, ,0,LP,0,5.9,1.9,7.51,0.47,0.44,1.74,-0.64,48.49,145.47,7.82,0,-79.4,19.281,0,8.2812,9.2967,0,5.23,0,19.75,0,71.2,0,6.37,0,1.205,0.996,0
8/8/2018,9:00, ,0,LP,0,5.9,2.05,8.11,0.49,0.46,1.89,-0.62,45.65,136.95,7.88,0,-83,19.461,0,8.5457,9.5567,0,5.39,0,28.75,0,78.3,0,6.97,0,1.197,1.107,0
8/8/2018,9:15, ,0,LP,0,5.9,1.94,7.7,0.44,0.42,1.78,-0.67,45.63,136.87,7.86,0,-81.6,19.466,0,8.7241,9.7552,0,5.51,0,30.75,0,77.7,0,6.91,0,1.202,1.223,0
8/8/2018,9:30, ,0,LP,0,5.9,1.82,7.19,0.46,0.43,1.66,-0.65,45.21,135.63,7.85,0,-81.4,19.496,0,8.7539,9.7824,0,5.52,0,30.38,0,77.6,0,6.9,0,1.202,1.336,0
8/8/2018,9:45, ,0,LP,0,5.9,1.83,7.27,0.44,0.42,1.67,-0.67,44.53,133.59,7.85,0,-81.4,19.565,0,8.7831,9.8004,0,5.54,0,27.33,0,77.2,0,6.85,0,1.205,1.448,0
8/8/2018,10:00, ,0,LP,0,5.9,1.79,7.07,0.45,0.42,1.63,-0.66,43.84,131.51,7.86,0,-81.9,19.652,0,8.7911,9.7913,0,5.53,0,34.54,0,79.1,0,7.01,0,1.208,1.549,0
8/8/2018,10:15, ,0,LP,0,5.9,1.69,6.67,0.41,0.38,1.53,-0.7,44.2,132.59,7.85,0,-81.4,19.756,0,8.7633,9.7387,0,5.5,0,27.41,0,78.8,0,6.97,0,1.207,1.647,0
8/8/2018,10:30, ,0,LP,0,5.9,1.63,6.45,0.43,0.4,1.47,-0.69,42.51,127.53,7.85,0,-81,19.89,0,8.7989,9.7505,0,5.5,0,29.56,0,80.1,0,7.07,0,1.203,1.738,0
8/8/2018,10:45, ,0,LP,0,5.9,1.47,5.81,0.41,0.38,1.31,-0.71,43.48,130.43,7.83,0,-79.8,19.905,0,8.8074,9.7569,0,5.51,0,23.92,0,76.1,0,6.71,0,1.203,1.815,0
8/8/2018,11:00, ,0,LP,0,5.9,1.55,6.12,0.43,0.4,1.39,-0.69,44.23,132.69,7.82,0,-79.2,19.914,0,8.8314,9.7816,0,5.52,0,20.88,0,75.2,0,6.63,0,1.2,1.884,0
8/8/2018,11:15, ,0,LP,0,5.9,1.49,5.9,0.36,0.34,1.33,-0.75,43.34,130.01,7.83,0,-80.3,20.013,0,8.9154,9.854,0,5.57,0,22.03,0,79.3,0,6.98,0,1.208,1.943,0
8/8/2018,11:30, ,0,LP,0,5.9,1.56,6.16,0.36,0.34,1.4,-0.75,43.6,130.8,7.82,0,-79.6,20.066,0,8.9821,9.9165,0,5.6,0,22.25,0,79.4,0,6.97,0,1.202,1.99,0
8/8/2018,11:45, ,0,LP,0,5.9,1.41,5.55,0.33,0.3,1.25,-0.79,42.4,127.21,7.82,0,-79.3,20.049,0,9.0886,10.0378,0,5.68,0,25.19,0,78.9,0,6.93,0,1.207,2.022,0
8/8/2018,12:00, ,0,LP,0,5.9,1.42,5.6,0.37,0.34,1.26,-0.74,42.98,128.93,7.82,0,-79.6,20.111,0,9.1396,10.081,0,5.7,0,20.7,0,80,0,7.02,0,1.203,2.042,0
8/8/2018,12:15, ,0,LP,0,5.9,1.41,5.57,0.33,0.3,1.25,-0.78,43.57,130.71,7.81,0,-79,20.158,0,9.1667,10.1009,0,5.72,0,16.53,0,79.4,0,6.95,0,1.206,2.052,0
8/8/2018,12:30, ,0,LP,0,5.9,1.48,5.84,0.38,0.35,1.32,-0.73,43.4,130.19,7.82,0,-79.6,20.181,0,9.191,10.1226,0,5.73,0,16.66,0,79.7,0,6.98,0,1.202,2.054,0
8/8/2018,12:45, ,0,LP,0,5.9,1.49,5.87,0.36,0.33,1.33,-0.75,43.34,130,7.81,0,-79.1,20.338,0,9.2188,10.1199,0,5.73,0,17.98,0,80,0,6.98,0,1.204,2.05,0
8/8/2018,13:00, ,0,LP,0,5.9,1.48,5.84,0.34,0.32,1.32,-0.77,42.59,127.78,7.8,0,-78.6,20.243,0,9.2147,10.1356,0,5.74,0,15.15,0,78.5,0,6.87,0,1.207,2.035,0
8/8/2018,13:15, ,0,LP,0,5.9,1.44,5.71,0.29,0.27,1.29,-0.82,43.61,130.83,7.82,0,-79.4,20.2,0,9.2111,10.1408,0,5.74,0,17.08,0,79.8,0,6.99,0,1.206,2.011,0
8/8/2018,13:30, ,0,LP,0,5.9,1.55,6.13,0.36,0.33,1.39,-0.76,43.46,130.38,7.83,0,-80.1,20.344,0,9.2146,10.1141,0,5.72,0,17.7,0,81.1,0,7.08,0,1.204,1.979,0
8/8/2018,13:45, ,0,LP,0,5.9,1.56,6.18,0.32,0.3,1.4,-0.79,43.57,130.7,7.83,0,-80.1,20.408,0,9.1744,10.0564,0,5.69,0,16.06,0,81.4,0,7.1,0,1.206,1.942,0
8/8/2018,14:00, ,0,LP,0,5.9,1.56,6.17,0.38,0.36,1.4,-0.73,43.63,130.89,7.83,0,-80.4,20.438,0,9.1573,10.0315,0,5.67,0,14.62,0,81.3,0,7.09,0,1.207,1.9,0
8/8/2018,14:15, ,0,LP,0,5.9,1.68,6.64,0.35,0.32,1.52,-0.76,43.53,130.59,7.85,0,-81.1,20.632,0,9.1429,9.9753,0,5.64,0,16.26,0,81.3,0,7.06,0,1.205,1.85,0
8/8/2018,14:30, ,0,LP,0,5.9,1.68,6.63,0.39,0.36,1.52,-0.72,43.92,131.77,7.85,0,-81.2,20.659,0,9.1071,9.9304,0,5.61,0,16.81,0,81.6,0,7.09,0,1.204,1.795,0
8/8/2018,14:45, ,0,LP,0,5.9,1.73,6.83,0.35,0.33,1.57,-0.76,44.2,132.6,7.86,0,-81.8,20.884,0,9.1121,9.8897,0,5.58,0,16.75,0,82.5,0,7.13,0,1.205,1.735,0
8/8/2018,15:00, ,0,LP,0,5.9,1.81,7.16,0.36,0.33,1.65,-0.75,44.25,132.73,7.86,0,-82.1,20.931,0,9.0746,9.8393,0,5.55,0,16.16,0,82.8,0,7.16,0,1.199,1.669,0
8/8/2018,15:15, ,0,LP,0,5.8,1.87,7.39,0.4,0.37,1.71,-0.71,44.24,132.71,7.86,0,-82.2,21.005,0,9.069,9.8181,0,5.54,0,22.64,0,83,0,7.16,0,1.204,1.602,0
8/8/2018,15:30, ,0,LP,0,5.9,1.89,7.47,0.39,0.37,1.73,-0.72,44.6,133.81,7.87,0,-82.4,21.009,0,9.0357,9.7813,0,5.52,0,19.76,0,82.9,0,7.16,0,1.198,1.532,0
8/8/2018,15:45, ,0,LP,0,5.9,1.94,7.67,0.39,0.37,1.78,-0.72,44.94,134.83,7.87,0,-82.3,20.893,0,9.0055,9.7721,0,5.51,0,18.59,0,82.4,0,7.12,0,1.206,1.461,0
8/8/2018,16:00, ,0,LP,0,5.8,1.88,7.44,0.38,0.36,1.72,-0.73,44.93,134.79,7.87,0,-82.3,20.866,0,9.005,9.7771,0,5.52,0,20.2,0,82.1,0,7.1,0,1.201,1.393,0
8/8/2018,16:15, ,0,LP,0,5.9,1.94,7.69,0.43,0.41,1.78,-0.68,45.5,136.49,7.87,0,-82.3,20.822,0,8.9997,9.7801,0,5.52,0,23.42,0,81.6,0,7.07,0,1.206,1.328,0
8/8/2018,16:30, ,0,LP,0,5.9,1.98,7.86,0.44,0.41,1.82,-0.67,45.82,137.47,7.86,0,-82.1,20.82,0,8.9987,9.7794,0,5.52,0,19.78,0,81,0,7.02,0,1.198,1.267,0
8/8/2018,16:45, ,0,LP,0,5.8,2.03,8.03,0.42,0.4,1.87,-0.69,46.08,138.23,7.86,0,-82,20.814,0,8.9933,9.7748,0,5.51,0,17.59,0,80.7,0,6.99,0,1.204,1.218,0
8/8/2018,17:00, ,0,LP,0,5.8,1.91,7.56,0.41,0.39,1.75,-0.7,46.92,140.75,7.86,0,-81.9,20.85,0,8.9802,9.7532,0,5.5,0,19.21,0,80.3,0,6.95,0,1.196,1.175,0
8/8/2018,17:15, ,0,LP,0,5.9,1.99,7.87,0.43,0.41,1.83,-0.68,46.84,140.53,7.85,0,-81.6,20.9,0,8.9792,9.7422,0,5.49,0,17.66,0,80.1,0,6.93,0,1.204,1.15,0
8/8/2018,17:30, ,0,LP,0,5.9,1.93,7.66,0.4,0.37,1.77,-0.72,46.61,139.82,7.84,0,-80.6,20.94,0,8.9682,9.7221,0,5.48,0,18.72,0,78.7,0,6.8,0,1.197,1.14,0
8/8/2018,17:45, ,0,LP,0,5.8,1.71,6.75,0.33,0.3,1.55,-0.78,48.34,145.01,7.81,0,-79.2,20.943,0,8.9632,9.7161,0,5.48,0,12.15,0,73.3,0,6.33,0,1.215,1.149,0
8/8/2018,18:00, ,0,LP,0,5.9,1.82,7.2,0.38,0.35,1.66,-0.73,48.08,144.23,7.83,0,-80,20.941,0,8.9667,9.7202,0,5.48,0,14.2,0,72.8,0,6.3,0,1.207,1.178,0
8/8/2018,18:15, ,0,LP,0,5.9,1.77,6.99,0.36,0.34,1.61,-0.75,47.76,143.27,7.81,0,-78.9,20.914,0,8.9695,9.7289,0,5.49,0,15.28,0,72.2,0,6.24,0,1.204,1.223,0
8/8/2018,18:30, ,0,LP,0,5.8,1.83,7.26,0.41,0.39,1.67,-0.7,47.52,142.56,7.84,0,-80.7,20.888,0,8.9812,9.7466,0,5.5,0,17.3,0,76.7,0,6.64,0,1.202,1.285,0
8/8/2018,18:45, ,0,LP,0,5.8,2.28,9.06,0.47,0.44,2.12,-0.64,46.56,139.67,7.87,0,-82.5,21.048,0,9.027,9.764,0,5.51,0,13.64,0,81.9,0,7.06,0,1.205,1.359,0
8/8/2018,19:00, ,0,LP,0,5.8,1.99,7.9,0.32,0.3,1.83,-0.79,46.89,140.66,7.87,0,-82.5,21.119,0,9.0431,9.767,0,5.51,0,11.83,0,80.5,0,6.93,0,1.199,1.445,0
8/8/2018,19:15, ,0,LP,0,5.8,1.76,6.98,0.38,0.35,1.6,-0.73,47.04,141.11,7.86,0,-82.2,21.046,0,9.0288,9.7663,0,5.51,0,12.6,0,80.7,0,6.96,0,1.204,1.537,0
8/8/2018,19:30, ,0,LP,0,5.8,1.84,7.29,0.45,0.42,1.68,-0.66,43.66,130.97,7.88,0,-82.9,20.974,0,9.0311,9.7834,0,5.52,0,24.25,0,81.8,0,7.07,0,1.207,1.628,0
8/8/2018,19:45, ,0,LP,0,5.8,1.81,7.15,0.4,0.38,1.65,-0.71,44.24,132.72,7.86,0,-81.7,20.977,0,9.0646,9.8191,0,5.54,0,20.36,0,80,0,6.91,0,1.207,1.714,0
8/8/2018,20:00, ,0,LP,0,5.9,1.64,6.49,0.35,0.32,1.48,-0.76,44.95,134.86,7.86,0,-82.2,20.984,0,9.109,9.8658,0,5.57,0,14.44,0,82.6,0,7.13,0,1.204,1.8,0
8/8/2018,20:15, ,0,LP,0,5.8,1.78,7.04,0.38,0.36,1.62,-0.73,44.42,133.25,7.87,0,-82.4,20.978,0,9.1259,9.8853,0,5.58,0,17.68,0,81.9,0,7.07,0,1.205,1.885,0
8/8/2018,20:30, ,0,LP,0,5.9,1.64,6.47,0.34,0.32,1.48,-0.77,44.22,132.66,7.85,0,-81.7,20.998,0,9.1806,9.9404,0,5.61,0,14.82,0,82.2,0,7.09,0,1.203,1.971,0
8/8/2018,20:45, ,0,LP,0,5.8,1.7,6.73,0.35,0.32,1.54,-0.76,43.81,131.43,7.84,0,-80.8,21.001,0,9.2294,9.9925,0,5.65,0,17.8,0,81,0,6.98,0,1.206,2.052,0
8/8/2018,21:00, ,0,LP,0,5.8,1.44,5.7,0.31,0.29,1.28,-0.8,44.02,132.05,7.82,0,-79.9,20.985,0,9.2837,10.0548,0,5.68,0,15.45,0,80.8,0,6.97,0,1.196,2.132,0
8/8/2018,21:15, ,0,LP,0,5.8,1.42,5.6,0.31,0.29,1.26,-0.8,43.48,130.45,7.81,0,-79.2,20.955,0,9.3652,10.1493,0,5.74,0,16.18,0,79.4,0,6.85,0,1.215,2.204,0
8/8/2018,21:30, ,0,LP,0,5.8,1.57,6.21,0.39,0.37,1.41,-0.72,41.56,124.67,7.83,0,-80.5,20.903,0,9.4183,10.2179,0,5.78,0,30.53,0,83,0,7.17,0,1.202,2.266,0
8/8/2018,21:45, ,0,LP,0,5.8,1.53,6.04,0.35,0.32,1.37,-0.76,41.46,124.38,7.83,0,-80,20.876,0,9.4537,10.2621,0,5.81,0,20.19,0,82.2,0,7.1,0,1.209,2.32,0
8/8/2018,22:00, ,0,LP,0,5.8,1.5,5.91,0.33,0.3,1.34,-0.78,40.29,120.86,7.82,0,-79.4,20.819,0,9.5261,10.3529,0,5.87,0,21.51,0,82.8,0,7.16,0,1.198,2.366,0
8/8/2018,22:15, ,0,LP,0,5.8,1.43,5.63,0.3,0.28,1.27,-0.81,39.89,119.67,7.81,0,-79,20.798,0,9.554,10.3876,0,5.89,0,19.78,0,81.8,0,7.08,0,1.204,2.401,0
8/8/2018,22:30, ,0,LP,0,5.9,1.35,5.31,0.3,0.27,1.19,-0.81,40.07,120.21,7.8,0,-78.2,20.776,0,9.5678,10.4074,0,5.9,0,17.31,0,79.9,0,6.92,0,1.196,2.428,0
8/8/2018,22:45, ,0,LP,0,5.8,1.22,4.8,0.32,0.3,1.06,-0.79,39.85,119.56,7.78,0,-77.4,20.762,0,9.6005,10.4461,0,5.92,0,15.4,0,79.2,0,6.86,0,1.204,2.45,0
8/8/2018,23:00, ,0,LP,0,5.8,1.18,4.64,0.28,0.26,1.02,-0.83,39.19,117.56,7.77,0,-76.8,20.764,0,9.6432,10.4921,0,5.95,0,14.19,0,78.3,0,6.77,0,1.199,2.47,0
8/8/2018,23:15, ,0,LP,0,5.8,1.24,4.89,0.27,0.25,1.08,-0.84,39.2,117.6,7.78,0,-77.5,20.736,0,9.6127,10.465,0,5.93,0,14.58,0,80,0,6.92,0,1.204,2.487,0
8/8/2018,23:30, ,0,LP,0,5.8,1.16,4.58,0.29,0.26,1,-0.83,38.63,115.89,7.77,0,-76.7,20.743,0,9.6567,10.5114,0,5.96,0,11.33,0,79.8,0,6.91,0,1.207,2.495,0
8/8/2018,23:45, ,0,LP,0,5.8,1.22,4.82,0.29,0.26,1.06,-0.83,38.07,114.21,7.78,0,-77.2,20.729,0,9.66,10.518,0,5.97,0,14.62,0,80,0,6.92,0,1.205,2.499,0
8/9/2018,0:00, ,0,LP,0,5.8,1.14,4.48,0.27,0.25,0.98,-0.84,38.31,114.94,7.76,0,-76,20.727,0,9.6584,10.5168,0,5.97,0,11.96,0,77.6,0,6.72,0,1.204,2.502,0
8/9/2018,0:15, ,0,LP,0,5.8,1.11,4.36,0.27,0.25,0.95,-0.84,38.54,115.61,7.77,0,-76.5,20.705,0,9.6457,10.5077,0,5.96,0,12.5,0,77.3,0,6.69,0,1.206,2.5,0
8/9/2018,0:30, ,0,LP,0,5.8,1.17,4.59,0.33,0.31,1.01,-0.78,37.99,113.97,7.8,0,-78.2,20.683,0,9.6427,10.5092,0,5.96,0,11.79,0,81.6,0,7.07,0,1.198,2.488,0
8/9/2018,0:45, ,0,LP,0,5.8,1.16,4.55,0.3,0.28,1,-0.81,37.59,112.76,7.8,0,-78.3,20.687,0,9.6499,10.5161,0,5.97,0,12.28,0,82.8,0,7.17,0,1.204,2.472,0
8/9/2018,1:00, ,0,LP,0,5.8,1.17,4.61,0.3,0.27,1.01,-0.81,37.35,112.05,7.79,0,-78,20.69,0,9.6571,10.5234,0,5.97,0,10.59,0,81.9,0,7.09,0,1.198,2.446,0
8/9/2018,1:15, ,0,LP,0,5.8,1.2,4.74,0.31,0.28,1.04,-0.8,36.92,110.76,7.8,0,-78.2,20.684,0,9.6589,10.5267,0,5.97,0,13.57,0,83.2,0,7.21,0,1.203,2.406,0
8/9/2018,1:30, ,0,LP,0,5.8,1.24,4.87,0.33,0.3,1.08,-0.79,37.16,111.48,7.8,0,-78.4,20.62,0,9.6421,10.5224,0,5.97,0,15.41,0,83,0,7.2,0,1.196,2.355,0
8/9/2018,1:45, ,0,LP,0,5.8,1.21,4.76,0.3,0.27,1.05,-0.81,36.4,109.2,7.8,0,-78.5,20.591,0,9.6331,10.5188,0,5.97,0,18.51,0,83.5,0,7.25,0,1.206,2.289,0
8/9/2018,2:00, ,0,LP,0,5.8,1.25,4.92,0.39,0.37,1.09,-0.72,35.37,106.1,7.79,0,-77.7,20.55,0,9.6304,10.5249,0,5.97,0,32.8,0,82.5,0,7.16,0,1.201,2.207,0
8/9/2018,2:15, ,0,LP,0,5.8,1.24,4.9,0.35,0.33,1.08,-0.76,34.56,103.67,7.77,0,-76.9,20.47,0,9.5974,10.5065,0,5.96,0,57.84,0,81,0,7.04,0,1.204,2.117,0
8/9/2018,2:30, ,0,LP,0,5.8,1.33,5.23,0.4,0.37,1.17,-0.71,33.8,101.39,7.75,0,-75.7,20.375,0,9.5453,10.4703,0,5.94,0,52.58,0,79.2,0,6.91,0,1.208,2.016,0
8/9/2018,2:45, ,0,LP,0,5.8,1.4,5.52,0.47,0.45,1.24,-0.64,33.69,101.06,7.75,0,-75.8,20.295,0,9.4938,10.4312,0,5.92,0,63.34,0,77.9,0,6.8,0,1.206,1.913,0
8/9/2018,3:00, ,0,LP,0,5.8,1.45,5.72,0.51,0.49,1.29,-0.6,33.56,100.66,7.75,0,-75.6,20.23,0,9.4321,10.3777,0,5.88,0,65.94,0,76.9,0,6.72,0,1.203,1.808,0
8/9/2018,3:15, ,0,LP,0,5.8,1.53,6.03,0.46,0.43,1.37,-0.65,34.25,102.73,7.75,0,-75.4,20.169,0,9.3665,10.3186,0,5.85,0,72.73,0,75.9,0,6.65,0,1.206,1.706,0
8/9/2018,3:30, ,0,LP,0,5.8,1.57,6.22,0.53,0.5,1.41,-0.58,34.88,104.64,7.75,0,-75.5,20.117,0,9.2814,10.236,0,5.8,0,99.75,0,74.8,0,6.56,0,1.198,1.608,0
8/9/2018,3:45, ,0,LP,0,5.8,1.67,6.6,0.53,0.5,1.51,-0.59,36.24,108.71,7.75,0,-75.6,20.054,0,9.1873,10.1459,0,5.74,0,85.64,0,73.9,0,6.49,0,1.205,1.517,0
8/9/2018,4:00, ,0,LP,0,5.8,1.71,6.77,0.57,0.54,1.55,-0.54,35.81,107.43,7.76,0,-75.9,19.987,0,9.0799,10.0414,0,5.68,0,71.19,0,73.1,0,6.43,0,1.196,1.427,0
8/9/2018,4:15, ,0,LP,0,5.8,1.75,6.91,0.49,0.47,1.59,-0.62,37.41,112.23,7.76,0,-75.9,19.928,0,9.0077,9.974,0,5.64,0,80.7,0,72.3,0,6.37,0,1.202,1.349,0
8/9/2018,4:30, ,0,LP,0,5.8,1.78,7.03,0.54,0.52,1.62,-0.57,37.4,112.2,7.76,0,-75.7,19.877,0,8.9566,9.9281,0,5.61,0,69.92,0,71.7,0,6.32,0,1.201,1.272,0
8/9/2018,4:45, ,0,LP,0,5.8,1.81,7.17,0.53,0.5,1.65,-0.58,39.38,118.14,7.75,0,-75.6,19.798,0,8.8847,9.8648,0,5.57,0,72.44,0,70.8,0,6.26,0,1.206,1.201,0
8/9/2018,5:00, ,0,LP,0,5.8,1.89,7.5,0.54,0.51,1.73,-0.57,42.17,126.5,7.75,0,-75.3,19.727,0,8.8285,9.8172,0,5.54,0,57.47,0,69.6,0,6.16,0,1.208,1.145,0
8/9/2018,5:15, ,0,LP,0,5.8,1.9,7.51,0.49,0.47,1.74,-0.62,43.16,129.48,7.74,0,-74.6,19.652,0,8.7824,9.7816,0,5.52,0,43.79,0,68.3,0,6.05,0,1.205,1.094,0
8/9/2018,5:30, ,0,LP,0,5.8,1.93,7.63,0.5,0.47,1.77,-0.62,44.55,133.64,7.73,0,-74.4,19.578,0,8.7259,9.734,0,5.49,0,38.91,0,67.4,0,5.99,0,1.204,1.05,0
8/9/2018,5:45, ,0,LP,0,5.8,1.85,7.34,0.44,0.42,1.69,-0.67,46.19,138.58,7.73,0,-74,19.502,0,8.6753,9.6933,0,5.47,0,31.47,0,66.1,0,5.87,0,1.208,1.007,0
8/9/2018,6:00, ,0,LP,0,5.8,1.93,7.64,0.45,0.43,1.77,-0.66,46.63,139.9,7.72,0,-73.5,19.449,0,8.6248,9.6477,0,5.44,0,30.84,0,65.2,0,5.8,0,1.208,0.962,0
8/9/2018,6:15, ,0,LP,0,5.8,1.85,7.34,0.45,0.42,1.69,-0.66,46.93,140.77,7.71,0,-73.2,19.373,0,8.5706,9.6026,0,5.42,0,27.95,0,64.1,0,5.72,0,1.207,0.921,0
8/9/2018,6:30, ,0,LP,0,5.8,1.9,7.52,0.43,0.4,1.74,-0.68,47.77,143.3,7.71,0,-72.9,19.337,0,8.5425,9.5785,0,5.4,0,30.75,0,63.2,0,5.64,0,1.204,0.875,0
8/9/2018,6:45, ,0,LP,0,5.8,1.93,7.63,0.46,0.44,1.77,-0.65,48.04,144.12,7.7,0,-72.7,19.26,0,8.4674,9.5102,0,5.36,0,31.14,0,62.5,0,5.59,0,1.207,0.824,0
8/9/2018,7:00, ,0,LP,0,5.8,1.95,7.73,0.45,0.42,1.79,-0.66,48.76,146.27,7.7,0,-72.6,19.233,0,8.4158,9.4576,0,5.33,0,25.77,0,61.5,0,5.5,0,1.208,0.779,0
8/9/2018,7:15, ,0,LP,0,5.8,1.9,7.51,0.43,0.4,1.74,-0.69,49.16,147.49,7.7,0,-72.4,19.213,0,8.3645,9.404,0,5.3,0,24.23,0,60.8,0,5.44,0,1.205,0.73,0
8/9/2018,7:30, ,0,LP,0,5.8,1.89,7.51,0.44,0.41,1.73,-0.68,49.58,148.75,7.7,0,-72.4,19.211,0,8.3158,9.3495,0,5.26,0,21.44,0,60.4,0,5.41,0,1.204,0.684,0
8/9/2018,7:45, ,0,LP,0,5.8,1.9,7.52,0.43,0.41,1.74,-0.68,49.94,149.81,7.7,0,-72.2,19.222,0,8.2733,9.2995,0,5.23,0,23.07,0,59.3,0,5.31,0,1.205,0.652,0
8/9/2018,8:00, ,0,LP,0,5.8,1.95,7.71,0.47,0.44,1.79,-0.64,50.39,151.16,7.69,0,-72.1,19.236,0,8.2456,9.2656,0,5.21,0,24.41,0,58.5,0,5.23,0,1.196,0.625,0
8/9/2018,8:15, ,0,LP,0,5.8,1.84,7.3,0.44,0.41,1.68,-0.67,50.24,150.71,7.69,0,-71.8,19.263,0,8.2112,9.2218,0,5.19,0,22.17,0,58.1,0,5.2,0,1.204,0.614,0
8/9/2018,8:30, ,0,LP,0,5.8,1.85,7.32,0.43,0.41,1.69,-0.68,50.52,151.56,7.68,0,-71.5,19.316,0,8.2028,9.2018,0,5.17,0,26.78,0,56.5,0,5.05,0,1.209,0.62,0
8/9/2018,8:45, ,0,LP,0,5.8,1.72,6.79,0.39,0.36,1.56,-0.72,51.54,154.62,7.67,0,-70.6,19.331,0,8.1987,9.1942,0,5.17,0,16.07,0,53.4,0,4.77,0,1.207,0.648,0
8/9/2018,9:00, ,0,LP,0,5.8,1.77,7,0.42,0.4,1.61,-0.69,49.91,149.72,7.68,0,-71.3,19.445,0,8.2097,9.1841,0,5.16,0,26.81,0,55.4,0,4.94,0,1.204,0.712,0
8/9/2018,9:15, ,0,LP,0,5.8,1.99,7.87,0.48,0.45,1.83,-0.63,49.68,149.03,7.69,0,-72.1,19.453,0,8.2999,9.2835,0,5.22,0,25.16,0,59.9,0,5.34,0,1.213,0.796,0
8/9/2018,9:30, ,0,LP,0,5.8,2.03,8.05,0.46,0.43,1.87,-0.65,49.54,148.63,7.72,0,-73.6,19.753,0,8.4728,9.4165,0,5.3,0,22.32,0,64.9,0,5.75,0,1.204,0.899,0
8/9/2018,9:45, ,0,LP,0,5.8,1.57,6.22,0.33,0.3,1.41,-0.78,50.82,152.46,7.74,0,-75.1,19.905,0,8.5766,9.5012,0,5.35,0,17.98,0,67.2,0,5.93,0,1.202,1.015,0
8/9/2018,10:00, ,0,LP,0,5.8,1.88,7.47,0.46,0.43,1.72,-0.65,47.52,142.57,7.79,0,-77.8,20.004,0,8.707,9.6255,0,5.43,0,21.12,0,72.2,0,6.35,0,1.203,1.134,0
8/9/2018,10:15, ,0,LP,0,5.8,1.87,7.39,0.43,0.4,1.71,-0.68,46.82,140.46,7.78,0,-77.1,20.025,0,8.8968,9.831,0,5.55,0,25.72,0,72.1,0,6.35,0,1.209,1.254,0
8/9/2018,10:30, ,0,LP,0,5.8,1.72,6.79,0.39,0.37,1.56,-0.72,45.52,136.56,7.78,0,-77.3,20.047,0,8.9806,9.919,0,5.61,0,29.27,0,73.1,0,6.42,0,1.204,1.369,0
8/9/2018,10:45, ,0,LP,0,5.8,1.69,6.67,0.38,0.36,1.53,-0.73,45.4,136.19,7.78,0,-77.3,20.082,0,8.9854,9.917,0,5.6,0,31.41,0,73.3,0,6.44,0,1.204,1.479,0
8/9/2018,11:00, ,0,LP,0,5.8,1.73,6.86,0.41,0.38,1.57,-0.7,44.91,134.74,7.78,0,-77.4,20.122,0,8.9849,9.908,0,5.6,0,31.09,0,73.8,0,6.48,0,1.2,1.582,0
8/9/2018,11:15, ,0,LP,0,5.8,1.53,6.06,0.4,0.38,1.37,-0.71,44.3,132.9,7.77,0,-76.6,20.234,0,8.9582,9.8554,0,5.57,0,23.23,0,72.5,0,6.35,0,1.207,1.683,0
8/9/2018,11:30, ,0,LP,0,5.8,1.61,6.39,0.44,0.42,1.46,-0.67,43.57,130.7,7.77,0,-76.6,20.437,0,8.9376,9.791,0,5.53,0,24.85,0,73.2,0,6.38,0,1.209,1.768,0
