Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,pH,F_pH,pHmV,Turb,F_Turb,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,WiperPosV,Depth,F_Depth
4/19/2018,19:00, ,0,LP,0,5.3,7.7,0,-64,57.81,0,15.816,0,2.0987,2.5452,0,1.32,0,64.1,0,6.31,0,42.61,127.81,1.75,7.11,0.51,0.54,1.6,-0.56,1.208,1.914,0
4/19/2018,19:15, ,0,LP,0,5.3,7.71,0,-64.4,59.64,0,15.805,0,2.0934,2.5393,0,1.32,0,64.2,0,6.31,0,42.83,128.46,1.71,6.93,0.54,0.56,1.56,-0.53,1.207,1.859,0
4/19/2018,19:30, ,0,LP,0,5.3,7.71,0,-64.6,59.85,0,15.796,0,2.088,2.5334,0,1.32,0,64.2,0,6.32,0,43.23,129.68,1.7,6.89,0.5,0.52,1.55,-0.57,1.204,1.798,0
4/19/2018,19:45, ,0,LP,0,5.3,7.71,0,-64.5,57.3,0,15.778,0,2.0862,2.5322,0,1.31,0,63.9,0,6.29,0,43.49,130.45,1.71,6.96,0.51,0.53,1.57,-0.56,1.206,1.733,0
4/19/2018,20:00, ,0,LP,0,5.3,7.71,0,-64.7,56.98,0,15.782,0,2.0863,2.532,0,1.31,0,63.9,0,6.29,0,43.8,131.38,1.66,6.75,0.5,0.52,1.51,-0.57,1.2,1.664,0
4/19/2018,20:15, ,0,LP,0,5.3,7.71,0,-64.8,51.99,0,15.796,0,2.0887,2.5342,0,1.32,0,64,0,6.3,0,43.96,131.86,1.65,6.69,0.48,0.51,1.5,-0.59,1.204,1.595,0
4/19/2018,20:30, ,0,LP,0,5.3,7.71,0,-64.9,60.33,0,15.792,0,2.0885,2.5342,0,1.32,0,64.2,0,6.31,0,44.25,132.72,1.68,6.82,0.52,0.55,1.53,-0.55,1.208,1.528,0
4/19/2018,20:45, ,0,LP,0,5.3,7.72,0,-65.2,54.02,0,15.8,0,2.0837,2.5279,0,1.31,0,64.8,0,6.37,0,44.3,132.89,1.68,6.84,0.51,0.53,1.54,-0.56,1.207,1.463,0
4/19/2018,21:00, ,0,LP,0,5.3,7.72,0,-65.5,53.57,0,15.79,0,2.0732,2.5158,0,1.31,0,65.2,0,6.41,0,44.31,132.89,1.7,6.91,0.49,0.51,1.56,-0.58,1.204,1.397,0
4/19/2018,21:15, ,0,LP,0,5.3,7.73,0,-66,56.22,0,15.775,0,2.0579,2.498,0,1.3,0,65.7,0,6.46,0,43.08,129.22,1.7,6.89,0.54,0.56,1.55,-0.53,1.207,1.336,0
4/19/2018,21:30, ,0,LP,0,5.3,7.74,0,-66.5,55.82,0,15.756,0,2.0431,2.4811,0,1.29,0,65.8,0,6.48,0,44.25,132.74,1.67,6.78,0.47,0.49,1.52,-0.6,1.202,1.284,0
4/19/2018,21:45, ,0,LP,0,5.3,7.75,0,-67,53.4,0,15.738,0,2.0325,2.4693,0,1.28,0,65.9,0,6.49,0,44.34,133,1.68,6.82,0.47,0.5,1.53,-0.6,1.207,1.237,0
4/19/2018,22:00, ,0,LP,0,5.3,7.76,0,-67.8,50.46,0,15.736,0,2.0143,2.4474,0,1.27,0,66.2,0,6.52,0,44.33,132.95,1.69,6.85,0.5,0.53,1.54,-0.57,1.204,1.2,0
4/19/2018,22:15, ,0,LP,0,5.3,7.78,0,-68.4,52.09,0,15.705,0,2.0003,2.432,0,1.26,0,66.1,0,6.52,0,44.2,132.58,1.7,6.91,0.47,0.5,1.55,-0.6,1.206,1.172,0
4/19/2018,22:30, ,0,LP,0,5.3,7.78,0,-68.8,46.97,0,15.692,0,1.9911,2.4216,0,1.25,0,66.1,0,6.51,0,44.32,132.92,1.68,6.82,0.5,0.52,1.53,-0.57,1.2,1.153,0
4/19/2018,22:45, ,0,LP,0,5.3,7.78,0,-68.5,41.06,0,15.699,0,1.9908,2.4208,0,1.25,0,64.2,0,6.33,0,44.96,134.86,1.63,6.64,0.48,0.5,1.49,-0.59,1.205,1.143,0
4/19/2018,23:00, ,0,LP,0,5.3,7.77,0,-68.3,45.47,0,15.676,0,1.9832,2.4129,0,1.25,0,63,0,6.22,0,45.29,135.86,1.57,6.39,0.5,0.52,1.42,-0.57,1.199,1.146,0
4/19/2018,23:15, ,0,LP,0,5.3,7.78,0,-68.7,41.9,0,15.635,0,1.9807,2.4121,0,1.25,0,62.8,0,6.2,0,46.14,138.4,1.63,6.64,0.49,0.52,1.49,-0.58,1.205,1.162,0
4/19/2018,23:30, ,0,LP,0,5.3,7.78,0,-68.5,45.33,0,15.601,0,1.9849,2.4192,0,1.25,0,64.1,0,6.33,0,45.81,137.41,1.63,6.63,0.48,0.51,1.48,-0.59,1.199,1.2,0
4/19/2018,23:45, ,0,LP,0,5.3,7.76,0,-67.7,41.89,0,15.522,0,1.9874,2.4267,0,1.26,0,63.1,0,6.24,0,46.36,139.06,1.62,6.58,0.46,0.49,1.47,-0.61,1.203,1.25,0
4/20/2018,0:00, ,0,LP,0,5.3,7.76,0,-67.2,42.18,0,15.552,0,1.9985,2.4386,0,1.26,0,63,0,6.23,0,45.83,137.46,1.6,6.52,0.44,0.47,1.46,-0.63,1.197,1.309,0
4/20/2018,0:15, ,0,LP,0,5.3,7.75,0,-66.9,46.58,0,15.666,0,2.0298,2.4702,0,1.28,0,65.8,0,6.49,0,45.16,135.47,1.71,6.93,0.5,0.53,1.56,-0.57,1.206,1.368,0
4/20/2018,0:30, ,0,LP,0,5.3,7.75,0,-66.8,46.14,0,15.739,0,2.0425,2.4815,0,1.29,0,65.9,0,6.49,0,44.89,134.64,1.67,6.77,0.47,0.5,1.52,-0.6,1.207,1.428,0
4/20/2018,0:45, ,0,LP,0,5.3,7.73,0,-65.7,41.14,0,15.723,0,2.0434,2.4835,0,1.29,0,62.7,0,6.18,0,46.72,140.14,1.64,6.68,0.47,0.49,1.5,-0.6,1.206,1.495,0
4/20/2018,1:00, ,0,LP,0,5.3,7.73,0,-65.8,44.97,0,15.756,0,2.0517,2.4917,0,1.29,0,63.9,0,6.29,0,46.66,139.95,1.63,6.63,0.46,0.48,1.48,-0.61,1.203,1.564,0
4/20/2018,1:15, ,0,LP,0,5.3,7.73,0,-66.1,45.15,0,15.691,0,2.0611,2.5069,0,1.3,0,64.5,0,6.36,0,45.61,136.81,1.66,6.76,0.5,0.52,1.52,-0.57,1.207,1.638,0
4/20/2018,1:30, ,0,LP,0,5.3,7.72,0,-65.3,49.95,0,15.642,0,2.0705,2.5211,0,1.31,0,63.7,0,6.29,0,45.31,135.92,1.7,6.9,0.53,0.55,1.55,-0.54,1.199,1.714,0
4/20/2018,1:45, ,0,LP,0,5.3,7.72,0,-65,48.66,0,15.607,0,2.0751,2.5288,0,1.31,0,63.7,0,6.29,0,45.57,136.67,1.72,6.98,0.53,0.55,1.57,-0.54,1.203,1.792,0
4/20/2018,2:00, ,0,LP,0,5.3,7.72,0,-64.9,46.9,0,15.59,0,2.0759,2.5308,0,1.31,0,62.7,0,6.19,0,45.07,135.2,1.7,6.91,0.49,0.51,1.55,-0.58,1.2,1.868,0
4/20/2018,2:15, ,0,LP,0,5.3,7.72,0,-65.1,51.48,0,15.58,0,2.0791,2.5352,0,1.32,0,64.4,0,6.36,0,44.19,132.55,1.77,7.19,0.77,0.8,1.62,-0.3,1.205,1.941,0
4/20/2018,2:30, ,0,LP,0,5.3,7.71,0,-64.7,49.97,0,15.575,0,2.0807,2.5375,0,1.32,0,63.3,0,6.26,0,44.63,133.87,1.63,6.64,0.51,0.53,1.49,-0.56,1.199,2.016,0
4/20/2018,2:45, ,0,LP,0,5.3,7.7,0,-64.3,50.32,0,15.577,0,2.083,2.5402,0,1.32,0,62.1,0,6.14,0,45.31,135.9,1.64,6.66,0.47,0.5,1.49,-0.6,1.204,2.085,0
4/20/2018,3:00, ,0,LP,0,5.3,7.7,0,-64,51.76,0,15.535,0,2.0842,2.5441,0,1.32,0,61.5,0,6.08,0,43.93,131.76,1.61,6.55,0.46,0.48,1.47,-0.61,1.198,2.148,0
4/20/2018,3:15, ,0,LP,0,5.3,7.69,0,-63.6,54.83,0,15.559,0,2.096,2.5571,0,1.33,0,63.3,0,6.26,0,42.71,128.1,1.67,6.8,0.52,0.54,1.53,-0.55,1.204,2.201,0
4/20/2018,3:30, ,0,LP,0,5.3,7.68,0,-63,57.77,0,15.547,0,2.0974,2.5595,0,1.33,0,61.3,0,6.06,0,43.68,131.02,1.63,6.64,0.5,0.52,1.49,-0.57,1.207,2.247,0
4/20/2018,3:45, ,0,LP,0,5.3,7.68,0,-63.1,60.39,0,15.558,0,2.104,2.567,0,1.33,0,62.6,0,6.19,0,41.82,125.44,1.67,6.78,0.53,0.55,1.52,-0.54,1.206,2.288,0
4/20/2018,4:00, ,0,LP,0,5.3,7.67,0,-62.5,57.13,0,15.518,0,2.1009,2.5655,0,1.33,0,61.8,0,6.11,0,44.05,132.12,1.61,6.56,0.49,0.51,1.47,-0.58,1.204,2.324,0
4/20/2018,4:15, ,0,LP,0,5.3,7.66,0,-61.8,56.73,0,15.546,0,2.1133,2.579,0,1.34,0,61.7,0,6.1,0,42.63,127.86,1.57,6.37,0.51,0.53,1.42,-0.56,1.208,2.353,0
4/20/2018,4:30, ,0,LP,0,5.3,7.66,0,-61.5,58.08,0,15.497,0,2.1082,2.5757,0,1.34,0,61.9,0,6.13,0,41.83,125.46,1.64,6.67,0.51,0.54,1.49,-0.56,1.2,2.374,0
4/20/2018,4:45, ,0,LP,0,5.3,7.66,0,-61.4,57.19,0,15.489,0,2.1127,2.5816,0,1.34,0,60.1,0,5.95,0,42.31,126.92,1.64,6.67,0.54,0.56,1.49,-0.53,1.205,2.387,0
4/20/2018,5:00, ,0,LP,0,5.3,7.64,0,-60.6,54.92,0,15.511,0,2.1195,2.5886,0,1.35,0,59.8,0,5.92,0,42.93,128.77,1.58,6.41,0.49,0.51,1.43,-0.58,1.198,2.39,0
4/20/2018,5:15, ,0,LP,0,5.3,7.65,0,-61.2,57.66,0,15.484,0,2.1226,2.5941,0,1.35,0,60.8,0,6.02,0,41.8,125.39,1.68,6.84,0.5,0.52,1.54,-0.57,1.204,2.386,0
4/20/2018,5:30, ,0,LP,0,5.3,7.64,0,-60.8,56.63,0,15.517,0,2.1311,2.6025,0,1.35,0,61.5,0,6.08,0,41.31,123.92,1.71,6.94,0.52,0.55,1.56,-0.55,1.196,2.369,0
4/20/2018,5:45, ,0,LP,0,5.3,7.64,0,-60.5,56.47,0,15.528,0,2.1349,2.6064,0,1.36,0,61.2,0,6.06,0,41.52,124.55,1.68,6.84,0.53,0.55,1.54,-0.55,1.204,2.343,0
4/20/2018,6:00, ,0,LP,0,5.3,7.64,0,-60.8,67.51,0,15.516,0,2.1338,2.6059,0,1.36,0,61.8,0,6.11,0,41.17,123.5,1.66,6.75,0.51,0.53,1.51,-0.56,1.196,2.305,0
4/20/2018,6:15, ,0,LP,0,5.3,7.65,0,-61.2,57.09,0,15.502,0,2.1237,2.5944,0,1.35,0,62.1,0,6.14,0,41.09,123.25,1.62,6.59,0.49,0.51,1.48,-0.58,1.203,2.253,0
4/20/2018,6:30, ,0,LP,0,5.3,7.65,0,-61.3,59.91,0,15.469,0,2.1168,2.5879,0,1.35,0,62.2,0,6.15,0,41.18,123.52,1.61,6.53,0.5,0.52,1.46,-0.57,1.206,2.187,0
4/20/2018,6:45, ,0,LP,0,5.3,7.66,0,-61.9,77.38,0,15.438,0,2.1055,2.5759,0,1.34,0,62.5,0,6.19,0,41.07,123.2,1.6,6.51,0.53,0.55,1.46,-0.54,1.206,2.11,0
4/20/2018,7:00, ,0,LP,0,5.3,7.67,0,-62.5,68.47,0,15.405,0,2.0974,2.568,0,1.33,0,62.6,0,6.2,0,41.19,123.54,1.6,6.52,0.53,0.55,1.46,-0.54,1.204,2.023,0
4/20/2018,7:15, ,0,LP,0,5.3,7.68,0,-62.9,68.75,0,15.363,0,2.0878,2.5588,0,1.33,0,62.7,0,6.22,0,41.19,123.55,1.61,6.53,0.52,0.55,1.46,-0.55,1.206,1.933,0
4/20/2018,7:30, ,0,LP,0,5.3,7.69,0,-63.7,69.89,0,15.329,0,2.0804,2.5517,0,1.33,0,62.8,0,6.24,0,41.39,124.16,1.62,6.58,0.52,0.54,1.47,-0.55,1.196,1.839,0
4/20/2018,7:45, ,0,LP,0,5.3,7.7,0,-64.2,75.92,0,15.319,0,2.073,2.5432,0,1.32,0,63.3,0,6.28,0,40.72,122.15,1.63,6.63,0.58,0.6,1.48,-0.49,1.204,1.74,0
4/20/2018,8:00, ,0,LP,0,5.3,7.71,0,-64.7,80.74,0,15.318,0,2.0657,2.5344,0,1.32,0,63.6,0,6.32,0,41.4,124.19,1.61,6.53,0.54,0.56,1.46,-0.53,1.208,1.639,0
4/20/2018,8:15, ,0,LP,0,5.3,7.72,0,-65.2,66.35,0,15.329,0,2.0599,2.5266,0,1.31,0,63.8,0,6.34,0,41.81,125.4,1.65,6.69,0.56,0.59,1.5,-0.51,1.208,1.545,0
4/20/2018,8:30, ,0,LP,0,5.3,7.73,0,-65.7,66.23,0,15.347,0,2.0506,2.5142,0,1.31,0,64,0,6.35,0,42.17,126.49,1.67,6.8,0.55,0.57,1.53,-0.52,1.204,1.453,0
4/20/2018,8:45, ,0,LP,0,5.3,7.74,0,-66.6,64.72,0,15.366,0,2.0333,2.4918,0,1.29,0,64,0,6.35,0,42.08,126.23,1.65,6.69,0.55,0.57,1.5,-0.52,1.205,1.368,0
4/20/2018,9:00, ,0,LP,0,5.3,7.76,0,-67.7,58.24,0,15.386,0,2.01,2.4621,0,1.28,0,63.9,0,6.34,0,42.12,126.34,1.6,6.5,0.53,0.55,1.45,-0.54,1.201,1.289,0
4/20/2018,9:15, ,0,LP,0,5.3,7.79,0,-69,55.36,0,15.423,0,1.986,2.4306,0,1.26,0,63.8,0,6.32,0,42.31,126.9,1.6,6.52,0.5,0.53,1.46,-0.57,1.207,1.216,0
4/20/2018,9:30, ,0,LP,0,5.3,7.83,0,-71.5,55.62,0,15.441,0,1.9367,2.3693,0,1.23,0,63.5,0,6.3,0,42.12,126.33,1.56,6.35,0.49,0.52,1.41,-0.58,1.2,1.144,0
4/20/2018,9:45, ,0,LP,0,5.3,7.86,0,-73.2,49.85,0,15.487,0,1.905,2.328,0,1.2,0,63.3,0,6.27,0,41.73,125.16,1.52,6.2,0.47,0.49,1.38,-0.6,1.203,1.079,0
4/20/2018,10:00, ,0,LP,0,5.3,7.89,0,-74.8,46.11,0,15.566,0,1.8814,2.2949,0,1.19,0,63.3,0,6.26,0,41.7,125.09,1.53,6.21,0.47,0.5,1.38,-0.6,1.208,1.016,0
4/20/2018,10:15, ,0,LP,0,5.3,7.92,0,-76.7,44.28,0,15.631,0,1.8505,2.2539,0,1.16,0,63.3,0,6.25,0,41.35,124.04,1.47,6,0.48,0.5,1.33,-0.59,1.206,0.956,0
4/20/2018,10:30, ,0,LP,0,5.3,7.94,0,-77.8,37.44,0,15.703,0,1.834,2.23,0,1.15,0,63.3,0,6.24,0,41.19,123.54,1.43,5.83,0.46,0.48,1.29,-0.61,1.203,0.898,0
4/20/2018,10:45, ,0,LP,0,5.3,7.97,0,-79.5,51.95,0,15.788,0,1.8055,2.191,0,1.13,0,63.5,0,6.25,0,40.74,122.19,1.44,5.88,0.44,0.46,1.3,-0.63,1.207,0.844,0
4/20/2018,11:00, ,0,LP,0,5.3,7.99,0,-81.1,39.14,0,15.96,0,1.7885,2.1617,0,1.11,0,63.8,0,6.26,0,40.2,120.57,1.4,5.69,0.43,0.46,1.25,-0.64,1.199,0.791,0
4/20/2018,11:15, ,0,LP,0,5.3,8.02,0,-82.4,35.77,0,16.074,0,1.7761,2.1412,0,1.1,0,64,0,6.26,0,40.04,120.11,1.38,5.62,0.41,0.43,1.23,-0.66,1.205,0.738,0
4/20/2018,11:30, ,0,LP,0,5.3,8.04,0,-83.9,35.63,0,16.196,0,1.7579,2.1132,0,1.09,0,64.4,0,6.29,0,39.32,117.95,1.39,5.65,0.45,0.47,1.24,-0.62,1.199,0.688,0
4/20/2018,11:45, ,0,LP,0,5.3,8.06,0,-85.2,35.06,0,16.266,0,1.7419,2.0906,0,1.07,0,64.4,0,6.28,0,38.97,116.87,1.34,5.45,0.41,0.44,1.19,-0.66,1.205,0.639,0
4/20/2018,12:00, ,0,LP,0,5.3,8.07,0,-85.7,34.63,0,16.286,0,1.7296,2.075,0,1.07,0,64.3,0,6.27,0,38.69,116.05,1.32,5.37,0.4,0.43,1.17,-0.67,1.201,0.598,0
4/20/2018,12:15, ,0,LP,0,5.3,8.09,0,-86.7,33.05,0,16.565,0,1.7333,2.0661,0,1.06,0,65,0,6.3,0,38.38,115.12,1.33,5.44,0.38,0.41,1.19,-0.69,1.204,0.558,0
4/20/2018,12:30, ,0,LP,0,5.3,8.09,0,-86.5,31.05,0,16.558,0,1.7283,2.0605,0,1.06,0,63.6,0,6.16,0,38.44,115.31,1.24,5.06,0.36,0.38,1.09,-0.71,1.202,0.527,0
4/20/2018,12:45, ,0,LP,0,5.3,8.1,0,-87.4,31.64,0,17.504,0,1.7768,2.0737,0,1.06,0,66.8,0,6.35,0,38.37,115.09,1.33,5.42,0.38,0.4,1.18,-0.69,1.205,0.509,0
4/20/2018,13:00, ,0,LP,0,5.3,8.11,0,-88.1,29.21,0,17.699,0,1.7702,2.057,0,1.06,0,67,0,6.34,0,38.2,114.59,1.27,5.2,0.36,0.39,1.13,-0.71,1.197,0.502,0
4/20/2018,13:15, ,0,LP,0,5.3,8.12,0,-88.8,29.83,0,17.952,0,1.7649,2.0395,0,1.05,0,67.9,0,6.39,0,36.99,110.94,1.32,5.37,0.36,0.39,1.17,-0.71,1.204,0.51,0
4/20/2018,13:30, ,0,LP,0,5.3,8.11,0,-88.1,35.26,0,18.164,0,1.7842,2.0521,0,1.05,0,64.7,0,6.07,0,37.61,112.82,1.2,4.92,0.31,0.34,1.06,-0.76,1.201,0.539,0
4/20/2018,13:45, ,0,LP,0,5.3,8.1,0,-87.4,29.72,0,17.8,0,1.7645,2.0459,0,1.05,0,64.2,0,6.07,0,38.06,114.16,1.14,4.65,0.31,0.33,0.99,-0.76,1.205,0.587,0
4/20/2018,14:00, ,0,LP,0,5.3,8.08,0,-86.3,30.4,0,16.922,0,1.7419,2.0597,0,1.06,0,64.1,0,6.17,0,37.94,113.8,1.16,4.76,0.32,0.34,1.02,-0.75,1.203,0.663,0
4/20/2018,14:15, ,0,LP,0,5.3,8.07,0,-85.9,33.05,0,17.496,0,1.7952,2.0956,0,1.08,0,66.8,0,6.35,0,38.16,114.45,1.34,5.48,0.36,0.38,1.2,-0.71,1.206,0.756,0
4/20/2018,14:30, ,0,LP,0,5.3,8.03,0,-83.5,31.73,0,17.837,0,1.8341,2.1248,0,1.09,0,65.6,0,6.2,0,39.25,117.73,1.3,5.3,0.35,0.37,1.15,-0.72,1.201,0.859,0
4/20/2018,14:45, ,0,LP,0,5.3,7.92,0,-77.3,48.55,0,17.417,0,1.9435,2.2726,0,1.17,0,68.6,0,6.53,0,39.59,118.75,1.56,6.34,0.44,0.47,1.41,-0.63,1.202,0.961,0
4/20/2018,15:00, ,0,LP,0,5.3,7.9,0,-75.7,45.9,0,17.445,0,1.9718,2.3043,0,1.19,0,65.1,0,6.19,0,41.33,123.97,1.52,6.19,0.36,0.39,1.37,-0.71,1.204,1.063,0
4/20/2018,15:15, ,0,LP,0,5.3,7.81,0,-70.5,50.99,0,17.27,0,2.0576,2.414,0,1.25,0,66,0,6.3,0,43.43,130.27,1.57,6.4,0.43,0.45,1.43,-0.64,1.207,1.165,0
4/20/2018,15:30, ,0,LP,0,5.3,7.77,0,-68.4,54.79,0,17.139,0,2.0932,2.463,0,1.28,0,65.7,0,6.29,0,45.43,136.27,1.65,6.7,0.43,0.46,1.5,-0.64,1.202,1.265,0
4/20/2018,15:45, ,0,LP,0,5.3,7.73,0,-66.1,50.78,0,16.854,0,2.1145,2.5041,0,1.3,0,66,0,6.35,0,44,131.98,1.57,6.39,0.42,0.44,1.42,-0.65,1.204,1.36,0
4/20/2018,16:00, ,0,LP,0,5.3,7.72,0,-65.6,55.47,0,16.784,0,2.1281,2.5242,0,1.31,0,65.6,0,6.32,0,44.06,132.17,1.6,6.5,0.45,0.47,1.45,-0.62,1.198,1.457,0
4/20/2018,16:15, ,0,LP,0,5.3,7.72,0,-65.5,54.28,0,16.867,0,2.1629,2.5607,0,1.33,0,66.3,0,6.37,0,43.57,130.7,1.64,6.67,0.46,0.49,1.49,-0.61,1.205,1.555,0
4/20/2018,16:30, ,0,LP,0,5.3,7.71,0,-65,52.24,0,16.945,0,2.1825,2.5793,0,1.34,0,64.3,0,6.17,0,44.81,134.4,1.66,6.74,0.47,0.5,1.51,-0.6,1.202,1.645,0
4/20/2018,16:45, ,0,LP,0,5.3,7.71,0,-64.9,52.84,0,16.914,0,2.1765,2.574,0,1.34,0,63,0,6.05,0,44.68,134.01,1.67,6.77,0.44,0.47,1.52,-0.63,1.205,1.727,0
4/20/2018,17:00, ,0,LP,0,5.3,7.72,0,-65.5,57,0,16.815,0,2.1654,2.5666,0,1.33,0,66,0,6.35,0,42.74,128.19,1.71,6.94,0.49,0.51,1.56,-0.58,1.198,1.798,0
4/20/2018,17:15, ,0,LP,0,5.3,7.72,0,-65.1,53.56,0,16.74,0,2.1591,2.5635,0,1.33,0,64.8,0,6.24,0,44.17,132.5,1.65,6.7,0.44,0.47,1.5,-0.63,1.204,1.861,0
4/20/2018,17:30, ,0,LP,0,5.3,7.71,0,-64.6,51.91,0,16.726,0,2.1587,2.5638,0,1.33,0,62.9,0,6.07,0,44.67,134,1.61,6.53,0.46,0.48,1.46,-0.61,1.198,1.918,0
4/20/2018,17:45, ,0,LP,0,5.3,7.71,0,-64.8,49.97,0,16.715,0,2.1607,2.5669,0,1.33,0,63.5,0,6.13,0,44.87,134.6,1.6,6.52,0.47,0.49,1.46,-0.6,1.204,1.966,0
4/20/2018,18:00, ,0,LP,0,5.3,7.7,0,-64.4,55.29,0,16.68,0,2.1633,2.572,0,1.34,0,64,0,6.17,0,44.75,134.22,1.7,6.89,0.45,0.48,1.55,-0.62,1.201,2.001,0
4/20/2018,18:15, ,0,LP,0,5.3,7.7,0,-64.2,53.96,0,16.624,0,2.1659,2.5784,0,1.34,0,63.4,0,6.13,0,44.04,132.1,1.67,6.8,0.46,0.48,1.53,-0.61,1.204,2.022,0
4/20/2018,18:30, ,0,LP,0,5.3,7.7,0,-64.2,68.19,0,16.529,0,2.1669,2.5852,0,1.34,0,65.7,0,6.36,0,42.51,127.51,1.78,7.21,0.51,0.53,1.63,-0.56,1.202,2.031,0
4/20/2018,18:45, ,0,LP,0,5.3,7.69,0,-63.5,52.12,0,16.503,0,2.1663,2.586,0,1.34,0,63.8,0,6.18,0,43.22,129.64,1.64,6.68,0.45,0.47,1.5,-0.62,1.204,2.032,0
4/20/2018,19:00, ,0,LP,0,5.3,7.69,0,-63.6,53.53,0,16.498,0,2.1663,2.5862,0,1.34,0,64,0,6.2,0,43.63,130.88,1.65,6.71,0.47,0.49,1.5,-0.6,1.198,2.027,0
4/20/2018,19:15, ,0,LP,0,5.3,7.69,0,-63.4,52.33,0,16.504,0,2.1661,2.5857,0,1.34,0,63,0,6.11,0,43.88,131.63,1.66,6.76,0.48,0.5,1.52,-0.59,1.204,2.017,0
4/20/2018,19:30, ,0,LP,0,5.3,7.68,0,-63.1,52.84,0,16.502,0,2.1655,2.5851,0,1.34,0,62.4,0,6.05,0,46.15,138.42,1.59,6.45,0.41,0.44,1.44,-0.66,1.2,1.998,0
4/20/2018,19:45, ,0,LP,0,5.3,7.7,0,-64,53.57,0,16.476,0,2.1643,2.5852,0,1.34,0,65,0,6.3,0,43.3,129.89,1.71,6.94,0.5,0.53,1.56,-0.57,1.204,1.97,0
4/20/2018,20:00, ,0,LP,0,5.3,7.7,0,-64.1,53.46,0,16.48,0,2.1647,2.5854,0,1.34,0,65.2,0,6.32,0,43.15,129.44,1.75,7.12,0.51,0.53,1.61,-0.56,1.2,1.931,0
4/20/2018,20:15, ,0,LP,0,5.3,7.71,0,-64.6,56.69,0,16.532,0,2.1598,2.5766,0,1.34,0,65.8,0,6.37,0,43.35,130.04,1.75,7.09,0.49,0.52,1.6,-0.58,1.204,1.885,0
4/20/2018,20:30, ,0,LP,0,5.3,7.72,0,-65,55.76,0,16.526,0,2.1574,2.574,0,1.34,0,65.6,0,6.36,0,43.77,131.29,1.72,6.99,0.49,0.52,1.57,-0.58,1.201,1.836,0
4/20/2018,20:45, ,0,LP,0,5.3,7.72,0,-65.4,52.98,0,16.552,0,2.1534,2.5678,0,1.33,0,65.8,0,6.37,0,44.13,132.38,1.65,6.71,0.49,0.52,1.5,-0.58,1.204,1.78,0
4/20/2018,21:00, ,0,LP,0,5.3,7.72,0,-65.5,52.42,0,16.555,0,2.1526,2.5666,0,1.33,0,65.7,0,6.35,0,44.27,132.78,1.64,6.67,0.45,0.47,1.49,-0.62,1.196,1.725,0
4/20/2018,21:15, ,0,LP,0,5.3,7.72,0,-65.5,50.41,0,16.569,0,2.1541,2.5675,0,1.33,0,65.4,0,6.33,0,44.54,133.59,1.65,6.72,0.49,0.51,1.51,-0.58,1.203,1.666,0
4/20/2018,21:30, ,0,LP,0,5.3,7.73,0,-65.6,52.25,0,16.57,0,2.1557,2.5695,0,1.33,0,65.3,0,6.32,0,44.74,134.19,1.65,6.71,0.46,0.48,1.5,-0.61,1.208,1.608,0
4/20/2018,21:45, ,0,LP,0,5.3,7.73,0,-65.8,51.65,0,16.63,0,2.1611,2.5723,0,1.34,0,65.5,0,6.32,0,45.11,135.32,1.64,6.68,0.46,0.48,1.5,-0.61,1.206,1.551,0
4/20/2018,22:00, ,0,LP,0,5.3,7.73,0,-65.8,52.25,0,16.594,0,2.1584,2.5712,0,1.34,0,65.2,0,6.3,0,45.29,135.84,1.68,6.82,0.45,0.47,1.53,-0.62,1.205,1.496,0
4/20/2018,22:15, ,0,LP,0,5.3,7.73,0,-66.1,49.9,0,16.608,0,2.1529,2.5639,0,1.33,0,65.7,0,6.35,0,45.46,136.37,1.64,6.68,0.46,0.48,1.5,-0.61,1.205,1.439,0
4/20/2018,22:30, ,0,LP,0,5.3,7.74,0,-66.5,50.8,0,16.576,0,2.1414,2.5521,0,1.33,0,66,0,6.39,0,45.42,136.23,1.64,6.66,0.43,0.45,1.49,-0.64,1.204,1.392,0
4/20/2018,22:45, ,0,LP,0,5.3,7.75,0,-66.8,47.78,0,16.562,0,2.1308,2.5402,0,1.32,0,66.3,0,6.42,0,45.45,136.32,1.6,6.52,0.44,0.47,1.46,-0.63,1.208,1.353,0
4/20/2018,23:00, ,0,LP,0,5.3,7.75,0,-67.1,47.23,0,16.531,0,2.1214,2.5308,0,1.31,0,66.5,0,6.44,0,45.57,136.69,1.63,6.64,0.43,0.46,1.49,-0.64,1.204,1.327,0
4/20/2018,23:15, ,0,LP,0,5.3,7.75,0,-67.2,47.18,0,16.497,0,2.1158,2.526,0,1.31,0,66.4,0,6.44,0,45.71,137.1,1.63,6.62,0.46,0.49,1.48,-0.61,1.206,1.308,0
4/20/2018,23:30, ,0,LP,0,5.3,7.75,0,-67,43.41,0,16.507,0,2.1127,2.5218,0,1.31,0,65.3,0,6.33,0,46.23,138.66,1.56,6.36,0.45,0.48,1.42,-0.62,1.204,1.296,0
